sample_id	total	cellular_anatomical_entity	pericentriolar_material	cellular_bud_neck_septin_structure	phagophore_assembly_site	chromatin	lateral_element	transverse_filament	spindle_pole	mating_projection_base	fibrillar_center	photoreceptor_outer_segment	immunological_synapse	phagocytic_cup	photoreceptor_inner_segment	extracellular_region	extracellular_space	cellular_bud_scar	intracellular_anatomical_structure	nuclear_lamina	nucleoplasm	replication_fork	cytoplasm	microtubule_organizing_center	intermediate_layer_of_spindle_pole_body	inner_plaque_of_spindle_pole_body	central_plaque_of_spindle_pole_body	outer_plaque_of_spindle_pole_body	half_bridge_of_spindle_pole_body	cytosol	axoneme	cellular_bud	nucleoid	bacterial_type_flagellum_filament_cap	bacterial_type_flagellum_hook	bacterial_type_flagellum_basal_body	bacterial_type_flagellum_basal_body__distal_rod	bacterial_type_flagellum_basal_body__distal_rod__L_ring	bacterial_type_flagellum_basal_body__distal_rod__P_ring	bacterial_type_flagellum_basal_body__MS_ring	cell_plate	phragmoplast	plastid_stroma	preprophase_band	cell_surface	plastoglobule	stromule	endomembrane_system	membrane	lateral_plasma_membrane	nuclear_matrix	nuclear_body	host_cellular_component	extrinsic_component_of_membrane	kinetoplast	sarcomere	Z_disc	cell_junction	mitochondrial_crista	external_encapsulating_structure	site_of_polarized_growth	cell_septum	actin_cap	smooth_muscle_dense_body	midbody	bacterial_type_flagellum_basal_body__rod	nucleolar_chromatin	rDNA_protrusion	intrinsic_component_of_membrane	cell_leading_edge	cell_trailing_edge	leading_edge_membrane	cell_trailing_edge_membrane	M_band	A_band	I_band	membrane_enclosed_lumen	envelope	thylakoid_lumen	organelle_subcompartment	eisosome	cell_division_site	cleavage_apparatus_septin_structure	medial_membrane_band	actin_filament_bundle	filopodium_tip	cellular_bud_membrane	gas_vesicle_shell	nuclear_periphery	centriolar_satellite	microtubule_organizing_center_attachment_site	glycogen_granule	periplasmic_space	actomyosin	yolk_granule	intracellular_immature_spore	cell_projection	costamere	starch_grain	acrosomal_matrix	cell_septum_edging	perikaryon	myelin_sheath	Schmidt_Lanterman_incisure	organelle	exosporium	filiform_apparatus	other_organism_part	organelle_membrane_contact_site	dendrite_terminus	cell_body	neuron_projection_terminus	endoplasmic_reticulum_quality_control_compartment	fusome	intercellular_bridge	apical_part_of_cell	basal_part_of_cell	perinuclear_region_of_cytoplasm	presynaptic_active_zone	spindle_midzone	striated_muscle_dense_body	cell_pole	endocytic_patch	phagophore	spongiome	actin_wave	prospore_membrane_spindle_pole_body_attachment_site	respirasome	macropinocytic_cup_cytoskeleton	mucus_layer	investment_cone	contractile_ring	endoplasmic_reticulum_exit_site	medial_cortical_node	cellular_birth_scar	cell_periphery	ascus_epiplasm	cleavage_furrow_leading_edge	cortical_dynamic_polarity_patch	site_of_DNA_damage	mitochondrial_inner_boundary_membrane	perinuclear_endoplasmic_reticulum	DNA_replication_termination_region	phagocytic_cup_lip	phagocytic_cup_base	sperm_midpiece	sperm_mitochondrial_sheath	sperm_principal_piece	cytoophidium	tubular_endosome	dense_body	ciliary_base	lateral_part_of_cell	side_of_membrane	chromosomal_region	presynapse	postsynapse	cluster_of_actin_based_cell_projections	actin_body	supramolecular_complex	synaptonemal_structure	mitotic_actomyosin_contractile_ring__proximal_layer	mitotic_actomyosin_contractile_ring__intermediate_layer	mitotic_actomyosin_contractile_ring__distal_actin_filament_layer	microtubule_end	actin_fusion_focus	Remaining
0159_AA34_42051_20180417_ST	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5
0159_AA34_42052_20180419_ST	423	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0.5	0	0	0	0	0	72.3333333333333	0	0	0	0	0	0	1	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	87.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.6666666666667
0159_AA34_42053_20180420_ST	6680.99999999999	36	0	0	0	0	0	0	0	0	0	0	0	0	0	30.1666666666667	6	0	0	0	0	0	1549.33333333333	0	0	0	0	0	0	10.5	0	0	0.5	0.833333333333333	2.33333333333333	3	0	0	0	0	0	0	0	0	4	0	0	0	1262.33333333333	0	0	0	1	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	3233.33333333333	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	34	0	0	0	10.25	0	0	0	0	0	0	0	92.0833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	399.333333333333
0159_AA34_42056_20180419_ST	895	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333333333333	1	0	0	0	0	0	185.666666666667	0	0	0	0	0	0	1	0	0	0	0.5	1	1	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	194.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333333333333	0	0	0	2.25	0	0	0	0	0	0	0	10.4166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.1666666666667
0159_AA34_42057_20180419_ST	72874	370	0	0	0	0	0	0	0	0	0	0	0	0	0	280.5	47.5	0	2	0	0	0	21252.75	0.5	0	0	0	0	0	91.5	0	0	35.25	16.3333333333333	31.5	47.8333333333333	1	0	2	1.66666666666667	0	0	0	0	33	0	0	0	10290.9166666667	0	0	0	6.5	5	0	0	0	0	0	5.5	0	0	0	0	0	14	0	0	33154.5833333333	0	0	0	0	0	0	0	0	1	0	0	0	48.5	0	0	0	0	0	0	0	0	0	0	423.333333333334	0	0	0	94.25	0	0	0	0	0	0	0	1342.58333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	5267.5
0159_AA34_42059_20180426_ST	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.5	0	0	0	0	0	16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333
0159_AA34_42060_20180425_ST	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0159_AA34_42061_20180423_ST	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	41.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1666666666667
0159_AA34_42063_20180426_ST	65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	13.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33333333333333
0159_AA34_42067_20180503_ST	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0159_AA34_42069_20180504_ST	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
0159_AA34_42070_20180503_ST	56972	437	0	0	0	0	0	0	0	0	0	0	0	0	0	416.833333333333	45	0	1	0	0	0	12728.9166666667	0	0	0	0	0	0	74	0	0	17.25	1.33333333333333	5.83333333333333	11.3333333333333	0	0	0	0.333333333333333	0	0	0	0	23.8333333333333	0	0	0.25	12052.0833333333	0	0	0	1	4	0	0	0	0	0	12.5	0	0.5	0	0	0	0	0	0	26339.1666666667	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	250.333333333334	0	0	0	61.5	0	0	0	0	0	0	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3620.83333333333
0159_AA34_42073_20180514_ST	21205	130	0	0	0	0	0	0	0	0	0	0	0	0	0	132.5	13.5	0	2	0	0	0	4007.33333333333	0	0	0	0	0	0	62.5	0	0	6.75	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	4809.83333333333	0	0	0	3	3.5	0	0	0	0	0	2.83333333333334	0	0	0	0	0	0	0	0	10276.5	0	0	0	0	0	0	0	3.33333333333333	1	0	0	0	15.5	0	0	0	0	0	0	0	0	0	0	143.166666666667	0	0	0	58.5	0	0	0	0	0	0	0	266.083333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	5	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	1252.66666666667
0159_AA34_42075_20180508_ST	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6666666666667	0	0	0	0	0.5	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	28.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	1	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333333333333
0159_AA34_42076_20180823_ST	1226	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16666666666667	1	0	0	0	0	0	252.5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	218.333333333333	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	637.166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	12.1666666666667	0	0	0	8	0	0	0	0	0	0	0	6.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.8333333333333
0159_AA34_42077_20180504_ST	145	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	23.5	0	0	0	0	0	0	0	0	0	1	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0.25	0	0	0	28.5833333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	69.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	0	0	0	1.25	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5
0159_AA34_42078_20180523_ST	72835.0000000001	355	0	0	0	0	0	0	0	0	0	0	0	0	0	434.333333333333	74	0	3	0	0	0.5	14093.6666666667	0	0	0	0	0	0	129	0	0	20.5	1.33333333333333	7.83333333333333	22.1666666666667	4	1	0.5	1.66666666666667	0	0	0	0	34.3333333333333	0	0	0	16438.3333333333	0	0	0	17	5	0	0	0	0	0	15.3333333333333	0	0	0	0	0	5	0	0	35271.1666666667	0	0	0	0	0	0	0	0	0	0	0	0	35.8333333333333	0	0	0	0	0	0	0	0	0	0	355.166666666666	0	0	0	171	0	0	0	0	0	0	0	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	4397
0159_AA34_42081_20180515_ST	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0159_AA34_42082_20180514_ST	34254	100	0	0	0	0	0	0	0	0	0	0	0	0	0	158.166666666667	36	0	1	0	0	0.5	8205.25	0	0	0	0	0	0	74.8333333333333	0	0	11.25	1.33333333333333	0.833333333333333	7.5	2	0	0	0	0	0	0	0	50.6666666666667	0	0	0	5811.25	0	0	0	12.5	5	0	0	0	0	0	43.8333333333334	0	0	0	0	0	1	0	0	16142.3333333334	0	0	0	0	0	0	0	0	16	0	0	0	19.5	0	0	0	0	0	0	0	0	0	0	278	0	0	0	37.875	0	0	0	0	0	0	0	538.958333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2689.58333333333
0159_AA34_42083_20180504_ST	2647160	14252	0	0.222222222222222	1	0	0	0	0.25	0	0	0	0	0	0	18112.75	1201.66666666667	0.333333333333333	225	0	3.8	30.25	493289.657142857	134.3	0	0	0	0	0	3786.15	0	0	652.625	69.1666666666667	257	491	8	1.5	3.5	35.3333333333333	0	0	6	0	900.857142857143	0	0	4.96666666666667	489066.973809524	0.8	0	2	371.214285714286	57	0	0	0	1.83333333333333	0	548.833333333333	0	0	0	0	0	116.5	0	0	1422326.21666666	0	0	0	0	0	0	0	30.6666666666666	54.5	0	2	0	1490.66666666667	0.222222222222222	0	0	0	0	0	0	0	0	0	12901.3333333333	0	0	0	5569.33333333333	0	0	0	0	0	0	0	40203.8281746032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9.83333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.5	0	542	0.5	0	0	0	0	56.5833333333333	0	0	0	0	0	0	140334.333333333
0159_AA34_42084_20180509_ST	5501488	22401	0	66.0888888888889	129.170274170274	707.011507936508	42	5.5	35.9251082251082	19.8666666666667	0	0	0	0	0	59464.7720779221	1026.33333333333	51.9690476190476	1062.43225108225	0	234.050432900433	260.233333333333	1318471.67756133	351.108946608946	0	9.5	18.1666666666667	99.5	44.8333333333333	27017.1673160173	0	277.466666666667	4830.575	270.166666666667	1249.66666666667	2473.75	183	153.833333333333	278	309.333333333333	0	0	14.5833333333333	0	17734.819047619	0	11	64.9166666666667	753372.618759019	0	41	7.56666666666667	1446.75	4593.9873015873	0	0	0	26.7333333333333	26.5777777777778	4765.13636363636	1467.71549422799	358.65	0	0	3.03333333333333	363	28.1	0.142857142857143	2609037.70396825	0	0	0	0	0	0	0	2312.79444444445	853.95	0	383.00303030303	96.25	6956.3619047619	66.2555555555555	0	18.2088744588745	0	13.8	0	234.25	0	0	1.75	52077.6166666666	0	0	9.75	9408.64166666667	0	0	0	1.1	0	0.5	0	152334.230555556	0	0	0	198.007936507937	0	0	0	64.5	0	0	0	0	32.2333333333333	0	58.8155844155844	0	183.732016594516	452.228571428571	22	0	0	0	297.333333333333	0	0	0.25	169.680591630592	20.5	0	8.5	160.6	0.166666666666667	0.818181818181818	0.818181818181818	28.75	5.07777777777778	24.25	7.75	0	0	0	0	0	129	0.333333333333333	0	0	0	3388.66666666667	841.538492063492	0.4	0	0	0.5	1126.731998557	59.75	0	2.23376623376623	0	43.6190476190476	8.41666666666667	434474.201839827
0159_AA34_42085_20180717_ST	725316	4562	0	0	0	0	0	0	0	0	0	0	0	0	0	5959.66666666666	144	0	52	0	11.1666666666667	0.5	95337.2833333334	9.33333333333333	0	0	0	0	0	2608.86666666667	0	0	141	188.333333333333	224.333333333333	589.166666666667	4	1.5	3.5	28.6666666666667	0	0	0.25	0	674.5	0	0	0	187800.666666666	0	0	0	239.333333333333	63.5	0	0	0	0.916666666666666	0	171.833333333333	0	5.5	0	0	0	82	0	0	376646.433333333	0	0	0	0	0	0	0.2	20.5	1.33333333333333	0	0	0	401.5	0	0	0	0	0	0	0	0	0	0	8154.83333333333	0	0	25	2198.40833333333	0	0	0	0	0	0	0	8333.24166666667	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.66666666666667	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	252	0.5	0	0	0	0	5.66666666666667	0	0	0	0	0	0	30357.0666666667
0159_AA34_42086_20180514_ST	679038.999999999	3236	0	0	0	0	0	0	0	0	0	0	0	0	0	2979.43333333333	433	0	134.25	0	2.5	5.5	130978.183333333	25.5	0	0	0	0	0	1224.85	0	0	363.625	9.16666666666667	33.6666666666667	83.1666666666667	5	3.5	12	4	0	0	0	0	2241.26666666667	0	1	0	136315.95	0	0	0	720.833333333333	123	0	0	0	2	0	778.75	0	6.5	0	0	0	11	0	0	334286.133333333	0	0	0	0	0	0	0	44.7666666666666	149	0	0	0	428	0	0	0	0	0	0	0.5	0	0	0	5840.93333333333	0	0	0	1107.66666666666	0	0	0	0	0	0	0	12085.9333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	150.666666666667	5.83333333333333	0	0	0	0	41.2916666666667	0	0	0	0	0	0	45150.6333333333
0159_AA34_42087_20180523_ST	5082822	24211	0	0	0	0.6	0	0	0.75	0	0	0	0	0	0	24836.9166666667	5308	0	68.5	0	0.2	0	960911.566666667	0.2	0	0	0	0	0	26760.4416666667	0	0.333333333333333	8209.66666666666	832.333333333333	4848.5	10201.4166666667	716	387.5	1277.5	985.5	0	0	23.25	0	877.916666666667	0	0	0	985955.238095238	0	0	0.6	2018.83333333333	6364.66666666667	0	0	0	0.5	0	5775.58333333334	1.33333333333333	1301.7	0	0	0	1363	0	0	2304855.87619048	0	0	0	0	0	0	0	6872.33333333333	2.5	0	23.25	0	4924.16666666667	0	0	0	0	0	0	0.5	0	0	0	173502.833333333	0	0	0	32850.9583333333	0	0	0	0	0	0	0	98344.1761904762	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.75	0	0.266666666666666	0	0.142857142857143	0	0	0	1613.41666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104.5	0	0	0	0	9446	357	0	0	0	0	255.75	0	0	0	0	0.75	0	375423.283333333
0159_AA34_42088_20180515_ST	5305097	37174	0	0	0	0	0	0	0	0	0	0	0	0	0	28048.7166666667	8812.75	0	24.8333333333333	0	0.5	229.25	723412.916666667	299.5	0	0	0	0	0	12311.9666666667	0	0	1265.5	447.166666666667	979.666666666667	2220.66666666667	73	70.5	132.5	165	0	0	1.75	0	3662.38333333333	0	0	1.75	1336348.61666667	0	0	0	1818.08333333333	654.566666666666	0	0	0	0.5	0	1974.83333333333	0	125.5	0	0	0	337	0	0	2746265.26666667	0	0	0	0	0	0	0	386	107.5	0	1.83333333333333	0	2914.5	0	0	0	0	0	0	0	0	0	0	46211.7166666667	0	0	4	20157.375	0	0	0	0	0	0	0	62319.225	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.5	0	0	3	0	1956.5	35.5	0	0	0	0	74.5	0	0	0	0	0	0	263816.333333333
0159_AA34_42089_20180515_ST	3477335	16589.5	0	0	0	0	0	0	0	0	0	0	0	0	0	23834.2833333333	2559.5	0	226.166666666667	0	0.5	33.5	659998.892857143	235.666666666667	0	0	0	0	0	5428.23333333333	0	0	913.375	684.5	1388	2882.33333333333	91.6666666666667	19	33	182.25	0	0	8.33333333333334	0	1161.29285714286	0	1	5.91666666666667	614132.176190477	0	0	0	723.285714285714	97.25	0	0	2	2.9	0	900	0	0	0	0	0	521	0	0	1871199.73333334	0	0	0	0	2	0	0	39.6666666666667	11	0	1	0	1782.5	0	0	0	0	0	0	0	0	0	0	18731.2	0	0	1	8490.04166666667	0	1	0	0	0	0	0	60569.544047619	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	6.16666666666667	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	559.5	0	0.2	0	0	0	385.208333333333	0	0	0	0	0	0	182894.216666667
0159_AA34_42090_20180515_ST	1281859	7757	0	0	0	0.2	0	0	0.25	0	0	0	0	0	0	9918.45	7513.5	0	80	0	0.2	224.25	187848.566666667	13.9	0	0	0	0	0	3690.4	0	0	289.875	126.166666666667	136	345.333333333333	10	4	7	16.6666666666667	0	0	0.5	0	815.616666666667	0	0	8.5	290041.516666666	0	0	0.2	587.5	27.9	0	0	0	0	0	560	0	1	0	0	0	72	0	0	674951.266666667	0	0	0	0	0	0	0	36.1666666666667	122.5	0	0.5	0	520.083333333333	0	0	0	0	0	0	0	0	0	0	8862.11666666667	0	0	3	1422.66666666667	0	0	0	0	0	0	0	17733.8416666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	22.8333333333333	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	184.5	1.5	0	0	0	0	56.2833333333333	0	0	0	0	0	0	67842
0159_AA34_42092_20180525_ST	6668198	33725	0	0	0	0.583333333333333	0	0	0	0	0	0	0	0	0	46761.2	3606.5	0	54.8333333333333	0	1.66666666666667	2.75	1118318.91666667	566.333333333333	0	0	0	0	0	11331	0	0	1661.5	729	1225	1973	1	0	0	134.666666666667	0	0	4.33333333333333	0	1677.7	0	0	31	1258392.08333333	0	0	0	1294	54.1	0	0	0	0	0	907.916666666667	0	0	0	0	0	301.5	0	0	3692996.06666666	0	0	0	0	0	0	0	117.566666666667	42	0	0	0	3702.66666666667	0	0	0	0	0	0	0	0	0	0	38717.1666666667	0	0	11	11423.5833333333	0	0	0	0	0	0	0	103334.283333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1232.5	0	0	0	0	0	417.583333333333	0	0	0	0	0	0	333443
