sample_id	total	small_molecule_metabolic_process	monosaccharide_metabolic_process	alcohol_metabolic_process	organic_acid_metabolic_process	one_carbon_metabolic_process	vitamin_metabolic_process	Entner_Doudoroff_pathway_through_6_phosphogluconate	ether_metabolic_process	urea_metabolic_process	cellular_ketone_metabolic_process	small_molecule_catabolic_process	small_molecule_biosynthetic_process	formaldehyde_metabolic_process	cellular_ketone_body_metabolic_process	nucleobase_containing_small_molecule_metabolic_process	cellular_lactam_metabolic_process	Remaining
m33298	209963	23	1935.99583333333	239.586574074074	2687.10373204181	189.479166666667	804.99203042328	1	0	2.02083333333333	69.263888888889	72.4451157407408	232.874892319775	1.3125	1.4	1010.3659416438	1.63333333333333	202690.526158201
m10448	206142	7.83333333333333	2028.13472222222	224.684027777778	2807.69506581606	209.125	770.865244708995	0	0	3.0625	103.576388888889	73.2479050925926	235.052826806842	0.375	2.3	1049.38378415066	2.64814814814815	198624.016053054
m21159	201214	18	1747.73402777778	213.488425925926	2358.61972066064	165	672.237169312169	0	0	1.4375	58.3749999999999	65.5233043981481	202.035020346487	0.1875	10.1	860.150504972565	1.92222222222222	194839.189604384
m59055	199496	69.1666666666667	1680.30277777778	275.508564814815	2628.59732873126	170.729166666667	590.067526455026	6.5	0	3	157.996527777778	75.1586786265432	210.549254230048	2.91666666666666	5.2	951.861039339604	2.58148148148148	192665.864320766
m33048	198959	59.1666666666667	1640.85416666667	186.204398148148	2306.57774787809	148.8125	676.02991622575	4.5	0	0.25	109.461805555556	64.3232156635802	193.867259860927	2.375	3.8	801.689928840878	1.98518518518518	192759.102209309
m42231	197915	57	1905.38055555556	156.385185185185	2464.86014407885	160.916666666667	674.41378968254	5.25	0	0.8125	111.911458333333	75.829154265873	194.326414494231	3.375	5.2	887.681924337808	3.26388888888889	191208.393318511
m21181	197226	18.6666666666667	1845.26666666667	229.112731481482	2819.20906599059	238.3125	756.908664021164	0.5	0	2.22916666666667	83.8368055555555	75.4613831018519	228.073854625955	0.3125	5.3	1020.08707490284	3.12777777777778	189899.595142543
m77021	192375	16	1618.21111111111	184.135416666667	2361.53953887419	196.145833333333	728.419642857143	0.25	0	2.20833333333333	108.017361111111	60.3949247685185	207.695705008083	0.0625	1.6	880.674667352538	2.02407407407407	186007.62089151
m18015	190916	60.1666666666667	1801.41180555556	266.515046296296	2347.46274255034	159.5625	646.250357142857	4.75	0	2	95.0104166666666	82.1604665454145	193.737066867835	2	8	989.06619400761	3.32407407407407	184254.582663627
m42238	190912	5.16666666666667	1870.65416666667	260.025462962963	2465.27207809744	171.708333333333	541.295568783069	0	0	2.58333333333333	61.3993055555556	55.874849537037	224.468668476264	1.25	3.5	972.904008058985	1.52222222222222	184274.375336306
m66000	190416	14.8333333333333	1589.77638888889	190.93287037037	2471.0114021164	180.458333333333	734.983366402116	0	0	1.25	87.8958333333333	58.1776215277778	214.464043852881	0	2.6	943.249894261545	3.02222222222222	183923.344690358
m59042	188874	7	1667.37222222222	220.588194444444	2437.00143619562	154.75	492.494014550264	1	0	0.270833333333333	117.708333333333	46.2804224537037	200.541860624265	0	1.3	933.337185642433	3.98611111111111	182590.369386089
m42260	185703	1	1953.82638888889	213.039351851852	2448.01401321833	197.645833333333	627.141865079365	0	0	2.75	51.8194444444444	61.4492708333333	210.615418434928	0.1875	2.8	920.17884445016	2.32222222222222	179010.209847243
m33277	183826	12.5	1662.39305555556	180.055555555555	2285.67049795157	158.770833333333	704.024927248677	0	0	1.33333333333333	67.9539351851852	59.1181458333333	203.865302097112	0	2.3	883.322738340192	3.73981481481482	177600.951860751
m42208	182420	2.16666666666667	2081.00694444444	228.265046296296	2570.13500124008	204.541666666667	717.547982804233	0	0	5.625	50.2222222222222	61.7261091820988	226.899167424493	0	2.1	931.427983539094	1.08888888888889	175337.247320625
m42222	182178	2	1847.64027777778	229.731481481481	2544.56633685148	203.625	537.504761904762	0	0	2.66666666666667	36.9826388888889	76.9723900462963	204.783886156121	0.1875	6.6	918.56611939872	2.19722222222222	175563.975718606
m18023	181748	64.6666666666667	1741.975	190.426388888889	2428.48972741218	159.458333333333	629.261060405644	4.5	0	3.60416666666667	137.59375	74.9490509259259	195.05192862195	1.25	4	828.75398991198	1.58148148148148	175282.438455685
m42186	180415	164	1744.17638888889	253.435648148148	2974.73200130438	178.604166666667	866.660747354496	11.25	0	1.375	240.572916666667	92.0715004960317	251.82226884002	5.875	9.2	910.977982314325	3.81388888888889	172706.432490431
m42454	176441	213.666666666667	1687.15416666667	423.829398148148	2982.48841641865	101.166666666667	562.476014109348	16	0	9.8125	269.052083333333	141.364249338624	213.225995531121	9.3125	11.5	847.364673129368	1.26759259259259	168951.319077399
m21142	172290	1	1725.45138888889	139.993055555555	2095.69228863536	163.604166666667	629.656547619048	0	0	1.25	67.2395833333333	49.898900462963	178.482216756687	0	1.3	828.950770890489	2.25555555555556	166405.225525635
m77051	170952	24.8333333333333	1399.275	195.989583333333	2248.91288024508	144.875	490.58664021164	1.75	0	1.02083333333333	105.725694444444	45.9345428240741	184.807794426992	1	1.4	830.925446530636	1.45185185185185	165273.511399465
m77070	169883	17.1666666666667	1607.30833333333	155.991203703704	2143.44305881651	161.020833333333	624.348732363316	0.75	0	0.791666666666667	77.2708333333332	51.6945023148148	183.943323068232	0.25	1.7	781.327984967992	1.13611111111111	164074.856750321
m18006	169514	5	1709.93055555556	151.008101851852	1964.09735697751	154.645833333333	597.607308201058	0.333333333333333	0	1.64583333333333	69.3680555555556	60.5507928240741	167.903008845899	0.5	5.2	697.077756344307	2.90370370370371	163926.228360141
m33052	169365	36.6666666666667	1447.33888888889	175.626388888889	2199.1155043908	148.666666666667	480.222861552028	2.25	0	1.66666666666667	126.510416666667	54.4189930555556	175.566301118827	0.875	2.1	874.296516346593	2.04629629629629	163637.632832795
m59022	169303	18.8333333333333	1305.58055555556	191.934259259259	2172.23103721157	171.520833333333	559.151752645503	0.25	0	4.79166666666667	71.9795524691358	62.6304398148148	177.753004505622	0.3125	2.1	821.589829246685	2.53796296296296	163739.803272996
m42269	162997	0	1594.18055555556	119.819444444444	1763.35783436214	137.104166666667	495.931613756614	0	0	0.958333333333333	56.4895833333333	44.3852025462963	147.26476034318	0	1.1	745.443497085048	3.71388888888889	157887.251119684
m71075	162895	15.1666666666667	1464.06527777778	142.133101851852	1981.50069742982	173.25	539.533128306878	0	0	0.5625	74.5555555555555	51.1907986111111	167.241089960869	0	1.8	739.886014864622	2.05462962962963	157542.060539345
m10024	162263	3.5	1368.38194444444	210.84837962963	2405.01797848692	172.770833333333	536.388128306878	0	0	0.604166666666667	79.8159722222222	44.6956828703704	190.113308118386	0	1	833.984052783493	1.36111111111111	156414.518442027
m77026	161497	3.66666666666667	1254.90416666667	176.440740740741	2049.27458691579	164.541666666667	456.694708994709	0	0	1.0625	85.3229166666666	37.8294155092592	170.995308779762	0	0.9	796.521260573845	1.525	156297.321061819
m10429	160041	0.166666666666667	1515.74305555556	180.152777777778	2247.62097897377	148.854166666667	447.851851851852	0	0	1.14583333333333	83.5729166666667	48.0777604166667	177.689122781636	0	0.4	848.495950502972	2.19722222222222	154339.031696584
m77001	158658	37.3333333333333	1415.85	176.436574074074	2046.623348398	134.020833333333	548.547275132275	4	0	1.6875	91.0243055555556	58.9374633487654	171.314367008377	1.5	4	712.57667895519	0.777777777777778	153253.370543083
m21059	158088	43	1458.39166666667	234.445833333333	2322.61309937169	171.354166666667	511.134755291005	0.166666666666666	0	0.895833333333333	38.3645833333333	77.1615277777778	185.71701586383	1.125	9.1	787.929777663466	2.90555555555556	152243.694518477
m40091	155504	3.33333333333333	1339.40416666667	143.966898148148	1870.93954856518	150.6875	491.609490740741	0	0	0.625	55.4722222222222	45.1301099537037	153.585988963294	0	1	686.727742483996	3.57777777777778	150557.940221145
m21026	152822	121.333333333333	1396.30555555556	272.814814814815	2191.75452036486	110.604166666667	599.015564373898	10	0	1.52083333333333	99.1041666666665	85.2814340828924	182.015941059487	4.125	7	747.731286028643	0.680555555555555	146992.712828164
m10427	151088	3.66666666666667	1429.5125	183.115740740741	2168.86615561618	160.583333333333	580.794047619048	0	0	1.6875	40.6458333333333	48.8575347222222	185.613121486442	0	2.3	819.943229881116	1.61574074074074	145460.79859586
m21600	150297	4.16666666666667	1256.10277777778	144.244212962963	1813.52242743239	127.375	555.148273809524	0	0	0.791666666666667	46.2395833333333	39.7308796296296	162.801337724133	0.0625	1.6	667.869448016689	1.19907407407407	145476.146151906
m42217	146998	8.16666666666667	1571.71111111111	158.414351851852	1879.92754992468	145.020833333333	544.9333994709	0	0	1.6875	72.0034722222222	62.2054282407407	159.614507665528	0.5	6	691.173022405121	1.82777777777778	141694.81437933
m41007	144866	9.83333333333333	1115.82777777778	173.041666666667	1878.40763706092	163.5625	473.751256613757	0	0	2.125	50.9152777777778	44.8913275462963	154.298815747171	0	1.3	723.946436614083	1.45925925925926	140072.639711603
m10443	144735	1.33333333333333	1369.00694444444	183.893518518519	2091.78289080872	163.375	534.718353174603	0.166666666666666	0	0.791666666666667	47.8715277777778	46.1585243055556	176.485644450874	0.25	2.2	819.013511945588	1.57962962962963	139296.372788278
m42031	143108	3	1489.52916666667	157.853009259259	1963.95324616035	148.895833333333	594.65333994709	0	0	0.5625	56.6145833333333	46.1428472222222	171.804607445988	0	1.1	725.186843421353	1.93148148148148	137746.772541729
m77038	142575	14.1666666666667	1216.24583333333	134.917824074074	1789.909586778	130.041666666667	531.835747354497	0	0	1	64.2291666666667	46.2639081790123	153.11968485909	0	2.6	664.152831504344	2.61574074074074	137823.901343177
m77004	142537	1.33333333333333	1279.90138888889	118.481481481481	1652.21857579181	145.625	493.139947089947	0	0	0.652777777777777	52.6666666666667	38.6299421296296	142.189837434781	0.125	1.4	618.172817786923	1.08888888888889	137991.37434273
m77037	139396	9.33333333333333	1214.12291666667	130.278472222222	1697.95482175007	136.166666666667	450.475347222222	0.25	0	1.29166666666667	64.545138888889	41.4712384259259	147.312224817203	0.25	1.8	636.570571844993	1.38055555555556	134862.79704594
m21043	137398	5.16666666666667	1135.68888888889	127.851851851852	1684.0561095036	130.458333333333	520.379060846561	0	0	2.8125	65.0972222222223	37.5701793981481	152.391762359458	0	1.3	636.463792724051	1.04074074074074	132897.722891465
m10436	136508	6.5	1323.4625	153.156712962963	1840.8308275463	133.541666666667	550.990972222222	0.25	0	1.97916666666667	49.9722222222222	41.0309664351852	171.245440779321	0.25	0.9	699.350067158208	1.68518518518518	131532.854272155
m82032	134997	19.3333333333333	1134.50277777778	154.730324074074	1824.79231104865	135.979166666667	517.555952380953	0	0	0.625	60.8958333333332	41.0746122685185	158.128831707451	0.25	0.9	709.005373371056	1.02407407407407	130238.202409964
m82022	133621	5	1147.62083333333	151.921296296296	1754.54764035861	150.895833333333	401.49169973545	0	0	0.791666666666667	52.8506944444444	42.6074652777778	133.244612911523	0.125	1.3	697.871799268404	1.03055555555556	129079.700902819
m10421	133244	0	1440.13055555556	139.701388888889	1691.37443236515	119.5	523.922982804233	0	0	2.0625	37.1458333333333	43.3083391203704	149.969624187059	0.125	1.4	631.874263403064	2.12592592592593	128461.359154416
m42195	132697	1.5	1535.4125	216.332175925926	1939.10126037992	162.75	341.746891534392	0	0	2.72916666666667	25.5486111111111	57.5076273148148	145.088896742725	0.1875	6	773.415054155235	1.51018518518518	127488.170130984
m40005	132018	13	1174.04722222222	127.571759259259	1686.48537827014	123.854166666667	525.55042989418	0	0	1.04166666666667	50.4340277777778	42.62171875	150.214338073192	0.125	1.3	641.21215863626	3.625	127476.917133784
m10446	131045	4	1325.76388888889	155.210416666667	1795.52526895944	151.979166666667	470.780313051147	0.5	0	1.4375	42.7569444444444	47.3905613425926	155.328823945473	0.375	1.8	660.14709290695	1.78796296296296	126230.217060165
m59018	129619	6.33333333333333	1106.72777777778	130.364583333333	1678.27095318011	123.666666666667	493.654398148148	0	0	1.04166666666667	79.2460648148148	41.2564571759259	147.398414925963	0.3125	1.3	624.774479309556	2.22407407407407	125182.428630594
m33062	129249	6.33333333333333	1123.98333333333	89.707175925926	1446.17996656379	131.895833333333	508.479298941799	0	0	0.333333333333333	60.2465277777779	37.7900405092593	132.834395116843	0	1.7	543.979481738683	1.525	125164.012280093
m59024	128620	5	1173.73194444444	149.056712962963	1611.57903485082	114.8125	425.527083333333	0	0	0.145833333333333	34.71875	33.9795486111111	139.162102210097	0.0625	1.5	623.554758944902	1.02962962962963	124306.139601679
m42283	127951	13	1207.55277777778	155.244675925926	1700.44145089286	126.641666666667	418.682290564374	2.75	0	4.0625	56.7777777777777	41.818744212963	145.209186278292	1	2.4	671.388305755601	1.79722222222222	123402.233401926
m21154	126963	10.1666666666667	1172.10416666667	146.781481481482	1536.93519326867	108.541666666667	514.53578042328	0	0	1.4375	26.7743055555556	36.7830208333333	145.327505695179	0	1.8	599.054117512574	1.58888888888889	122661.169706341
m10434	126584	5.16666666666667	1266.95833333333	139.886805555555	1824.22475124926	130.708333333333	549.923412698413	0	0	0.770833333333333	47.4305555555556	45.5184895833333	156.548396990741	0.125	2.1	647.291386602652	1.91388888888889	121765.433146209
m59007	124988	7.5	1244.1125	113.563657407407	1496.20005226705	99.1041666666665	475.665939153439	0	0	1.27083333333333	54.9652777777778	44.6559201388889	130.64143578226	0	2	555.741289008916	2.78796296296296	120759.790965501
m21199	124499	4	1339.06527777778	105.962962962963	1478.20692800191	104.645833333333	456.585168650794	0	0	0.479166666666667	46.795138888889	41.5014467592593	127.431108493166	0	1.5	568.952236939872	1.69814814814815	120222.176583377
m10143	124440	7.16666666666667	1240.86388888889	168.313888888889	1886.60492339065	157.645833333333	403.161441798942	1	0	0.583333333333333	42.9340277777779	48.7986921296296	149.502116310259	0.375	3.1	729.620331790123	1.08425925925926	119599.245596432
m42362	122346	3.33333333333333	1398.34444444444	156.043518518518	1937.30669348912	97.4791666666667	293.837433862434	0.75	0	0.0416666666666667	93.8298611111112	41.2661631944444	140.636317515432	0.625	0.2	632.688303755144	1.08888888888889	117548.529208554
m40003	121586	13	1074.73333333333	132.989583333333	1410.71504854681	114.4375	449.553505291005	0	0	0.6875	38.4583333333333	39.6832638888889	126.172173882091	0.125	3.1	514.197034179241	0.937037037037038	117667.210687175
m10432	117155	1	1062.74166666667	154.197685185185	1566.30435125478	132.125	376.335912698413	0	0	0.520833333333333	30.7534722222222	34.4697106481482	123.726415275022	0	1.4	616.774579189529	0.836111111111111	113053.814262416
m42007	116715	3	1206.73333333333	170.432407407407	1777.77367651382	126.9375	469.811739417989	0.25	0	2.77083333333333	39.0625	41.4392418981482	153.550709233539	0.125	1.9	630.283085419524	1.04907407407407	112089.880899369
m41016	115152	25.1666666666667	975.769444444444	128.753935185185	1414.24492173721	102.333333333333	411.783723544973	1.5	0	0.979166666666667	62.6319444444444	40.7500887345679	120.084800668724	0.375	3.9	519.880865626429	2.62685185185185	111341.219257095
m59025	113778	3	1082.06944444444	123.834953703704	1393.79827978028	109.5625	341.185681216931	0	0	1.0625	38.4965277777778	33.2520486111111	119.238523432907	0.125	1.9	544.305803959272	0.972222222222222	109985.196514851
m41011	112623	50	1040.49166666667	150.203009259259	1448.17855668541	95.2708333333335	337.80042989418	6	0	2.875	82.3263888888888	53.0321412037037	118.291868592923	1.5625	7	512.73930927069	1.08611111111111	108716.142185094
m42301	111971	3.16666666666667	1158.04861111111	121.018518518518	1613.59323091196	125.416666666667	386.370535714286	0	0	2.25	46.7013888888888	37.1578935185185	131.057992862654	0.125	2.5	572.320205332647	1.69351851851852	107769.57977129
m21182	110437	6	1059.52083333333	101.121527777778	1437.53595660641	108.1875	452.298214285714	0	0	0.229166666666667	49.875	36.6057523148148	127.041334049824	0.0625	1.4	504.887125628715	1.02777777777778	106551.207311559
m10464	107202	13.1666666666667	1087.41527777778	125.527546296296	1448.55538699662	104.333333333333	390.596858465609	0.25	0	0.479166666666667	49.0277777777777	39.3351388888889	122.505278282995	0.729166666666666	2	515.90404092364	1.41203703703704	103300.76232422
m42038	106047	3	1059.5375	99.3796296296295	1378.88754358649	100.5625	436.400297619048	0	0	0.645833333333333	52.4722222222222	34.6571527777778	116.797523951903	0.125	1.3	489.317531864426	1.52962962962963	102272.387635386
m760032	104527	58	895.627777777778	176.876851851852	1413.37077968842	88.3124999999997	299.065548941799	6.25	0	1.54166666666667	83.7395833333332	41.8577901785714	116.57916087963	2.5	3.6	495.192184315599	0.933333333333333	100843.552823033
