sample_id	total	transmembrane_transporter_activity	amine_transmembrane_transporter_activity	organic_acid_transmembrane_transporter_activity	ion_transmembrane_transporter_activity	carbohydrate_transmembrane_transporter_activity	polyamine_transmembrane_transporter_activity	nucleobase_transmembrane_transporter_activity	heme_transmembrane_transporter_activity	inorganic_molecular_entity_transmembrane_transporter_activity	siderophore_transmembrane_transporter_activity	efflux_transmembrane_transporter_activity	organophosphate_ester_transmembrane_transporter_activity	nucleobase_containing_compound_transmembrane_transporter_activity	oxidative_phosphorylation_uncoupler_activity	toxin_transmembrane_transporter_activity	passive_transmembrane_transporter_activity	active_transmembrane_transporter_activity	macromolecule_transmembrane_transporter_activity	amide_transmembrane_transporter_activity	xenobiotic_transmembrane_transporter_activity	modified_amino_acid_transmembrane_transporter_activity	auxin_transmembrane_transporter_activity	vitamin_transmembrane_transporter_activity	azole_transmembrane_transporter_activity	carbohydrate_derivative_transmembrane_transporter_activity	poly_beta_1_6_N_acetyl_D_glucosamine_transmembrane_transporter_activity	organic_hydroxy_compound_transmembrane_transporter_activity	sulfur_compound_transmembrane_transporter_activity	Remaining
0159_AB10_26296_20190103_ST	1577546	32798.3666666667	37	2725.26666666667	14531.2945601852	2353.61111111111	113.777777777778	1897.33333333333	44.1666666666667	8090.08877314815	859.333333333334	8812.83333333333	15.0555555555556	239.1	0	7.5	2901.14236111111	24720.3726851852	1372.625	1383.76666666667	6530.91666666667	49.75	0	409.183333333334	59	365.072222222222	0	229.194444444444	229.627777777778	1466770.62106482
0159_AB10_100722_20190318_ST	1574033	27961.7	24.3333333333333	3275.29583333333	15065.3035218254	1774.59166666667	123.875	2382	84.4166666666667	8790.01860119047	506.833333333334	5806.79166666667	12.3333333333333	241.75	0	20	2995.27430555556	25697.1510912698	1201.59166666667	1306.02222222222	6861.47222222223	38.8333333333333	0	478.966666666667	60.25	344.805555555555	2	233.916666666667	315.980555555556	1468427.49275794
0159_AB10_26151_20180725_ST	1564328	32760.6	10.6666666666667	2528.76944444444	15953.8207175926	2731.63194444444	99.5555555555557	1683	82.75	8182.60150462963	722.833333333333	10098.8333333333	2.83333333333333	324.5	0	16	3562.35208333333	24533.0821759259	1658.59722222222	1814.60277777778	6870.64444444444	52.625	0	437.325	36.5	418.388888888889	0	230.416666666667	259.422222222222	1449255.64768519
0159_AZ03_32054_20190917_STHS	1559906	29917.2666666667	10.2222222222222	3127.89722222222	15534.1672453704	2700.89722222222	76.8055555555557	2195.5	93.3333333333333	8421.52233796296	562	7890.83333333333	15.4930555555556	313.520833333333	0	12	3233.24652777777	26580.7025462963	1420.33333333333	1533.42222222222	7462.03888888889	34.1666666666667	0	473.227777777778	47.8333333333333	419.152777777778	2.5	240.844444444444	253.116666666667	1447333.95578704
0159_AB10_26064_20180516_ST	1549553	34614.35	25	2372.66875	14925.8159722222	2230.18472222222	89.1944444444443	1948	96.1666666666667	8160.19930555555	594.333333333333	8240.66666666666	9.33333333333333	272.075	0	30	3191.54444444444	24770.2362268518	1347.36111111111	1350.74166666667	6286.91666666667	35.7916666666667	0	443.547222222222	56.4166666666667	382.269444444444	1.5	235.388888888889	233.484722222222	1437609.8130787
0159_AA34_42255_20180920_ST	1542712	24941.7333333333	10	2047.03541666667	13213.79375	1643.47222222222	148.583333333333	1720.66666666667	15.3333333333333	7142.30972222222	171	5677.66666666666	21.9270833333333	180.09375	0	1	2285.1875	24056.1667824074	884.666666666667	959.691666666667	5174.91666666667	33.125	0	455.441666666666	64.25	270.895833333333	0	117.25	225.420833333333	1451250.37210648
0159_AA34_42292_20181127_ST	1539003	26558.1166666667	14	3096.46388888889	14214.5234953704	2704.91666666667	96.9722222222223	2529.5	63.75	7905.04664351852	178.5	5613.83333333333	3.16666666666667	148	0	10	2398.44930555555	26042.8097222222	1024.33333333333	870.588888888889	7018.68888888889	57.1666666666667	0	482.561111111111	41.5833333333333	234.666666666667	5	197.083333333333	319.45	1437173.82916667
0159_AB10_26080_20180706_ST	1537571	34267.7166666667	13.3333333333333	2835.37180555556	16432.9700760582	2753.27291666667	87.1805555555557	2674.16666666667	122	8389.97898478836	738.5	8967.16666666667	32.537037037037	549.916666666667	0	42.5	5103.83263888889	23218.3429232804	1792.375	1905.94722222222	5187.56111111111	64.7361111111112	0	252.252777777778	13.3333333333333	743.231481481482	37.5	611.483333333333	238.106944444444	1420495.68574735
0159_AA34_42157_20180706_ST	1528578	32199.2333333333	12.3333333333333	2362.72847222222	14689.3195601852	2899.85416666667	92.625	1679	100.833333333333	7465.92905092593	1046	10336	8.05555555555556	287.1	0	5	3164.62152777778	23214.953125	1602.91666666667	1466.91944444444	6098.31111111111	53.875	0	352.225	30.5	445.572222222222	0	230.25	249.815277777778	1418484.02881944
0159_AB18_26832_20210112_ST	1528224	29155.7	12	3775.45347222222	14293.5471064815	2485.125	132.152777777778	3365.33333333333	22.8333333333333	8336.3869212963	418	4226.33333333333	0	122	0	12	2591.21319444444	28102.5797453704	1023.08333333333	1462.74166666667	7525.16666666667	22.375	0	574.658333333334	42	236.166666666667	0	269.166666666667	463.304166666667	1419554.67928241
0159_AB10_103281_20180518_ST	1516756	31691.0166666667	16.3333333333333	3580.4	15620.3929398148	2461.5625	86.3055555555557	2620.66666666667	141	8847.93344907407	441.833333333333	6272.5	7.09722222222222	159.375	0	19	3146.17152777778	26170.7983796296	1093.29166666667	1047.025	6886.35	39.375	0	495.941666666667	31.75	258.055555555556	0	282.583333333333	306.15	1405033.0912037
0159_AA34_42403_20190422_ST	1487457	36907	23.3333333333333	2028.43194444444	15787.0736111111	2338.6875	85.9305555555557	1373.33333333333	157.666666666667	6864.60231481481	322.833333333333	13019.0416666666	2.25925925925926	433.166666666667	0	13	2974.65277777778	20062.0585648148	1495.41666666667	2337.86944444444	5270.11111111111	83.9583333333333	0	404.091666666667	17.5	572.925925925926	0	258.694444444444	163.480555555556	1374459.88032407
0159_AK37_71026_20180902_ST	1484160	40792.4333333333	23.8888888888889	2630.01805555556	15372.3056051587	3326.20347222222	111.590277777778	2641	230	7778.08797949736	808.333333333333	8812.875	11.9293981481481	470.547916666667	0	20	4911.90208333333	23783.2966765873	1267.08333333333	1837.54444444444	5947.02777777778	43	0	478.627777777778	29.1666666666667	606.852314814815	53	452.716666666667	232.651587301587	1361487.91741071
0159_BE31_82031_20200116_ST	1479961	38615.2333333333	18	2459.57083333333	16019.4518683862	2665.85555555556	66.3333333333333	1659.16666666667	130	7497.9427744709	1057.16666666667	12494.95	2.47222222222222	260.758333333333	0	6.33333333333333	4206.95902777778	22708.5487433863	1459.91666666667	1829.50833333333	5671.11111111111	66.2638888888888	0	350.619444444444	18.8333333333333	457.730555555556	14	265.4	188.827777777778	1359770.04619709
0159_AQ29_10074_20180405_ST	1474188	26341.9666666667	11.6666666666667	3089.13541666667	14515.0946759259	1999.49305555555	73.1666666666667	1860.33333333333	39.9166666666667	7726.95671296296	237.333333333333	7667.33333333333	3.77777777777778	250	0	0	2428.82777777778	23232.7943287037	1220.41666666667	1413.01388888889	5400.17222222223	93.9583333333333	0	383.708333333333	40	359.277777777778	0	179.25	232.0625	1375388.34386574
0159_AB10_30135_20181217_ST	1456551	31593.9357142857	17.3333333333333	2554.24871031746	14443.8798611111	2504.93055555556	77.3472222222223	1438.25	58.5	7498.07351190476	734.333333333333	9605.58333333333	7.09375	234.59375	0	13	3214.92361111111	23037.9066633598	1491.54166666667	1336.37222222222	6504.20555555555	45.5	0	363.858333333333	29.875	348.479166666667	1	305.5	204.141071428571	1348886.59363426
0159_AK37_71064_20190705_ST	1453973	38359.9833333333	22.3333333333333	3186.25347222222	16276.4082175926	3021.86041666667	73.9444444444443	2214.16666666667	144.366666666667	7969.48668981482	953.166666666667	10314.7916666667	9.67824074074074	367.4125	0	28.3333333333333	5260.92847222222	22849.8252314815	1608.24583333333	1806.04444444444	5273.30277777777	139.333333333333	0	396.016666666667	18.75	649.924074074074	72.5	237.5	216.565277777778	1332501.87824074
0159_AQ29_10081_20180424_ST	1446131	35568.45	20.6666666666667	1744.77569444444	14511.1100198413	2835.54444444444	92.9166666666667	1179.16666666667	121.333333333333	6490.0001984127	293	11962.2333333333	15.4826388888889	395.760416666667	0	21	4435.2625	18664.8553736772	1524.45833333333	1883.525	4207.06944444445	78.5972222222222	0	327.052777777778	12.0833333333333	557.618055555556	15.5	361.383333333333	186.597420634921	1338625.55712632
0159_AJ09_750060_20191112_ST	1443314	34693.1666666667	50.3333333333333	2431.28472222222	13885.6939814815	2614.36111111111	79.2083333333333	1807.66666666667	122.25	7110.23310185185	732	9675.08333333333	35.6666666666667	257.5	0	3	2942.4375	22592.2865740741	1202.16666666667	1318.125	5927.06666666667	41.2916666666667	0	305.958333333333	27.75	397.25	0	321.5	159.486111111111	1334581.23356481
0159_AB18_101695_20191018_ST	1443027	30793.2833333333	28.6666666666667	2390.21111111111	14139.2103009259	1968.32638888889	82.6944444444443	1301.5	90.25	7519.35289351851	572.166666666666	8830.91666666667	17.2916666666667	245.225	0	11	3461.01041666667	21771.518452381	1413	1501.05833333333	5825.83333333333	44.9583333333333	0	396.308333333333	48.25	431.016666666667	0	167.75	241.183333333333	1339735.01765873
0159_AK37_71070_20190824_ST	1425961	33009.95	27	2443.32986111111	14311.4199074074	2294.43055555556	95.263888888889	1928	50.0833333333333	7539.27314814815	702.166666666667	9129.83333333333	0.611111111111111	238.5	0	21	3133.63888888889	22187.4239583333	1391.08333333333	1557.91666666667	6146.83333333333	43.5833333333333	0	418.138888888889	34.9166666666667	348.861111111111	1	209.5	222.895833333333	1318474.34618056
0159_AB10_26303_20190125_ST	1420150	26812.2833333333	16.3333333333333	2582.06875	13552.9284722222	2317.52638888889	78.5277777777777	1812	117.666666666667	7405.8875	598.5	6523.75	5.63888888888889	188.5	0	6	3090.54166666666	22937.4248842593	1170.875	1139.65	6413.5	31.4166666666667	0	394.844444444444	34.3333333333333	288.888888888889	13	238.611111111111	282.406944444445	1322096.89594907
0159_AQ22_10402_20180123_ST	1417274	38121.9	11.5555555555556	2667.55625	15972.8847056878	2778.88680555556	122.729166666667	1745.5	253.416666666666	7020.08285383598	546.333333333333	12831.8333333333	7.03819444444444	426.84375	0	15	3828.08125	20009.2390873016	1467.45833333333	2615.61111111111	5212.81944444444	156.416666666667	0	399.083333333333	14.75	573.256944444445	25	322.955555555556	215.114087301587	1299912.65357143
0159_AA34_42122_20180605_ST	1414453	27883.55	12.3333333333333	3276.17013888889	14860.4429398148	2669.6875	75.5694444444443	2445.33333333333	65.3333333333333	7850.48599537037	728.166666666667	6206	2.12962962962963	154.616666666667	0	16	2372.44930555556	26571.2929398148	1138.54166666667	1041.84444444444	7463.22777777778	43.5	0	502.927777777778	35.5833333333333	240.746296296296	7	262.888888888889	325.795833333333	1308201.38275463
0159_AV42_66154_20190902_ST	1410202	32245.1833333333	37.6666666666667	3173.94217171717	15814.6919402357	2411.9630050505	76.9273989898989	1842.75757575758	70	7751.95127314815	652.5	9066.5	0.0555555555555556	198.975	0	0	2665.58680555556	23340.4200652357	1279.51666666667	1453.82222222222	6962.38888888889	64.5	0	478.497727272727	44.625	309.447222222222	0	281.666666666667	198.586111111111	1299779.8287037
0159_AA34_42294_20181129_ST	1405615	24231.6	4.66666666666667	2464.97847222222	13536.0060185185	2688.04166666667	111.888888888889	2118.33333333333	45.5833333333333	7264.8974537037	241	6610.5	14.8402777777778	333.5625	0	5	2566.50694444444	21124.6832175926	1353.29166666667	1236.15555555556	4359.55555555555	40.1666666666667	0	309.6	21	497.819444444444	5	400.166666666667	218.093055555556	1313812.06261574
0159_AA34_42372_20190318_ST	1405020	36488.3833333333	50.888888888889	2645.41805555556	12987.3828042328	2695.77708333333	66.5	1037.16666666667	346.916666666666	6554.31964285715	600.333333333333	10676.7083333333	64.462962962963	434.833333333333	0	15	2978.18333333333	17644.5559358466	1224.20833333333	1781.14722222222	3664.75	133.513888888889	0	265.563888888889	16.4166666666667	629.296296296296	24.5	369.533333333333	144.55	1301479.68999669
0159_AP39_21037_20171123_ST	1397917	34432.75	21.3333333333333	2194.65972222222	14742.6358796296	2807.33333333333	77.736111111111	1406	123.333333333333	6619.6537037037	1246.33333333333	11202.3333333333	6.61111111111111	310.35	0	15	3506.97222222222	19730.8800925926	1668.44444444444	1597.22222222222	5184.72222222223	60.3333333333333	0	297.666666666667	13.5	410.072222222222	0	254.833333333333	157.347222222222	1289828.94282407
0159_AP39_21099_20171122_ST	1376845	27966.15	17.6666666666667	2814.44236111111	13751.8959490741	2141.45	88.736111111111	1655.33333333333	49.8333333333333	7371.50834986773	581.333333333333	8010.16666666667	1.37037037037037	261.75	0	12	2593.58680555556	22889.9766369048	1036.8125	1345.75833333333	6760.43333333333	39.0416666666667	0	404.841666666667	43.25	330.537037037037	0	121	267.876388888889	1276288.24915675
0159_AQ29_10002_20170630_ST	1374358	26299.8	10	2442.19583333333	13484.7564814815	1961.38194444445	85.8541666666667	1680.25	80	7279.0337962963	235	7423.5	8.42013888888889	241.53125	0	11	2531.79166666667	20995.2694444444	1158.41666666667	1420.03611111111	5338.86111111111	41.7083333333333	0	451.841666666666	40.75	379.493055555556	0	179.666666666667	256.925	1280320.51666667
0159_AV42_66140_20190602_ST	1356560	26853.45	14	2726.88958333333	13322.8196759259	1867.31944444444	76.5416666666667	1654.91666666667	81.0833333333333	7453.63449074074	535.333333333334	6687.91666666666	8.5	201.125	0	14	2626.66666666667	23794.6028935185	1118.29166666667	1048.06666666667	6927.61666666667	28.6666666666667	0	444.566666666667	46.25	311.875	0	79.75	249.018055555556	1258387.09918981
0159_AQ29_10076_20180501_ST	1354672	22413.4	5	1902.17083333333	13712.8054398148	1989.70138888889	65.75	2326.66666666667	50.5	6735.21747685185	244.5	6141.41666666667	0	457.5	0	4	3655.97708333333	19126.4597222222	1708.625	1570.94166666667	3401.73333333333	44.2083333333333	0	111.858333333334	7.75	579.583333333333	0	445.75	155.052777777778	1267815.43194445
0159_AB18_26636_20191029_ST	1353052	31532.0333333333	14.3333333333333	2275.46625	13433.8528472222	2348.97569444444	76.9305555555557	1600.83333333333	42.3666666666667	7069.05081018518	603.166666666667	8332.54166666667	8.35185185185185	243.25	0	32.3333333333333	3641.89236111111	20280.8844907407	1016.83333333333	1249.325	4717.31666666667	29.625	0	346.491666666667	40.75	362.185185185185	18.5	271.305555555556	203.3875	1253260.01689815
0159_AQ29_10025_20171011_ST	1346863	28330.7833333333	18.7777777777778	2111.32708333333	12563.9437003968	2065.80625	100.097222222222	1863.5	161.25	6645.4929728836	539.38888888889	6695.95833333334	18.0358796296296	283.072916666667	0	11	2819.75486111111	20722.0601851852	1118.33333333333	1092.47222222222	4415.95	31.3888888888888	0	378.694444444444	38.0833333333333	398.400462962963	16	176.222222222222	195.881944444444	1254051.32374339
0159_AY44_33293_20191206_ST	1342855	29165.1166666667	7	2414.97111111111	12676.7369246032	1664.04861111111	92.6944444444443	1602	51.3333333333333	6936.2064484127	687.666666666666	6541.33333333333	10.6388888888889	228.333333333333	0	15	2546.78888888889	22266.8851190476	1075.125	1132.93611111111	5575.27777777777	30.875	0	402.075	71.75	320.666666666666	1	133.416666666667	219.811111111111	1246985.31289682
0159_AQ29_10118_20180912_ST	1337900	24161.7833333333	7	2821.12361111111	13024.0405092593	1767.14583333334	118.166666666667	2181.33333333333	52.8333333333333	7300.65462962963	149.5	5287.08333333333	3.92708333333333	176.59375	0	12	2145.03472222222	23116.0770833333	880.166666666666	1084.15833333333	5494.58333333334	27.375	0	448.158333333333	46	251.895833333333	0	173.75	254.463888888889	1246915.15138889
0159_AJ09_750035_20191010_ST	1330059	28606.2	36.6666666666667	2184.74027777778	13081.9736111111	2486.46527777778	76.361111111111	1516.16666666667	73.75	6809.38055555555	568	7838.25	0.0833333333333335	224.033333333333	0	8	2445.3625	22176.3462962963	1197.70833333333	1099.86666666667	6120.5	39.3333333333333	0	337.7	24	305.866666666667	1	269.166666666667	190.436111111111	1232341.64259259
0159_AV42_66180_20190913_ST	1328422	38251.3666666667	28.3333333333333	2790.91388888889	15225.6553902116	2968.05555555556	87.0347222222223	2503	435.333333333333	7098.36345899471	1320	8762.66666666666	27.65625	461.572916666667	0	48	4951.38472222222	19928.7604828042	1454.01388888889	1612.16111111111	4602.39444444444	69.4166666666667	0	296.522222222222	22.1666666666667	652.131944444445	94	352.333333333333	229.841666666667	1214148.92066799
0159_AQ22_10442_20191101_ST	1309690	29070.95	6	1744.46458333333	12777.2262731481	2303.81944444445	82.25	1083.33333333333	19.3333333333333	6176.98993055555	327.5	10073.3333333333	6.48148148148148	296.25	0	0	2507.38541666667	17728.0503472222	1261.5	1848.01666666667	4787.4	52.75	0	349.85	20	413.564814814815	0	213.166666666667	186.648611111111	1216353.73576389
0159_AY44_33039_20170920_ST	1305561	30093.3333333333	20	2371.59722222222	13519.714103836	2223.775	82.0694444444443	1779.5	145	7029.40213293651	675.166666666667	9230.08333333334	5.21296296296296	240.1	0	15.5	3012.90625	21106.4746362434	1204.73611111111	1506.43888888889	5676.42222222223	52.75	0	356.716666666667	21	366.090740740741	5	255.083333333333	217.688888888889	1204349.23806217
0159_BE31_82028_20200116_ST	1300947	31183.9833333333	8.33333333333333	2186.49027777778	13607.2309027778	2352.35763888889	75.7916666666667	1246.83333333333	50.8333333333333	6876.99548611111	702.166666666666	10844.9166666667	12.5486111111111	277.1875	0	7	3014.42430555555	20580.2936342593	1315.04166666667	1738.53888888889	5810.05555555556	55	0	349.316666666667	26	361.986111111111	5	230.694444444444	190.913888888889	1197837.06608796
0159_AA34_42288_20181031_ST	1294827	27447.9666666667	7.66666666666667	2350.09305555556	13583.8920634921	2193.51041666667	81.861111111111	2021.5	86.6666666666667	6628.11686507937	726.499999999999	7674.91666666666	3.78819444444444	158.84375	0	21	2979.675	20122.8921792328	1268.125	997.355555555555	5225.11666666666	70.3055555555555	0	331.522222222222	31.9166666666667	268.923611111111	0	207.611111111111	249.008333333333	1200088.22597553
0159_AB10_26264_20181015_ST	1282031	28200.0666666667	24	2239.97986111111	11732.7778935185	2098.38888888889	59.5416666666667	1462	86.6666666666667	6638.59085648148	504.333333333333	8427.75	18.8888888888889	208.7	0	5	2530.95625	19796.5045138889	1072.04166666667	1044.16388888889	5026.97222222223	34.2083333333333	0	331.566666666667	22.625	347.755555555555	0	271.833333333333	196.004166666667	1189649.68368056
