sample_id	total	kinase_activity	inositol_1_3_4_5_6_pentakisphosphate_kinase_activity	inositol_hexakisphosphate_kinase_activity	inositol_heptakisphosphate_kinase_activity	lipid_kinase_activity	NAD__kinase_activity	acetylglutamate_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	creatine_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	phosphoglycerate_kinase_activity	phosphomevalonate_kinase_activity	protein_kinase_activity	selenide__water_dikinase_activity	shikimate_kinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	acetate_kinase_activity	carbamate_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphomethylpyrimidine_kinase_activity	phosphoribulokinase_activity	polyphosphate_kinase_activity	propionate_kinase_activity	pyruvate__water_dikinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	thiamine_phosphate_kinase_activity	undecaprenol_kinase_activity	phytol_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	D_erythro_sphingosine_kinase_activity	inositol_3_kinase_activity	thiamine_kinase_activity	carbohydrate_kinase_activity	amino_acid_kinase_activity	nucleobase_containing_compound_kinase_activity	diphosphoinositol_pentakisphosphate_kinase_activity	aminoglycoside_phosphotransferase_activity	phosphatidylinositol_3_kinase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	adenosylcobinamide_kinase_activity	glycerate_2_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	butyrate_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	alpha_glucan__water_dikinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	autoinducer_2_kinase_activity	guanosine_kinase_activity	Remaining
0159_AV42_66163_20190718_ST	25997855	283852.916666667	0	0	0	0	1232.33333333334	2216.83333333333	908.466666666665	3	231.083333333334	2312.20833333333	3436.26666666667	0	0	3868.75	4686.10416666667	1017.04166666667	6.25	3070.41666666667	3122.83333333333	7	65277.4257936507	632.416666666665	1621.675	5384.875	1911.375	2205.5	2740.75	5552.66666666665	1881.45	7	3322.36666666666	2.91666666666667	5743.33333333335	0.5	808.541666666665	1507.33333333334	1818.29166666666	1308.33333333334	288.583333333333	0	3.25	0	0	3.5	40518.9875	11031.7916666667	15825.8833333333	0	70.4166666666665	0	0	0	1222.48333333333	999.5	0	0	193.5	452	193.083333333334	432	4757	1182.5	1513.25	0	0	128.5	0	0	0	4.16666666666667	134.75	937.125	0	0	0	2625.875	0	0	0	0	0	30.5	7	25503601.0992064
0159_AK37_71023_20180813_ST	25813498	266319.688095238	0	0	0	22.3333333333333	1230.16666666666	2247.05833333334	528.658333333335	9.5	356.5	2504.55833333334	1679.91666666666	0	0	4310.13095238095	7895.91666666665	835.041666666665	51.9166666666665	3059.5	3459.5	52	68845.2361111112	666.416666666665	1756.625	4384.54166666667	1935.875	2314.95833333333	2252.25	6953.58333333335	1518.54166666666	74.75	2833.89166666667	70.4166666666665	4525.91666666667	28.6666666666667	422.333333333333	1335.375	1065.79166666666	1089.69444444445	187.416666666666	0	11.5	0	0	88.5	38373.6765873016	9907.30000000002	16924.5333333333	0	8.125	0	0	0	1181.025	179	0	0	56.8333333333335	347.5	232.833333333334	18	5568	2259.25	1597.25	0	0.25	76.5	0	0.833333333333335	0	72.3333333333335	560.25	74.0416666666665	0.75	0	0	2480.5	0	0	0	0	0	117	74.75	25336462.7988095
0159_AP39_21289_20190125_ST_E21	25806206	322134.269047619	0	0	0	1.33333333333333	1591.25	2526.4	538.666666666665	2.16666666666667	275.25	2152.86666666666	1283.38333333334	0	0	4119	5019.08333333335	837.375	37.4166666666667	2776.91666666667	3311.58333333333	37	65984.5640873016	394.416666666667	1573.33333333334	4881.625	2070.96666666666	2268.83333333333	1420.25	5150	1842.13333333334	2.75	3418.25833333334	3.25	4593.66666666667	1.16666666666666	453.083333333333	1081.79166666666	1498.25	1270.22222222222	160.25	0	9	0	0	5.5	32683.8583333334	9922.29166666666	16877.3670995671	0	24.875	0	0	0	973.008333333335	295.5	0	0	28.25	156.166666666666	90.0833333333335	85.5	3107	1008.25	1536.5	0.5	2.5	30.5	0	0.5	0	543.25	216.5	329.333333333333	1	0	0	2470	0	0	0	0	0	23.5	2.75	25291069.7442099
0159_AK37_71048_20190125_ST	25529990	254467.129365079	0	0	0	122.666666666667	1155.875	2512.60833333333	499.066666666666	0.5	256.583333333333	2319	1223.93333333333	0	0	5845.75	8774	1252.225	5.08333333333335	2647.66666666667	3171.5	9.25	59454.2109126984	941.25	1859.80833333333	4933.33333333333	1706.125	2602.875	2277.5	6944.08333333335	1694.00833333334	387	2974.23333333333	324	5463.25	158.333333333334	907.416666666665	1663.33333333334	688.833333333335	888.555555555555	166	1	2.5	1	0	471.5	40225.4242063492	10393.3666666667	16839.35	0	3.54166666666667	0	0	0	1210.79166666667	290.5	0	0	215	1023.41666666667	599.916666666665	10	7165.75	1368.5	1058.75	0	1.25	101.5	0	0	0	118.666666666667	481	97.625	0	0	0	2519.875	0	0	0	0	0	49	387	25065056.7882937
0159_AK37_71052_20190226_ST	25502511	277875.8	0	0	0	0	1247.51666666667	1912.05833333333	472.671428571429	0	524.583333333335	1970.41666666666	1630.91666666666	0	0	3742.75	4582.75	834.333333333335	52.25	2280.58333333333	2858.25	53.5	64755.3619047619	540.291666666665	1312.5	4338	1603.83333333334	1745.58333333334	2786	4641.75	1506.75	0.25	3434.5	1.83333333333334	4941	0.333333333333333	815.5	718.375	1924.83333333334	1540.25	174.75	0	13	0.2	0	0.5	35681.7777777778	8847.27976190478	13626.5988095238	0	3.375	0	0	0	1397.275	496.75	0	0	12.9166666666667	340.5	399	1	3715.75	406.25	1625.75	0	0.666666666666665	6	0	30	0	366.5	242.25	629.291666666665	0	0	0	2083.5	0	0	0	0	0	301	0.25	25035463.5436508
0159_AZ03_32016_20180619_ST	25155806	257417.183333333	0	0	0	0	1439.66666666666	1909.79166666666	739.716666666665	1.25	172.833333333334	1724.78333333333	2068.66666666667	0	0	3435.08333333333	3979.25	495.666666666667	5.25	2670	2916.08333333333	28.25	69415.7071428571	452.291666666667	1191.04166666666	4039.5	1903.08333333334	1736.5	1341.5	4375.33333333333	1435.75	4	2587.95833333333	2.75	4300.16666666667	1.5	770.833333333335	883.125	1547.79166666666	1559	224.666666666666	0	0.75	0.833333333333333	0	11.5	37803.5777777778	9334.11309523808	14907.1083333333	0	15.2083333333333	0	0	0	981.816666666667	598.75	0	0	7.5	111	101.083333333333	0	4123.25	1056.5	1943.75	0	0	30	0	0.25	0	857.916666666665	243.25	750.375	0	0	0	2023.125	0	0	0	0	0	64.5	4	24704059.8686508
0159_AK37_71024_20181010_ST	24832720	246486.553968254	0	0	0	10.3333333333333	1182.91666666666	1851.30833333333	483.390476190476	0.75	173.333333333334	2047.34166666667	1790.58333333334	0	0	3627.41666666667	5594.08333333335	702.133333333335	25.1666666666667	2547.75	3219.33333333333	17.75	61196.0656746032	610.5	1364.15	3647.16666666667	1914.5	2111.91666666667	1925.41666666666	4396.25	1388.125	91.75	2539.08333333333	81.75	4148.66666666667	30.1666666666667	405.583333333333	1220.29166666666	1379.5	1472.77777777778	128.833333333334	0	5.5	0	0.5	65.5	35154.2948412699	9941.7892857143	16234.8676406926	0	111.875	0	0	0	1283.78333333333	396.25	0	0	78.75	301	193.25	8.5	4640.5	1118	1882.25	0	2.25	39.5	0	0.25	2.5	183.666666666666	480.25	474.083333333333	0	0	0	2298	0	0	0	0	0	86	91.75	24397832.5020022
0159_AP39_21282_20180907_ST_E21	24826056	251941.266666667	0	0	0	1.66666666666667	1298.61666666666	2045.375	825.716666666665	0	403.166666666667	1852.41666666666	2864.7	0	0	3801.75	4567.25	831.75	90.6666666666665	2641.5	2899.29166666667	107.25	68145.5315476191	370.875	1389.375	3623.70833333333	1875.5	1925.91666666666	2152.25	4586.79166666667	1985.91666666666	143.75	2385.575	128.25	5999.58333333335	33.9166666666667	771	1621.20833333334	1443.58333333334	1363	149.5	0	1	21	0	108.5	42143.6166666667	10518.7928571428	14105.2321428571	0	51.0833333333335	0	0	0	802.099999999998	528.75	0	0	899.333333333335	298	366.916666666667	620.5	2189.25	728.25	1251.5	0	0	127.25	0	0.25	0	342.916666666667	412.25	610.416666666665	0	0	0	2333.54166666667	0	0	0	0	0	83	143.75	24371101.185119
0159_AZ03_32057_20190910_ST	24532951	244605.005555556	0	0	0	0	1115.175	1920.375	483.325	3	258.666666666667	2061.01666666667	1152.5	0	0	3339	5901.72916666665	745.091666666665	5.25	2492.75	3083.66666666667	43	68603.4712301587	488.458333333333	1415.09166666667	4037.75	1733.25	1968.125	1815.75	4553.20833333333	1151.04166666666	0	2851.96666666666	0	4061.66666666667	0	316.833333333333	858.333333333335	1310.625	1153.33333333334	153.333333333334	0	2.25	8.5	0	6.5	32522.5843253968	8353.49166666665	14947.875	0	25.4166666666667	0	0	0.25	1003.91666666667	368.5	0	0	4	146.166666666666	78.0833333333335	2.5	3445.25	1144	1655.91666666666	0	6.25	67	0	0.5	0	112.166666666667	261.75	199.916666666666	0.5	0	0	2255.25	0	0	0	0	0	74	0	24102576.6763889
0159_AP39_21294_20181026_ST_E21	23821878	247793.665079365	0	0	0	7.66666666666667	1183.875	1991.05	711.488095238095	4.5	206.166666666666	2092.15	2127.43333333334	0	0	3589.5	5070.5	696.583333333335	3.75	2301	2848.77083333333	2.75	63083.4751984127	500.666666666665	1345.97976190476	3430	1777.66666666666	1886.75	1759.5	4753.79166666667	1529.60833333333	31.25	2693.375	217.25	4548	7	513.208333333335	1070.29166666666	1329.5	1298.05555555555	182	0	3	0	0	26	34733.0146825397	9205.82500000002	14019.9833333333	0	83.5416666666665	0	0	0	907.249999999998	322.75	0	0	49.4583333333333	244	145.25	124	3600.5	530.5	1633.5	0	0	39	0	0	0	338	310.75	403.625	0	0	0	2049.25	0	0	0	0	0	53.5	31.25	23390435.834127
0159_AP39_21220_20180215_ST_E21	22977537	226936.957142857	0.0555555555555555	0.166666666666666	0.0555555555555555	0.666666666666667	1138.39166666667	2064.20833333333	667.75	12.0833333333333	291.166666666667	1783.71666666667	2484.91666666667	0	0	3328.47619047619	4966	683.908333333335	5.5	2760.75	3075.64583333333	18.75	57717.6402777778	476.083333333333	1334.48333333333	3536.83333333333	1707.66666666666	2063.16666666667	1289.25	4167.25	1598.14166666667	1.75	2464.40833333334	1.41666666666666	4020.83333333333	0.25	187.416666666666	784.666666666665	1377.70833333334	1257.66666666666	192.583333333334	0	1.75	1	0	2.75	35450.2444444444	9345.33035714286	13938.1311688312	0.0555555555555555	7.625	0.166666666666666	0	0	899.183333333335	550.25	0	0	5.375	160.25	59.75	4	3604.25	1174.75	1619.875	0	0.25	24	0	0.25	0	127.75	365.25	685.5	0.25	0	0	2125	0	0	0	0.0833333333333332	0	121	1.75	22572862.7995851
0159_AP39_21368_20180504_ST_E21	22709004	219208.40952381	0	0	0	0	1009.83333333333	1774.51666666667	665.29761904762	3.25	204.583333333334	1368.775	1410.08333333334	0.5	0.25	2862.48809523809	5155.25	573.208333333335	8.33333333333335	1972.25	2579.75	6.5	68998.8097222222	466.333333333333	1102.92976190476	3533.25	1460.70833333334	1682.04166666666	1984.25	3877.20833333333	1121.06666666667	0	2182.9	2	4631.08333333333	0	246.333333333334	720.458333333335	1273.5	1153	114.916666666667	0	0.25	0	0	3	31842.1130952381	8403.73809523808	11526.9040854978	0	26.7083333333333	0	0	0	738.966666666666	542.25	0	0	5.16666666666665	446.5	101.75	27	3086.25	907	1130.375	0	0	67	0	0.666666666666665	0	7	174.25	308.541666666667	0.5	0	0	1821.375	0	0	0	0	0	346.5	0	22314136.1266685
0159_AP39_21111_20190126_ST	22636937	228063.711544012	0	0	0	0	1284.15833333333	1861.91666666666	636.25476190476	1	140	1875.875	1350.41666666666	0	0	3055.25	3446	621.616666666665	0.166666666666666	2721.25	2868.5	0	52158.9119047619	456.333333333333	1198.76666666667	4154.75	1635.75	1922.875	1184.5	4170.58333333333	2035.975	0	3556.63333333334	0.25	4910.41666666667	0	291	974.958333333335	1726.5	1228.5	121	0	0	0.333333333333333	0	0.5	31291.1178571428	8452.33333333335	15325.7108225108	0	11.75	0	0	0	867.475	340.25	0	0	8	116	59.4166666666665	16	4677.75	715	2049.75	0	0	9.75	0	0	0	292.333333333333	283	669.25	0	0	0	2032.875	0	0	0	0	0	38.5	0	22240026.0847763
0159_AP39_21311_20180613_ST_E21	22512648	234638.682539683	0.166666666666666	0.166666666666666	0.166666666666666	0	1099.90833333333	1974.66666666666	587.016666666665	0.5	338.083333333333	1777.125	1724.58333333334	0	0	3778.47619047619	4970.5	659.008333333335	3.66666666666667	2366	2700.60416666667	4	61115.2527777778	461.416666666667	1252.19166666667	4144.875	1544.29166666666	1817.5	1738.5	4007.5	1452.15	0.5	2358.85833333333	0.416666666666667	4261.08333333333	0	371.488095238096	1176.54166666666	1152.58333333334	946.22222222222	160.75	0	1.25	0	0	6	31066.7277777778	8456.5625	12160.8502705628	0	4.91666666666667	0	0	0	902.750000000002	486	0	0	3.625	222.5	118.416666666667	67	3102.25	794.75	1238.25	0.5	0	47	0.166666666666666	0.166666666666666	0	60.3333333333335	159.25	413.083333333333	0	0	0	1982	0	0	0	0.25	0	51	0.5	22106716.4584596
0159_AQ11_10150_20181221_ST	22233710	268043.569047619	0.0625	0.1875	1.0625	0.333333333333333	1481.04166666666	1983.54166666666	287.066666666666	178	262.083333333333	2071.32619047619	470.683333333334	0	0	3325.91666666667	6011.5	769.783333333335	9.16666666666665	2337.25	3611.08333333333	3.25	42361.0194444445	698.916666666665	1522.60476190476	3659.375	2146.63333333334	2169.875	1640.5	5805.58333333335	1013.375	2.75	2756.28333333334	2.91666666666667	2941.375	0	304.333333333333	875.625	1581.08333333334	1844.91666666666	26	0	0	0	0	1.25	24128.0305555556	7912.20535714287	17434.4595238095	0.0625	10.3333333333333	0.5	0	0	663	50	0	0	1.91666666666666	185.25	66.1666666666665	4.5	1972.75	567	2289.95833333333	0	0.75	28	0.166666666666666	0	0	4	232.5	47.2083333333333	0	0	0	2672.25	0	0	0	0.25	0	51	2.75	21813183.6684524
0159_AZ03_32038_20181018_ST	22169581	227403.194444444	0	0	0	0	1126.625	1517.58333333334	609.816666666665	2.25	166	1562.19166666667	2021.33333333334	0	0	3089.83333333333	2535.3125	369.433333333334	0.166666666666666	2308.75	2560	0	53035.0767857143	242.166666666666	922.233333333335	3609.75	1524.83333333334	1580.91666666666	664.25	3814.41666666667	1303.44166666667	1.5	2802.19166666666	0.75	3028.25	0.5	466.75	377.708333333333	2042.33333333334	1406.16666666666	119.5	0	0.5	0	0	0.5	31082.531547619	8468.66666666667	12609.3083333333	0	1.08333333333334	0	0	0	1466.58333333333	720.75	0	0	3	45.75	95.25	5.5	3076.5	795.5	2075.75	0	0	6	0	0	0	170.916666666666	179.5	796.625	0	0	0	1708.25	0	0	0	0	0	5.5	1.5	21784050.3097222
0159_AK37_71066_20190709_ST	21461338	217812.748412698	0	0	0	4	1218.29166666666	1926.38333333334	350.178571428572	45.5	508.25	1832.7	1064.6	0	0	3925.21428571428	5853.83333333335	819.416666666665	32.8333333333333	2304.41666666667	3065.58333333333	4.75	54395.264484127	663.833333333335	1304.80833333333	3265.79166666667	1687.29166666666	1719.08333333334	2213.5	4552.625	1194.3	8.25	2481.75833333334	11.5	4845.16666666667	4.5	255.916666666666	889.5	1013.375	1236.83333333334	75.4166666666665	0	2	0	0	11.75	27606.9273809524	8107.95952380954	13634.4479166667	0	63.0833333333335	0	0	0	930.516666666665	311.75	0	0	40.8333333333333	435.25	279.666666666667	113	2527.25	467.75	1270.16666666666	0.5	21	149	0	3.75	0	95.5	347.5	317.666666666667	1	0	0	2173.85	0	0	0	0	0	69	8.25	21079761.2177579
0159_AP39_21371_20180409_ST_E21	21434995	215561.855555556	0	0	0	0.666666666666667	1160	1577.14166666667	566.508333333335	1	303.666666666667	1652.90833333333	1510.33333333334	0	0	3292.04761904762	4948.75	460.075	8.16666666666665	2327.91666666667	2623.1875	2	56421.3267195767	347.75	1115.53333333333	3095.16666666667	1527.475	1757.75	1340	4116.58333333333	1142.04166666666	0	2269.99166666666	0.5	3184.29166666667	0.25	262.309523809524	677.791666666665	1158.125	1057.83333333334	134.416666666666	0	1	0.5	0	4	29169.983531746	7988.84166666665	13395.5608225108	0	85.6666666666667	0	0	0	706.783333333335	283.75	0.25	0.25	3.41666666666667	83.4166666666665	66.3333333333335	0	2557.75	574.75	1693	0	0.25	31	0.333333333333333	1.5	0	425.416666666667	219.25	384.916666666667	0.25	0	0	1798.5	0	0	0	0	0	31.5	0	21059881.4703944
0159_AQ11_10126_20181116_ST	21368550	215828.681746032	0	0	0	0	1034.25	1639.58333333334	447.8	0.5	148.416666666666	1350.19166666667	1613.76666666667	0	0	3432.83333333333	4773.8125	384.975	2.25	2078.625	2586.70833333333	1	58157.7396825397	368.625	1118.275	3065.5	1469.125	1675.29166666666	1242.5	3967.66666666667	957.791666666665	3.25	2191.475	3.25	3556.41666666667	2.08333333333333	280.833333333333	1021.29166666667	1131.83333333334	1058.91666666666	177.25	0	0	0.666666666666667	0	2	31215.8859126984	8254.24642857141	11436.3833333333	0	4.91666666666667	0	0	0	725.75	373.75	0	0	8.5	231	74.25	0.5	2046	686.5	1665.45	0	0.5	46.25	0	0	0	324.083333333333	137.75	443.125	0	0	0	1728.5	0	0	0	0	0	22	3.25	20992346.2337302
0159_AV42_66160_20190805_ST	21275702	213906.471428572	0	0	0	0	1313.89166666667	1809.55833333333	483.733333333334	8.25	468.416666666667	1628.375	1743.66666666666	0	0	3243.91666666667	6815.16666666665	532.033333333335	68.75	2208.5	2949	26.25	55681.464484127	382	1107.59642857143	3545.70833333333	1490	1732.29166666666	1334.75	4314.08333333333	1125.625	1.75	2559.58333333333	18.1666666666667	3770.20833333333	0.5	351.166666666667	1121.70833333334	1009.58333333333	1209.77777777778	294	0	5	0	0	5	31806.2333333333	8740.51666666665	12814.8037878788	0	340.5	0	0	0	760.241666666667	113.75	0	0	19	264.5	174.5	41	1634.25	696.5	1494.5	0	1.25	35.5	0.333333333333333	1	0	760.25	140.25	191.666666666666	2.5	0	0	1987.625	0	0	0	0	0	49	1.75	20895364.6360931
0159_AP39_21231_20180727_ST_E21	21114155	222753.835714286	0	0	0	11.3333333333333	1089.24166666666	1513.34166666667	454.529761904762	0.5	402	1706.08333333334	1380.65	0	0	3319.48809523809	6475.91666666665	551.991666666665	10.25	2034.33333333334	2756.89583333333	4.25	51371.0728174603	616.333333333335	1319.56666666667	3626.54166666667	1500.64166666667	1952.125	2203.75	4696.91666666667	1050.475	20.5	2349.85	17.6666666666667	3774.91666666667	11.6666666666667	595.416666666665	982.833333333335	1095.29166666666	1035.63888888889	116.25	1	2.5	0.7	0	24.25	28734.3138888889	7864.58333333335	13279.3823593074	0	125.458333333333	0	0	0	828.441666666665	317.5	0	0	36.4166666666667	335.5	223.583333333334	58.5	2416	737	1567.70833333334	0	1.75	27	0.166666666666666	0.25	0	174.833333333334	125	314.166666666667	0	0	0	1978.975	0	0	0	0	0	125	20.5	20732032.425974
0159_AP39_21215_20180801_ST_E21	20666946	211283.916666667	0	0	0	41	1072.075	1785.23333333333	581.38095238095	12.25	171.666666666666	1654.80833333333	1500.63333333334	0	0	4102.83333333333	6104.33333333335	719.958333333335	3.66666666666667	2313.33333333333	2581.97916666667	3	49180.5527777777	674.333333333335	1383.51666666667	3510.29166666667	1488.93333333333	2028.08333333334	1703.25	5171.04166666665	1249.40833333333	163	2479.45833333333	127.666666666667	3674.54166666667	69.5833333333335	499.708333333333	1126.66666666666	911.375	904.61111111111	118.75	0	0	0	0	200.5	32033.6234126984	8177.78154761906	12731.4047619048	0	28.2916666666667	0	0	0	1037.50833333333	222.75	0	0	93	508.75	293.833333333333	4	4290.75	1209	1153.75	0	0.416666666666667	98.25	0.166666666666666	0.416666666666667	0	193.25	394.25	197.833333333334	1.75	0	0	1954.375	0	0	0	0	0	72	163	20291488.5079365
0159_AP39_21325_20180920_ST_E21	20574440	239440.58968254	0	0	0	0	938.625	1742.875	535.11904761905	7.33333333333335	319.916666666667	1494.89166666667	2000.61666666666	0	0	2843.41666666667	4796.58333333333	494.166666666667	4.08333333333333	2233.16666666667	2597.47916666667	8.75	50071.7388888889	377.416666666667	1167.81666666667	2774.75	1515.30833333333	1706.95833333334	1462.25	3594.41666666667	1304.13333333334	3	2119.55	2.91666666666667	3759.33333333333	0.166666666666666	166.75	745.666666666665	1137.66666666666	1192.66666666666	151.083333333334	2	3.75	0	0	6	30509.7	7598.83630952383	11003.3714285714	0	13.2916666666667	0	0.166666666666666	0	682.016666666665	412.5	0	0	7.91666666666665	242	117.416666666667	27.5	2412.75	955.75	1446.625	0.25	0	52	0.166666666666666	0.25	0	1.58333333333334	146.25	430.625	0	0	0	1814.125	0	0	0	0	0	141	3	20183697.9571429
0159_AP39_21086_20180503_ST	20516172	208721.792857143	0	0	0	0	1162.33333333334	1509.875	570.083333333335	0.5	122.833333333333	1314.11666666666	1899.75	0	0	3433	3685.91666666667	464.333333333333	23.25	2190	2027.75	31	58988.1910714286	279.083333333333	916.166666666665	3540.125	1385.54166666666	1416	1038.5	3362.33333333333	1309.25833333334	0.25	2356.50833333334	0.5	3047.58333333333	0	277.583333333333	511.916666666665	1187.75	951.5	208.75	0	5.75	0	0	3.5	30053.8793650794	7888.07142857141	10804.3797619048	0	7.16666666666665	0	0	0	660.891666666668	393.25	0	0	25.5	276	88.4166666666665	78	2713.5	904	1457.5	0	0	124	0.333333333333333	0	0	844.75	236.75	389.5	0.25	0	0	1631	0	0	0	0	0	52.5	0.25	20149598.7855159
0159_AY44_33022_20170915_ST	20492098	208236.531746032	0	0	0	0	1062.54166666666	1824.43333333333	561.909523809525	0	113.5	1603.14166666667	2192.75	0	0	2873.32142857143	4197.625	730.35	0.75	2705.91666666667	2638.3125	0.75	51064.0291005291	562.041666666665	1319.15	3324.5	1668.91666666666	1675.16666666666	877	4486.41666666667	1482.71666666667	0.75	2558.9	0.5	4018.01666666667	0.166666666666666	229.666666666666	672.708333333335	1135.125	1166	143.25	0	1	0	0	2	33088.4003968254	8720.16666666666	13908.9613095238	0	51.375	0	0	0	1246.44166666667	317.75	0	0	51.625	98.5	48.5	176	5088.25	1594.5	1265	0	0	52.5	0	0	0	33.0833333333333	557	422.416666666667	0.5	0	0	1971.25	0	0	0	0	0	34.5	0.75	20118240.6756614
0159_AV42_66184_20190930_ST	20318581	205540.955555556	0	0	0	0	905.483333333335	1842.45833333334	452.866666666667	2.5	169.166666666666	1897.10833333333	1334.91666666666	0	0	3250.07142857143	4669.75	687.825	0.25	2534.16666666667	2456.97916666667	0.25	51701.2583333334	542.416666666665	1223.5	3653.25	1482.08333333334	1737.5	1114.75	3497.5	1786.33333333334	0	2399.86666666666	0	3497.66666666667	0	163.416666666666	1045.41666666666	954.541666666665	868.333333333335	69.75	0	0	0	0	0	29396.8357142857	8336.54166666667	14010.3734848485	0	2	0	0	0	818.016666666667	626.75	0	9	4	97.5	58	10.5	6242.25	1125	1076.75	0	0	24	0	0	0	0.166666666666666	591.5	606.791666666665	0.25	0	0	1854.5	0	0	0	0	0	74.5	0	19952133.4429834
