sample_id	total	carbohydrate_derivative_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	aminoglycan_metabolic_process	amino_sugar_metabolic_process	pentose_phosphate_shunt__non_oxidative_branch	glycoprotein_metabolic_process	nucleotide_sugar_metabolic_process	deoxyribonucleotide_metabolic_process	glucose_1_phosphate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	vancomycin_metabolic_process	teichoic_acid_metabolic_process	colanic_acid_metabolic_process	enterobacterial_common_antigen_metabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	amino_disaccharide_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	protein_O_GlcNAcylation_via_threonine	carbohydrate_derivative_catabolic_process	carbohydrate_derivative_biosynthetic_process	lipooligosaccharide_metabolic_process	glycosyl_compound_metabolic_process	X6_sulfoquinovose_1___metabolic_process	liposaccharide_metabolic_process	ATP_generation_from_poly_ADP_D_ribose	amylopectin_metabolic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	Remaining
0159_AA34_42014_20180323_ST	68881	102	58.3333333333333	0	163.058151455027	95.7805555555555	2	5.45833333333333	120.689814814815	10.8632330246914	0	8.75	3.13104423868313	41.3825145747599	4.33333333333333	0.0416666666666666	4.52083333333334	0	0.0833333333333333	8	2.88888888888889	9.2	0	5.37037037037037	0	26.690837191358	114.675086346267	8.34722222222225	83.1188271604938	0	13.7328317901235	0	0	1.05555555555556	0.333333333333333	67987.1609001445
0159_AQ22_10468_20200128_ST	68843	99.5	60.6666666666667	0	164.518072089947	91.6777777777777	3.5	1.91666666666667	105.921296296296	17.12204218107	0	11.7638888888889	6.37765775034294	55.0677040466392	4.83333333333333	0	7.39583333333334	0	0	7.88888888888888	1.55555555555556	14.7555555555556	0	4.33333333333333	0	29.9284529320988	114.830299272487	7.58333333333333	89.1356095679012	0	14.647762345679	0	0	1.61111111111111	0.277777777777778	67926.1913812953
0159_AP39_21197_20180825_ST	68496	57.5	51.3333333333333	0.166666666666667	155.406911375662	97.2833333333333	5.5	2.41666666666667	125.655092592593	10.6865354938272	0	9.02777777777775	2.97620884773663	43.0501543209877	6.5	0	2.29166666666667	0	0.666666666666667	12.4722222222222	2.27777777777778	8.00925925925927	0	4.66666666666667	0	25.1940586419753	120.800744047619	15.6944444444444	92.091049382716	0	21.2445987654321	0	0	0.444444444444444	0.5	67622.1437206055
0159_AF13_79003_20181213_ST	67839	45	37.6666666666667	0	180.477992724868	136.885416666666	0.5	4.79166666666667	115.425	14.2496141975309	0	11.3333333333333	3.64789094650206	42.0800925925926	2.66666666666667	0	1.4375	0	1.83333333333333	4.30555555555555	1	9.88888888888888	0	5.11111111111111	0	29.6303819444445	124.364145171958	21.7527777777777	108.724729938272	0	21.8381944444444	0	0	0.333333333333333	0.388888888888889	66913.6668191505
0159_BE31_82030_20191202_ST	67678	75	48.6666666666667	0	161.351207010582	78.0076388888889	1.5	2.91666666666667	85.7013888888889	12.2261445473251	0	10.9305555555556	3.65076303155007	45.8416580932785	6.5	0	3.9375	0	0.0833333333333333	7.19444444444445	1.5	11.5722222222222	0	4.01851851851852	0	26.7720100308642	104.61589781746	12.6583333333333	84.6479552469136	0	16.3451774691358	0	0	0.87037037037037	0	66871.491547864
0159_AP39_21002_20171217_ST	67298	66.5	47	0	165.15441468254	86.1805555555555	2	3	67.7847222222222	13.3148148148148	0	10.0972222222222	4.09876543209877	40.3980649862826	6.33333333333333	0.0416666666666666	4	0	1.16666666666667	8.47222222222222	1.77777777777778	8.24814814814814	0	3.81481481481481	0	26.2517168209877	98.9849353321576	9.53055555555558	78.2530864197531	0	12.963387345679	0	0	0.685185185185185	0.277777777777778	66531.6701660175
0159_AA34_42070_20180503_ST	66855	99.7	52.6666666666667	0.666666666666667	153.475661375661	109.771759259259	1.5	6.08333333333333	141.877314814815	13.4311985596708	0	12.0694444444444	3.99116941015089	45.2222758058985	4.1111111111111	0.0416666666666666	3.1875	0	0	5.86111111111112	1.83333333333333	12.0351851851852	0	5.33333333333333	0	25.060725308642	112.855785199882	11.5416666666667	83.6948302469136	0.0833333333333333	13.4847608024691	0	0	0.703703703703703	0.166666666666667	65934.5497969944
0159_AN38_59044_20181004_ST	65688	114.5	45	0.666666666666667	162.750545634921	79.568287037037	4	2.8125	81.4953703703704	8.34895833333333	0	6.77777777777778	2.62152777777778	35.972127914952	6.16666666666667	0.0416666666666666	5.125	0	0.75	6.27777777777778	1.11111111111111	4.19259259259259	0	3.2962962962963	0	24.1955825617284	93.4303286669606	7.94444444444444	68.8547453703704	0	11.6361882716049	0	0	0.722222222222222	0.722222222222222	64909.0193936165
0159_AA34_42202_20180814_ST	65238	163	51.3333333333333	0.333333333333333	249.570552248677	74.1236111111111	11.5	3.33333333333333	80.6277777777778	12.7435699588477	0	8.01388888888889	4.16237997256516	50.1258058984911	12.6111111111111	0	15.96875	0	1.25	8.20833333333333	0.888888888888889	9.72037037037035	0	3.03703703703703	0	39.8061921296296	122.97300760582	3.40138888888889	76.7409336419753	0.0833333333333333	10.7631944444444	0	0	5.90740740740741	0.222222222222222	64217.5502437292
0159_AF13_79004_20181217_ST	65226	104	46	0.333333333333333	174.600727513227	75.3550925925926	3	4.79166666666667	83.6643518518518	10.0700231481481	0	7.30555555555556	2.63927469135803	35.5226380315501	4	0	2.58333333333334	0	0.833333333333333	7.47222222222222	1.66666666666667	6.58518518518517	0	3.92592592592592	0	26.8223765432099	99.5917971046443	9.39444444444442	65.068287037037	0	15.2460262345679	0	0	0.666666666666667	0.277777777777778	64434.5832941407
0159_BE31_82025_20191211_ST	65156	96.5	37.3333333333333	0	152.093237433862	63.6765046296297	2	5.45833333333333	81.900462962963	9.6943158436214	0	8.36111111111108	2.90732167352538	36.1615655006858	4.66666666666667	0	6.45833333333334	0	1.33333333333333	7.36111111111112	1.97222222222222	9.58148148148147	0	3.66666666666667	0	24.4185763888889	104.483697089947	10.5277777777778	69.3233024691358	0	15.3055555555555	0	0	0.537037037037037	0.166666666666667	64400.1113863781
0159_AP39_21705_20181119_ST	64252	49.5	38.6666666666667	0	156.623826058201	84.7430555555555	3.75	5.16666666666667	123.388888888889	18.8080632716049	0	8.76388888888892	9.89056069958848	34.6443715706447	5.16666666666667	0	2.375	0	0.5	8.91666666666667	1.13888888888889	8.61296296296298	0	3.59259259259259	0	26.5028356481482	105.992643114345	14.05	82.5974151234568	0	17.3423611111111	0	0	0.222222222222222	0.333333333333333	63440.7104234029
0159_AA34_42425_20190602_ST	64021	181.833333333333	18	0	146.59666005291	105.195833333333	8	0.458333333333333	97.4333333333333	17.1838165049971	0	2.70833333333333	2.67809989222026	28.2614926268861	1.5	0	0.125	0	20.4166666666667	10.9722222222222	1.61111111111111	21.6055555555555	0.5	1.40740740740741	0	27.9841380070547	133.887627682246	12.89375	64.1244212962963	1.95833333333333	24.2562885802469	0	0	2.33333333333333	0.333333333333333	63086.7415757275
0159_AA34_42011_20180315_ST	63005	133	56.6666666666667	0.666666666666667	149.588607804233	92.5722222222222	2.5	0.625	94.599537037037	11.6594650205761	0	9.29166666666667	3.92112482853224	47.2621356310014	8.16666666666667	0	4.40625	0	0.166666666666667	4.94444444444445	1.22222222222222	8.57222222222223	0	3.55555555555556	0	22.3525270061728	87.839098324515	4.11111111111111	77.6948302469136	0	8.37577160493827	0	0	1.64814814814814	0.222222222222222	62169.3691710146
0159_AN08_59054_20190320_ST	59708	67	40.3333333333333	0	141.283052248677	63.9231481481482	4.5	3.16666666666667	70.8958333333333	9.66769547325103	0	8.08333333333333	3.37105624142661	38.5554398148148	7.16666666666667	0	6.21875	0	0.166666666666667	8.05555555555555	1.44444444444444	8.92222222222222	0	3.40740740740741	0	22.510474537037	93.1997207524986	7.67222222222222	71.5929783950616	0	13.2087962962963	0	0	0.62962962962963	0.5	59012.5249066113
0159_AA34_42223_201800920_ST	58117	103.5	43	0	135.499818121693	89.6467592592592	3.5	5.72916666666667	78.1958333333333	62.0680555555555	0	6.33333333333333	38.1712962962963	30.8930084019204	4.33333333333333	0	1.0625	0	1.83333333333333	4.83333333333333	1.33333333333333	9.75555555555557	0	2.66666666666667	0	31.6943479938272	94.6868147413286	7.33333333333333	64.8283179012346	0	12.7492283950617	0	0	0.740740740740741	0	57282.6118903709
0159_AN08_59028_20180410_ST	58104	55	36	0	122.531216931217	86.4662037037037	1	0.895833333333333	81.1611111111111	10.1018518518519	0	6.38888888888889	2.75308641975309	26.5837448559671	4	0	2.0625	0	0.5	8.33333333333333	0.888888888888889	6.79444444444443	0	3.07407407407408	0	21.9990740740741	86.7890128968254	12.3277777777777	69.1552854938272	0	15.7827546296296	0	0	0.240740740740741	0.277777777777778	57442.8923987728
0159_BE31_82032_20191215_ST	57757	82	46.3333333333333	0	151.64644510582	82.2820601851852	1	3.70833333333333	87.1944444444444	10.7071759259259	0	9.40277777777775	3.76774691358025	38.4231310013717	5.16666666666667	0	4.97916666666667	0	1.16666666666667	5.66666666666667	0.944444444444444	6.84814814814813	0	3.90740740740741	0	22.9528742283951	88.9750789976484	8.375	75.5451388888889	0	12.3358410493827	0	0	0.87037037037037	0	57002.8010817779
0159_AP39_21186_20180211_ST	56757	62	39.6666666666667	0	127.871114417989	61.483912037037	0.5	2.04166666666667	89.1287037037037	13.9299382716049	0	8.61111111111108	4.07921810699588	39.7490312071331	9.33333333333333	0	4.9375	0	0.583333333333333	4.75	2.5	11.2962962962963	0	3.77777777777778	0	23.406925154321	98.002369010876	7.90833333333334	69.5515046296296	0	13.6297067901235	0	0	0.611111111111111	0	56057.650447041
0159_AY44_33142_20190301_ST	56571	102.2	22.3333333333333	0.666666666666667	135.808531746032	72.6960648148149	9.5	0.756944444444444	77.9425925925926	12.1304930922986	0	6.01388888888889	3.14255095042132	37.9322530864198	3.5	0	12.3541666666667	0	9	6.86111111111112	0.944444444444444	12.7944444444444	0	1.66666666666667	0	21.6149195326279	113.253099279835	9.35625	67.8387345679012	0.666666666666667	16.1754243827161	0	0	2	0.5	55811.350752621
0159_AA34_42481_20190918_ST	56408	169.033333333333	35.3333333333333	0	166.66164021164	108.461805555556	4	0.125	99.6152777777778	11.8220256466784	0	5.72222222222222	2.66838746815599	37.6112294238683	7.1111111111111	0	1.25	0	10.8333333333333	7.44444444444445	2.88888888888889	13.35	0	2.55555555555556	0	23.0816578483245	124.112680041152	6.74444444444445	66.0123456790123	0.5	16.9536265432099	0	0	2.11111111111111	0.0555555555555556	55481.9409904713
0159_BE31_82029_20191213_ST	55619	65.5	40.6666666666667	0	139.815658068783	81.8497685185186	1	3.54166666666667	77.6532407407407	7.53420781893005	0	8.40277777777775	2.44873113854595	35.4806498628258	6.16666666666667	0	3.875	0	3.41666666666667	5.41666666666667	0.888888888888889	11.987037037037	0	3.51851851851852	0	21.8976658950617	85.5800044091711	9.56111111111111	74.4587191358025	0.291666666666667	12.7537808641975	0	0	0.87037037037037	0.277777777777778	54914.1460920659
0159_AQ22_10439_20190928_ST	55424	82.5	45	0	137.194246031746	69.7421296296296	2.5	2.3125	104.375	9.23244598765433	0	6.59722222222222	3.04385288065844	36.0540487825789	6.16666666666667	0.0833333333333334	3	0	0	6.75	1.33333333333333	7.90185185185184	0	3.37037037037037	0	21.6273919753087	92.7153503453851	9.16666666666667	69.6429398148148	0	14.6722608024691	0	0	0.666666666666667	0.277777777777778	54688.0739448609
0159_AA34_42384_20190328_ST	53466	129.5	11.6666666666667	0.666666666666667	107.876421957672	61.2599537037037	20.5	0	62.5259259259259	15.7197402263374	0	2.22222222222222	3.68908607681756	47.2250514403292	4.33333333333333	0.0416666666666666	58.5520833333333	0	4.58333333333333	11.3055555555556	0.166666666666667	14.4925925925926	0	2.14814814814814	0	23.8388888888889	104.940472516167	4.46388888888889	49.9641203703704	0.0833333333333333	8.48425925925926	0	0	3.74074074074074	0.333333333333333	52711.675848153
0159_AP39_21048_20180418_ST	52692	77.5	43	0	132.474851190476	73.7671296296296	0.5	0.541666666666667	81.0625	24.1939300411522	0	8.33333333333333	11.9441015089163	38.1994324417009	5.66666666666667	0.0833333333333334	5.38541666666666	0	0.333333333333333	5.61111111111112	0.944444444444444	11.4351851851852	0	3.25925925925926	0	22.8154513888889	87.4915490887712	9.21111111111108	65.3626543209876	0	12.3763888888889	0	0	0.62962962962963	0.166666666666667	51969.7108540932
0159_AB10_26402_20190125_ST	52482	67.5	46.3333333333333	0.166666666666667	133.516286375661	60.8453703703704	1.5	1.875	72.4837962962963	12.3164223251029	0	7.30555555555556	4.13687414266118	33.6666949588477	4.16666666666667	0.0416666666666666	7.16666666666666	0	1.33333333333333	5.86111111111112	0.833333333333333	6.75000000000001	0	3.57407407407408	0	22.7724344135802	79.4807337595532	7.73333333333333	65.4911265432099	0	11.3645447530864	0	0	0.833333333333333	0.222222222222222	51822.7294197653
0159_BB02_45000_20180208_ST	51242	194.733333333333	26.3333333333333	0	135.848826058201	80.0631944444444	3.5	0	52.9430555555555	8.1771292621987	0	3.66666666666667	2.5810491377621	29.6089634773663	2.5	0	3.25	0	13.3333333333333	6.47222222222222	2.16666666666667	14.8407407407408	0.5	1.51851851851852	0	20.8179150132275	87.433571244856	5.65902777777778	54.0561342592593	0.791666666666667	13.3769675925926	0	0	1.51851851851852	0	50476.3091661768
0159_AY44_33071_20171019_ST	51065	42	34	0	117.698082010582	79.884837962963	4	4.25	61.8092592592593	9.3769933127572	0	4.93055555555556	2.57540294924554	21.2102966392318	3.33333333333333	0.458333333333334	1	0	1.83333333333333	7.66666666666667	0.777777777777778	5.45555555555556	0	2.14814814814814	0	24.0174768518518	69.1370076425632	10.0875	48.8082561728395	0.166666666666667	12.955787037037	0	0	0.277777777777778	0.166666666666667	50494.9742853469
0159_AA34_42229_20180619_ST	50159	52.5	39	0	129.412781084656	66.0305555555556	4.66666666666667	7.04166666666667	73.4805555555556	10.105066872428	0	6.38888888888889	3.19967421124829	32.9319958847737	3.33333333333333	0	5.625	0	1.41666666666667	5.66666666666667	0.833333333333333	4.13333333333333	0	3.25925925925926	0	20.2976658950617	72.69379776602	4.86111111111111	51.2299382716049	0	10.1639660493827	0	0	0.777777777777778	0.0555555555555556	49549.8947435945
0159_AA34_42162_20180717_ST	50140	152.5	40	0	130.186342592593	51.8425925925926	1.5	0.625	59.5972222222222	11.2594521604938	0	6.47222222222222	3.9877829218107	35.7834233539095	4.83333333333333	0	6.1875	0	0	5.61111111111112	1.66666666666667	6.16296296296296	0	2.59259259259259	0	21.1361111111111	73.3923804012346	1.02777777777778	43.5881558641975	0	3.94097222222222	0	0	2.2037037037037	0	49473.9026941872
0159_AP39_21170_20180412_ST	49866	90.5	43	0	129.728125	63.7324074074074	1.5	2.89583333333333	87.0138888888889	8.92888374485597	0	7.05555555555556	2.73036694101509	37.7365869341564	4.33333333333333	0.0833333333333334	3.29166666666666	0	0.166666666666667	5.38888888888888	1	6.54444444444444	0	2.62962962962963	0	21.0176118827161	86.1405221193416	10.2083333333333	68.0231481481482	0	13.6676311728395	0	0	0.592592592592592	0.0555555555555556	49168.0349944273
0159_AA34_42515_20191210_ST	49076	249.5	13	0.5	107.275496031746	65.3377314814815	1	0	90.8175925925926	11.8842023074662	0	4.23611111111111	2.43761635312561	36.8912465706447	5.8888888888889	0	1.125	0	11.0833333333333	7.36111111111112	1.11111111111111	18.2981481481481	0	3.14814814814814	0	20.637996031746	99.913888888889	12.2993055555556	64.7372685185185	0.125	15.0211805555556	0	0	1.64814814814814	0.444444444444444	48230.2770306682
0159_AA34_42311_20181213_ST	47892	37	36.3333333333333	0	98.2532903439154	52.487037037037	0	6.625	66.2328703703704	36.1212705761317	0	4.19444444444444	21.2104766803841	23.0949888545954	4.16666666666667	0.0416666666666666	4.125	0	2.33333333333333	6.88888888888888	0.777777777777778	5.53333333333334	0	2.96296296296297	0	20.3420331790124	77.7286421590241	7.69444444444444	61.4469521604938	0	10.2168209876543	0	0	0.277777777777778	0	47305.9109880218
0159_AQ22_10461_20191201_ST	47749	57.5	31	0	119.579100529101	116.650462962963	0	4.58333333333333	118.914351851852	9.40264917695473	0	9.75	2.19435871056242	33.0182355967078	1.66666666666667	0	1.91666666666666	0	0	2.16666666666667	1.44444444444444	8.09259259259259	0	3.88888888888889	0	23.4934413580247	82.6616475602587	7.66666666666667	58.320987654321	0	9.68016975308642	0	0	1.27777777777778	0	47044.1308911425
0159_AY44_33072_20171102_ST	47188	84.2	12	0	102.745023148148	76.0490740740741	10.5	0	57.2685185185185	10.1927726337449	0	3.08333333333333	2.35073731138546	24.9598036694102	1.33333333333333	0.0416666666666666	0.875	0	14.8333333333333	8.75	1.44444444444444	21.5907407407407	0	0.777777777777778	0	18.2335069444444	111.834069113757	9.49166666666667	58.7521219135803	1.25	21.9055555555555	0	0	1.55555555555556	0.444444444444444	46531.5375208211
0159_AQ29_10006_20170707_ST	47011	32.8333333333333	22	0.333333333333333	127.20140542328	63.7222222222222	3	2.75	77.2583333333333	6.6496913580247	0	5.20833333333333	2.11831275720164	24.1520661865569	2.66666666666667	0.0416666666666666	0.625	0	1.41666666666667	7.75	2.11111111111111	5.60740740740742	0	3.77777777777778	0	19.2228202160494	76.4029587375073	8.28333333333333	63.4936342592593	0	11.291936728395	0	0	0.111111111111111	0.111111111111111	46440.8597669263
0159_AP39_21438_20180807_ST	45335	76	26.6666666666667	0	112.063822751323	54.0861111111111	4	0.625	62.3138888888889	8.59066358024691	0	6.84722222222222	2.59747942386831	31.1196844993141	2.33333333333333	0	4	0	1.41666666666667	6.69444444444445	2.05555555555556	6.78518518518517	0	2.03703703703703	0	16.525462962963	64.0187849059377	2.33333333333333	40.2434413580247	0.166666666666667	6.05439814814815	0	0	0.944444444444444	0.0555555555555556	44794.4251512591
0159_AA34_42316_20190102_ST	44416	73.5	31.6666666666667	0	100.591104497354	51.0560185185186	2	1.70833333333333	77.8333333333333	7.68621399176954	0	3.86111111111111	2.5315500685871	23.6802340534979	3.5	0	3	0	0.25	7.13888888888888	1.16666666666667	5.90370370370369	0	2.33333333333333	0	16.465625	68.3951655276308	5.84722222222222	50.8940972222222	0	9.05208333333333	0	0	0.611111111111111	0.5	43864.8275374167
0159_AA34_42509_20191204_ST	44198	84.3333333333333	17	0	109.70796957672	56.062962962963	9.5	0.208333333333333	34.3601851851852	10.0580632716049	0	1.66666666666667	2.30722736625514	38.9542116769547	3.5	0.0416666666666666	25.75	0	2.33333333333333	5.77777777777778	0.166666666666667	7.18148148148148	0	0.962962962962963	0	21.209837962963	67.6097277336861	2.41736111111111	68.8433641975308	0.166666666666667	6.53854166666667	0	0	4.96296296296297	0.166666666666667	43616.2120287698
0159_AP39_21706_20190125_ST	44031	57.5	33.3333333333333	0.833333333333333	103.483052248677	56.7712962962963	0.5	0.895833333333333	59.5740740740741	8.73958333333334	0	6.52777777777778	3.51157407407407	28.7952143347051	3.83333333333333	0.125	3.5	0	0.166666666666667	3.75	1	6.38333333333333	0	2.40740740740741	0	16.4605902777778	68.9643206202234	4.25555555555556	51.0243055555556	0	7.94124228395062	0	0	0.611111111111111	0.166666666666667	43499.9453950495
0159_AA34_42473_20190830_ST	43903	120.333333333333	14.6666666666667	0	113.68005952381	80.615162037037	6.5	0	61.4259259259259	12.6075011022928	0	4.125	2.62722295708407	29.0412637174211	1.5	0.125	8.4375	0	16.0833333333333	7.72222222222222	1.44444444444444	17.4166666666667	0	1.17592592592592	0	15.9195767195767	111.468729791299	8.11875	56.6940586419753	1.08333333333333	14.996875	0	0	1.05555555555556	0.333333333333333	43193.8025597688
0159_BD46_77000_20190523_ST	43636	79	28.3333333333333	0.333333333333333	104.573511904762	46.5981481481481	3.5	3.125	60.3078703703704	9.57137345679013	0	6.30555555555556	2.90869341563786	28.5162251371742	2.94444444444444	0.0833333333333334	1.77083333333333	0	1	5.5	0.888888888888889	12.4018518518519	0	2.2962962962963	0	17.7985339506173	63.6234834288654	7.83888888888889	62.3659336419753	0	10.3056327160494	0	0	0.574074074074074	0.277777777777778	43073.2569827185
0159_AA34_42207_20180827_ST	43509	147	31	0	113.763839285714	67.443287037037	4	0	45.2787037037037	8.77756650499706	0	5.69444444444444	2.87948878110915	27.9223508230452	5.16666666666667	0	3.375	0	7.75	4.94444444444445	0.666666666666667	10.1944444444444	0	2.40740740740741	0	22.5429150132275	70.9995416299235	2.60277777777777	51.1792052469136	0.958333333333333	9.23194444444444	0	0	2.94444444444444	0.0555555555555556	42860.2209723447
0159_AP39_21552_20180925_ST	43176	40.8333333333333	35.75	0.166666666666667	113.134341931217	55.4238425925926	0.5	1.3125	59.4814814814815	6.59818672839506	0	6.875	2.528420781893	27.9572813786008	6.33333333333333	0	6.21875	0	0	4.66666666666667	0.833333333333333	7.0888888888889	0	3.37037037037037	0	18.109162808642	72.1100225970018	4.58333333333333	44.4940200617284	0	7.64621913580247	0	0	0.944444444444444	0.166666666666667	42648.8737334656
0159_AA34_42033_20180613_ST	42564	45.5	32	0	108.152314814815	57.3087962962963	2.5	2.39583333333333	55.5393518518518	7.66865997942387	0	6.29166666666667	2.14947702331961	26.3502271947874	4.5	0	4.25	0	0.166666666666667	5.36111111111112	0.944444444444444	6.49444444444443	0	3.59259259259259	0	19.5029706790123	70.2993312757201	5.90277777777778	46.8560956790123	0	9.35918209876543	0	0	0.666666666666667	0.277777777777778	42039.9696116255
0159_BE31_82019_20191212_ST	42238	60	29	0	98.9334986772486	53.4504629629629	0.5	1.10416666666667	63.3148148148148	6.55221193415637	0	5.52777777777778	2.09962277091907	26.5708333333334	4.83333333333333	0	3.51041666666667	0	1.58333333333333	5.63888888888888	0.5	6.74074074074075	0	2.03703703703703	0	14.2447145061728	59.9884544018225	5.95277777777778	45.6753472222222	0	7.68896604938272	0	0	0.407407407407408	0.0555555555555556	41732.0896381418
0159_AA34_42082_20180514_ST	41041	84.7	18.6666666666667	0.333333333333333	101.922536375661	54.2108796296297	7	0.947916666666667	78.5810185185185	8.39782664609054	0	4.36111111111111	2.83929183813443	33.6773491083676	5.5	0.0833333333333334	16.3125	0	0.166666666666667	8.63888888888888	0.722222222222222	7.48148148148148	0	2.22222222222222	0	15.050675154321	75.5130741108172	5.01111111111111	50.0391589506173	0	7.21755401234568	0	0	0.222222222222222	0.5	40450.6809597296
0159_AP39_21169_20180220_ST	39656	36.5	27.3333333333333	0	99.3516203703703	59.7199074074074	2.5	2.08333333333333	64.4125	12.1023019547325	0	4.73611111111111	6.08671982167352	22.3607210219479	3.83333333333333	0	2.0625	0	0.25	4.86111111111112	0.944444444444444	5.25555555555557	0	2.03703703703703	0	16.0842206790123	59.3478431804821	6.07222222222222	48.9228395061728	0	7.6076774691358	0	0	0.203703703703703	0.0555555555555556	39161.2754078483
0159_AA34_42478_20190916_ST	39643	399	39.6666666666667	0.333333333333333	91.9289351851851	57.0798611111111	0.5	0	45.3333333333333	8.02636316872427	0	5.70833333333333	2.59164951989026	32.5195044581618	4.5	0	6.1875	0	0	3.58333333333333	0.444444444444444	6.16666666666666	0	3.33333333333333	0	20.2627314814815	59.9523148148148	0.388888888888889	44.7773919753086	0	2.49074074074074	0	0	1.85185185185186	0	38806.3728223594
0159_AS41_40015_20171215_ST	39323	44.5	28.3333333333333	0	106.954596560847	58.4851851851852	3	0.8125	59.025462962963	6.05947788065844	0	4.38888888888889	2.61372599451303	23.8750257201646	1.16666666666667	0.125	0.875	0	1.5	3.80555555555555	0.555555555555555	3.9537037037037	0	1.22222222222222	0	13.8206404320988	61.6531874632569	6.61388888888889	41.6176697530864	0	11.2585262345679	0	0	0.0555555555555556	1.22222222222222	38835.5064092201
0159_AQ22_10470_20200103_ST	39129	68	37	0	86.8487268518518	56.6259259259259	3	1.25	55.7939814814815	6.89564043209876	0	5.27777777777778	2.24524176954732	25.1289308984911	3.66666666666667	0.0833333333333334	2.625	0	0.25	6.38888888888888	0.888888888888889	5.31851851851852	0	2.74074074074074	0	15.3477816358025	61.2297912992357	4.75694444444444	47.9266975308642	0	7.28433641975308	0	0	1	0	38621.4261864957
0159_AA34_42364_20190301_ST	39119	60	30	0	94.3811673280422	70.9194444444445	3.5	1.54166666666667	74.2523148148148	8.71141975308641	0	4.81944444444444	2.14094650205761	29.3574631344307	3.16666666666667	0	3.9375	0	0	5.33333333333333	0.5	7.14074074074076	0	2.55555555555556	0	18.0472415123457	64.2974270649618	6.22222222222222	45.5113811728395	0	8.47723765432099	0	0	0.259259259259259	0.611111111111111	38573.3164566187
0159_AJ09_760027_20191017_ST	37041	142.333333333333	18.3333333333333	0	92.295982142857	62.5393518518518	4	1.25	38.8166666666667	8.80153034979424	0	3.33333333333333	1.8917609739369	20.8028506515775	2.44444444444444	0.166666666666666	3.5625	0	10.1666666666667	5.22222222222222	1.11111111111111	10.6277777777778	0	0.925925925925926	0	16.9728587962963	75.2909070032333	8.78958333333333	39.6275077160494	1.20833333333333	13.0440972222222	0	0	0.888888888888889	0.222222222222222	36456.3301440329
0159_AA34_42317_20190103_ST	36542	31	12.6666666666667	0.333333333333333	83.0431382275132	42.8733796296297	6.5	1.08333333333333	63.500462962963	6.54038065843621	0	3.81944444444444	1.86025377229081	26.7254286694101	2.33333333333333	0.416666666666666	16.0625	0	1.66666666666667	7.94444444444445	0.666666666666667	5.19074074074075	0	2.44444444444444	0	14.5084297839506	71.2646715167548	8.06944444444444	40.181712962963	0	11.3641975308642	0	0	0.944444444444444	0.5	36078.4958146556
0159_AA34_42360_20190304_ST	33059	28	27	0	80.6216104497355	47.1421296296297	0.5	0.979166666666667	56.4421296296296	7.35615997942387	0	2.40277777777778	1.84855109739369	18.3013888888889	3.16666666666667	0	2.4375	0	0	4.11111111111112	0.5	4.48703703703702	0	2.33333333333333	0	13.5454282407408	45.995760765726	3.65277777777778	35.8937114197531	0	5.65856481481481	0	0	0.222222222222222	0	32666.4019724917
0159_AP39_21175_20180310_ST	32595	79.7	29.3333333333333	0	90.6718915343916	66.1553240740741	2.5	0.416666666666667	47.1819444444444	5.26142710170488	0	4.56944444444444	1.75761806780325	20.8084533607682	2.5	0	3.25	0	3	4.91666666666667	0.611111111111111	9.25000000000001	0	1.40740740740741	0	13.4107197971781	53.1745746987066	4.42361111111111	44.8609182098765	0.458333333333333	7.15933641975309	0	0	0.851851851851852	0.111111111111111	32097.2582552543
0159_AP39_21066_20171129_ST	32403	49	24.3333333333333	0	96.2516865079363	43.9569444444444	2	1.625	38.0601851851852	4.25977366255144	0	4.02777777777778	1.83984910836763	17.5107673182442	4	0.0833333333333334	3.40625	0	0.333333333333333	3.55555555555555	0.555555555555555	4.10740740740741	0	2.07407407407408	0	13.4649691358025	49.6367449294532	5.25	34.7291666666667	0	7.92635030864197	0	0	0.37037037037037	0.166666666666667	31990.4749053253
0159_AF13_79004_20190322_ST	32372	60	20.6666666666667	0.166666666666667	86.9525132275131	33.0810185185186	2.5	2.91666666666667	36.7476851851852	4.12069187242799	0	3.27777777777778	1.32120198902606	16.5133616255144	2.83333333333333	0	2.9375	0	0.166666666666667	3.44444444444445	0.555555555555555	2.67777777777778	0	1.66666666666667	0	12.6915895061728	44.6732427616108	5.08333333333333	35.6799768518518	0	6.25563271604938	0	0	0.314814814814814	0.166666666666667	31984.5885487091
