sample_id	total	mannan_polymerase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	ESCRT_I_complex	ESCRT_II_complex	ESCRT_III_complex	ER_ubiquitin_ligase_complex	signal_recognition_particle_receptor_complex	signal_peptidase_complex	phosphatidylinositol_3_kinase_complex	oligosaccharyltransferase_complex	photosystem	photosystem_I_reaction_center	photosystem_II_reaction_center	photosystem_II_oxygen_evolving_complex	photosystem_I_antenna_complex	proton_transporting_two_sector_ATPase_complex	phycobilisome	membrane_coat	AP_type_membrane_coat_adaptor_complex	HOPS_complex	retromer_complex	retromer__tubulation_complex	retromer__cargo_selective_complex	NADH_dehydrogenase_complex	SNARE_complex	Sec62_Sec63_complex	endoplasmic_reticulum_palmitoyltransferase_complex	dolichyl_phosphate_mannose_protein_mannosyltransferase_complex	SREBP_SCAP_complex	proton_transporting_two_sector_ATPase_complex__proton_transporting_domain	proton_transporting_two_sector_ATPase_complex__catalytic_domain	VCP_NPL4_UFD1_AAA_ATPase_complex	GPI_anchor_transamidase_complex	MHC_class_I_peptide_loading_complex	TAP_complex	UDP_N_acetylglucosamine_transferase_complex	Dsc_E3_ubiquitin_ligase_complex	proton_transporting_ATP_synthase__stator_stalk	proton_transporting_ATP_synthase__catalytic_core	proton_transporting_ATP_synthase__central_stalk	pore_complex	cargo_receptor_complex	translocon_complex	clathrin_complex	Nem1_Spo7_phosphatase_complex	Ragulator_complex	EMC_complex	Asi_complex	plasma_membrane_protein_complex	outer_mitochondrial_membrane_protein_complex	inner_mitochondrial_membrane_protein_complex	respiratory_chain_complex	nuclear_membrane_protein_complex	COPII_vesicles_tethering_complex	transmembrane_transporter_complex	Ire1_complex	IRE1_TRAF2_ASK1_complex	ESCRT_IV_complex	nuclear_membrane_complex_Bqt3_Bqt4	Remaining
0159_AP39_21325_20180920_ST_E21	13458241	0	0	1	0	0	0.0833333333333333	0	0.333333333333333	0	0	204.166666666667	0	0.5	2.75	0	14909.6833333333	2.75	282.333333333333	4.83333333333333	0.0833333333333335	0	0	0	528.416666666667	0	0	0	0	0	13279.1666666667	24779.8833333334	0.395833333333333	0.777777777777777	0	0	0	0	0	0.75	0	981.833333333333	0	0	0	0.125	0	0	0	36719.0583333333	0.0625	32.5916666666667	89.0833333333333	0	0	17378.7125	0	0	0	0	13349041.6263889
0159_AP39_21216_20180227_ST_E21	13409268	0	0	0.25	0	0	0	0	0	0	0	242.571428571428	0	0	0	0	9617.33333333333	37.75	918.166666666667	0	0.25	0	0	0	464.916666666667	0	0	3	0	0	11308.3333333333	26660.9166666667	0	0	0	0	0	0	0	0	0	2212.5	0	0	0	0	0	0	0	40191	0	19.75	56.9583333333333	0	0	19055.225	0	0	0	0	13298479.0785714
0159_AP39_21284_20190102_ST_E21	13368780	0	0	0	0	0	0	0	0	0	0.166666666666667	143.333333333333	0	0	1	0	8359.75	3	537	0	0	0	0	0	204.166666666667	0	0	0	0	0	9084.5	29301	0	0	0	0	0	0	0	0	0	5577	0	0	0	0	0	0	0	36905.75	0	43.125	46.3333333333333	0	0	17905.6833333333	0	0	0	0	13260668.1916667
0159_AP39_21215_20180801_ST_E21	13363042	0	0	1	0	0	0	0	0	0	0	92.2857142857143	0	0	0.25	0	11548.6666666667	7	288.666666666667	3.5	0	0	0	0	535	0	0	0.833333333333333	0	0	11476.4166666667	28876.95	0	0.111111111111111	0	0	0	0	0	1	0	10141.5	0	0	0	0	0	0.5	0	49380.9583333333	1	13.3333333333333	355.666666666667	0	0	23856.6416666667	0	0	0	0	13226460.7198413
0159_BC12_41015_20171213_ST	13064425	0	0	0	0	0	0	0	0	0	0	100.333333333333	0	0	13.5	0	9640.33333333333	4.75	529.833333333333	16	0	0	0	0	488.916666666667	0	0	0	0	0	11105.5333333333	29643.6666666667	0	0	0	0	0	0	0	0	0	1936.5	0	0	0	0	0	0	0	43367.4583333333	0	7.5	97.375	0	0	20354.7458333333	0	0	0	0	12947118.5541667
0159_AP39_21310_20180719_ST_E21	13052885	1	0.166666666666667	0	0	0.25	0.222222222222222	0	0.166666666666667	0.166666666666666	0	76.4047619047619	0	0	0.5	0	11533.6666666667	5	303.25	9	0.183333333333333	0	0	0	492.75	0	0.25	0.333333333333333	0.222222222222222	0	10845.4166666667	23825.1166666666	0.166666666666666	1	0	0	0	0.166666666666666	0	0	0	2132	0	0	0	0	0	0	0	38517.1805555555	1	14.4791666666667	44.6041666666667	0	0	17965.4902777778	0	0	0.111111111111111	0	12947114.7355159
0159_AP39_21331_20190102_ST_E21	12914761	0	0	0	0	0	0	0	0	0	0	144.666666666667	0	0	42.75	0	11636.5	8.25	574	2	0	0	0	0.5	268.333333333333	0	0	2	0	0.2	10162.3333333333	26538.6666666667	0	0	0	0	0	0	0	0	0	7884	0	0	0	0	0	0	0	47424.9583333334	0	11.25	297.458333333333	0	0	22739.4666666667	0	0	0	0	12787023.6666667
0159_AP39_21141_20180213_ST	12851119	0	0	0	2.5	0	0.0833333333333333	0.5	0.444444444444443	4	0.333333333333333	145.583333333334	0.333333333333333	0.333333333333333	1.25	0	10377.9166666667	406.25	341.25	72	0	0	0	1	186.916666666667	1.5	0	1	0	0	10714.25	29621.9166666667	1.72916666666666	0.666666666666667	0	0	0	0	0	0	0	2293	0	0.25	3.33333333333333	0	0	0	0	43180.2916666667	0.0625	19.5416666666667	240.541666666667	0	0	20739.6458333333	0	0	0	0	12732760.5763889
0159_AA34_42476_20191015_ST	12790083	0	0	0.25	0	0	0	0	0	0	0	63.8333333333333	0	0	0	0	10733.3333333333	0.25	146.333333333333	2	0	0	0	0	533.833333333333	0	0	0	0	0	11452.9166666667	20625.1666666667	0	0	0	0	0	0	0	0	0	687	0	0	0	0	0	0	0	36996.2916666667	0	39.3333333333333	234.583333333333	0	0	17268.5208333333	0	0	0	0	12691299.3541667
0159_AZ03_32023_20180717_ST	12503275	0	0	0.25	4.25	0	0	2.5	0.333333333333333	6.5	1	190	0.333333333333333	1.66666666666667	62.3333333333335	0	13268.3333333333	27.5	714.083333333333	124	0	0.666666666666667	0	1.83333333333333	317.75	3.5	0	1.5	0	0	11509.6666666667	27318.6666666667	0.666666666666665	1.33333333333333	0.125	0.125	0	0	0	0	0	5375.5	0	0	7.66666666666667	0.125	0	0	0	46357.9166666667	0	17.25	426.583333333333	0	0	22673.7916666667	0	0	0	0	12374857.25
0159_AV42_66162_20190810_ST	12476969	0	0	0	0	0	0	0	0	0	0.416666666666667	360.333333333333	0	0	45.75	0	6865.33333333333	19.75	420.333333333333	0	0	0	0	0	361.041666666667	0	0	2.33333333333333	0	0	9918.75	29223.9166666667	0	0	0	0	0	0	0	0	0	2109	0	0	0	0	0	0	0	35889.9305555555	0	18.25	73.5	0	0	16933.6208333333	0	0	0	0	12374726.7402778
0159_AP39_21278_20180823_ST_E21	12416027	0	0	3.5	0	0	0	0	0	0	0.333333333333333	142.5	0	1.58333333333333	0	0	23792.5	14.5	275.5	5.5	0	0.25	0	0.75	184.083333333333	0	0	1	0	0	14693.8928571429	21005.4761904762	0	0.333333333333333	0.625	0.625	0	0	0	0	0	1838	0	0	0	0	0	0	0	52618.625	0	16.25	140	0	0	26001.4583333333	0	0	0	0	12275289.7142857
0159_AP39_21061_20180816_ST	12406035	0	0	1	0	0	0	0	0	0.166666666666666	0	176.333333333333	0	0	0	0	10270	5.75	346	0	0	0	0	0	459.916666666667	0	0	1.66666666666667	0	0	10528.25	24510.9166666666	0	0	0	0	0	0	0	0.5	0	1730	0	0	0	0	0	0	0	34714.4583333333	0	17.0833333333333	33.5	0.333333333333333	0	16337.6666666667	0	0	0	0	12306901.4583333
0159_AP39_21224_20180730_ST_E21	12360301	0	0	0.75	0	0	0	0	0	0	0	170.833333333333	0	1.5	0.5	0	13747.4166666666	7.5	171.833333333333	1	0	0	0	0	240.5	0	0	0	0	0	11189.25	22728.6166666666	0	0	0	0	0	0	0	0	0	2977.5	0	0	0	0	0	0	0	34882.8333333333	0.125	27.875	135.333333333333	0.166666666666666	0	16563.5	0	0	0	0	12257453.9666667
0159_AV42_66136_20190805_ST	12318668	0	0	1	0	0	0	0	0	0	0	47.5	0	0	0	0	11266.5	5	143.166666666667	0	0	0	0	0	212.5	0	0	3	0	0	8997	16684.3333333333	1.66666666666666	0	0	0	0	0	0	0	0	4972	0	0	0	0	0	0	0	29210.2916666666	0.25	39	18.2083333333333	0	0	13884.9375	0	0	0	0	12233181.6458333
0159_AP39_21317_20180801_ST_E21	12246643	0	0	0.5	0	0	0	0	0	0	0	161.166666666667	0	0	40	0	10835.1666666667	13	537.666666666667	6	0	0	0	0	494.666666666667	0	0	0.833333333333333	0	0	11303.6666666667	24576.5	0	0	0	0	0	0	0	0	0	2905	0	0	0	0	0	0	0	37761.4166666666	0	11	63.5416666666667	0	0	17909.7916666667	0	0	0	0	12140023.0833333
0159_AB18_26455_20190227_ST	12186990	0	0	0.25	0	0	0	0	0	0	0	249.738095238095	0	0.5	11.5	0.333333333333333	12283.8333333333	5.75	283.666666666667	6	0	0	0	0	538.166666666667	0	0	0.333333333333333	0	0	11130.6666666667	21676	0	0	0	0	0	0	0	0	0	2749.66666666667	0	0	0	0	0	0	0	37961.4583333333	0	22.0833333333333	113.291666666667	0	0	17810.975	0	0	0	0	12082145.7869048
0159_AP39_21316_20180604_ST_E21	12150255	0	0	0.5	0	0	0	0	0	0	0	147.833333333333	0	0	105.5	0	13861.25	3.75	551.5	1	0	0	0	0	362.666666666667	0	0	0.5	0	0	11494.6666666667	20311.75	0.166666666666666	0	0	0	0	0	0	0	0	1437.5	0	0	0	0	0	0	0	31431.4583333333	0.125	43.625	193.416666666667	0	0	14771.9708333333	0	0	0	0	12055535.8208333
0159_AB18_26347_20190211_ST	11981344	0	0	0.25	0	0	0	0	0	0	0	146.083333333333	0.333333333333333	0	12.75	0	11135.6666666667	27.75	608.5	2	0.166666666666666	0	0	0	259.166666666667	0	0	0.833333333333333	0	0	10899	25756	0	0	0	0	0	0	0	0	0	2921.83333333333	0	0	0	0	0	0	0	35271.375	5.75	22.0833333333333	46.5416666666667	0	0	16576.85	0	0	0	0	11877651.0666667
0159_AP39_21057_20180521_ST	11914729	0	0	0	0	0.333333333333333	0	0.5	0.166666666666667	0.0833333333333335	0	74.7857142857142	0	0.25	27	0	13494	7	204.5	1	0.1	0	0	0	438	0	0	0.666666666666667	0	0	11291.25	19121.8333333334	0.166666666666666	0	0	0	0	0	0	0.5	0	1417.83333333333	0	0	0	0	0	0	0	37545.2916666666	0	26.5416666666667	425.416666666667	0	0	17987.6666666667	0	0	0	0	11812664.1142857
0159_BB02_45014_20191203_ST	11912180	0	0	0	0	0	0	0	0	0	0	17.6666666666667	0	0.5	0	0	3126.75	0	2417	0	0	0	0	0	847.416666666667	0	0	0	0	0	3498.08333333333	17157.75	0	0	0	0	0	0	0	0	0	35608	0	0	0	0	0	0	0	76085.5833333332	0	3.375	1713.66666666667	0	0	37411.6458333332	0	0	0	0	11734292.5625
0159_AB10_26038_20180403_ST	11898552	0	0	0	0	0	0	0	0	0	0	65.6666666666667	0	0	39	0	18800	14.75	865.5	0	0	0	0	0	94.5000000000002	0	0	0.333333333333333	0	0	14613.9166666667	26690.9166666667	0	0.666666666666667	0	0	0	0	0	0	0	1301	0	0	0	0	0	0	0	46352.4583333333	0	31.75	67.4583333333333	0	0	22725.4791666667	0	0	0	0	11766888.6041667
0159_AY44_33160_20190423_ST	11877679	0	0	0	0	0	0	0	0.166666666666667	0	0	65.8333333333333	0	0.833333333333333	5.25	0	10016.1666666667	114.25	314.166666666667	14	0	0	0	0	441.25	0	0	2.33333333333333	0	0	9681.08333333334	24206.4166666667	0.5	0	0	0	0	0	0	0	0	16198.8333333333	0	0	0	0	0	0	0	52239.7083333333	1	10	534.291666666667	0	0	25521.6458333333	0	0	0	0	11738311.2708333
0159_AA34_42100_20180523_ST	11859102	0	0	0.5	0	0	0	0	0	0	0	284.619047619047	0	0	0	0	14705.3333333333	2.5	16	0	0	0	0	0.5	64.5	0	0	0	0	0	10714.6666666667	25833.3333333333	0	0	0	0	0	0	0	0	0	4145	0	0	0	0	0	0	0	53349.9166666668	0	1.66666666666667	164.291666666667	0	0	26370.8958333334	0	0	0	0	11723448.2767857
0159_AP39_21393_20180418_ST_E21	11847469	0	0	0	0	0	0	0	0.166666666666667	0	0.25	133.416666666667	0	1	4.25	0	8010.25	8.75	884.166666666667	1	0	0	0	0	341.916666666667	0	0.166666666666666	0	0	0	9603.83333333333	24548.4166666667	0	0	0	0	0	0	0	0	0	2746	0	0.166666666666666	0	0	0	0	0	33126.5833333333	0	21	21.25	0	0	15642.7291666667	0	0	0	0	11752373.6875
0159_AZ03_32027_20180806_ST	11834480	0	0	1.75	0	0	0.25	0	0	0	0	220.333333333333	0	0	0	0	11371.6666666667	4.5	319.166666666666	0	0	0	0	0	433.5	0	0	0.666666666666667	0	0	10597.3333333333	20068.4166666666	0.0625	0	0	0	0	0	0	0	0	2656	0	0	0	0	0	0	0	35717.9166666666	0.0625	36.75	71.2916666666667	0	0	16623.9791666667	0	0	0	0	11736356.3541667
0159_AP39_21407_20180911_ST_E21	11743062	58	29.6666666666667	45	68.75	25.4166666666667	58.1666666666666	15	19.3333333333333	112.499206349207	30.2777777777778	13	0	0	5.5	0	4868.16666666667	50	2671.36666666667	469.866666666667	69.7416666666665	26.05	28.3333333333333	62.3833333333333	613.916666666667	109.678571428571	29.25	12.6944444444444	27.3333333333333	0	5220.93333333334	19947.95	9.52083333333335	122.5	0	0	4.70833333333333	45.375	25.5	0.5	7.5	11595.5	26	13.85	60.8166666666667	6.125	24.85	110	4.25	69358.3685897438	77.8958333333333	350.486111111111	2221.60416666667	7.71969696969697	17	34011.520138889	2.5	0	2	9	11590258.63463
0159_AA34_42451_20190905_ST	11706690	0	0.666666666666667	0	0	0	0	0	0	0	0	104	0	0	0	0	6629.33333333333	45.5	78.3333333333333	0	0	0	0	0	453.916666666667	0	0	1.33333333333333	0	0	7525.75	17522.5833333333	0	0	0	0	0	0	0	0.5	0	5518.5	0	0	0	0	0	0	0	32200.6666666666	0	5.83333333333333	142.291666666667	0	0	14881.8541666667	0	0	0	0	11621578.9375
0159_AK37_71072_20191003_ST	11703706	0	0	0.5	0	0	0.0833333333333333	0	0	0	0	119.75	0	0.75	0.25	0	6849.16666666667	3.25	160	3.5	0.1	0	0.333333333333333	1.5	383.375	0	0.166666666666666	1.33333333333333	0	0	8360.375	19289.25	0.395833333333333	0	0	0	0	0.166666666666666	0	0	0	8211.5	0.333333333333333	0.166666666666666	0.333333333333333	0	0	0	0	38491.4583333334	0.3125	19.5625	148.375	0	0	17643.1875	0	0	0	0	11604016.525
0159_AP39_21384_20180520_ST_E21	11677393	0	0	0.25	0	0	0.0833333333333333	0	0	0.166666666666666	0.166666666666667	183.166666666667	0	0	0.75	0	12921.75	15.5	219.966666666667	0.5	0	0	0	0	329.083333333333	0.333333333333333	0	0	0	0	10486	21957.9166666667	0.729166666666665	0	0	0	0	0	0	0	0	2133.5	0	0	0.2	0	0	0	0	35216.725	0.0625	20.375	45.2916666666667	0	0	16779.3125	0	0	0	0	11577081.1708333
0159_AP39_21052_20180510_ST	11664399	0	0	0	0.5	0	0	0	0	0	0	62.3333333333333	0	1.66666666666667	1.5	0	8518.16666666667	82	232	9	0	0	0	0	396.833333333333	2	0	0.333333333333333	0	0	9798.30952380953	23609.5595238096	0.333333333333333	0	0	0	0	0	0	0	0	2454.16666666667	0	0	0	0	0	0	0	31812.5	0	15.75	37.4166666666667	0	0	15016.9541666667	0	0	0	0	11572347.6767857
0159_AQ29_10020_20170913_ST	11615295	0	1.66666666666667	0.5	9.75	0.75	1.05555555555556	12.1666666666667	2.66666666666667	12.8142857142857	5	198.738095238095	0	0	1.83333333333334	0	12286.8333333333	14	712.333333333333	251.866666666667	0.875	6.83333333333333	0	15.5833333333333	13.0416666666667	6.06666666666667	0.25	1.16666666666667	0	0	10752.7916666667	28009.8333333334	4.125	1.77777777777778	0	0.5	0	0	0	0	0	1973	0	0	16	0	0	1.5	0	33201.875	1.75	22.7083333333333	28.2083333333333	0	0	15923.8416666667	0	0	0	0	11511801.2976191
0159_AP39_21302_20181004_ST_E21	11572410	0	0	0	0	0	0	0	0	0.666666666666665	0	102	0	0	9.5	0	8664.66666666667	5.25	243.833333333333	1	0	0	0	0.666666666666667	505.916666666667	0	0	0.5	0	0	9197.41666666667	20908	0.166666666666666	0	0	0	0	0.166666666666666	0	0	0	7164.33333333333	0	0	0	0	0	0	0	36456.4166666667	0	17.2083333333333	239.958333333333	0	0	17394.85	0	0	0	0	11471497.4833333
0159_AZ03_32022_20201016_ST	11465951	0	0	0	1	0	0.444444444444445	0	0	2.5	0	267.666666666667	0	0.25	30.25	0	8696.16666666667	4.75	265.5	4	0.266666666666666	0	0	0.583333333333333	261.666666666667	0.828571428571429	0.166666666666666	0.5	0.222222222222222	0	9452.58333333334	22612.75	0.125	0.777777777777777	0	0	0	0.666666666666665	0	0	0	2953	0.333333333333333	0.166666666666666	0.333333333333333	0	0	0.5	0	30025.125	1.375	15.625	46.1875	0	0.25	14184.0270833333	0	0	0	0	11377120.4124008
0159_AB18_26640_20200517_ST	11462198	0	0	1	0	0	0	0	0	0	0	147.166666666666	0	0.25	0.25	0	8295	2	277.333333333333	0	0	0	0	0	595.416666666667	0	0	0.333333333333333	0	0	8451.33333333333	19321.6666666667	0	0	0	0	0	0	0	0	0	6852.5	0	0	0	0	0	0	0	38787.8611111111	0	10.5	323.166666666667	0	0	18356.1222222222	0	0	0	0	11360776.1
0159_AP39_21333_20181113_ST_E21	11333137	0	0	0.5	0	0	0	0	0.166666666666667	0	0	286.952380952381	0	0.5	4.5	0	9426.16666666667	5.5	217.666666666667	0	0	0	0	0	196.75	0	0	0	0	0	9304.08333333334	23014.3333333333	0	0	0	0	0	0	0	0	0	4609.83333333333	0	0	0	0	0	0	0	35816.2083333333	0	22.25	161.083333333333	0	0	16897.9125	0	0	0	0	11233172.5934524
0159_AB18_26692_20200820_ST	11318806	0	0	0	0	0	0	0	0	0	0	44.8333333333333	0	0	1	0	6312.33333333333	3	186	0.5	0	0	0	0	719.333333333333	0	0	0.333333333333333	0	0	5922.33333333333	17408.4166666667	0	0	0	0	0	0	0	0	0	26260	0	0	0	0	0	0	0	55422.6666666667	0.125	5.875	1318.29166666667	0	0	27408.7083333333	0	0	0	0	11177792.25
0159_AP39_21246_20181017_ST_E21	11184043	0	0	0	0	0	0	0	0	0	0	96.1190476190476	0	0	1	0	8888.25	3	155	2	0	0	0	0.333333333333333	538.083333333333	0	0	0.333333333333333	0	0	8676	19217	0.166666666666666	0	0	0	0	0	0	0.25	0	6644	0	0	0	0	0	0	0	38105.0833333334	0	13.75	477.833333333333	0	0	18146.0583333333	0	0	0	0	11083078.7392857
0159_AP39_21350_20180306_ST_E21	11179343	0	0	0.75	0	0	0	0	0	0	0	117.666666666667	0	0	2.25	0	9908.5	1.5	222.833333333333	0	0	0	0	0	531.5	0	0	0.333333333333333	0	0	8609.91666666667	17657.25	0.166666666666666	0	0	0	0	0	0	0	0	1654	0	0	0	0	0	0	0	29131.4583333333	0	26.4166666666667	79.4166666666667	0	0	13766.5	0	0	0	0	11097632.5416667
0159_AZ03_32065_20190126_ST	11160247	0	0	0.5	0	0	0	0	0	0	0	150.666666666667	0	1.16666666666667	242.75	0	8747.66666666667	9.5	234.166666666667	1	0	0	0	0	305.583333333333	0	0	0.333333333333333	0	0	11187.8333333333	27373	0	0	0	0	0	0	0	0.5	0	1892	0	0	0	0	0	0	0	30250.7083333333	0	29.8333333333333	31.25	0	0	14134.0375	0	0	0	0	11065654.5041667
0159_AP39_21321_20180731_ST_E21	11052140	0	0	1.25	0.25	0	0	0	0	0	0	26.5	0	0	0	0	7987.66666666667	0	170	1	0	0	0	0	324.75	0	0	0	0	0	7801.5	19335.5	0	0	0	0	0	0	0	0	0	7531.5	0	0	0	0	0	0	0	43878.0833333334	0	3.5	295.833333333333	0	0	21281.7708333333	0	0	0	0	10943500.8958333
0159_AP39_21072_20180914_ST	11011844	0	0	1.5	0	0	0	0	0	0	0	204	0	0	0	0	9490.33333333333	1	159.166666666667	1	0	0	0	0	644.500000000002	0	0	0.333333333333333	0	0	10357	22654.3333333333	0	0	0	0	0	0	0	0	0	1115.5	0	0	0	0	0.5	0	0	32131.0833333333	0	10.4166666666667	40.0833333333333	0	0	15370.9791666667	0	0	0	0	10919662.2708333
0159_AK37_71065_20190705_ST	10997727	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	6476.16666666667	2	1305.16666666667	1	0	0	0	0	161.916666666667	0	0	0.666666666666667	0	0	7674.16666666667	21718.3333333333	0	0	0	0	0	0	0	0	0	5574.5	0	0	0	0	0	0	0	33650.25	0	0.5	9.66666666666667	0	0	16359.9583333333	0	0	0	0	10904785.2083333
0159_AA34_42468_20190913_ST	10701311	0	0	2	0	0	0	0	0	0.333333333333333	0.583333333333333	274.333333333333	0	0	0	0	11022.1666666667	4.5	277.333333333333	0	0.166666666666666	0	0	0	306.25	0	0	2.5	0	0	10169.75	22165.6666666667	0	0	0	0	0	0	0	0	0	3484	0	0	0	0	0	0	0	43320.8333333334	0.25	9	57	0	0	20651.875	0	0	0	0	10589562.4583333
0159_AZ03_32056_20190914_ST	10681784	0	0.166666666666667	0	0	0	0	0	0	0	0	86.6666666666667	0	0	1.5	0	8422.33333333333	5.25	681.5	11	0	0	0	0	810.916666666667	0	0	0.333333333333333	0	0	8463.66666666667	20406.6666666666	0	0	0	0	0	0	0	0	0	4347	0	0	0	0	0.5	0	0	41795.625	1.25	14.875	1567.95833333333	0	0	20578.8125	0	0	0	0	10574587.9791667
0159_AQ11_10135_20190122_ST	10679061	0	0	0.5	1	0	0	0	0	0	0.25	201.952380952381	0	0	0.75	0	10681.6666666667	8.25	455.041666666667	2	0	0	0	0	30.0833333333333	0	0	3.16666666666667	0	0	10313.5	28154.5	0	0	0	0.5	0	0	0	0	0	1820.5	0	0	0	0	0	0	0	34323.2083333333	0.75	8.58333333333333	12.0416666666667	0	0	16286.5625	0	0	0	0	10576756.1934524
0159_AZ03_32068_20190211_ST	10659697	0	0	1	0.5	0	0	0	0	0	0	397.333333333333	0	0	13	0	13699.8333333333	7.25	440.666666666667	6.5	0	0	0	0	66.8333333333333	0	0	0.333333333333333	0	0	11206.3333333333	21358.3333333333	0	0	0	0	0	0	0	0	0	1464	0	0	0	0	0	0	0	34888.7777777778	0.75	25.375	42.375	0	0	16851.4083333333	0	0	0	0	10559226.3972222
0159_AB18_26457_20190318_ST	10527869	0	0	1	0	0	0	0	3.33333333333333	0	0	206.333333333333	0	0	0	0	21357.75	0	1407.5	0.25	0	0	0	0	208.583333333333	0	0	0	0	0	13313.3333333333	24820.4166666667	0	0	0	0	0	0	0	0	0	10065.5	0	0	0	0	0	0	0	48503.4166666666	0.125	70.375	442.791666666667	0	0	24054.0208333333	0	0	0	0	10383414.2708333
0159_AP39_21262_20120515_ST_E21	10388713	1.25	0.333333333333333	0.75	0.166666666666666	0.25	0.222222222222222	0	0	0.291666666666667	0	221.440476190476	0	2.33333333333333	12	0	11026.3333333333	42	701.966666666667	6	0.433333333333334	0	0	0	206.666666666667	0.333333333333333	0	0.166666666666667	0	0	9198	22552.3333333333	0	0.666666666666667	0	0	0	0.125	0	0	0	8055.66666666667	0	0.5	0.2	0.25	0	0.5	0.25	37169.1	0.125	8.75	282.166666666667	0	0	18099.4333333333	0	0	0	0	10281121.9956349
0159_AZ03_32099_20200206_ST	10368394	0	0.333333333333333	2	7.25	0	0	6.5	0.444444444444443	12.1666666666667	1.83333333333333	233	0	0.25	2.83333333333333	0	6100.66666666667	5.75	722.249999999999	224.5	1	0	0	4	289.708333333333	7.5	0	0.5	0	0	8054.75	22094.0833333333	1.58333333333334	0.333333333333333	0	0	0	0	0	0	0	1502.5	0	0	17.3333333333333	0	0	0	0	28086.9166666666	0.5	34.3125	115.4375	0	0	12496.7083333333	0	0	0	0	10288367.0555556
0159_AP39_21382_20180515_ST_E21	10235893	0.5	0	0	0	0	0.111111111111111	0	0	0	0	159.619047619047	0.333333333333333	0.5	2.5	0	9631.58333333333	5	368	2.5	0	0	0	0	435.333333333333	0	0	0	0	0	9439.66666666666	20706.8666666667	0.0833333333333335	1.33333333333333	0	0	0	0	0	0	0	1310	0	0	0	0	0	0	0	29494.8333333334	1.75	16.125	29.0416666666667	0	0	13700.3541666667	0	0	0	0	10150586.9656746
0159_AQ29_10040_20171130_ST	10234405	0	0	0.5	6.5	0	0.25	6	0.444444444444443	14.5535714285714	3.16666666666667	64.75	0	0.583333333333333	0.833333333333335	0	13433.3333333333	8.25	625.75	294.2	0.583333333333335	0.833333333333333	0	7	35.75	8.5	0	0	0	0	9735.08333333333	20405.3333333333	1.27083333333334	0	0	0.5	0	0	0	0	0	1920.83333333333	0	0	16.6666666666667	0	0	0	0	29683.4166666667	2.4375	30.8125	31.5208333333333	0	0	14121.7916666667	0	0	0	0	10143943.5519841
0159_AB18_26769_20200814_ST	10211347	0	0	0	0	0	0	0	0	0	0	45.4166666666667	0	0	0.75	0	9773.08333333333	0.75	240.5	4	0	0	0	0	695.000000000002	0	0	0	0	0	9820.83333333333	18011.6666666667	0	0	0	0	0	0	0	0	0	773.333333333333	0	0	0	0	0	0	0	29141.25	0	13.9583333333333	17.125	0	0	13560.7708333333	0	0	0	0	10129248.5625
0159_AP39_21087_20180228_ST	10108130	0	0	0	0	0	0	0	0	0.125	0	53.5	0	0	0	0	5071.5	4.25	273.5	0	0	0	0	0	692.75	0	0	0.333333333333333	0	0	6245.91666666667	18199.0833333333	0	0	0	0	0	0	0	0	0	12772.5	0	0	0	0	0	0	0	39601.4166666666	0	6.75	588.458333333333	0	0	18880.1875	0	0	0	0	10005739.7291667
0159_AV42_66143_20190516_ST	10065085	0	0	0.5	0	0	0.222222222222222	0	0	0.333333333333333	0.166666666666667	54.8333333333333	0	1	0	0	6357.5	2.75	618.666666666667	0	0.0833333333333335	0	0	0	225.833333333333	0	0	0.666666666666667	0	0	6881.33333333333	16444.3333333333	0	0	0	0	0	0.166666666666666	0	0	0	4447	0	0	0	0	0	0	0	28891.7916666666	0.25	19.8333333333333	140.958333333333	0	0	13710.375	0	0	0	0	9987286.40277778
0159_AY44_33208_20190808_ST	10009952	0	0	0	0	0	0	0	0	0	0	49.6666666666667	0	0	13.5	0	6936.83333333333	1.25	108.666666666667	2	0	0	0	0	469.916666666667	0	0	0	0.222222222222222	0	8166.41666666666	16754.9166666666	0.166666666666666	0	0	0	0	0	0	0	0	3003.5	0	0	0	0	0	0	0	24348.2916666667	0	9.25	14.7916666666667	0	0	11136.6666666667	0	0	0	0	9938935.94444445
0159_AV42_66135_20190524_ST	9973779	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	5475.33333333333	19.25	87.3333333333333	0	0	0	0	0	515.333333333333	0	0	1	0	0	5430.91666666666	13091.1666666667	0	0	0	0	0	0	0	0	0	13360.5	0	0	0	0	1	0	0	33052.2777777778	0	3.75	573.875	0	0	15683.6458333333	0	0	0	0	9886439.61805556
0159_AV42_66161_20190722_ST	9865154.99999999	0	0	0.5	0	0	0	0	0	0	0	80.5	0	0.5	1	0	6921.5	9.25	574	0.5	0	0	0	0	325.166666666667	0	0	0.333333333333333	0	0	7877.75	20095.75	0	0	0	0	0	0	0	0	0	1448	0	0	0	0	0	0.5	0	26884.7916666667	0.5	7.5	15.9583333333333	0	0	12617.6583333333	0	0	0	0	9788293.34166666
