sample_id	total	organic_substance_metabolic_process	carbohydrate_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	lipid_metabolic_process	flavonoid_metabolic_process	carbon_fixation	ether_metabolic_process	organometal_metabolic_process	cyanide_metabolic_process	organophosphate_metabolic_process	alkanesulfonate_metabolic_process	choline_metabolic_process	polyketide_metabolic_process	thioester_metabolic_process	cellular_ketone_metabolic_process	macromolecule_metabolic_process	S_adenosylmethionine_metabolic_process	hydrocarbon_metabolic_process	olefinic_compound_metabolic_process	acetate_ester_metabolic_process	carbohydrate_derivative_metabolic_process	organic_cyclic_compound_metabolic_process	poly_hydroxyalkanoate__metabolic_process	organonitrogen_compound_metabolic_process	fatty_acid_derivative_metabolic_process	organic_substance_catabolic_process	organic_substance_biosynthetic_process	organic_hydroxy_compound_metabolic_process	Remaining
0159_AA34_42481_20190918_ST	56408	117	2646.77435515873	40.6527777777778	874.591636123971	287.704338440623	0	26.75	0	0	0	368.788310532203	1	8.125	0.694444444444444	8.70518518518518	38.5347222222222	5910.79182098766	5.08333333333333	0.166666666666667	0	0	926.059009528708	952.633335595075	0	1687.16252022707	2.4	321.49258175338	633.084104134516	129.520138888889	41420.2857189995
0159_BE31_82029_20191213_ST	55619	139.833333333333	3050.70679563492	15.1145833333333	751.116250964506	302.816844870664	0	5	0	0	0	353.013786365455	0	4.125	0.0462962962962963	5.67453703703704	31.4722222222222	7113.14520227072	3.83333333333333	0.32986111111111	0	0	704.853907934058	989.283639517604	0	1655.40120058054	2.4	414.922788065844	583.194982064778	91.8445601851852	39400.870874879
0159_AQ22_10439_20190928_ST	55424	114.333333333333	4150.42886904762	10.6354166666667	726.774992146164	268.698234494415	0	1.33333333333333	0	0	0	329.270322145062	0	0	1.5	5.10740740740741	27.5451388888889	7423.15927211934	5.5	0.104166666666667	0	0	735.926055139134	1021.76728807809	0	1579.18414801955	2	504.635413451647	551.514537014073	81.209375	37883.3726970486
0159_AA34_42384_20190328_ST	53466	48.1666666666667	1444.8482308201	7.35069444444444	776.803028687169	225.669995590829	0	29.9166666666667	0	0	0	365.294549825674	0.5	5.625	0.37037037037037	15.775462962963	61.4270833333332	7215.2818287037	5.5	0	0.166666666666667	0	754.324151846953	1013.34368149046	0	1490.36233392122	2	228.297133487654	546.345777782371	171.27025462963	39057.3604221031
0159_AP39_21048_20180418_ST	52692	112.5	3235.62513227513	14.3958333333333	759.338274819959	230.659986772487	0	3.25	0	0	0	385.89391732396	0.15	0.5	1.0462962962963	6.11351851851851	26.2395833333333	7140.15706294092	7	0.104166666666667	0	0	722.289145906819	996.187929665556	0	1745.26378308715	3	401.939972993827	545.97182277888	92.4581018518518	36261.9154714353
0159_AB10_26402_20190125_ST	52482	119.5	2673.62847222222	13.7256944444444	648.338614877278	263.058230452675	0	0	0	0	0	333.95642053898	0	0.25	0	5.56074074074074	19.3506944444444	7062.71691743827	6.08333333333333	0.486111111111111	0	0	659.270580234666	965.661240046705	0.375	1515.86757919974	1	324.319649562757	548.643498998751	76.7476851851851	37243.4595371687
0159_BB02_45000_20180208_ST	51242	66.5	1765.49384920635	19.7482638888889	713.501548445767	236.191564704586	0	24.1666666666667	0	0	0	309.386553125408	2.5	8.875	4.78703703703704	10.6229166666667	45.4548611111111	5506.79424878748	4.66666666666667	0.833333333333333	0	0	765.690833823241	866.127200668316	0	1349.01093630585	7.2	225.171656194885	555.362125450103	112.424421296296	38641.4903166213
0159_AY44_33071_20171019_ST	51065	171.833333333333	5089.2296957672	6.80555555555556	549.901729956643	249.75034446649	0	4	0	0	0	237.853653156436	0.5	2.5	0.5	4.24467592592592	24.1006944444444	5682.13305776014	2.08333333333333	0.104166666666667	0	0	570.025714653145	714.079458759962	0	1321.55512786596	2	531.00697337963	394.506458838551	76.2006944444444	35430.0853316921
0159_AA34_42229_20180619_ST	50159	101.5	3840.03548280423	12.5243055555556	646.384149213698	261.776726925338	0	11.3333333333333	0	0	0	311.920720450389	0	0.75	0.5	7.45462962962962	20.5798611111111	6192.1152970679	5.16666666666667	0.104166666666667	0	0	609.105256405546	901.306179351199	0	1392.99543852881	0.6	412.607083976337	517.057486680629	78.6793981481482	34834.5038174848
0159_AA34_42162_20180717_ST	50140	57.6666666666667	2828.54618055555	13.3958333333333	654.96292139734	225.757407407407	0	6.33333333333333	0	0	0	336.38491298011	0	0.75	0	7.42314814814815	5.59722222222222	6457.5643132716	5	0	0	0	666.097305812757	966.990247366745	0	1367.80228799236	1.2	264.256819058642	528.666839474023	81.1167824074073	35664.4877785723
0159_AP39_21170_20180412_ST	49866	175.166666666667	3075.66701388889	12.7534722222222	712.880213936655	251.442039609053	0	8.83333333333333	0	0.166666666666667	0	327.871784264975	0	1	1.5	7.46388888888889	23.6041666666667	6299.72177303792	5.08333333333333	0	0	0	697.965005572702	949.170230873179	0	1486.90836585097	2.2	396.499598122428	521.087432163066	81.9953703703703	34827.019644532
0159_AA34_42515_20191210_ST	49076	94.8333333333333	1283.12200727513	12.3229166666667	904.859427588551	229.562210648148	0	11.9166666666667	0	0	0	361.211564020756	2	10.625	0.138888888888889	14.9699074074074	46.46875	4830.28874559083	4.41666666666667	1.3125	0	0	845.722969331766	910.752773164478	0	1542.08880235891	6.4	211.215431272046	584.268202688676	172.161342592593	36995.3418938385
0159_AA34_42311_20181213_ST	47892	135.666666666667	3558.26441798942	7.34027777777778	490.786021779468	229.447534538507	0	0	0	0	0	311.801762545725	0	0.25	0.0925925925925926	3.43425925925926	18.8645833333333	7131.56668595679	3.91666666666667	0.104166666666667	0	0	586.089011978248	824.825303714318	0.75	1519.57483833039	0.4	421.310525977366	447.892796447861	57.2498842592592	32142.3720035197
0159_AQ22_10461_20191201_ST	47749	247.833333333333	3168.69032738095	9.74652777777778	677.486264467593	275.531709288654	0	1.66666666666667	0	0	0	297.564362925812	0	0	0	3.69351851851851	22.2430555555556	6122.02627314815	4.91666666666667	0.104166666666667	0	0	704.869108857534	847.608552362989	0	1415.90700773442	0.2	375.184776877572	479.75820576591	89.699074074074	33004.2704019312
0159_AY44_33072_20171102_ST	47188	66.8333333333333	1355.90978835979	24.59375	727.584367513595	233.532919973545	0	14	0	0	0	286.998701488912	1.5	20.875	0.694444444444444	9.40092592592593	62.7222222222223	4304.26451444004	2.83333333333333	0	0	0	656.462479178914	726.602127282154	0	1228.13071658216	2.4	197.597251157407	481.754437715866	162.623032407407	36620.686654641
0159_AQ29_10006_20170707_ST	47011	117.5	4671.82776124338	6.99305555555556	621.04588367137	211.012492651382	0	5.83333333333333	0	0	0	250.603318972908	0	0	0.231481481481481	5.01296296296296	20.7534722222222	5851.6643821649	3.16666666666667	0	0	0	570.140233073682	774.015229717813	0	1320.41678626543	0.4	561.078494727365	433.242312518371	74.7739583333333	31511.2881744378
0159_AP39_21438_20180807_ST	45335	87.1666666666667	2702.02215608466	12.0763888888889	644.013537946429	205.334281305115	0	14.3333333333333	0	0	0	280.146876071673	0	0	0.5	6.69907407407408	15.1944444444444	5705.57673611111	5.08333333333333	0.0694444444444444	0	0	540.574848740937	810.644372685185	0	1293.94070923354	0.8	288.01953125	525.013322149655	71.7459490740741	32126.0449941624
0159_AA34_42316_20190102_ST	44416	117.5	3260.06965939153	8.83333333333333	509.287891268004	194.92705026455	0	2.5	0	0	0	229.204743584248	0	0.25	0	3.69907407407407	15.5208333333333	6302.52520642937	3.83333333333333	0.208333333333333	0	0	551.172462583284	818.355165167623	0	1157.17722258965	1.8	396.596402391975	411.509727597987	65.4861111111111	30365.5434502133
0159_AA34_42509_20191204_ST	44198	82.6666666666667	2118.1080026455	18.9375	535.822191312096	227.810623346561	0	30.8333333333333	0	0	0	312.063489690501	0.5	1.5	1	8.08078703703704	18.5208333333333	5764.87723214285	4.5	0	0	0	581.787971230159	858.193051323976	0	1347.36438639036	14.6	271.602247299383	467.784392567791	159.259722222222	31372.1875694582
0159_AP39_21706_20190125_ST	44031	96.3333333333333	2258.68559854497	12.6909722222222	584.09134416336	218.699314741329	0	2.5	0	0	0	271.478856738683	0	0.75	2.03333333333333	8.45981481481481	17.0541666666667	5979.10211364639	4.25	0.76388888888889	0	0	531.054604950519	840.300577625906	0	1292.88012685553	2	276.695395447531	466.839128752388	74.1937500000001	31090.1436792741
0159_AA34_42473_20190830_ST	43903	79.5	1504.38283730159	17.2361111111111	711.79695473251	208.42640542328	0	27.9166666666667	0	0	0	305.777526087595	1.5	8.875	0.601851851851852	11.1421296296296	65.4722222222221	4593.52149470899	3	0.333333333333333	0.166666666666667	0	709.197440231236	745.81115276553	2.25	1261.09935947604	5.2	187.956489748677	504.977333553792	141.164814814815	32805.6942096744
0159_BD46_77000_20190523_ST	43636	113.166666666667	2591.25218253968	10.9027777777778	559.86154752719	271.303644914756	0	1.66666666666667	0	0	0	270.885847479424	0	2.25	1.58796296296296	3.56481481481482	23.4930555555556	5450.48014770723	4.16666666666667	3.07291666666667	0	0	562.743017281501	780.14329000098	0	1280.30421626984	0.6	298.098617541152	431.566466003454	63.3512731481482	30911.5382218089
0159_AA34_42207_20180827_ST	43509	93.8333333333333	2011.81220238095	37.25	696.07812986846	231.132390873016	0	7.5	0	0.333333333333333	0	285.438288879295	1.5	10.875	5.27777777777778	8.52754629629629	28.2361111111111	4416.41248070988	4.83333333333333	0	0	0	648.779027655301	793.833305137093	0	1249.72222102807	7.6	253.671781580688	488.527421691284	110.725810185185	32117.1005048256
0159_AP39_21552_20180925_ST	43176	116	2576.71299235744	10.8402777777778	560.327643206202	217.515876690182	0	1.33333333333333	0	0	0	273.40731824417	0	0	1	5.14685185185185	13.9583333333333	5804.06520521017	5.25	0.451388888888889	0	0	527.126266534391	820.534604080933	0	1254.50197900132	1.8	317.709200745885	443.049906259186	64.3142361111111	30160.9545863738
0159_AA34_42033_20180613_ST	42564	115.333333333333	2907.98645833333	12.1909722222222	549.938241245958	199.198096707819	0	0	0	0	0	258.895086734111	0	0	0.592592592592593	4.57037037037037	17.4166666666667	5795.81296296296	3.58333333333333	0.104166666666667	0	0	524.030388374485	772.581657044059	0	1195.37086061508	1.8	340.075680298354	433.260215888632	66.0873842592592	29365.1715323508
0159_BE31_82019_20191212_ST	42238	56.5	2405.01774140211	14.1840277777778	545.826456725823	200.776660787772	0	2.53333333333333	0	0.166666666666667	0	258.609183884888	0	1.5	0.277777777777778	4.3949074074074	19.53125	5335.01483686067	4.41666666666667	0.451388888888889	0	0	505.910361858221	749.726270278104	0	1209.42111313198	1	308.892056970165	424.039972787147	75.9056712962964	30113.9036554983
0159_AA34_42082_20180514_ST	41041	115.666666666667	2343.23630952381	16.8402777777778	632.766359861846	186.503308715461	0	25.5	0	0	0	284.406811914152	0	3.5	0.592592592592593	10.4092592592593	17.6388888888889	5064.65913525132	3.75	0	0	0	590.319040270429	752.924128310961	0	1229.75406893004	3.6	260.447942386831	433.064828226044	86.6961805555555	28978.7242008684
0159_AP39_21169_20180220_ST	39656	128	3249.0072255291	7.28819444444444	476.543225951646	181.166025499706	0	4.83333333333333	0	0	0	230.147691972451	0	0.75	1.0462962962963	4.5037037037037	12.8611111111111	5074.07579365079	4.41666666666667	0.208333333333333	0	0	494.724592151675	677.948436156836	0	1140.08901996987	0.8	370.509619341564	357.759288332231	61.2523148148148	27178.0691277404
0159_AA34_42478_20190916_ST	39643	154.166666666667	2281.11689814815	11.1388888888889	572.002555619856	181.082947530864	0	0	0	0	0	280.776853637974	0	0.25	0	5.54166666666667	3.44444444444444	4559.84417438272	3.41666666666667	0.45138888888889	0	0	836.627177640603	756.623852423411	0	1120.3073752572	0.8	249.288599537037	408.583033532665	73.5827546296296	28143.9540554377
0159_AS41_40015_20171215_ST	39323	95.8333333333333	2561.6421792328	5.58333333333333	542.560450424383	200.006400646678	0	2.25	0	0	0	218.595178898034	0	0.5	0.5	3.91296296296296	28.4965277777778	4594.43687720458	1.75	1.45833333333333	0	0	487.493590779933	681.323583594618	0	1194.57206799309	1.4	314.417830504115	415.506578781783	57.6192129629629	27913.1415582363
0159_AQ22_10470_20200103_ST	39129	67	2631.11294642857	9.49652777777778	549.754227430555	183.711429857437	0	3.58333333333333	0	0	0	257.264028206447	0	0	0.5	5.01574074074074	15.2638888888889	4965.9873704806	3.66666666666667	0.104166666666667	0	0	507.573813504311	736.126426183128	0	1138.6316279027	0.2	288.535153034979	402.281045639513	57.4756944444444	27305.7159128132
0159_AA34_42364_20190301_ST	39119	105.5	3171.70973875661	18.0555555555556	580.503280561067	174.852263374486	0	10.8333333333333	0	0	0	244.53478545096	0	0	0.5	7.28148148148149	9.47569444444444	4644.86245315256	3	0	0	0	545.683543381344	687.564787992357	0	1168.9621946649	2.2	350.584686856996	383.271808977256	74.1834490740741	26935.4409429426
0159_AJ09_760027_20191017_ST	37041	70.5	1697.59816468254	12.8784722222222	510.345348646017	188.402893518518	0	17.7833333333333	0	0	0	229.596273076703	1.5	1.875	0.638888888888889	6.175	38.015625	3978.89979883157	3.41666666666667	0.812499999999999	0.222222222222222	0	584.669855967078	570.674878163989	0	1053.0326675485	1	221.501319444445	375.952680890836	94.3769675925926	27381.1314433039
0159_AA34_42317_20190103_ST	36542	112.5	2458.24887566137	4.30555555555555	509.564107602146	173.984222516167	0	17.5	0	0	0	226.485315214906	0	0	0.0925925925925926	7.24583333333333	35.607638888889	4375.63551311728	3.41666666666667	0.104166666666667	0	0	463.504185344405	646.72629278529	0	1063.40406415344	1.6	257.745907278807	385.251002856775	75.0275462962963	25724.0505134694
0159_AA34_42360_20190304_ST	33059	65.3333333333333	3343.30142195767	5.40625	400.67851401749	130.439340828924	0	0.333333333333333	0	0	0	178.449161236854	0	0	1.5	3.59074074074074	7.59027777777778	4129.76273974868	2.91666666666667	0.104166666666667	0	0	392.598027508329	547.085824139395	0	878.67179278733	1	376.398275462963	286.496395548574	47.1324074074074	22260.2113308379
0159_AP39_21175_20180310_ST	32595	72.5	1583.91068121693	12.0208333333333	496.639852109053	172.908032039976	0	6.83333333333333	0	0	0	217.29816899475	0.5	3.625	0.638888888888889	5.20347222222222	21.90625	3894.52520392416	2.41666666666667	0	0	0	497.741744745738	591.059606618247	0	966.41931226117	3.6	192.082721652704	357.650726043504	69.1011574074074	23426.4183485419
0159_AP39_21066_20171129_ST	32403	64.6666666666667	2216.80801917989	7.51041666666667	398.011668200691	149.960495664315	0	2.5	0	0	0	182.771771119113	0	0.5	1.04166666666667	3.61	12.3293981481481	4121.84346340388	3.83333333333333	0.361111111111111	0	0	412.525094674701	552.395092074107	0.375	891.629969154174	1.4	256.550147247942	311.899575548391	50.1023148148148	22760.3747963254
0159_AF13_79004_20190322_ST	32372	70	2236.09575066137	6.56944444444444	370.432564667842	158.553744121105	0	3.83333333333333	0	0	0	162.273935470965	0	0	0.546296296296296	2.90925925925926	11.5104166666667	4302.56000330688	3	0.243055555555556	0	0	387.411451290907	558.516388419394	0	887.43046792328	1.2	267.985097093621	300.974371876837	49.7997685185185	22590.1546510937
0159_AY44_33032_20170926_ST	32223	62.6666666666667	2121.86511243386	5.93402777777778	408.770918118019	169.49894914756	0	1	0	0	0	174.791117791209	0	1.5	0	3.10949074074074	21.09375	3997.63571428571	1.58333333333333	0.208333333333333	0	0	420.828886500588	517.391396737622	0.375	967.176943893298	1	284.742830504115	303.048350648516	52.6498842592593	22706.1292938284
0159_AP39_21555_20181108_ST	32084	74.8333333333333	1662.80226521164	13.2395833333333	420.946969475676	150.664779908877	0	1	0	0	0	201.889501835113	0	0.75	0.0694444444444445	3.78518518518518	14.625	4386.53786100088	4.33333333333333	0.208333333333333	0	0	356.740667866941	613.752386251551	0	957.039549162258	0.6	217.592440659906	326.692746615043	54.3707175925926	22621.5259014566
0159_AP39_21046_20171002_ST	31549	76.5	1305.44937169312	7.71875	397.08257569077	132.566901822457	0	0	0	0	0	204.642688328761	0	1.375	0	5.16574074074074	4.30208333333333	4649.87191358025	4.75	0.638888888888889	0.222222222222222	0	352.269236845973	649.868476304788	0.75	881.693656488829	0.8	180.677742412551	338.205567956349	42.7724537037037	22311.6767299873
0159_AA34_42323_20190102_ST	31286	108.833333333333	1938.52777777778	4.67361111111111	398.570797922178	139.26619819224	0	1.5	0	0	0	191.592738697416	0	0.5	0.5	2.4574074074074	21.3055555555555	4147.90054839065	3.33333333333333	0	0	0	425.32958063884	526.926583668104	0	901.677893702234	0.8	252.167573302469	304.669221023479	52.0850694444444	21863.3827764994
0159_BE31_82033_20191210_ST	30671	47.8333333333333	1653.19153439153	8.03125	401.133869966196	155.132708700764	0	0.333333333333333	0	0	0	192.695877414838	0	0	0.5	3.55333333333333	15.90625	4005.76959049824	3.91666666666667	0.0694444444444444	0	0	359.997456581913	586.152731926481	0	871.602631834215	0.6	198.092879372428	312.07302946796	44.2216435185185	21810.1924352158
0159_AP39_21207_20180418_ST	30380	92.6666666666667	1954.28246527778	5.83680555555556	417.843976980453	133.69558899177	0	0.333333333333333	0	0	0	199.213214091793	0	0	0.5	3.53055555555556	15.7013888888889	4219.81984126984	3.25	0.173611111111111	0	0	371.30162037037	568.56328517947	0	894.152086548354	0.2	228.150774819959	301.348163901749	43.8020833333333	20925.634538124
0159_AP39_21200_20180318_ST	30374	51.3333333333333	1890.03444113757	8.75694444444444	415.996374605012	148.152215608466	0	0	0	0	0	186.154728223594	0	0.5	0.0462962962962963	3.18796296296297	15.8402777777778	4100.95902777778	2.16666666666667	0.104166666666667	0	0	395.160554759455	564.222690708897	0	889.450691964285	0.4	244.957949459876	309.005273621215	46.634837962963	21100.9355660227
0159_BD46_77054_20190703_ST	30239	63.8333333333333	2182.00715939154	6.21875	363.643347295708	165.198311654909	0	1	0	0	0	170.997350608711	0	0.25	0	2.97648148148148	16.3541666666667	3619.37973434744	2.63888888888888	0	0	0	388.034555469822	503.794565978346	0	835.528815053645	0.2	271.021954411008	299.223018307246	40.5914351851852	21306.1081319261
0159_AQ29_10046_20171214_ST	30021	47.3333333333333	2775.72278439153	5.73958333333333	380.434546268739	141.339395943563	0	1	0	0	0	163.147575517261	0	0.5	0.546296296296296	4.11018518518519	16.0104166666667	3513.27741126543	2.25	0.104166666666667	0	0	400.92515462718	486.930325441734	0	821.291556621106	0.2	352.444944058642	282.695494263485	45.0104166666666	20579.9864134532
0159_AA34_42028_20180918_ST	28510	32.5	2167.29837962963	6.03472222222222	404.342925530938	128.859780092593	0	1.5	0	0	0	163.241959054927	0	2.5	1.59259259259259	4.9511574074074	15.6527777777778	3144.99670138889	2.83333333333333	0.0694444444444444	0	0	414.000092163923	460.801415488846	0	847.221315861993	2.8	278.923360339506	261.145402681327	48.3292824074074	20120.4053575822
0159_AP39_21437_20180911_ST	27523	81.8333333333333	1864.45500992063	5.63541666666667	353.796671994415	138.968867577895	0	4.5	0	0	0	165.365401020233	0	0.25	0	2.26111111111111	12.2604166666667	3452.87146439595	2.5	0.208333333333333	0	0	363.724292083088	477.87429324662	0.375	789.901646274251	0.8	219.845936213992	266.584364803792	47.3483796296296	19271.6400617284
0159_AA34_42204_20180619_ST	27479	66.5	2119.16888227513	8.33333333333333	365.213497345312	128.26669973545	0	1.5	0	0	0	172.680055798468	0.5	0.75	0	3.37962962962963	12.0902777777778	3674.96653439153	2.5	0	0	0	381.039327968842	506.079307658077	0.75	772.205416850382	0.6	245.158564814815	267.533778498861	41.0758101851852	18708.7088837372
0159_AA34_42359_20190211_ST	25952	67.3333333333333	2161.72706679894	3.45833333333333	335.843189943416	118.886245223398	0	0	0	0	0	153.917188571673	0	0.25	0	3.07037037037037	10.1909722222222	3350.17883873457	2.83333333333333	0.104166666666667	0	0	330.303408228003	456.037418981481	0	742.058568397267	1.4	258.582539223251	247.306231306952	41.3130787037037	17667.2057166281
0159_AP39_21276_20190316_ST	25579	59.8333333333333	2331.36693121693	5.28472222222222	311.893841765873	122.601866549089	0	0.333333333333333	0	0	0	133.06058884888	0	0.25	0.0462962962962963	2.42407407407407	10.0173611111111	3092.48859953704	1.5	0.0694444444444444	0	0	340.586609898589	404.327068350317	0	693.622158197384	0.2	274.325109310699	235.197922867063	37.8172453703704	17521.7534932729
0159_AA34_42345_20190125_ST	24592	38	1698.56841931217	4.78819444444445	298.981018426661	96.9465222663139	0	1	0	0	0	139.328213234454	0	0	0	2.39166666666667	9.04166666666667	3668.7149691358	1.75	0	0	0	299.944304820694	474.502921692305	0	674.17664912184	0.4	197.83722029321	234.733177129262	32.6273148148148	16718.2677419747
0159_AA34_42421_20190526_ST	24585	50.1666666666667	841.04049272487	4	444.940945353836	116.711160714286	0	10.25	0	0	0	176.047236817395	2.5	11.5	0.416666666666667	6.88657407407407	39.0138888888889	1864.96085207231	0.833333333333333	0.222222222222222	0.222222222222222	0	454.080525242504	354.155469850251	0	650.997839965461	2.2	118.390082120811	263.42220754795	115.891550925926	19056.1500625903
0159_AA34_42337_20190123_ST	24401	68.8333333333333	1477.68874007937	4.23611111111111	317.123786513448	110.288899911817	0	1.83333333333333	0	0	0	153.099485239483	0	0.25	0	2.22592592592592	14.6770833333333	3542.78024691358	4.25	0	0	0	306.076550252303	472.732384953295	0	702.990504482657	0.2	180.726957947531	252.79100733484	37.2835648148148	16750.9120845198
0159_AA34_42073_20180514_ST	23303	49.6666666666667	1653.67549603175	7.20486111111111	322.227318764697	109.002586713698	0	3	0	0	0	148.842159636488	0	0.25	0.5	2.90370370370371	15.9618055555556	2941.59834104938	1.75	0.225694444444444	0	0	324.23216643396	431.021363046247	0	679.697130731922	0.6	201.008831661523	226.647752470973	41.4982638888889	16141.485858089
