sample_id	total	selenium_compound_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	generation_of_precursor_metabolites_and_energy	translational_initiation	cellular_modified_amino_acid_metabolic_process	cellular_aromatic_compound_metabolic_process	one_carbon_metabolic_process	sulfur_compound_metabolic_process	phosphorus_metabolic_process	xenobiotic_metabolic_process	bioluminescence	toxin_metabolic_process	auxin_metabolic_process	mucilage_metabolic_process	photosynthesis	organometal_metabolic_process	cellular_nitrogen_compound_metabolic_process	cellular_hormone_metabolic_process	neurotransmitter_metabolic_process	cellular_ketone_metabolic_process	cellular_metabolic_compound_salvage	cellular_alkane_metabolic_process	cellular_alkene_metabolic_process	cellular_alcohol_metabolic_process	cellular_catabolic_process	cellular_biosynthetic_process	cellular_lipid_metabolic_process	cellular_macromolecule_metabolic_process	cellular_carbohydrate_metabolic_process	heterocycle_metabolic_process	cellular_ketone_body_metabolic_process	reactive_oxygen_species_metabolic_process	cellular_organohalogen_metabolic_process	cellular_senescence	replicative_senescence	prenylation	metabolite_repair	Remaining
0159_AA34_42171_20180723_ST	383449	0	176.878472222222	4962.87300370187	5363.42777777778	0	301.03878968254	5414.06075536857	224	1655.88518518518	23580.6764196613	136.65	0	42.6666666666667	0.5	0	53	0	3371.06103354848	3.45833333333333	0	325.833333333333	340.546296296296	0.833333333333333	0	0	604.887522321429	2623.80717521403	1308.77979497354	9815.65179398148	1122.88406635802	5379.78051617104	5.4	209.25	0	0.4	0	0	0	316424.76973087
0159_AB10_26500_20190513_ST	383234	0	102.979166666667	4679.58611420672	3424.44027777778	0	184.066071428571	6089.54153740039	370.291666666667	1542.42423941799	22816.2583342519	40.3111111111111	35	35.1666666666667	1.5	0	21	0	3875.25902266845	5.375	0.25	137.83287037037	234.740740740741	4.20833333333333	0.666666666666667	0	461.879933513374	2858.0603008111	1240.68942166373	13136.5510582011	1005.71369598765	6391.97945737393	5.1	160.75	0	0	0	0	2.33333333333333	314370.044979742
0159_BC12_41014_20171212_ST	377363	0	93.125	4656.64998994158	3393.25833333333	1	182.192063492064	5753.38190323094	329.604166666667	1564.34615079365	22725.0026253858	45.4666666666667	13	43.6666666666667	2.5	0	13.8333333333333	0.666666666666667	3605.665631675	4.29166666666667	0	117.045138888889	219.725462962963	3.31944444444445	0	0	472.279186140506	2739.70697399967	1087.46887860082	12740.3426862875	813.772685185185	5967.66099383941	6.3	126.25	0	0	0	0	5.66666666666667	310635.811018465
0159_AB18_26649_20201122_ST	377211	0	36.8993055555556	5109.43991810883	2696.32638888889	1.16666666666667	249.450595238095	5458.43834111062	297.854166666667	1502.01727843915	22810.0947544643	43	0	221.027777777778	2.41666666666667	0	27.5	0	3518.99148619684	4.5625	0	459.743055555555	357.212962962963	0	0	0.0444444444444444	603.88114151602	2612.04768222277	1237.43817882863	9579.08232749118	1241.08854166667	5404.49610896776	3.5	214.416666666667	0	0	0	0	0	313518.863043897
0159_AP39_21006_20171202_ST	375212	0	86.0243055555555	5470.09548510068	4097.775	0	200.900892857143	5723.73170049889	378.645833333333	1489.26265873016	22859.3402964249	10.7666666666667	15	27.6666666666667	3	0	7.5	0	3771.59960052502	6.54166666666667	0	185.333333333333	234.618055555556	0.527777777777778	0	0	395.906390174897	2926.82036600713	1364.48138411229	11505.017300485	789.426311728395	6031.40827512411	1.4	131.75	0	0	0	0	1.33333333333333	307496.126699342
0159_AQ29_10036_20171109_ST	363502	0	98.15625	5567.61500055114	3721.04166666667	0	208.238541666667	6382.79302340535	433.5	1558.22123015873	20908.0218281526	37	17	14.1666666666667	0	0	3	0.166666666666667	4001.60336134994	5.75	0	125.326388888889	258.497685185185	0.916666666666667	0	0	362.419215534979	2905.73087825176	1373.27464542916	11871.8335207231	848.351080246913	6726.98588936655	4	115.75	0	0	0	0	0	295952.639794422
0159_AQ29_10151_20190808_ST	362216	0	77.0590277777778	5527.01452119158	3771.2	0	208.721180555555	5909.5196104824	393.070833333333	1499.85218253968	20926.9491521532	20.1666666666667	33	18	0	0	3	0	3748.65545090919	6.45833333333333	0	203.131944444444	230.289351851852	0.833333333333333	0	0	350.709591692387	2805.70852983998	1425.79183017343	12066.0582837302	718.351388888889	6217.9540152443	3.2	154.25	0	0	0	0	0	295897.054771859
0159_AP39_21094_20171202_ST	359189	0	96.3090277777778	4340.29459068195	3019.9125	0	164.254662698413	5404.67309909612	359.395833333333	1349.63971560847	21251.9701871142	36.0555555555556	174	37.75	1.5	0	10	0	3471.83894207452	5.33333333333333	0	132.888888888889	200.991666666667	2.97222222222222	0	0	422.357797067901	2537.21906856261	1110.02588183422	11793.8994764109	948.371913580247	5678.45247905644	3.1	160.25	0	0	0	0	10.3333333333333	296465.209825103
0159_AJ09_750032_20191127_ST	358534	0	86.0833333333333	4566.24218483612	3598.99166666667	0	218.523511904762	5523.36398926081	313.208333333333	1422.08440806878	22713.8784807191	23.0722222222222	21	48.3055555555556	2.5	0	16.5	0	3629.58783623093	4.04166666666667	0	215.4375	242.22962962963	0.75	0.333333333333333	0	380.460733116549	2675.47138457157	1291.21124706055	12085.2728780864	694.856674382716	5770.77455639044	6.7	165	0	0	0	0	0.333333333333333	292817.785541297
0159_AP39_21044_20180525_ST	356465	0	120.444444444444	4683.03282396879	3524.64861111111	2	180.883283730159	5723.45606832739	370.708333333333	1243.82324074074	18673.7794834628	40.2333333333333	152	26.8333333333333	1	0	9	0	3499.08830407704	2	0	137.710185185185	210.07037037037	3.34722222222222	0	0	429.640770521017	2453.03257153067	1049.51183495003	12399.2592509921	854.652314814814	5972.28664198599	11.6	192.25	0	0	0	0	2.33333333333333	294496.374244232
0159_AQ29_10114_20180911_ST	352800	0	104.236607142857	5053.03771159428	4396.66388888889	0	213.81755952381	6313.88280332443	395.375	1586.0613260582	18450.9390181786	63.1166666666667	69.3333333333333	19.25	0	0	12	0	3938.08469200613	3.75	0	123.756944444445	275.321759259259	5.20833333333333	0	0	394.742844650206	2674.73712189061	1181.18642159024	12258.4830246914	879.749151234568	6664.49316873449	9.4	134.5	0	0	0	0	1	287577.872623454
0159_AP39_21192_20171215_ST	350004	0	126.934027777778	4756.31059758047	3150.45416666667	1	211.08125	5607.02032853632	364.416666666667	1498.9037037037	21622.4973976705	30.9888888888889	48	40.2777777777778	4.5	0	22	0.5	3555.00911295643	6.5	0.25	94.9895833333333	251.907407407408	0.527777777777778	0	0	394.694286908436	2721.78469615759	1082.03823394327	11100.6235174162	872.906442901235	5938.25595739434	11.6	152.25	0	0	0	0	1	286334.778178535
0159_AA34_42218_201800920_ST	348254	0	112.15625	4792.56094207758	3534.04861111111	0	164.485069444444	5781.56825908779	352.881944444445	1708.61822089947	18169.3921737213	45.5833333333333	75	22.8333333333333	0	0	2	0	3538.01047764795	2.66666666666667	0	123.576388888889	219.638888888889	1.5	0	0	390.568185442387	2549.67571104773	1071.30759296002	11511.2312059083	861.973726851852	6057.6662677959	10	139.75	0	0	0	0	5	287010.306750449
0159_AA34_42198_20180814_ST	343226	0	72.5277777777778	4794.02701338367	3288.75416666667	0	179.826319444445	4819.90085002694	359.166666666667	1486.95297619048	19349.9950837743	57.05	55	37.6666666666667	0	0	5	0.166666666666667	3037.08148293896	5.16666666666667	0	165.524305555556	188.733796296296	1.38888888888889	0	0	406.932525077161	2492.12011250275	1095.82064594356	9122.58630952381	684.460686728395	4989.63493347051	12.4	164	0	0	0	0	6.33333333333333	286347.78212581
0159_AN08_59002_20171024_ST	337283	0	67.8416666666667	4016.87634392453	2867.68333333333	0	172.352182539683	5347.91349501519	313.5	1331.67705026455	20686.9281580688	25.6333333333333	42	40.0833333333333	1.5	0	15	0	3364.58281011782	6.625	0	164.288194444444	164.280092592592	1.52777777777778	0	0	495.634034850823	2465.30309668485	1012.55164976484	12117.0405037478	603.912229938272	5584.60604682295	2.4	108.5	0	0	0	0	3.33333333333333	276259.426333445
0159_AN38_59034_20180724_ST	333302	0	73	4069.79252852183	3400.93333333333	0	150.280654761905	4915.01800836518	336.270833333333	1302.41303902116	19438.5807335759	46.5833333333333	56	47.6666666666667	5	0	28	0.5	3159.58510289291	4.8125	0	111.388888888889	192.2375	1.22222222222222	0	0	377.749935883304	2490.98117731757	1016.55731187537	9657.03064373898	869.124151234568	5152.03640618264	8	171.75	0	0	0	0.5	7	276211.985028851
0159_AQ22_10404_20190511_ST	331835	0	74.4097222222222	4216.61962205137	2917.18611111111	0	155.567361111111	4970.25955024005	330.979166666667	1351.59067460317	17643.6886766975	43.3666666666667	15	28.3333333333333	0	0	13	0	3159.91979027655	5.41666666666667	0	139.868055555556	176.305555555556	0.777777777777778	0	0	380.846608796296	2370.89659825562	1027.08790233686	10678.6595348324	670.863811728395	5221.72464999755	2.2	92.5	0	0	0	0	10	276137.932163517
0159_AA34_42417_20190518_ST	331493	0	98.9965277777778	4705.40416896311	3494.74444444444	0	186.666319444444	5028.11068541381	377.229166666667	1255.99022486772	16406.1485480967	45.9666666666667	79	22.9166666666667	0	0	0	0	3095.09311331978	5.04166666666667	0	155.006944444444	213.925925925926	0.888888888888888	0	0	378.730588348765	2364.79771875919	963.558192791005	9074.550914903	823.0125	5237.45534700993	21.8	179.5	0	0	0	0	0	277278.464779934
0159_AB18_26403_20190305_ST	331041	0	78.1423611111111	5176.79401996987	5557.6625	0	339.177728174603	5090.33029374469	172.875	1930.94642857143	18948.9537680041	202.55	10	63.8333333333333	0	0	67	0	2663.28364499845	3	0	505.003472222222	259.188657407408	0.416666666666667	19.6666666666667	0	686.71971519093	2286.54538272524	1150.90743129042	6865.51268137727	1105.98819444444	4142.35705520854	3.6	174.5	0	0	0	0	0.333333333333333	273535.711665559
0159_AA34_42220_201801015_ST	330713	0	79.0138888888889	4353.81174483759	3488.23333333333	0	165.044097222222	5138.5419167524	313.145833333333	1452.01124338624	18030.1135416667	50.4333333333333	31	22	0	0	2	0	3175.23305190574	5.33333333333333	0	189.329861111111	158.645833333333	0.916666666666667	0	0	423.297334104938	2332.82066895392	978.317592592593	11455.6921902557	587.536111111111	5276.98861538556	7.9	118	0	0	0	0	8.66666666666667	272868.973141825
0159_AQ29_10140_20190314_ST	327342	0	81.9166666666667	4657.84532012419	3036.3	0	166.6	5510.69851848994	321.5	1280.7314484127	18676.2819990998	13.2666666666667	1	13.6666666666667	0	0	4.5	0.166666666666667	3423.55752010255	5.75	0	167.590277777778	205.155092592593	0.0833333333333333	0	0	296.196970807613	2429.47253302285	1275.69339359201	12338.990090388	589.035108024691	5801.84183418659	1.8	135.75	0	0	0	0	0	266906.609893379
0159_AN08_59006_20171127_ST	326785	0	56.3611111111111	3789.32759803057	2868.88055555556	0	151.838978174603	5152.42414998122	282.958333333333	1152.91742724868	20310.2237608392	40.7222222222222	136	35.8333333333333	2	0	8	0	3274.67285541389	4.625	0	137.353703703704	150.087962962963	2.02777777777778	0	0	439.232945436508	2257.1684238132	982.380453593474	12083.6052358907	733.080825617284	5420.02369528545	3.2	111.75	0	0	0	0	4.33333333333333	267193.970317342
0159_AN08_59005_20171121_ST	325085	0	72.6986111111111	4240.9828323872	3301.14920634921	0	161.439384920635	4951.6907812153	304.875	1331.63319444444	19837.9331994966	40.6222222222222	8	32.1666666666667	4.5	0	20	0.166666666666667	3134.0078941901	5	0	124.930555555556	177.076388888889	0.805555555555555	0	0	364.59233281893	2485.10343545617	1065.42134957378	10146.8178571429	776.319290123457	5189.99055359184	5.3	139	0	0	0	0	2.66666666666667	267160.110354956
0159_AQ29_10033_20171115_ST	323338	0	63.2673611111111	4571.06837329145	3146.49166666667	0	186.394791666667	5258.39802549154	327.875	1168.40562169312	19723.7279628711	13.2333333333333	13	18.8333333333333	0	0	3	0	3303.31731824621	4.54166666666667	0	174.923611111111	177.953703703704	0.416666666666667	0	0	325.057325837742	2336.43150384884	1221.12664792769	11286.5799603175	588.807098765432	5573.03189178343	2.7	133.5	0	0	0	0	0.333333333333333	263715.583802333
0159_BE31_82027_20191217_ST	322049	0	77.9930555555555	4056.29423123012	2823.88939393939	0	163.266236772487	4822.84448672758	305.666666666667	1261.41521164021	19509.9274571943	54.0555555555556	54	35.3888888888889	3.5	0	23	0	3131.5029885137	5.20833333333333	0	161.618055555555	172.293981481482	1.30555555555555	0	0	389.08970770035	2336.64579698481	1037.27849861044	10261.7973870651	756.54032687991	5084.23440515791	3.7	111.5	0	0	0	0	4.66666666666667	265400.377112324
0159_AJ09_750037_20191118_ST	321621	0	77.5833333333333	3992.4939113481	2488.91666666667	1	160.195228174603	4821.49849594601	334.3125	1379.71701058201	19646.971153825	34.3111111111111	24	37.1666666666667	3.5	0	18	0.333333333333333	3080.5298616745	5.20833333333333	0	104.368055555556	215.965277777778	0.208333333333333	0	0	343.340465534979	2367.88864149306	1043.9467574221	9814.66493055555	909.679012345679	5117.95279047864	3	127.75	0	0	0	0	2.33333333333333	265464.164796175
0159_AY44_33056_20171004_ST	321029	0	74.2791666666667	3926.58405803571	2951.03333333333	0	161.505456349206	5178.2015485907	307.770833333333	1327.26033068783	19353.5520556842	36.2833333333333	34	37.5	3	0	11	0	3271.08397011766	4.58333333333333	0	116.865972222222	187.752314814815	3.30555555555556	0	0	360.149878600823	2388.06978399655	997.514521788654	11653.9938106261	733.410300925926	5441.2525930131	2.7	107.75	0	0	0	0	1.33333333333333	262357.264515658
0159_AS41_40002_20171204_ST	320387	0	72.6770833333333	3955.95729309046	2922.25	0	171.067331349206	4927.25373749102	317.520833333333	1358.1456547619	19204.8978850676	32.6888888888889	46	37.1944444444444	5	0	21	0	3160.48442606473	4.33333333333333	0	145.989583333333	201.326388888889	1.97222222222222	0	0	354.351443544239	2414.83739062041	1003.48378894768	10613.3176642416	768.032021604938	5199.31734749984	3.5	115.75	0	0	0	0	2.66666666666667	263325.984571272
0159_AA34_42397_20190419_ST	320099	0	73.1597222222222	4686.24645980306	3844.76666666667	0	198.211805555556	4898.08032458848	309.5625	1345.50138888889	17796.599732694	42.9888888888889	43	37	0	0	2	0	2960.80027858613	2.75	0	230.631944444444	184.025462962963	1	1.33333333333333	0	410.756411026602	2331.47634782848	1110.54744635509	8940.10419422398	690.263310185185	4853.7106100823	6.1	128	0	0	0	0	3.66666666666667	264966.716504997
0159_AA34_42375_20190318_ST	318417	0	44.6597222222222	3527.56915004042	2703.90416666667	0	146.917063492063	4130.35961990496	239.9375	1111.0183531746	14849.1489362875	59.7944444444444	99	43.5	0	0	2	0.166666666666667	2484.75920341588	6.33333333333333	0	177.079861111111	118.921296296296	0	0	0	422.43057117137	1795.4290378362	915.29973728689	9914.6230489418	571.230324074074	4227.18463533706	5.8	88.75	0	0	0	0	8	270723.183328297
0159_AQ11_10038_20171110_ST	316676	0	89.09375	4437.30362084803	2964.8	0	173.236458333333	5302.71545473251	360.520833333333	1404.91868386243	16524.4668733466	29.6222222222222	22	17.6666666666667	0	0	2	0.333333333333333	3304.3894805629	4.04166666666667	0	92.9305555555556	216.256944444444	0.416666666666667	0	0	327.394583333333	2439.0001716821	1058.32787147266	10594.4993276014	756.814043209876	5584.78289631099	2.3	115.75	0	0	0	0	0.333333333333333	260850.084562482
0159_AY44_33034_20170915_ST	314380	0	91.46875	3939.04747965351	2854.36388888889	0	148.710763888889	4932.29895930499	295.354166666667	1235.17394179894	19136.6834467776	47.2833333333333	44	37.1666666666667	6.58333333333333	0	4.5	0.166666666666667	3121.13315772789	4.04166666666667	0	120.329861111111	160.791666666667	2.97222222222222	0	0	478.751248070988	2290.47770279891	933.686466600529	10693.883305776	712.814274691358	5125.99930156689	14.1	121.5	0	0	0	0	4	257822.717729121
0159_AB10_26460_20190429_ST	313278	0	45.4444444444444	3299.33875202087	2507.97916666667	0	156.477281746032	4416.3766900414	268.583333333333	1036.10071759259	20993.6684018133	36.7666666666667	21.5	51.1111111111111	2	0	11	0.333333333333333	2876.09026714371	4.58333333333333	0	165.875	148.266203703704	4.30555555555555	0	0	403.592381779101	2081.44780299272	920.018501984127	10231.7056051587	555.90474537037	4510.02166689325	7	106.5	0	0	0	0	10.6666666666667	258405.342370649
0159_AB18_101736_20191009_ST	312190	0	70.1145833333333	3918.25980847663	2938.8125	2	151.588482142857	4824.61154264648	304.3125	1166.38072089947	18784.462910604	30.4166666666667	64	28.5	1.5	0	18	0	3046.85341186557	4.375	0	126.138888888889	155.532407407408	1.33333333333333	0	0	366.894501028807	2274.87630194555	1046.00661743092	10275.9196814374	710.721836419753	5106.2729579904	3	140	0	0	0	0	4.33333333333333	256624.782014149
0159_AQ29_10037_20171116_ST	309827	0	55.1631944444444	4492.78317786412	2917.01111111111	0	165.332986111111	4948.00523539666	274.375	1088.09761904762	19342.5806873714	8.24444444444443	5	14.8333333333333	0	0	3	0	3109.26737629621	4.20833333333333	0	234.145833333333	154.594907407407	0	0	0	308.470896990741	2256.40482861644	1239.83286485891	10858.7358190035	532.539351851852	5184.23394240724	1.4	134.5	0	0	0	0	0.666666666666667	252493.57239011
0159_AA34_42306_20181205_ST	307719	0	97.2430555555556	3962.34169445363	2644.18333333333	0	160.340625	4865.58630349794	283.4375	1322.12853835979	16320.8919601521	18.4777777777778	68	25.1666666666667	0	0	3	0	3117.70504521238	3.875	0	104.232638888889	209.162037037037	1.41666666666667	0	0	324.822503949882	2240.92134927524	916.808888154027	10495.9154045414	798.224151234568	5142.15155867872	5.1	69	0	0	0	0	4	254514.867301564
0159_AN08_59040_20180827_ST	305796	0	52.64375	3884.34881792879	3220.09722222222	1	178.244047619047	4433.80046310789	256.25	1376.9525297619	19111.0998440715	73.7319444444443	17	31.1666666666667	1.5	0	23	0	2730.5032151849	5.125	0	199.638888888889	169.085648148148	1.27777777777778	3.33333333333333	0	440.985109953704	2197.68156578391	969.303080908289	8675.4020116843	770.270563271605	4378.98374518461	2.5	115.25	0	0	0	0	3.33333333333333	252472.491440725
0159_AN08_59046_20181107_ST	297644	0	78.8705357142857	3739.24779353138	3210.37142857143	0	160.198363095238	4509.57996691897	267.5	1169.08698743386	17540.7224950396	51.6888888888889	49	36.3333333333333	1	0	22.5	0	2904.87419339114	3.79166666666667	0	126.340277777778	170.916666666667	2.70833333333334	0	0	359.927779798648	2161.19580460483	957.580440733391	9524.1707010582	750.844830246913	4730.16758321085	3.3	139.75	0	0	0	0	3	244969.331929984
0159_AY44_33063_20171010_ST	297384	0	72.2291666666667	3437.28817818563	2174.59166666667	0	134.116468253968	4209.67737647381	245.25	1055.48962962963	18207.2880593217	29.8666666666667	29	35.8333333333333	3.5	0	9.5	0.333333333333333	2669.9545003511	4.79166666666667	0	86.0625	151.154861111111	1.63888888888889	0	0	354.736299603175	2039.08086617247	925.193336640212	9222.69599867725	623.425462962963	4369.39007543765	7.3	106.75	0	0	0	0	9	247168.861664957
0159_AA34_42190_20181015_ST	295777	0	70.8194444444445	3631.8055629501	3051.53333333333	3	151.986359126984	4530.42448366157	304.520833333333	1103.38568783069	17149.5779359568	26.0666666666667	81	27.1666666666667	0.5	0	37.5	0	3039.38939515971	3.375	0	135.586805555556	167.067592592593	1.5	0	0	329.680749099794	2092.83302090223	941.256220605526	9679.86241181658	643.510609567901	4735.58279494905	3.7	99.75	0	0.2	0	0	14	243720.418425781
0159_AQ22_10423_20190826_ST	294560	0	65.71875	4327.10675370187	2662.94097222222	0	161.534027777778	4825.17637711477	295.395833333333	1241.34652777778	16781.0942903531	38.3666666666667	21	17.3333333333333	0	0	5	0	3032.89999411294	5.41666666666667	0	127.986111111111	205.402777777778	0.25	0	0	318.699398148148	2393.09898315788	1110.17458664021	9539.97769510582	808.546103395061	5109.18829841106	1.5	123.75	0	0	0	0	1	241340.095853192
0159_AA34_42325_20190102_ST	292468	0	89.2291666666667	3672.16576972185	2697.98333333333	0	145.602777777778	4658.0644761374	257.729166666667	1090.39152116402	16483.0312872943	31.4	3	32.5833333333333	0	0	1	0	2932.77104841923	4.95833333333333	0	87.7743055555557	184.393518518518	0.722222222222222	0	0	291.881948302469	2146.83217374431	852.212748015873	9245.87622905643	639.461574074074	4856.82795331994	2.4	110.25	0	0	0	0	2	241947.457113343
0159_AQ22_10408_20190725_ST	291841	0	86.7256944444444	3881.26861864344	2999.55694444444	0	153.328125	4890.14545453246	325.645833333333	1080.34070767196	15107.272015083	27.3777777777778	83	22.9166666666667	0	0	1	0	2981.79198156517	2.66666666666667	0	150.385416666667	152.361111111111	1.44444444444444	0	0	353.853072273662	2077.62350951646	942.957695840682	10293.8778328924	616.359760802469	5100.71694924146	8.3	104.25	0	0	0	0	6	240389.833721381
