sample_id	total	organonitrogen_compound_biosynthetic_process	urea_cycle	sulfur_amino_acid_biosynthetic_process	aminoglycan_biosynthetic_process	phosphatidylcholine_biosynthetic_process	Mo_molybdopterin_cofactor_biosynthetic_process	cellular_amino_acid_biosynthetic_process	aromatic_amino_acid_family_biosynthetic_process	branched_chain_amino_acid_biosynthetic_process	glycoprotein_biosynthetic_process	biotin_biosynthetic_process	nucleoside_biosynthetic_process	amine_biosynthetic_process	alkaloid_biosynthetic_process	pyrroloquinoline_quinone_biosynthetic_process	allantoin_biosynthetic_process	ectoine_biosynthetic_process	glucosinolate_biosynthetic_process	sphingolipid_biosynthetic_process	holo__acyl_carrier_protein__biosynthetic_process	wybutosine_biosynthetic_process	molybdopterin_cofactor_biosynthetic_process	tetrapyrrole_biosynthetic_process	kynurenic_acid_biosynthetic_process	lipoprotein_biosynthetic_process	cellular_modified_amino_acid_biosynthetic_process	taurine_biosynthetic_process	indole_containing_compound_biosynthetic_process	hemoglobin_biosynthetic_process	pteridine_containing_compound_biosynthetic_process	flavin_containing_compound_biosynthetic_process	peptide_biosynthetic_process	nucleobase_biosynthetic_process	N_acetylneuraminate_biosynthetic_process	thiazole_biosynthetic_process	L_pipecolic_acid_biosynthetic_process	purine_containing_compound_biosynthetic_process	pyridine_containing_compound_biosynthetic_process	pyrimidine_containing_compound_biosynthetic_process	primary_amino_compound_biosynthetic_process	Remaining
0159_AS41_40100_20191102_ST	1672483	351.883333333333	7.16666666666667	234.515972222222	289.796924603175	0	271.433333333334	3424.09699074074	698.087222222223	1283.51574074074	46.34375	208.3125	286.354552469136	142.31712962963	0.666666666666667	0	0	2.4	0	0.222222222222222	0	0	68.3	633.386574074074	0	402	344.125277777778	0	21.7754629629629	0	65.4827314814815	249.259722222222	2721.01666666667	266.069444444445	0	2.38888888888888	0	490.82433127572	233.744444444444	345.632839506173	0	1659391.88061141
0159_AJ09_750026_20191016_ST	1672338	311.7	6.58333333333333	310.015277777777	400.77371031746	0	437.4	4723.97615740741	929.403333333333	1752.66851851852	20.75	130.8125	226.430169753086	170.743055555556	0.166666666666667	0	0	1.4	0	0	0	0	86.4	738.972685185185	0	496	302.705555555556	0	33.4305555555556	0	46.7122685185185	199.359722222222	3296.52777777778	309.732638888888	0	1.05555555555555	0	630.57896090535	271.413888888889	442.824753086419	0	1656059.4629152
0159_AQ29_10004_20170630_ST	1669798	277.083333333333	1.91666666666667	296.247916666667	415.272718253968	0	232.466666666666	4080.67071759259	920.775238095239	1288.05925925926	23.8541666666667	90.5	338.02237654321	153.327314814815	0.166666666666667	0.0833333333333333	0	4.4	0	0.333333333333333	0	0	57.7	629.436574074074	0	696	278.775925925926	0	14.8287037037037	0	56.5475308641975	183.751388888889	4060.57407407408	316.535515873016	0	2.88888888888888	0	615.753686556927	307.013055555556	433.654079952969	0	1654021.36086775
0159_BE31_82021_20191230_ST	1657963	558.266666666667	9.91666666666667	360.214583333333	382.048908730159	0	509.7	4339.71010251323	909.899166666667	1620.59074074074	19	226.3125	280.850694444444	169.080324074074	0	20.75	0	1	0	0.166666666666667	0	0	86	820.957870370371	0	530.416666666667	425.460833333333	0	29.0914351851851	0	53.286712962963	240.865873015873	3126.11574074074	324.237500000001	0	5.30555555555555	0	599.989050558495	272.19537037037	436.241305114638	0	1641605.32906562
0159_AY44_33280_20191213_ST	1654543	273.183333333333	5.83333333333333	286.915972222222	325.559920634921	0	281.533333333334	4091.33885582011	815.068571428572	1536.23148148148	49.125	190	293.341820987654	167.037037037037	0	0.0833333333333333	0	2	0	0	0	0	64.7666666666666	690.977777777778	0	521.777777777777	329.700416666667	0	24.9120370370371	0	52.5813888888889	258.426388888889	2922.17222222223	294.725694444445	0.1	1.77777777777778	0	562.341820987655	278.124166666667	397.741790123457	0	1639825.62208113
0159_AY44_33159_20190508_ST	1652288	279.1	8.16666666666667	286.304166666667	324.125297619048	0	275.166666666666	3977.85421626984	798.75388888889	1421.05925925926	24.75	250.9375	309.317901234568	163.937037037037	0	0.166666666666667	0	6.2	0	0.166666666666667	0	0	63.1	730.817592592593	0	482.666666666667	397.719166666667	0	25.4606481481482	0	67.3056944444445	299.606944444444	3006.56759259259	298.257638888889	0	2	0	554.720728003135	263.434259259259	392.115870076425	0	1637578.22126458
0159_AP39_21402_20180611_ST_E21	1635347	873.75	9.66666666666667	241.922916666667	303.708531746032	0	257.5	3187.70218253968	627.958333333333	1079.33425925926	64.28125	222.4375	289.575231481481	142.173611111111	0	0.166666666666667	0	0.6	0	0.203703703703704	0	0	52.2	636.352777777778	0	479	376.267777777778	0	21.5625	0	72.0531481481482	266.444444444444	2427.07129629629	251.379861111111	0	5.09722222222222	0	449.67962962963	236.095555555556	333.062160493827	0	1622439.75277337
0159_AP39_21699_20180811_ST	1634687	408.633333333333	9.16666666666667	567.140277777778	451.249007936508	0.166666666666667	721.65	3875.03113425926	977.503888888889	1651.05555555556	9.65625	311.3125	401.38325617284	184.306018518518	0	0	0	0	0	3.07407407407407	0	0	159.7	938.019907407407	0	662.25	852.489682539682	0	38.2060185185185	0	158.486144179894	315.574444444445	4434.39814814815	387.915277777778	0	9.09722222222222	0	607.239197530864	256.310185185185	421.09037037037	0.166666666666667	1615874.72810516
0159_AB10_26008_20180410_ST	1634092	266.033333333333	12.1666666666667	278.115277777778	336.374404761905	0	352	3794.56167328042	785.163888888889	1437.48703703704	25.90625	222.125	297.752700617284	159.680555555556	0	0	0	11	0	0.148148148148148	0	0	84.9	745.782407407407	0	422.333333333333	378.830277777778	0	24.0763888888889	0	69.6455092592593	257.563888888889	2910.64907407407	299.280555555556	0	2.55555555555555	0	539.201903292181	251.908333333333	382.37024691358	0	1619744.38758965
0159_AA34_42489_20190928_ST	1633293	980.766666666667	41.3333333333333	503.171527777777	456.725694444446	0	846.633333333334	3600.25436507937	709.818333333333	1207.4537037037	3.375	427.03125	333.471527777778	120.422453703704	0	77.5833333333333	0	1.4	0	1.59259259259259	0	0	145.6	977.242592592593	0	622.333333333333	906.686626984126	0	31.5023148148149	0	93.2401851851851	234.674761904762	2878.31851851852	332.501091269841	0	12.5416666666667	0	513.671314667842	232.987407407407	346.725643738977	0	1616653.94142784
