sample_id	total	septum_digestion_after_cytokinesis	cell_activation	cell_killing	plasmid_maintenance	protein_folding	vesicle_targeting	movement_of_cell_or_subcellular_component	syncytium_formation	microtubule_based_process	cell_cycle	chromosome_segregation	cell_communication	cell_adhesion	establishment_or_maintenance_of_cell_polarity	signal_transduction	ensheathment_of_neurons	cell_recognition	cell_death	cell_population_proliferation	horizontal_gene_transfer	stomatal_movement	intercellular_transport	light_absorption	cell_growth	cellular_homeostasis	cytolysis	cell_cycle_process	membrane_docking	cellular_process_involved_in_reproduction_in_multicellular_organism	actin_filament_based_process	transposition	RNA_folding	phenotypic_switching	protein_unfolding	cellular_metabolic_process	intermediate_filament_based_process	cellular_developmental_process	cell_division	cellular_localization	maintenance_of_location_in_cell	cellular_response_to_stimulus	transmembrane_transport	microtubule_organizing_center_localization	process_utilizing_autophagic_mechanism	cell_wall_organization_or_biogenesis	cellular_component_organization_or_biogenesis	DNA_clamp_unloading	cell_aggregation	exocytic_process	cell_cell_fusion	export_from_cell	cellular_detoxification	Remaining
0159_AN08_59018_20180329_ST	129619	0	0	0	73	513	0	21.4583333333333	0	3	262.571428571429	39.0166666666667	88.2395833333333	110	0	1135	0	0	0	0	116	0	0	0	0	83.2291666666668	125.5	113.875	0	0	0	686.683333333333	0	0	3	11430.784244773	0	78.9305555555555	1560.9880952381	39.7552083333333	0.125	532.776041666667	1448.90972222222	0	0.5	237.544047619047	2901.20654761905	0	4.25	0	0	60.0625	22.5625	107927.032025068
0159_AY44_33062_20171010_ST	129249	0	0	0	0.333333333333333	525.416666666666	0	29.1041666666667	0	2	216.954761904762	38.4	118.027083333333	220.5	0	1167.875	0	0	0	0	64	0	0	0	0	85.9288194444444	73.9166666666667	103.125	0	0.0625	0	1036.01666666667	0	0	0	11022.2530072843	0	49.8194444444445	1343.45476190476	35.6041666666666	0.00694444444444444	506.161458333334	1305.015625	0	0.75	221.360714285714	2797.63571428572	0	3.25	0	0	70.6944444444444	14.25	108197.083054224
0159_AN08_59024_20180515_ST	128620	0	0	0	1	542.15	0	117.916666666667	0	3.25	332.414285714286	42.95	136.035714285714	164.5	0	1725.75833333333	0	0	0	0	93	0	0	0	0	44.57421875	61.25	167.75	0	0	0	1102.14166666667	0	0	1	11328.2570259095	0	164.311507936508	1642.16428571429	44.2366071428572	0	555.11875	2013.140625	0	0.5	319.957142857143	3396.74851190476	0	8.75	0	0	33.6701388888889	20.3125	104557.142019229
0159_AA34_42283_20181102_ST	127951	0	0	0.25	10.6666666666667	548.833333333333	0	52.875	0	0	344.366666666667	79.7166666666667	173.616666666667	325	0	1385.91666666667	0	0	0	0	62	0	0	0	0	69.0833333333333	48.1944444444444	134.683333333333	0	0	0	1461.91666666667	0	0	3	11107.7603493681	0	102.972222222222	1179.03333333333	40.0225694444445	0	588.165972222222	2151.79583333333	0	0	294.141666666666	3355.79791666667	0	6.25	0	0	40.7604166666666	17.25	104366.930275632
0159_AP39_21154_20171212_ST	126963	0	0	0	54	542.25	0	92.4583333333335	0	1	318.490476190476	33.0833333333333	156.925	165	0	1741.83333333333	0	0	0	0	60	0	0	0	0	55.2630208333333	62.75	168.333333333333	0	0	0	1515.70833333334	0	0	0	11104.9555547339	0	147.638888888889	1607.90714285714	37.34375	0	540.90625	2466.18956597222	0	0	247.920238095238	2911.16190476191	0	8.16666666666665	0	0	25.2361111111111	23.25	102875.228763222
0159_AQ22_10434_20191008_ST	126584	0	0	0.25	188	495.25	0	19.8333333333333	0	0.75	346.045238095238	48.15	107.058333333333	95	0	927.375000000002	0	0	0	0	119	0	0	0	0	70.3776041666667	41.6166666666667	134.041666666667	0	0	0	837.875	0	0	2	11265.6363008841	0	103.736111111111	1095.12857142857	42.4375	0	625.10625	1633.203125	0	0	305.714285714285	3045.49761904762	0	4.75	0	0	40.2604166666667	16.625	104973.281977886
0159_AN08_59007_20180102_ST	124988	0	0	0	87.8333333333333	491.45	0	21.375	0	2	238.245238095238	35.4833333333333	84.7499999999999	95.5	0	1233.625	0	0.25	0	0	84.5	0	0	0	0	98.6894531249999	87.3333333333333	99.8333333333333	0	0	0	1017.16666666667	0	0	0.5	10783.2325629149	0	76.1805555555555	1191.07857142857	33.90625	0.125	486.195833333333	1722.14861111111	0	0	236.414285714286	2537.98095238095	0	1.5	0	0	56.7951388888889	19	104164.907547452
0159_AP39_21199_20180410_ST	124499	0	0	0	69.5	428.416666666667	0	16.3333333333333	0	0	210.303571428571	39.1333333333333	79.5041666666667	58	0	1096.375	0	0	0	0	90	0	0	0	0	79.828125	47.1666666666667	84.2916666666667	0	0	0	756.975	0	0	0.5	10347.5416332662	0	50.8194444444445	1009.55357142857	33.9583333333333	0	438.239583333334	1145.42708333333	0	0	299.635119047619	2718.79345238095	0	1.5	0	0	47.6388888888889	17.75	105331.815360781
0159_AQ29_10143_20190417_ST	124440	0	0	0	18	612.483333333333	0	32.9583333333333	0	0	377.909523809524	76.0666666666667	129.579166666667	105	0	824.833333333333	0	0	0	0	111	0	0	0	0	73.2799479166666	58	162.208333333333	0	0	0	767.208333333333	0	0	4.5	11440.7664266195	0	136.180555555555	1155.65952380952	50.96875	0	630.029166666667	1603.54340277778	0	0	333.354761904762	3503.77767857143	0	1.75	0	0	32.3784722222222	22.625	102175.939290146
0159_AA34_42362_20190305_ST	122346	0	0	0.25	2	577.166666666667	0	29.625	0	0	241.935714285714	31.7	198.705357142857	75.5	0	574.916666666665	0	0	0	0	161	0	0	0	0	6.68359375	43.3333333333333	93.8333333333333	0	0	0	3709.70833333333	0	0	2	10903.3821141057	0	64.0833333333333	743.935714285714	42.1666666666667	0	520.319642857143	536.880208333333	0	0	275.451190476191	3095.65119047619	0	0	0	0	65.3055555555555	21.625	100328.841385398
0159_AS41_40003_20171129_ST	121586	0	0	0	283.333333333333	433	0	50.5	0	3	223.42619047619	29.3333333333333	104.88125	132.5	0	1351.20833333333	0	0.5	0	0	60	0	0	1	0	66.1197916666667	58.1666666666667	104.333333333333	0	0	0	962.833333333332	0	0	0.5	10684.3263788011	0	95.8472222222222	1314.84285714286	30.9947916666667	0.125	477.786458333333	1720.43229166667	0	0	263.021428571428	2647.65059523809	0	6	0	0	38.6145833333333	16.25	100425.472827548
0159_AF13_79000_20190102_ST	117742	0	0	0	29.3333333333333	516.15	0	36.6666666666667	0	0	262.321428571429	39.1166666666667	150.49375	49.5	0	1040.29166666667	0	0	0	0	99	0	0	0	0	18.9375	33.75	125.958333333333	0	0	0	1648.91666666667	0	0	1	11318.0936789863	0	100.597222222222	1244.82142857143	36.8402777777778	0	494.34375	1239.015625	0	0	297.527380952381	2849.07946428571	0	1.75	0	0	42.5486111111111	18.5	96047.4465491883
0159_AQ22_10432_20191013_ST	117155	0	0	0	44.5	530.416666666667	0	43.7083333333333	0	0.75	330.842857142857	59.5	117.860416666667	82.5	0	947.708333333332	0	0	0	0	95.5	0	0	0	0	45.90234375	36	142.291666666667	0	0.111111111111111	0	1045.58333333333	0	0	5	10509.4543723297	0	133.319444444445	959.092857142857	49.453125	0	618.151041666666	1583.67291666667	0	0	319.921428571429	3088.21309523809	0	7	0	0	33.8819444444444	15.75	96308.9147124917
0159_AA34_42007_20180420_ST	116715	0	0	0	1	512.166666666667	0	21.3333333333333	0	0	370.65	44.2666666666667	111.304166666667	65	0	957.083333333332	0	0	0	1.5	114	0	0	0	0	59.044921875	39.3333333333333	125.583333333333	0	0	0	985.666666666667	0	0	0	10421.4325631012	0.5	132.013888888889	1330.48333333333	39.0833333333333	0	589.129166666666	2105.97604166667	0	0	312.483333333334	2944.375	0	1.75	0	0	13.5069444444444	12	95404.3339733572
0159_BC12_41016_20171220_ST	115152	0	0	0.25	74	441.750000000001	0	40.2916666666667	0	0	209.42619047619	42.8	82.4354166666667	123.333333333333	0	1208.08333333333	0	0	0	0	90	0	0	0	0	69.05078125	51.95	113.916666666667	0	0	0	1592.975	0	0	3.5	10145.1502666834	0	66.625	1192.59285714286	33.3381076388889	0	451.855729166667	1758.25823412699	0	1	278.238095238095	2700.04365079365	0	1.41666666666666	0	0	60.1875	16.625	94302.9065041499
0159_AN08_59025_20180515_ST	113778	0	0	0	62.5	541.083333333333	0	59.4583333333335	0	0	269.630952380952	36.6666666666667	105.235416666667	90.5	0	1295.20833333333	0	0	0	0	96	0	0	0	0	52.2942708333333	50.5	131.416666666667	0	0	0.5	749.208333333333	0	0	1	10134.9792527501	0.5	141.763888888889	1292.04761904762	39.4739583333333	0	517.026041666667	1698.6484375	0	0	247.707142857143	2785.82380952381	0.833333333333333	7	0	0	33.8402777777778	19.125	93318.0289317737
0159_BC25_41011_20171120_ST	112623	0	0	2	124	461	0	62.0416666666665	0	3	205.804761904762	80.0166666666667	78.7145833333333	410.5	0	1128.625	0	0.25	0	0	93	0	0	0	0	68.51953125	89.8333333333333	124.541666666667	0	0	0	872.25	0	0	1	9653.64976517975	0	50.8194444444445	1321.6380952381	36.3645833333333	0	426.326041666666	2120.3125	0	0.5	268.102380952381	2708.07529761905	0	2.91666666666667	0	0	70.6736111111111	15.9875	92142.5369039671
0159_AA34_42301_20181213_ST	111971	0	0	0.25	66	500.25	0	25.25	0	0	298.383333333333	42.2833333333333	107.866666666667	67	0	869.166666666668	0	0	0	0	87	0	0	0	0	47.0729166666667	61.0833333333333	111.875	0	0	0	965.125	0	0	0	9875.62989639213	0	100.180555555556	995.55	42.3802083333333	0	515.8125	1316.61979166667	0	0	245.916666666666	2782.825	0	1.75	0	0	35.5347222222222	9.25	92800.9444091634
0159_AP39_21182_20171209_ST	110437	0	0	0	211	433.749999999999	0	25.6666666666667	0	2	270.066666666667	41.25	96.1291666666667	74.3333333333333	0	950.838095238093	0	0	0	0	89	0	0	0	0	55.1614583333333	48.3333333333333	78.375	0	0	0	801.875	0	0	0	9869.31746144527	0	78.375	1095.31666666667	35.4259672619047	0	453.392857142857	1517.54296875	0	0	213.983333333333	2475.10833333334	0	1.25	0	0	45.4722222222222	16.0625	91457.9739696063
0159_AQ22_10464_20191127_ST	107202	0	0	0.5	30.5	420.666666666667	0	24.7083333333333	0	0.25	230.154761904762	37.2166666666667	108.25625	127	0	854.666666666665	0	0	0	0	92.5	0	0	0	0	61.6256510416667	60.2833333333333	106.041666666667	0	0	0	2093.625	0	0	1.5	9461.18094381012	0	77.5694444444445	840.321428571429	31.8211805555556	0	463.578124999999	1463.38888888889	0	0	248.994047619048	2508.48571428571	0	1	0	0	47.3854166666667	16.2291666666667	87792.5506472117
0159_AA34_42038_20180920_ST	106047	0	0	0	217.5	398.75	0	26.4583333333333	0	0	184.82619047619	34.1666666666667	60.58125	87.5	0	737.250000000002	0	0	0	0	56	0	0	0	0	81.4498697916667	66.8166666666667	84.1666666666667	0	0	0	931.916666666665	0	0	1.5	8955.61998003753	0	45.0277777777778	707.576190476191	27.1875	0	399.515625	955.645833333333	0	0	264.721428571429	2478.22142857143	0	1	0	0	43.1944444444444	16.625	89183.78248152
0159_AJ09_760032_20191126_ST	104527	0	0	1.5	57	522.033333333333	0	65.7083333333333	0	0	265.369047619048	105.883333333333	145.595833333333	604.333333333334	0	866.708333333332	0	0	0.5	0	69	0	0	0	0	75.6666666666668	177.416666666667	138.291666666667	0	0	0	1299.13333333334	0	0	8.7	9107.7727898785	0	46.4583333333333	1332.45238095238	32.5677083333333	0	445.3125	2412.16889880952	0	0.5	259.346428571429	2777.73809523809	0	2.75	0	0	55.7986111111111	18	83633.2943728199
0159_AB10_26326_20190318_ST	104232	0	0	0.75	45.8333333333333	464.416666666666	0	55.1666666666665	0	0	269.452380952381	62.25	110.79375	193	0	818.125000000001	0	0	0	0	80.5	0	0	0	0	49.7480468749999	83.1166666666667	129.208333333333	0	0	0	1297.875	0	0	5	9637.65255515291	0.5	71.9305555555555	1203.28571428571	35.4774305555555	0	453.260416666666	1475.50173611111	0	0	272.121428571429	2686.95059523809	0	6.75	0	0	45.4652777777778	18.625	84659.2434455911
0159_AA34_42013_20180321_ST	104104	0	0	0	20	398.9	0	11.2916666666667	0	0.5	257.085714285714	37.4833333333333	82.7833333333333	59	0	804.374999999999	0	0	0	0	71	0	0	0	0	50.455078125	51.1666666666667	90.4583333333333	0	0	0	687.125	0	0	0	9048.71044491802	0	81.3333333333332	937.002380952381	31.8489583333333	0	460.475694444444	1424.0625	0	0.75	256.90119047619	2505.40119047619	0	1.41666666666666	0	0	27.3263888888889	14	86693.1471257664
0159_AQ29_10035_20171107_ST	103018	0	0	0	160.5	444.766666666666	0	40.5416666666667	0	0.5	276.802380952381	39.95	84.9354166666667	86	0	833.958333333332	0	0	0	0	94	0	0	0	0	36.8489583333333	41.3333333333333	124.916666666667	0	0.0555555555555555	0	766.125	0	0	2	9187.95026483987	0	82.0416666666667	977.885714285714	37.6909722222222	0	499.953125	1130.13541666667	0	0	266.703273809524	2745.47619047619	0	1.25	0	0	27.9652777777778	14.5	85013.2141200808
0159_AY44_33109_20180920_ST	102785	0	0	0.833333333333332	66	508.766666666667	0	61.0833333333333	0	0.666666666666667	190.052380952381	87.65	67.121130952381	771.333333333333	0	831.47222222222	0	0.166666666666666	0.9	2.5	85	0	0	0	0	81.5333333333334	195.594444444445	146.775	0.0625	0.416666666666667	0.0833333333333333	658.624999999998	0	0	4.9	8537.74495860533	0	22.2736111111111	1016.60238095238	30.775462962963	0	353.379997519842	2576.3089484127	0	0.0416666666666667	279.677380952381	2910.49265873016	0	0.75	0	0	96.0798611111111	17.125	83182.2120610706
0159_AQ29_10146_20190621_ST	100887	0	0	0	5.5	462.416666666667	0	25.8333333333333	0	0	270.457142857143	48	101.385416666667	77.5	0	714.249999999999	0	0	0	0	83	0	0	0	0	30.0299479166667	56	127.583333333333	0	0	0	1978.54166666667	0	0	2.5	9265.49590013304	0	99.9722222222222	868.62380952381	35.2604166666667	0	507.401041666667	1169.95833333333	0	0	239.945238095238	2633.68482142857	0	2	0	0	25.5069444444444	12	82044.1537650455
0159_AF13_79001_20181127_ST	99569	0	0	0	294	409.166666666667	0	34.8333333333333	0	1	170.614285714286	31.1166666666667	84.8416666666666	124	0	947.375	0	0	0	0	61	0	0	0	0	61.5247395833333	52.6666666666667	84.1666666666667	0	0	0	1073.25	0	0	0	9115.17840965052	0	47.4444444444445	905.030952380952	29.0364583333333	0	387.635416666667	1223.95833333333	0	0	199.557142857143	2041.53005952381	0	1.5	0	0	57.6666666666667	14	82116.9064241788
0159_AB10_26354_20190116_ST	99525	0	0	0	31	457	0	11.1666666666667	0	1	273.847619047619	61.8333333333333	92.4041666666667	76.5	0	762.687500000001	0	0	0	0	93	0	0	0	0	73.4127604166667	57.0833333333333	127.708333333333	0	0	0	634.583333333333	0	0	3.5	9079.30331698164	0	124.027777777778	1128.51428571429	38.2083333333333	0	482.500000000001	1360.76041666667	0	0	231.34880952381	2538.43214285714	0	1.25	0	0	35.7916666666667	21.125	81727.0112043477
0159_BA21_18016_20171020_ST	99516	0	0	0.5	23	462.999999999999	0	48.6666666666667	0	3	265.27619047619	40.95	117.089583333333	54	0	797.583333333335	0	0.25	1	0	92	0	0	0	0	28.59765625	38.4166666666667	107.72619047619	0	0	0	969.416666666667	0	0	2	8935.30691502063	0	90.0416666666667	1226.41904761905	33.0104166666667	0	470.463541666666	1220.90927579365	0	0	273.721428571429	2497.46220238095	0	2.25	0	0	36.8125	17.5	81659.6300517453
0159_AP39_21551_20180917_ST	99456	0	0	0.25	95	386.583333333333	0	22.4583333333333	0	2.25	215.261904761905	42.6	66.91875	98.5	0	748.791666666665	0	0.25	0	0	66	0	0	0	0	61.2096354166666	51.5833333333333	93.875	0	0	0	899.225000000002	0	0	2.5	8786.73063641332	0	42.9583333333333	1035.7619047619	29.484375	0	380.994791666666	1392.12777777778	0	0	224.089285714286	2247.17886904762	0	1.25	0	0	46.8993055555556	16.25	82399.0177638843
0159_AS41_40000_20171201_ST	97174	0	0	0	84	336.166666666666	0	31.7083333333333	0	1	189.690476190476	25.1666666666667	75.5458333333333	53.5	0	906.708333333335	0	0.25	0	0	87	0	0	0	0	60.9361979166667	63.25	81.3333333333333	0	0	0	578.041666666665	0	0	0	8594.23450541054	0	58.8093434343434	970.190476190476	29.0243055555555	0	391.4375	1131.79538690476	0	4.5	207.853571428572	2088.3994047619	0	1.75	0	0	41.7291666666667	14.5	81065.4788322067
0159_AA34_42219_201801017_ST	96088	0	0	1	17.5	323.866666666667	0	52.3776041666665	0	0.127604166666667	235.240476190476	85.25	80.9355158730158	371	0.125	855.689285714287	0	0	0	0	48	0	0	0	0	84.4345052083334	80.5833333333333	108.332251082251	0	0	0.1875	872.916666666668	0	0	11.8	8327.04633958564	0	46.5694444444445	782.740476190476	29.768113425926	0	393.311801046176	2472.06215277778	0	0.25	241.375297619048	2259.16247294372	0	1.58333333333334	0	0	29.3993055555556	19.25	78256.1148540095
0159_AZ03_32011_20180226_ST	95325	0	0	0	3	417.033333333333	0	50.5833333333333	0	2.25	224.114285714286	56.6833333333333	70.8520833333333	137	0	907.6	0	0	1	0	74	0	0	0	0	43.5734375	38.95	114	0	0	0	600.933333333332	0	0	2	8136.29061709258	0	68.0416666666667	1019.28095238095	37.4322916666666	0	400.763541666666	1361.40550595238	0	0	242.07380952381	2519.22380952381	0	1.75	0	0	48.3472222222222	14.375	78732.4424434233
0159_AA34_42402_20190425_ST	93497	0	0	2.75	101	476.983333333334	0	186.25	0	0	150.32619047619	160.6	54.9345238095238	875.5	0	604.125	0	0	0	1	110.5	0	0	0	0	57.366796875	98.2	133.725	0	0	0	1268.66666666667	0	0	6.3	8126.37788448201	0	1.5	858.992857142857	23.8697916666667	0	324.017559523809	2220.9	0	0	264.069047619048	3277.70238095238	0	0	0	0	127.440972222222	16.375	73967.5269952303
0159_AA34_42412_20190424_ST	93093	0	0	0	35	359	0	12.9166666666667	0	0	139.27619047619	22.85	54.5604166666666	94	0	709.916666666665	0	0	0	0	78	0	0	0	0	65.0084635416667	72.9777777777778	77.2083333333334	0	0	0	931.375000000002	0	0	0	7675.75604669077	0	29.1805555555556	647.526190476191	27.5850694444444	0	336.133680555555	946.822916666668	0	0	205.116666666667	2202.08333333333	0	0.25	0	0	41.8680555555555	9.75	78318.8379699263
0159_AA34_42432_20190702_ST	93056	0	0	0	31	367.166666666667	0	35.2083333333333	0	1	219.480952380952	45.4833333333333	83.9145833333333	135	0	1008.95833333333	0	0	0	0	66.5	0	0	0	0	72.6569010416666	40.9166666666667	87.5	0	0.0555555555555555	0	1045.625	0	0	5	7773.81214263005	0	68.9166666666667	782.480952380952	30.7048611111111	0	391.229166666667	2160.02256944445	0	0	205.032142857143	2032.63214285714	0	1.25	0	0	25.4236111111111	13.5625	76325.4669186299
0159_AY44_33167_20190301_ST	92376	0	0	1.25	8.5	489.175	0	36.2916666666667	0	3	359.304761904762	172.466666666667	105.175	496	0	498.5	0	0	0	0	94	0	0	0	0	96.1705729166666	59.6	184.666666666666	0	0	0	852.875	0	0	5.8	8449.51513697136	3	5.16666666666667	1328.05476190476	39.6977430555555	0	428.737326388888	1918.12886904762	0	0	282.502380952381	2643.96071428571	0	3.54166666666667	0	0	52.3020833333334	17.5	73741.1173159056
0159_AA34_42424_20190529_ST	90751	0	0	0	219	315	0	27.375	0	0	207.721428571429	22.75	92.04375	47.5	0.0357142857142857	913.383928571427	0	0	0	0	70	0	0	0	0	36.3177083333333	58.0833333333333	92.6607142857143	0	0	0.160714285714286	771.708333333333	0	0	0	7911.86051864023	0	90.8888888888887	778.721428571429	29.6858630952381	0	400.020089285714	1239.21354166666	0	0.425	196.319047619047	2139.09523809524	0	3.25	0	0	23.8611111111111	11.0625	75052.8561480264
0159_AQ22_10441_20191101_ST	90324	0	0	0	0.5	332.916666666666	0	40.5416666666667	0	0	225.097619047619	31.9333333333333	118.345833333333	152.5	0	925.916666666665	0	0	0	0	75	0	0	0	0	63.6195746527777	40.1666666666667	97.75	0	0	0	531.291666666667	0	0	5	7588.31486461191	0	80.7777777777778	780.514285714286	30.9270833333334	0	395.614583333334	1719.64340277778	0	0	240.107142857143	2182.13214285714	0	0.5	0	0	29.9618055555556	12	74622.9272174813
0159_AP39_21191_20180122_ST	89924	0	0	0	48.5	334.2	0	13.2916666666667	0	0	199.330952380952	26.4166666666667	71.975	58.8333333333333	0	711.041666666668	0	0	0	0	72	0	0	0	0	45.1575520833333	156.75	77.7916666666666	0	0	0	861.708333333333	0	0	2	7970.63473627391	0	58.8055555555555	1090.66428571429	30.8836805555556	0	398.145833333334	990.536458333333	0	0	221.857142857143	2047.04880952381	0	2	0	0	30.5347222222222	13.25	74390.6419378333
0159_AQ22_10426_20190802_ST	89684	0	0	0	67.5	311.5	0	14.375	0	2	213.216666666667	26.1666666666667	81.7666666666666	26	0	718.625	0	0	0	0	79	0	0	0	0	45.7213541666667	49.4166666666667	84.2083333333333	0	0	0	1017.70833333333	0	0	0.5	7961.08657517382	0	62.6805555555555	737.383333333333	28.09375	0	400.458333333333	1031	0	0	221.691666666666	2212.225	0	1.5	0	0	29.4236111111111	12.5	74248.2524873262
0159_AS41_40070_20190424_ST	89401	0	0	0	48.5	348.033333333334	0	22.3333333333333	0	2	192.888095238095	27.9	56.5875	64	0	753.125000000002	0	0	0	0	72	0	0	0	0	58.8463541666667	44.6666666666667	99.2916666666667	0	0	0	1042.90833333333	0	0	1	7902.15349916971	0	47.8611111111111	959.304761904762	27.5607638888888	0	366.322916666666	1042.6875	0	0	216.144047619048	2143.60238095238	0	1.25	0	0	44.5347222222222	16.75	73798.7480137271
0159_AN08_59029_20180525_ST	89241	0	0	0	701.5	360	0	8.91666666666665	0	11	200.154761904762	32.25	83.1666666666666	67	0	842.814814814815	0	0.25	0	0	56	0	0	0	0	60.9322916666667	59.8333333333333	93.3634259259259	0	0.0416666666666667	0	868.333333333333	0	0	0.5	8033.55783658076	1.5	49.5277777777778	844.571428571429	24.5260416666666	0	359.114583333333	1391.47886904762	0	0	181.235714285714	1983.43571428571	0	2	0	0	37.4930555555556	15	72871.5020179166
0159_BA21_18004_20171027_ST	87433	0	0	0	71	352.25	0	18.9166666666667	0	2.75	207.521428571429	34.95	82.0166666666667	44.5	0	651.708333333333	0	0	0	0	68	0	0	0	0	46.9179687499999	50.1666666666667	76.3333333333334	0	0	0	684.541666666667	0	0	5	7977.67610255686	0	66.7361111111112	891.688095238095	28.8239583333333	0	382.989583333333	1100.42881944444	0	0	210.202380952381	2225.22738095238	0	1.5	0	0	39.9722222222222	14	72097.1826152011
0159_BD46_77022_20190218_ST	87070	0	0	0	21	308.083333333333	0	5.29166666666665	0	1	180.911904761905	25.9166666666667	79.11875	98	0	819.75	0	0	0	0	54	0	0	0	0	52.2773437499999	56.0833333333333	83.75	0	0	0	1268.20833333333	0	0	0	7902.92016251163	0	52.4722222222222	832.328571428571	24.5260416666667	0	352.390625	1097.78819444444	0	0.5	185.347619047619	2105.04553571429	0	3.66666666666667	0	0	41.4930555555556	7.75	71410.3799738971
0159_AN38_59052_20190117_ST	86793	0	0	0	125.5	439.316666666666	0	20.5	0	0	168.997619047619	30.2833333333333	93.6782738095237	76	0	641.591666666665	0	0	0	0	92	0	0	0	0	28.7135416666667	57.4166666666667	87.25	0	0	0	1094.95833333333	0	0	0	7857.73858632101	0	37.4583333333333	880.247619047619	29.7395833333334	0	350.42068452381	807.594791666665	0	0	248.657142857143	2301.04047619048	0	2	0	0	48.1736111111111	15.375	71258.348070425
0159_AJ09_760035_20191205_ST	86565	0	0	0.0833333333333332	0	423.333333333334	0	0.666666666666665	0	0.0416666666666667	294.535714285714	91.2833333333333	54.3083333333333	29.5	0	302.25	0	0	0.2	0	74	0	0	0	0	78.6282552083332	23.1666666666667	78.5833333333332	0	0.0833333333333333	0	1024.375	0	0	1	8082.887506638	0.5	0.333333333333333	1690.70238095238	32.5364583333333	0	332.670833333333	2821.72767857143	0	0	154.351190476191	1830.80119047619	0	6.75	0	0	20.1736111111111	17.375	69098.1518472806
0159_AA34_42057_20180419_ST	86257	0	0	0.25	0	406.033333333334	0	27.5	0	0	254.957142857143	41.5833333333333	100.583333333333	66	0	754.041666666665	0	0	0	0	57.5	0	0	0	0	31.8704427083333	26.1666666666667	115.416666666667	0	0	0	494.125	0	0	1	7874.78643091252	0	104.180555555555	844.707142857143	32.09375	0	457.9375	1324.63541666667	0	1.5	233.128571428571	2317.07857142857	0	2	0	0	12.2847222222222	16.75	70658.8897533633
0159_AA34_42363_20190301_ST	85354	0	0	0	0	265	0	35.4166666666667	0	0	166.119047619048	31.3333333333333	79.9958333333333	48	0	725.583333333335	0	0	0	0	64	0	0	0	0	45.4270833333334	24.6666666666667	63.8333333333333	0	0	0	737.583333333333	0	0	0	6672.57279209993	0	68.2638888888888	646.119047619048	21.6041666666667	0	329.9375	1103.92534722222	0	0	235.709523809524	1901.79285714286	0	0.75	0	0	17.6736111111111	8.75	72059.9426344873
0159_AA34_42380_20190401_ST	84594	0	0	0	255	282.166666666667	0	40.0833333333333	0	1.25	155.45	42.7333333333333	83.4062499999999	194.5	0	796.124999999998	0	0	0	0	85	0	0	0	0	40.1171875	32.0277777777778	89.85	0	0	0	652.041666666667	0	0	3.5	7302.35155831537	0	58.0277777777778	679.2	26.2545572916667	0	362.577430555555	1438.09270833334	0	0	234.75	2346.06770833333	0	1.5	0	0	32.2777777777778	7.75	69351.8992663374
0159_AP39_21017_20171111_ST	82121	0	0	0	9.5	356	0	47.75	0	0	215.221428571429	39.9166666666667	85.8583333333333	104	0	768.750000000002	0	0	0	0	67	0	0	0	0	40.7031249999999	47.3333333333333	86.2916666666667	0	0	0	865.833333333335	0	0	0	7321.29041105696	0	77.0972222222222	1008.72142857143	28.0625	0	357.348958333333	1220.49017857143	0	0	188.902380952381	1930.22529761905	0	3.25	0	0	29.5173611111111	16.25	67205.6863746573
0159_AA34_42218_201801121_ST	81913	0	0	0	13	405.083333333334	0	17.8333333333333	0	0	209.102380952381	37.25	111.80625	18.5	0	497.958333333333	0	0	0	0	53	0	0	0	0	22.7434895833333	38.6666666666667	94.1666666666667	0	0	0	1663.33333333333	0	0	0	7527.50974237606	0	65.0277777777779	643.269047619048	31.2447916666666	0	372.869791666667	762.515625	0	0	169.317857142857	2066.77619047619	0	1.5	0	0	28.5555555555556	18.25	67043.7198335168
0159_AA34_42174_20180806_ST	80532	0	0	2.25	288	398.883333333333	0	140.758333333333	0	0	174.614285714286	124.583333333333	48.2	691.5	0	483.333333333333	0	0	0	0	115	0	0	0	0	59.0481770833333	110.527777777778	117.825	0	0	0	429.375	0	0	8.8	6915.52571557555	0	2	794.697619047619	24.6701388888889	0	269.718055555556	1913.68784722222	0	0	257.360714285714	2707.55238095238	0	0	0	0	73.6701388888889	11.875	64368.5438156744
0159_BD46_77020_20190318_ST	80124	0	0	0.25	41.5	356.583333333334	0	33.625	0	1.25	193.654761904762	43.6833333333333	71.06875	135	0	728.208333333332	0	0.25	0	0	63	0	0	0	0	34.8209635416667	38.9444444444444	97.2916666666667	0	0.0555555555555555	0	521.708333333333	0	0	2	7147.85421063845	0	67.486111111111	904.821428571429	30.3472222222222	0	369.221180555555	1045.13125	0	0	189.655952380952	2037.28720238095	0	3	0	0	33.3784722222222	16.125	65916.7974944707
0159_AP39_21423_20181004_ST	79973	0	0	0	18.5	309.866666666667	0	6.16666666666665	0	1	192.733333333333	32.7833333333333	109.099305555556	37	0	591.166666666665	0	0	0	0	87	0	0	0	0	49.9811197916667	79.8333333333333	87.1666666666666	0	0	0	635.041666666667	0	0	2.2	7021.21856974196	0	62.3194444444445	749.316666666667	29.5520833333334	0	359.200347222222	967.984375000002	0	0	173.55	1889.07291666667	0	2.25	0	0	30.9166666666667	10	66438.0801715775
