sample_id	total	organic_cyclic_compound_metabolic_process	allantoin_metabolic_process	nucleobase_containing_compound_metabolic_process	biotin_metabolic_process	steroid_metabolic_process	aromatic_amino_acid_family_metabolic_process	lipoate_metabolic_process	phenylpropanoid_metabolic_process	phenol_containing_compound_metabolic_process	s_triazine_compound_metabolic_process	nicotianamine_metabolic_process	beta_lactam_antibiotic_metabolic_process	tetrapyrrole_metabolic_process	isoquinoline_alkaloid_metabolic_process	furaldehyde_metabolic_process	kynurenic_acid_metabolic_process	vitamin_E_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	benzene_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	molybdopterin_cofactor_metabolic_process	daunorubicin_metabolic_process	doxorubicin_metabolic_process	ommochrome_metabolic_process	X3__3_hydroxy_phenylpropionate_metabolic_process	creatinine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	pyrrolysine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	epoxide_metabolic_process	lactone_metabolic_process	organic_cyclic_compound_catabolic_process	organic_cyclic_compound_biosynthetic_process	organic_heteropentacyclic_compound_metabolic_process	methanofuran_metabolic_process	Remaining
0159_AA34_42340_20190125_ST	22024	0	0.05	258.02507973251	0.410714285714286	32.6666666666667	5.90555555555555	0	0	0.186342592592593	0	0	0.383333333333334	11.9989583333333	0	0	0	0	0	0.534722222222222	1.19722222222222	6.93634259259258	3.12083333333333	0.533333333333333	0	0	0	0	0	0	0	0	13.3000694444444	11.1973958333333	10.3150231481481	0	0.0583333333333333	5.86712962962963	48.8825475823045	0	0	21612.4303968254
0159_AA34_42508_20191111_ST	20098	0	0	228.369429583905	0.464285714285714	16.6666666666667	6.60111111111111	0	0	0.125	0	0	0.533333333333335	9.73263888888889	0	0	0	0	0	0.517222222222222	2.56111111111111	6.73437499999999	1.94166666666667	0.45	0	0	0	0	0	0	0	0	11.5190303497942	9.38177083333333	6.57699845679012	0	0.0462962962962963	6.95527777777778	42.3139317558299	0	0	19746.509854232
0159_AY44_33064_20171009_ST	19561	0	0.0666666666666665	232.5256163123	0.455357142857143	32.8333333333333	6.27777777777778	0	0	0.27662037037037	0	0	0.2	12.221875	0	0	0	0	0	0.435555555555556	2.56388888888889	7.15943287037037	2.59583333333333	1.23333333333333	0	0	0	0	0	0	0	0	11.431975308642	7.31805555555556	8.81422453703703	0	0.0583333333333333	6.76856481481481	43.6185781035665	0	0	19184.1449777623
0159_BE31_82020_20191126_ST	19414	0	0.1	218.599763260174	0.160714285714286	22.9166666666667	5.90592592592592	0	0	0.296296296296296	0	0	0.266666666666667	11.4039351851852	0	0	0	0	0.05	0.449814814814814	1.87777777777778	9.63512731481482	2.875	0.566666666666667	0	0	0	0	0	0	0	0	11.7504650205761	8.85861111111111	9.90708333333333	0	0.0416666666666667	5.69666666666667	44.9921210562414	0	0	19057.6490312847
0159_BD46_77024_20190329_ST	19394	0.166666666666667	0	213.763657493141	0.303571428571429	25.75	9.60111111111111	0	0	0.399305555555555	0	0	0.2	14.2966435185185	0	0	0	0	0.15	0.659166666666667	0.691666666666667	7.88864087301587	2.97083333333333	0.3	0	0	0	0	0	0	0	0	11.262795781893	12.4041666666667	9.07325617283951	0	0	3.85055555555556	46.3292669753086	0	0	19033.9386955345
0159_BD46_77027_20181113_ST	19062	0	0	206.105690872199	0.339285714285714	21.25	5.06555555555555	0	0	0.0532407407407407	0	0	0.216666666666667	11.3597222222222	0	0	0	0	0	0.637777777777778	1.59444444444444	6.74479166666666	2.49166666666667	0.533333333333333	0	0	0	0	0	0	0	0	9.93164094650206	8.39027777777778	7.22188657407407	0	0.0583333333333333	5.02	43.183740569273	0	0	18731.8019451385
0159_AS41_40009_20171207_ST	18857	0	0.1	221.717356052812	0.410714285714286	22.8333333333333	7.08444444444444	0	0	0.106481481481481	0	0	0.283333333333333	10.8380787037037	0	0	0	0	0	0.610555555555556	2.65555555555556	7.23668981481482	2.85	0.433333333333333	0	0	0	0	0	0	0	0	9.15003343621399	8.64809027777778	6.99974922839506	0	0.116666666666667	7.28666666666667	41.0761445473251	0	0	18506.5627732829
0159_AA34_42237_20181127_ST	18245	0	0	218.834279806813	0.223214285714286	19.1666666666667	6.63703703703704	0	0	0.0532407407407407	0	0	0.475	11.2888888888889	0	0	0	0	0	0.438148148148148	0.777777777777778	6.08015046296295	2.18472222222222	0.933333333333333	0	0	0	0	0	0	0	0	10.1510133744856	11.1222222222222	12.2368981481481	0	0	3.93694444444444	42.6723795438957	0	0	17897.7880828965
0159_AZ03_32039_20181029_ST	18141	0.166666666666667	0	202.080301354595	0.392857142857143	15.75	5.98333333333334	0	0	0.207638888888889	0	0	0.166666666666667	9.82002314814815	0	0	0	0	0	0.392777777777778	2.25833333333333	6.49594907407406	2.4	0.683333333333333	0	0	0	0	0	0	0	0.0333333333333333	9.84171810699589	9.99375	7.364375	0	0	5.4262962962963	44.7726761831276	0	0	17816.7699703606
0159_AP39_21430_20180723_ST	16540	0	0.05	196.666154492455	0.339285714285714	15.75	5.98296296296297	0	0	0.239583333333333	0	0	0.4	10.2119212962963	0	0	0	0	0	0.716851851851853	0.775	6.58163855820105	1.80416666666666	1.31666666666667	0	0	0	0	0.0416666666666667	0	0	0	11.3994238683128	11.4289930555556	8.15426311728395	0	0.0583333333333333	4.055	44.4910249485597	0	0	16219.5370634676
0159_BD46_77029_20180921_ST	15857	0	0.1	158.195495970508	0.428571428571429	22.5833333333333	5.29777777777778	0	0	0.465277777777778	0	0	0.425	10.1325231481481	0	0	0	0	0	0.5075	1.98888888888889	5.72164351851852	2.66388888888889	0.45	0	0	0	0	0	0	0	0	7.43891975308642	7.45868055555556	5.2300424382716	0	0.231481481481481	4.42865740740741	35.6712911522634	0	0	15587.5810264795
0159_AP39_21150_20180111_ST	15813	0	0	178.058532521719	0.339285714285714	22.75	3.63722222222222	0	0	0.0532407407407407	0	0	0.366666666666667	9.4519675925926	0	0	0	0	0	0.313333333333333	1.41944444444444	6.63194444444444	1.3125	0.833333333333333	0	0	0	0	0	0	0	0	9.38746913580247	7.02326388888889	8.18659336419753	0	0.116666666666667	5.17898148148148	36.0883380486968	0	0	15521.8512164005
0159_AA34_42047_20180417_ST	15638	0	0.05	176.712627229081	0.223214285714286	18	5.15666666666667	0	0	0.106481481481481	0	0	0.4	10.193287037037	0	0	0	0	0	0.28	0.638888888888889	6.57175925925925	1.52916666666667	0.616666666666667	0	0	0	0	0	0	0	0	8.73030992798354	9.12934027777778	7.80383873456791	0	0	4.13083333333333	38.1543840020576	0	0	15349.5725355428
0159_AS41_40001_20171122_ST	15385	0	0	159.496184813672	0.321428571428571	11.25	4.61592592592592	0	0	0.0798611111111111	0	0	0.383333333333334	6.73703703703704	0	0	0	0	0	0.480925925925925	1.625	5.5613425925926	2.19861111111111	0.433333333333333	0	0	0	0	0	0	0	0	8.3661316872428	8.44704861111111	6.47267361111111	0	0	4.97921296296296	33.7481524348422	0	0	15129.8037969373
0159_BC25_41013_20171214_ST	14579	0	0.025	177.032032721765	0.160714285714286	8.08333333333333	3.27333333333333	0	0	0.159722222222222	0	0	0.566666666666665	6.16550925925926	0	0	0	0	0	0.153611111111111	1.06666666666667	4.27719907407407	2.69166666666667	0.366666666666667	0	0	0	0	0	0	0.0111111111111111	0	6.45880606995885	5.55642361111111	6.0845061728395	0	0	5.91212962962963	29.1567776920439	0	0	14321.7981237058
0159_AP39_21422_20180823_ST	14541	0	0.1	154.764248256744	0.25	7.5	3.71666666666667	0	0	0.0266203703703704	0	0	0.25	5.83055555555556	0	0	0	0	0	0.35	0.413888888888889	6.08854166666667	2.94027777777778	0.2	0	0	0	0	0	0	0.00833333333333333	0	8.13674639917695	7.95989583333333	6.18959490740741	0	0	3.03842592592592	31.2496995027435	0	0	14301.9865049154
0159_BE31_82034_20191205_ST	14030	0	0	159.764001628944	0.0714285714285714	23.25	4.25111111111111	0	0	0.319444444444444	0	0	0.116666666666667	7.709375	0	0	0	0	0.1	0.202222222222222	1.05	4.81655092592592	1.95138888888889	0.7	0	0	0	0	0	0	0	0	8.51838991769547	8.11961805555556	6.83785108024691	0	0	3.7012037037037	34.5816306584362	0	0	13763.9391171247
0159_AA34_42506_20191107_ST	13514	0	0	154.588060699588	0.330357142857143	12.4166666666667	3.36444444444444	0	0	0	0	0	0.4	7.41319444444445	0	0	0	0	0	0.412222222222222	1.55	4.5619212962963	2.29166666666667	0.466666666666667	0	0	0	0	0	0	0	0	7.97846965020576	6.67309027777778	5.65841049382716	0	0	4.74296296296296	31.9739904835391	0	0	13269.1778758818
0159_BD46_77071_20191018_ST	13391	0	0.05	123.372237850284	0.473214285714286	8.25	4.49111111111111	0	0	0.576388888888889	0	0	0.25	12.3396990740741	0	0	0.1	0	0	0.447222222222222	3.61388888888889	6.88260582010582	1.54166666666667	0.733333333333333	0	0	0	0.1	0	0	0	0	6.5661316872428	5.44715277777778	5.82155092592593	0	0.150925925925926	6.76765432098765	29.3583429783951	0	0	13173.6668732425
0159_BC12_41021_20171220_ST	13199	0	0.0833333333333332	147.226387974394	0.25	17.3333333333333	4.64044444444444	0	0	0.207638888888889	0	0	0.266666666666667	10.9491898148148	0	0	0	0	0	0.447833333333333	1.62847222222222	6.72048611111111	1.85416666666666	0.433333333333333	0	0	0	0	0	0	0	0	7.2935725308642	7.72378472222222	5.97154320987654	0	0	4.00108333333333	30.3785926783265	0	0	12951.5901374028
0159_AA34_42214_201801102_ST	12928	0	0	175.276396204847	0	7.75	4.63888888888889	0	0	0	0	0	0.125	12.1201388888889	0	0	0	0	0	0.447222222222222	0.416666666666667	4.953125	0.566666666666667	0.966666666666667	0	0	0	0	0	0	0	0	10.7997016460905	4.72482638888889	8.51302854938272	0	0	2.26824074074074	34.6820301783265	0	0	12659.7514012917
0159_AP39_21435_20180531_ST	12710	0	0	146.118281321445	0.1875	16.75	3.96814814814814	0	0	0.0692129629629629	0	0	0.175	7.79467592592593	0	0	0	0	0	0.445925925925925	1.26944444444444	5.39409722222222	1.80694444444444	0.633333333333333	0	0	0	0	0	0	0.0111111111111111	0	7.68053446502058	7.64548611111111	5.91866512345679	0	0	3.25972222222222	32.4854599622771	0	0	12468.3864572759
0159_AF13_79001_20190220_ST	12605	0	0	139.563029978281	0.276785714285714	11.0833333333333	2.76555555555556	0	0	0.417824074074074	0	0	0.125	6.921875	0	0	0	0	0	0.390833333333333	1.91388888888889	4.57696759259259	1.39583333333333	0.383333333333333	0	0	0	0	0.0416666666666667	0	0	0	5.53385030864197	5.12204861111111	3.69763888888889	0	0.10462962962963	3.60018518518518	26.0817854080933	0	0	12391.0039351648
0159_AP39_21439_20181003_ST	12587	0.166666666666667	0.166666666666667	124.965784436443	0.196428571428571	14	5.15444444444444	0	0	0.127777777777778	0	0	0.075	7.51331018518518	0	0	0	0	0	0.462777777777778	1.48333333333333	5.43840939153439	1.37777777777778	0.616666666666667	0	0	0	0	0	0	0.0222222222222222	0	6.47741255144033	6.94097222222222	5.71361496913581	0	0	4.0854938271605	27.8290693587106	0	0	12374.1861711534
0159_BD46_77034_20190430_ST	11942	0	0.05	115.173053983768	0.1875	9.41666666666667	3.23111111111111	0	0	0.231481481481481	0	0	0.158333333333334	6.88946759259259	0	0	0	0	0	0.299444444444444	1.68333333333333	5.32349537037037	2.025	0.6	0	0	0	0	0.0833333333333333	0	0	0	7.2527366255144	5.58715277777778	4.69109567901234	0	0.0462962962962963	3.83314814814815	26.0973602537723	0	0	11749.139989569
0159_AA34_42327_20190109_ST	11829	0	0	147.119743941472	0.160714285714286	15.5	3.91444444444445	0	0	0.0798611111111111	0	0	0.166666666666667	7.39328703703704	0	0	0	0	0	0.412222222222222	1.29166666666667	3.90625	2.02083333333333	0.4	0	0	0	0	0	0	0	0	8.26577932098765	6.05277777777778	6.01195601851852	0	0	2.97722222222222	31.3404972565158	0	0	11591.9860776953
0159_AA34_42138_20190306_ST	11622	0	0.025	147.697567986968	0.339285714285714	5.58333333333335	3.98444444444445	0	0	0.266203703703704	0	0	0.4	17.3983796296296	0	0	0	0	0	0.523055555555555	0.472222222222222	5.5005787037037	0.970833333333333	1.13333333333333	0	0	0	0	0	0	0	0	11.3600720164609	5.5875	7.3662962962963	0	0	3.46648148148148	32.9356507201646	0	0	11376.9897615251
0159_BD46_77025_20181126_ST	11552	0	0.125	136.955471536351	0.0267857142857143	12.1666666666667	2.84222222222222	0	0	0.106481481481481	0	0	0.25	8.16168981481482	0	0	0	0	0	0.241111111111111	0.538888888888889	3.70254629629629	1.25694444444444	0.3	0	0	0	0	0	0	0	0	7.07013888888889	6.70104166666667	5.93691358024691	0	0	3.29101851851852	28.3209683641975	0	0	11334.0061108049
0159_BC12_41014_20171205_ST	11195	0	0	118.896006944444	0.267857142857143	12.5	2.22777777777778	0	0	0.159722222222222	0.0428571428571429	0	0.15	5.53078703703704	0	0	0	0	0	0.194444444444444	1.78333333333333	4.34953703703704	1.7	0.716666666666667	0	0	0	0	0	0	0	0	5.8890329218107	6.56979166666666	4.76431327160494	0	0	3.39834656084656	26.6840406378601	0	0	10999.1754851925
0159_BC12_41019_20171213_ST	11147	0	0.075	128.181793267032	0.0714285714285714	26.4166666666667	2.75888888888889	0	0	0.0266203703703704	0	0	0.1	6.96493055555556	0	0	0	0	0.05	0.480277777777778	1.46388888888889	4.40393518518518	1.4875	0.8	0	0	0	0	0.125	0	0	0	6.00801697530864	5.81197916666667	5.35540895061729	0	0	3.58601851851852	26.967130058299	0	0	10925.8655161588
0159_AA34_42335_20190115_ST	11016	0	0	122.541521490626	0.285714285714286	11.75	3.21666666666666	0	0	0.239583333333333	0	0	0.3	5.26041666666667	0	0	0	0	0	0.291666666666667	1.025	2.41261574074074	1.85416666666667	0.433333333333333	0	0	0	0	0	0	0	0	5.28580761316872	5.57847222222222	3.95426697530865	0	0	2.78564814814815	24.5660163751715	0	0	10824.2191038156
0159_AP39_21420_20180801_ST	10534	0	0.075	112.792975190248	0.178571428571429	17.5833333333333	2.88555555555556	0	0	0.186342592592593	0	0	0.15	11.4693287037037	0	0	0	0	0.05	0.307222222222222	1.46388888888889	3.72077546296296	1.20833333333333	0.9	0	0	0	0	0	0	0	0	8.11633127572017	6.73871527777778	4.4729932760141	0	0.0583333333333333	3.85620370370371	27.4186913335293	0	0	10330.3674050885
0159_AA34_42341_20190130_ST	10134	0	0	114.255141003658	0.223214285714286	22.1666666666667	3.09666666666667	0	0	0.178240740740741	0	0	0.358333333333334	6.35486111111111	0	0	0	0	0	0.404444444444444	0.522222222222222	3.59722222222222	1.36666666666667	0.233333333333333	0	0	0	0	0	0	0	0	6.24725823045267	5.07951388888889	3.9691550925926	0	0.0462962962962963	2.59583333333333	23.4869191529493	0	0	9939.81801130871
0159_AP39_21418_20180831_ST	9527.00000000001	0	0.025	100.646553497942	0.169642857142857	11.4166666666667	2.32	0	0	0.0532407407407407	0	0	0	6.10127314814815	0	0	0	0	0	0.237222222222222	1.07777777777778	3.42013888888889	1.31666666666667	0.2	0	0	0	0	0	0	0	0	5.00301697530864	4.24895833333333	4.33113425925926	0	0	2.43601851851852	19.7267939814815	0	0	9364.26989546591
0159_AJ09_750020_20190502_ST	9468	0	0.275	105.112333876315	0.178571428571429	7.25	2.15701851851852	0.075	0	0.0532407407407407	0	0	0.125	5.02418981481482	0	0	0	0	0	0.248851851851853	0.233333333333333	3.82262731481482	1.6875	0.46111111111111	0	0	0	0	0	0	0	0	6.65038065843621	2.62118055555556	5.0603125	0	0	2.92057407407407	20.2982531721536	0	0	9303.74552104971
0159_AA34_42354_20190211_ST	9347	0	0.2	91.8376803514273	0.348214285714286	2.16666666666667	2.29074074074074	0	0	0.204861111111111	0	0	0.275	8.51331018518518	0	0	0	0	0	0.528240740740741	1.69444444444444	4.10763888888889	1.45	0.933333333333333	0	0	0	0.175	0	0	0.0333333333333333	0	5.77158325984715	3.08836805555555	4.79085813492063	0	0.250462962962963	5.42980599647266	18.6350982265334	0	0	9194.27535928212
0159_BC12_41018_20180118_ST	9210	0	0.025	99.692082847508	0.1875	10.9166666666667	3.48111111111111	0	0	0.0833333333333333	0	0	0.075	4.90752314814815	0	0	0	0	0	0.198333333333333	1.48958333333333	4.12123842592593	0.8625	0.225	0	0	0	0	0	0	0	0	5.04746399176955	4.90989583333333	4.17014660493827	0	0	2.74296296296296	20.728227451989	0	0	9046.13643095565
0159_AP39_21711_20181107_ST	8821	0	0	99.0085952503429	0.0357142857142857	16.5	2.25333333333334	0	0	0.0266203703703704	0	0	0.0583333333333335	5.61354166666667	0	0	0	0	0	0.14	0.763888888888889	2.94502314814815	1.27083333333333	0.566666666666667	0	0	0	0	0	0	0	0	4.66985853909465	6.24027777777778	3.42743055555555	0	0	2.45083333333333	20.5613104423868	0	0	8654.46773907505
0159_AY44_33068_20171023_ST	8818.99999999999	0	0.0666666666666665	89.2798188157293	0.178571428571429	8.66666666666667	2.60333333333333	0	0	0.0717592592592592	0	0	0.05	6.47337962962963	0	0	0	0	0	0.173055555555556	1.38333333333333	2.21354166666667	0.95	0.2	0	0	0	0	0	0	0	0	4.19515432098766	3.08402777777778	3.51174768518519	0	0.10462962962963	2.77111111111111	17.5101920438957	0	0	8675.513011076
0159_AA34_42296_20181213_ST	8676	0	0.05	87.2604649062643	0.178571428571429	8	2.79444444444444	0	0	0.106481481481481	0	0	0.025	7.58379629629629	0	0	0	0	0	0.243055555555556	0.572222222222222	2.78472222222222	1.39166666666667	0.566666666666667	0	0	0	0	0	0	0.00833333333333333	0	7.43240226337449	4.88090277777778	4.28782021604938	0	0.116666666666667	2.07824074074074	21.9327576303155	0	0	8523.70578448135
0159_AA34_42356_20190203_ST	8481	0	0	87.9073503943758	0.0803571428571428	10	1.98	0	0	0.0266203703703704	0	0	0.05	5.70381944444444	0	0	0	0	0	0.151666666666667	0.580555555555556	2.84548611111111	0.929166666666667	0.766666666666667	0	0	0	0	0	0	0.0111111111111111	0	5.1123816872428	5.409375	3.96323688271605	0	0	1.9237037037037	21.5004385288066	0	0	8332.05806406771
0159_BD46_77066_20200102_ST	8052	0	0	83.0007980395519	0.223214285714286	7.75	1.4	0	0	0.0532407407407407	0	0	0.225	4.09722222222222	0	0	0	0	0	0.136111111111111	0.927777777777778	4.55555555555557	1.39583333333333	0.166666666666667	0	0	0	0	0	0	0	0	3.8227829218107	4.25034722222222	2.45530864197531	0	0	2.95601851851852	17.0008586248285	0	0	7917.58326433797
0159_AA34_42040_20180410_ST	8052	0	0	93.6312584304983	0.116071428571429	10.25	1.99555555555556	0	0	0.0212962962962963	0	0	0.0916666666666665	6.45775462962963	0	0	0	0	0	0.0505555555555556	0.744444444444444	2.84895833333333	1.16666666666667	0.283333333333333	0	0	0	0	0	0	0	0	5.25323045267489	4.74357638888889	3.86614197530864	0	0	1.84416666666667	19.1645031721536	0	0	7899.47082000375
0159_AP39_21177_20180111_ST	7878	0	0.275	67.0831840992227	0.410714285714286	0.5	1.78333333333333	0	0	0.981481481481481	0	0	0.025	8.59791666666667	0	0	0	0	0	0.311111111111111	2.73888888888889	2.98958333333333	1.04375	0.666666666666667	0	0	0	0.2	0	0	0	0	4.49359053497942	2.03503472222222	4.49601080246913	0	0.226388888888889	6.27654320987654	16.9800985939643	0	0	7755.88570338118
0159_AP39_21448_20180809_ST	7818	0	0	94.437572702332	0.223214285714286	12.25	2.84666666666667	0	0	0	0	0	0.075	5.73043981481482	0	0	0	0	0	0.190555555555556	0.866666666666667	3.4734623015873	0.695833333333333	0.333333333333333	0	0	0	0	0	0	0	0	4.74974794238683	4.0703125	3.84309027777778	0	0	2.01675925925926	19.8668557098765	0	0	7662.3304896507
0159_BB02_45001_20190502_ST	7541	0.333333333333333	0.025	57.6482049897119	0.205357142857143	0.666666666666667	1.37222222222222	0	0	2.63194444444444	0	0	0.025	6.53645833333333	0	0	0	0	0	0.126388888888889	3.67777777777778	1.45891203703704	0.870833333333331	0.333333333333333	0	0	0	0.05	0	0	0.00833333333333333	0	3.70173611111111	2.28899305555556	3.13965277777778	0	0.535185185185185	4.95432098765432	11.5934066358025	0	0	7438.81693941064
0159_AA34_42015_20180329_ST	7513	0.166666666666667	0.025	87.564195530407	0.125	6.5	2.42666666666667	0	0	0.43287037037037	0	0	0.025	7.32638888888889	0	0	0	0	0	0.147777777777778	1.02222222222222	2.81018518518519	1.40833333333333	0.4	0	0	0	0	0	0	0	0	4.53542952674897	4.6703125	2.95704861111111	0	0	2.2791975308642	18.1315397805213	0	0	7370.04616540924
0159_AA34_42053_20180420_ST	7486	0	0	86.2593857167353	0.125	6.25	2.58888888888889	0	0	0.106481481481481	0	0	0.2	5.8787037037037	0	0	0	0	0.05	0.101111111111111	0.805555555555556	3.52314814814814	1.12916666666667	0.45	0	0	0	0	0	0	0	0	4.75995113168724	3.99947916666667	3.14354166666667	0	0	2.1887962962963	19.7575270061728	0	0	7344.68326346022
0159_AP39_21661_20181102_ST	7447	0	0	86.8275831618655	0.142857142857143	6.16666666666667	2.77777777777778	0	0	0.212962962962963	0	0	0.1	4.82696759259259	0	0	0	0	0	0.233333333333333	0.511111111111111	3.02083333333333	1.37916666666667	0.266666666666667	0	0	0	0	0	0	0	0	4.7418621399177	4.73697916666667	3.73585648148148	0	0	1.98425925925926	17.8908294753086	0	0	7307.44428706153
0159_AA34_42196_20180814_ST	7247	0	0.05	74.8447946673525	0.133928571428571	5.25	3.43666666666666	0	0	0	0	0	0.025	4.53935185185185	0	0	0	0	0	0.260555555555556	0.583333333333333	1.91377314814815	1.45	0.566666666666667	0	0	0	0	0	0	0.0222222222222222	0	5.33751028806584	2.17934027777778	2.88708719135803	0	0	2.13453703703704	16.9476916152263	0	0	7124.43754090731
0159_BD46_77003_20190628_ST	7195	0.166666666666667	0	78.7185702446273	0.160714285714286	7	2.71444444444444	0	0	0.155092592592593	0	0	0.075	4.32418981481482	0	0	0	0	0	0.198333333333333	1.15	2.39814814814815	0.720833333333333	0.366666666666667	0	0	0	0	0	0	0	0	4.34824845679012	3.32170138888889	3.21794367283951	0	0.221296296296296	2.63949074074074	15.9813627400549	0	0	7067.12129717405
0159_BD46_77049_20190901_ST	7181	0	0	74.5202599165524	0.125	7	2.29555555555556	0	0	0	0	0	0.1	5.90231481481482	0	0	0	0	0	0.289722222222222	0.883333333333333	3.22916666666667	0.795833333333331	0.266666666666667	0	0	0	0	0	0	0.0111111111111111	0	4.19906121399177	4.70590277777778	3.25674768518519	0	0.0583333333333333	2.62782407407407	16.6561243998628	0	0	7054.07704289552
0159_AA34_42020_20180607_ST	6971	0	0.025	65.5524743655692	0.205357142857143	5.25	1.45	0	0	0.0983796296296296	0	0	0.125	5.76284722222222	0	0	0	0	0	0.243055555555556	0.0888888888888889	3.07175925925926	0.970833333333331	0.566666666666667	0	0	0	0.025	0	0	0.0166666666666667	0	4.41487654320987	3.37847222222222	2.46838734567901	0	0.45462962962963	1.99367283950617	14.6389493312757	0	0	6860.19908335783
0159_AA34_42019_20180402_ST	6731	0	0.025	74.6091563829974	0.205357142857143	4.5	1.60333333333333	0	0	0.106481481481481	0	0	0.15	5.7019675925926	0	0	0	0	0	0.0855555555555556	0.738888888888889	1.81018518518519	1.22083333333333	0.366666666666667	0	0	0	0	0	0	0	0	4.21863940329218	2.98854166666667	2.93588734567901	0	0.175	2.67898148148148	16.5650853052126	0	0	6610.31443923478
0159_AA34_42046_20180413_ST	6295	0	0.05	73.3076847565158	0.196428571428571	10	2.01111111111111	0	0	0.0266203703703704	0	0	0.15	3.65520833333333	0	0	0	0	0	0.272222222222222	0.313888888888889	2.30960648148148	0.883333333333333	0.383333333333333	0	0	0	0	0	0	0	0	4.19587448559671	3.36770833333333	2.53729938271605	0	0	1.98796296296296	15.4034439300412	0	0	6173.94827350333
0159_AA34_42037_20180418_ST	6287	0	0	75.3229961133974	0.0535714285714286	5.5	2.48444444444444	0	0	0.0266203703703704	0	0	0.166666666666667	3.60023148148148	0	0	0	0	0.05	0.163333333333333	0.397222222222222	2.87326388888889	1.00416666666666	0.5	0	0	0	0	0	0	0	0	3.52132973251029	4.94947916666667	3.33018904320988	0	0	1.56532407407407	16.6226701817558	0	0	6164.86849118574
0159_AP39_21662_20180927_ST	6225	0	0.075	69.5701426040238	0.160714285714286	9.08333333333333	2.04370370370371	0	0	0.0266203703703704	0	0	0.05	2.92141203703704	0	0	0	0	0	0.111481481481481	0.297222222222222	2.77083333333333	0.695833333333333	0.166666666666667	0	0	0	0	0	0	0	0	3.69024948559671	2.64513888888889	2.3539737654321	0	0	1.49796296296296	13.7388395919067	0	0	6113.10087193399
0159_AA34_42099_20180525_ST	6015	0	0.075	54.9287251739173	0.133928571428571	0.5	1.09407407407407	0	0	0.104166666666667	0	0	0.15	5.20138888888889	0	0	0	0	0	0.0887962962962964	0.420833333333333	1.72627314814815	0.609722222222223	0.416666666666667	0	0	0	0.025	0	0	0.0333333333333333	0	4.1549279835391	2.26996527777778	2.5356712962963	0	0.116666666666667	2.91726851851852	12.0902842078189	0	0	5925.40730767441
0159_AA34_42018_20180409_ST	5534	0	0.025	62.7358479080932	0.107142857142857	3	1.93888888888889	0	0	0	0	0	0.05	2.61458333333333	0	0	0	0	0	0.155555555555556	0.1	1.68113425925926	0.691666666666665	0.1	0	0	0	0	0	0	0	0	3.28480195473251	2.4859375	2.84810956790123	0	0	1.3287037037037	10.8064943415638	0	0	5440.04613346316
0159_AP39_21434_20180620_ST	5505	0	0	62.8954557898948	0.1875	5.75	1.50555555555556	0	0	0	0	0	0.05	2.45949074074074	0	0	0	0	0	0.0875	0.4	1.6901455026455	0.9625	0.3	0	0	0	0	0	0	0	0	3.86229938271605	2.47552083333333	2.58216049382716	0	0	1.40486111111111	13.2960849622771	0	0	5405.0909256279
0159_AA34_42039_20180413_ST	5219	0	0.25	46.7531861282579	0.133928571428571	1	0.722222222222222	0	0	0.655092592592593	0	0	0.05	4.37268518518518	0	0	0	0	0	0.136111111111111	1.30555555555556	1.19965277777778	0.708333333333331	0.466666666666667	0	0	0	0.15	0	0	0.0444444444444443	0	3.7948225308642	2.38107638888889	2.89128086419753	0	0.430555555555556	3.88572530864197	11.0313567386831	0	0	5136.63730402459
0159_AA34_42369_20190306_ST	4754	0	0.05	55.8146594935986	0	2.83333333333333	1.59222222222222	0	0	0.0532407407407407	0	0	0.15	3.51944444444444	0	0	0	0	0	0.14	0.277777777777778	2.05902777777778	0.391666666666667	0.366666666666667	0	0	0	0	0	0	0	0	4.89910751028806	2.37951388888889	2.32342206790124	0	0	1.34203703703704	10.186899005487	0	0	4665.62098136717
0159_AP39_21440_20180706_ST	4583	0	0	50.6754910550983	0.0714285714285714	6.08333333333333	1.65	0	0	0	0	0	0.125	2.63252314814815	0	0	0	0	0	0.0972222222222222	0.8	1.09953703703704	1.27916666666667	0.1	0	0	0	0	0	0	0.0111111111111111	0	2.44522633744856	2.26163194444444	1.64913580246914	0	0.0291666666666667	1.9337962962963	10.6321763545953	0	0	4499.42405345303
0159_AA34_42027_20180402_ST	4433	0	0.025	45.6970313214449	0.133928571428571	4.75	1.29555555555556	0	0	0	0	0	0.125	2.80092592592593	0	0	0	0	0	0.105	0.783333333333333	1.72280092592593	0.579166666666667	0.2	0	0	0	0	0	0	0	0	2.75479938271605	2.36597222222222	1.4173186728395	0	0	1.73361111111111	10.3520263203018	0	0	4356.15852999053
