sample_id	total	phosphotransferase_activity__alcohol_group_as_acceptor	tRNA_2__phosphotransferase_activity	NAD__kinase_activity	adenosine_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	galactokinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hexokinase_activity	homoserine_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	protein_kinase_activity	pyruvate_kinase_activity	ribokinase_activity	shikimate_kinase_activity	xylulokinase_activity	phosphofructokinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	X2_dehydro_3_deoxygalactonokinase_activity	X2_dehydro_3_deoxygluconokinase_activity	L_fuculokinase_activity	ribulokinase_activity	allose_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphoribulokinase_activity	protein_N_PI__phosphohistidine_sugar_phosphotransferase_activity	rhamnulokinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	undecaprenol_kinase_activity	N_acylmannosamine_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	inositol_3_kinase_activity	D_ribulokinase_activity	thiamine_kinase_activity	N_acetylgalactosamine_kinase_activity	aminoglycoside_phosphotransferase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	LPPG_FO_2_phospho_L_lactate_transferase_activity	adenosylcobinamide_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	polynucleotide_5__hydroxyl_kinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	X6_deoxy_6_sulfofructose_kinase_activity	protein_phosphocysteine_sugar_phosphotransferase_activity	protein_ribulosamine_3_kinase_activity	myo_inositol_1_2_3_4_6_heptakisphosphate_5_kinase_activity	dihydroceramide_kinase_activity	D_glucosamine_PTS_permease_activity	guanosine_kinase_activity	Remaining
0159_AQ22_10415_20190605_ST	2914199	1849.58333333333	0	136.458333333334	0.5	60.2666666666665	0	273.416666666667	282.083333333333	0	0	488.1	578.75	807.75	1114	102.25	130.575	0.75	359.5	7446.87731481481	471.45	282.166666666667	209.208333333334	468.416666666667	1446	553.666666666665	198.25	14.5	286.75	3.75	10.6666666666667	4.5	671.333333333335	243.85	0	0.75	2229.5	433.5	196.041666666666	87.75	25	69.25	0	0	6.66666666666665	0	0	1	0	0	68	140.958333333333	0	0	4.75	24.5	34.5	4	1047.25	208.5	0	0	2	0	0	0	11	102.25	67.4166666666665	0	0	0	319.5	0	0	0	0	0	4	0	0	0	0	627.083333333333	0	2889988.46435185
0159_AZ03_32085_20191015_ST	2894059	2430.41666666667	0	147.875	0.5	50.6166666666665	0	248	159.833333333334	0	0	340.083333333333	402.916666666667	540.166666666665	730.083333333335	96.6666666666665	86.6333333333335	0.5	279.166666666667	7818.78055555556	372.816666666667	198.533333333334	145.766666666667	307.75	1086.9880952381	394.875	220.25	17	304.5	56.6666666666665	60.0833333333335	4	463.25	181.25	0.25	0.75	896.194444444443	355.5	100.208333333333	160.5	20.1666666666667	14.5	0	0	20.8333333333333	2	0	0	0	0	111	105.675	0	0	2.25	23.5	11.4166666666667	2	343.25	139.5	0	0.5	10	0	1.5	0	54.0833333333335	36.5	35.4166666666667	0	0	0	268.625	0	0	0	0	0	1.5	0	0	0	0	313.166666666667	0.25	2873881.9952381
0159_AB18_26592_20191024_ST	2886393	2928.16666666667	0	146.541666666666	0.5	74.3	0.25	248.583333333334	354	0	0	341.583333333333	345.833333333333	571.5	934.666666666668	47	92.6333333333335	1	310.25	7807.00972222222	352.7	383.575	171.666666666666	504.5	1150.91666666666	390.75	175.25	11.25	301.5	20.75	13.9166666666667	1.5	633.916666666665	220.333333333334	0	0.25	1323.08333333333	603	142.416666666666	123.25	63.1666666666665	54.75	0	0	4.66666666666667	2	0	0	0	0	79	113.083333333333	0	0	0.75	22.5	22.25	0.5	570.25	159.75	0	0	1.5	0	0	0	59.25	51	4.5	0	0	0	268.375	0	0	0	0.5	0	0	0	0.25	0	0	419.25	0	2863767.36527778
0159_AB10_103277_20190425_ST	2885403	2700.33333333333	0	141.166666666666	2	119.766666666666	0.25	243.683333333334	151.166666666666	0	0	319.016666666666	285.25	511	812.750000000002	70.5	85.9166666666665	0	345.25	7049.43611111111	363.8	200.916666666666	160.55	267.666666666667	1083.16666666667	562.5	206.75	11.5	154	7.25	15	1.5	507.916666666665	280.45	0	0	954.888888888889	692.25	94.5	195.75	12.0833333333333	29.5	0	0	8.5	0	0	6.83333333333333	0	0	145	151.725	0	0	0	11.5	11.25	5	639.25	91	0	0.25	2	0	0	0	12.0833333333333	41	74.6666666666665	0	0	0	266.5	0	0	0	0	0	2.5	0	0	0	0	207.166666666667	0	2865087.35
0159_AB18_26547_20190821_ST	2880168	2480.2	0	164.791666666666	3.5	50.7666666666665	0.5	243.95	100.616666666667	0	0	362.916666666667	442.083333333333	769.25	493.25	100.1	80.2333333333335	5.41666666666665	287.583333333333	7603.68908730159	415	169.333333333334	174.133333333333	250	1045.58333333333	464.666666666667	272.708333333333	23	109.75	62.5	66.5833333333335	21	436.916666666667	125.425	5.25	6	993.216666666666	369.916666666667	139.541666666666	197.333333333334	10.25	29.5	0	0	22.5833333333333	9.75	0	7	0	0	306.5	82.8916666666665	0	0	4.91666666666667	34	20.5	2	235.25	181.5	0	0	7	0	0	0	23.75	59	11	0	0	0	315.725	0	0	0	0	0	2.33333333333333	0	0	0	0	240.283333333333	5.25	2860020.3109127
0159_AB10_26135_20180925_ST	2879023	2582	0	128.416666666666	1.5	46.8666666666667	0.5	248.85	197.666666666666	0	0	292.75	353.5	664.75	833.583333333333	88.5	72.125	0.25	284.333333333333	7263.26190476191	388.95	190.341666666666	175.758333333333	383.916666666667	1023.33333333333	458.5	217.266666666667	18.625	143.75	10.75	27	4.75	493.583333333333	164.666666666666	0	0	1070.62222222222	402	116.541666666667	142.75	24	31	0	0	19.5	0.5	0	3.875	0	0	187.5	159.533333333334	0	0	7.25	14.75	9.5	7	435.5	95.75	0	0.25	14	0	0	0	33.5	44.5	49.5833333333333	1	0	0	246.75	0	0	0	0	0	3.5	0	1.75	0	0	293.416666666667	0	2858847.13253968
0159_AS41_40099_20191031_ST	2856670	2724.5	0	213.458333333334	0.5	43.6166666666667	0	190.283333333334	154.083333333334	0	0	319.75	347.25	487.083333333333	643	37.5	89.7083333333335	1.25	253.75	7003.275	347.6	248.683333333334	124.766666666666	336.75	964.033333333335	454.5	209.416666666666	4	149.5	8.5	27.0833333333333	4	546.583333333335	210.25	0	0	937.194444444444	552.5	72.2083333333335	254.916666666666	26	14.75	1.5	0	17.8333333333333	0	0	2.375	0	0	133	61.0916666666667	0	0	1	14	27.5833333333333	0	309.25	73.25	0	0	6.5	0	0	0	66.0833333333335	5	37.6666666666667	0	0	0	236.5	0	0	0	0	0	1	0	0	0	0	193.583333333333	0	2837480.53888889
0159_AZ03_32012_20180518_ST	2843714	3143.66666666667	0	146.166666666666	1	24.6833333333334	0.25	216.141666666667	147.333333333334	0	0	312.116666666667	434.488095238095	776.416666666665	730.666666666668	156.916666666666	69.1666666666665	4.25	262.916666666667	7155.6244047619	378.1	213.625	181.458333333334	286.5	1031.08333333333	482.625	259	49.5	180	4	108	6	491.75	90.7916666666665	0	1	1618.66666666667	575	204.666666666666	123.25	12.8333333333333	23.5	0.5	0	9.5	1	0	9.75	0	0	233	77.2749999999998	0	0	3	29	17.6666666666667	23.5	203.75	180.5	0	0	23.5	0	0.5	0	18.8333333333333	25.25	23.6666666666667	0	0	0	291.25	0	0	0	0	0	11	0.111111111111111	0	0	0	454.416666666667	0	2822173.87638889
0159_AB18_26476_20190924_ST	2833422	2543.25	0	126.125	1	50.5666666666665	0	235.241666666667	124.733333333334	0	0	334.916666666667	326	707.25	779.666666666665	91.5	103.316666666667	9.66666666666665	279.75	8216.53472222222	370.55	235.666666666666	166.7	355.75	943.5	382.166666666667	174.291666666666	96.25	267.75	220.166666666666	98.8333333333335	47.25	528.166666666665	151.35	40.25	24	1805.36666666667	485.25	153.083333333334	201.333333333334	17.25	97.5833333333335	2	0	7.83333333333335	24.5	0	1.75	0	0	277	126.058333333333	0	0	38	53.5	85.75	7	368.75	173	0	0	6.5	0	2.75	0	4.83333333333333	100.75	19.9583333333333	0	0	0	225.25	0	0	0	0	0	14	0.111111111111111	2.25	0	0	755.366666666667	40.25	2810292.8125
0159_AY44_33087_20171115_ST	2826709	2300.58333333333	0	235.541666666666	0	44.7833333333334	3	194.241666666667	146.333333333334	0	0	268.75	223.5	289.666666666667	379.583333333333	51.25	129.433333333334	0	262.166666666667	6807.35	329.2	209.208333333334	129.225	202.416666666666	832.57142857143	456	246.166666666666	2.5	127.25	2	10.3333333333333	1.5	471.416666666667	193.5	0	0	552.166666666668	311.75	53.6666666666665	246.25	7.08333333333335	4.5	0	0	3.33333333333333	0	0	0.5	0.25	0	125	76.8000000000002	0	0	0.25	11.75	1.41666666666666	1	272.5	94	0	0	4.5	0	0	0	2.08333333333333	20.25	67	0	0	0	231.75	0	0	0	0	0	0.5	0	0	0	0	116.916666666667	0	2809954.31190476
0159_AQ22_10417_20190329_ST	2813155	2410.33333333333	0	143.833333333334	1.5	86.9	1	252.25	219.133333333333	0	0	272.333333333333	460.916666666667	512.75	668.166666666667	74	75.5083333333335	0.25	299.416666666667	6996.06805555555	380.2	284.058333333334	181.108333333333	504	972.125000000001	439.583333333333	167.666666666666	97.375	192.25	131.166666666666	166.958333333334	1.5	571.75	167.225	48.25	43	1800.86666666667	543.416666666665	288.375	175.25	13.3333333333333	91.1666666666665	0.25	0	14.9583333333333	33	0	0.125	0	0	236	164.283333333334	0	0	31.0833333333333	18.5	34.75	0	405.25	67	0	1.25	3	0	0	0	17.1666666666667	143	81.75	0.25	0	0	223.75	0	0	0	0	0	1.5	0	0	0	0	743.766666666667	48.25	2791151.13194445
0159_AJ09_750050_20190815_ST	2810632	2501.83333333333	0	196.083333333334	1	17.75	0	287.683333333334	80.5833333333335	0	0	388.833333333333	325.75	687.416666666665	476.166666666667	63.25	130	0.666666666666665	282.583333333333	6020.21944444444	378.8	93.5416666666665	187.4	224.333333333334	991.250000000001	531.666666666665	218.25	6	81.75	23.25	10	3.5	681.25	177.041666666666	0.5	0	858.444444444445	499.75	126.125	147.625	5	38.1666666666667	1	0	2.5	0	0	3.08333333333333	0	0	210.5	92.3333333333333	0	0	0	23.5	8.5	5.5	355.25	62	0	0.5	3	0	0	0	2	30	13.25	0.5	0	0	286.25	0	0	0	0	0	1.5	0	0.25	0	0	230.916666666667	0.5	2792555.70277778
0159_AA34_42114_20180813_ST	2807298	3318.75	0	166.875	5.5	59.792857142857	1	184.416666666666	172.166666666666	0	0	279.416666666667	422.833333333333	534.916666666665	808.916666666665	44	63.1666666666665	0.5	286.333333333333	8874.63472222222	320.95	228.733333333333	109.591666666666	614.75	997.499999999998	470.5	170	9.5	162.25	65.75	78.6666666666665	7	452.166666666667	135.15	0	0.25	742.583333333335	592.75	71.0416666666665	155.75	33.25	68.5	0	0	39.1666666666667	2	0	32.25	0	0	62	78.8666666666665	0	0	0.25	51.5	7.33333333333335	0	279.5	116.5	0	0	27	0	0	0	89.8333333333335	7	30.1666666666667	0	0	0	202	0	0	0	0	0	0	0	1.5	0	0	335	0	2785226.28075397
0159_AV42_66168_20190824_ST	2804632	2152.25	0	142.541666666666	1	71.85	0	216.391666666667	205.583333333334	0	0	381.666666666667	501.72619047619	797.5	916.75	100.75	127.783333333334	9	345.916666666667	6942.96944444445	441.85	240.258333333333	183.783333333334	408.75	1266.16666666667	506.25	211.5	21.5	175.5	10.6666666666667	34.4166666666667	10	602.666666666665	191.916666666666	1.75	1.5	1781.75	379	186.375	92.75	26.25	65	0.5	0	16.1666666666667	2	0	3.91666666666667	0	0	124	150.333333333333	0	0	6.41666666666665	25.75	24.6666666666667	5.5	743	196.5	0	0.166666666666666	15	0	0	0	26.3333333333333	85.5	51	0	0	0	270.375	0	0	0	0	0	1	0.111111111111111	0	0	0	551.333333333333	1.75	2782577.4015873
0159_AY44_33308_20200110_ST	2796312	2987.16666666667	0	123.666666666667	63	62.3166666666665	0.5	195.25	171.05	0	0	305.416666666667	627.416666666665	581.25	864.000000000002	75	88.2916666666665	0.25	288.833333333333	7849.53333333333	361.9	258.583333333333	163.108333333333	482.75	1118.16666666667	479.25	173.333333333334	51	245.5	32.25	51.3333333333335	20	508.5	193.75	12.5	10.5	2536.95555555556	579.25	230.041666666666	116.833333333333	17.75	36	0	0	8.83333333333335	9.5	0	8.125	0	0	89.5	100.083333333333	0	0	10.6666666666667	9.5	57.5	10.5	580	140.25	0	0	7.5	0	0.25	0	17.5	53.25	84.2083333333335	0	0	0	245.5	0	0	0	0	0	24.1666666666667	0	0.5	0	0	1321.95	12.5	2771558.01944444
0159_AK37_71039_20181023_ST	2795951	3927.5	0	108.541666666667	6	48.6666666666667	2	187.916666666666	89.8833333333335	0	0	278.916666666667	626.964285714285	1551.83333333334	782.75	225.1	103	0.25	172.083333333334	8948.50099206349	320.75	412.333333333333	184.8	573.75	1130.125	418.416666666667	153.416666666666	189.125	104.75	74.1666666666665	88.8333333333335	59	681.666666666665	120.875	21.75	18.5	5306.95000000001	521.5	212.583333333334	18.8333333333333	1.75	33.8333333333333	0	0	29.1666666666667	11.25	0	1.66666666666666	0	0	258	115.841666666667	0	0	28.5833333333333	100	82.3333333333335	0	527.5	351	0	0	22.5	0	0	0	0	27	1.625	0	0	0	237.75	0.25	0	0	0	0	3.5	0	0	0	0	1807.93333333333	21.75	2764615.73472222
0159_AQ29_10015_20170822_ST	2792329	2048.75	0	189.958333333334	0	46.3666666666667	1	212.058333333334	79.4166666666665	0	0	280.1	229.75	494.166666666667	417.416666666667	88.5	70.8333333333335	2.08333333333333	245.583333333334	5429.72638888889	365.3	119.666666666667	163.266666666667	131.5	760.183333333334	341.75	235.083333333334	6.5	66	2	8.33333333333335	0	597.166666666665	142.75	0	0.333333333333333	1111.97222222222	500.75	100.083333333333	241.5	4.66666666666667	11.3333333333333	2	0	3.33333333333333	0	0	0.666666666666665	0	0	166	92.4499999999998	0	0	0	9	2.91666666666667	1	404.5	95.5	0	0	1.5	0	0	0	0.916666666666665	33.25	9.25	0	0	0	258.125	1	0	0	0	0	0	0	0	0	0	233.166666666667	0	2776268.57638889
0159_AZ03_32000_20171102_ST	2769821	2631.41666666667	0	162.708333333334	0	19.4666666666667	1	247.65	70.0833333333335	0	0	491.75	449.083333333333	935.75	540	113.416666666667	123.533333333334	0.833333333333335	324	5159.49880952381	497.85	123.5	184.816666666666	219.666666666666	1010.33333333333	550.25	235.616666666667	24	87.25	6.25	25.9166666666667	3.5	644.333333333335	143.416666666666	0.5	0.5	1615.88888888889	282.5	142.5	126.791666666667	9.08333333333335	20.25	0.25	0	12.1666666666667	0.5	0	2.625	0	0	243.5	117.825	0	0	1.41666666666666	34.4166666666667	18.0833333333333	2.5	361.5	145.25	0	0.25	2	0	0	0	0.666666666666665	44	3.83333333333333	0	0	0	330.25	0	0	0	0	0	0	0.111111111111111	0	0	0	368.75	0.5	2750905.70119048
0159_AQ22_10420_20190823_ST	2763651	2051.58333333333	0	124.333333333333	1	78.55	9.5	221.1	218	0	0	406.833333333333	431.25	706.25	819.416666666667	100.166666666667	99.0333333333335	1	298	7197.15277777778	416.066666666667	219.683333333334	156.183333333334	396.5	1241.91666666667	496.125	184.416666666666	5.5	269.25	13.25	10.25	2.5	562.666666666665	199.916666666666	1.25	0.5	1557.44444444445	536.75	131.25	97.5	20.9166666666667	45.6666666666667	2	0	2	0	0	9.54166666666665	0	0	154	116.275	0	0	0.5	9	13.0833333333333	0.5	669	189.25	0	0	2.5	0	0.25	0	1.625	69.75	57.4166666666665	0	0	0	261	0	0	0	0	0	0.333333333333333	0	0	0	0	507.833333333333	1.25	2742255.21944444
0159_AJ09_750027_20191001_ST	2740527	3404.25	0	127.166666666667	0.5	98.6166666666665	0.666666666666665	229.591666666666	153.75	0	0.166666666666666	298.083333333333	472.083333333333	901.666666666665	952.666666666667	131.5	57.975	2	297.5	6616.1875	370.85	348.15	154.85	533	985.750000000001	426	212.25	23	234.5	9.25	30.25	7.5	595.916666666665	126.125	2.25	3.25	878.861111111111	734	130.416666666666	113	25.25	30	0.5	0	19.6666666666667	4.75	0	2.375	0	0	245	107.041666666666	0	0	7.625	59	14.6666666666667	16.5	353.25	56.5	0	0	29.25	0	1	0	21.8333333333333	24	49.9166666666667	0	0	0	266.75	0	0	0	0	0	29.3333333333333	0	0	0	0	267.25	2.25	2719229.75138889
0159_AJ09_750004_20190922_ST	2731773	2061.33333333333	0	136.041666666666	0	45.2333333333333	0	264.916666666667	209.416666666666	0	0	312	350.321428571428	666.25	782.083333333335	77.75	108.7	0.25	298.75	6912.47797619048	430.933333333333	193.933333333334	170.025	399.75	1031.64285714286	481.125	247.25	12	173.75	15	15.0833333333333	6.5	432.666666666667	164.083333333334	0	0.25	993.222222222222	409.25	126.625	152	18.8333333333333	14.3333333333333	0.75	0	4.33333333333333	0.5	0	3.75	0	0	122.5	107.116666666667	0	0	1.75	20.5	5.75	3	402.25	151.5	0	0	5.5	0	0	0	4	31.25	50.5	0	0	0	281.75	0	0	0	0	0	8.5	0	0	0	0	169.416666666667	0	2712684.60218254
0159_AA34_42151_20180907_ST	2730829	2879.91666666667	0	117.5	1	56.25	0	142.083333333334	171.416666666666	0	0	237.333333333334	287.583333333333	722.5	1002.08333333333	44.5	45.6666666666667	0	205.416666666666	8672.22916666666	291.4	256.125	104.466666666666	362.25	967.333333333332	416.25	165.166666666666	8.75	72.5	33.4166666666667	46.5	15	429.25	109	0.25	1.5	1154.61111111111	481.5	59.625	194.25	26.5	20.4166666666667	0	0	2	0.5	0	1.41666666666666	0	0	106	73.0666666666666	0	0	0.5	68.5	33	0	457.5	140.75	0	0	4.5	0	0	0	0.166666666666666	5.75	9.5	0	0	0	182.75	0	0	0	0	0	1.66666666666667	0	0	0	0	327	0.25	2709612.64305556
0159_AZ03_32079_20190619_ST	2725366	2282.16666666667	0	125.5	0	58.2666666666665	0.5	198.375	263.75	0	0	261.583333333333	447.583333333333	343.5	784.333333333335	39.1666666666667	63.4166666666665	0	245.166666666666	7365.57777777777	294.15	289.916666666667	131.25	515.75	1075.63095238095	423.166666666667	176.083333333334	10.125	258.75	47.1666666666667	18.0833333333333	2	428.25	206.35	2.25	1.75	923.083333333335	512.75	70.7916666666665	180.166666666666	14.75	55.3333333333335	0	0	2.33333333333333	1	0	13.25	0	0	97	88.9083333333332	0	0	6.25	35	19.25	3.5	406.75	79.5	0	0	1	0	0	0	21.75	13.75	159.916666666666	0	0	0	201.5	0	0	0	0	0	1.5	0	0	0	0	282.25	2.25	2705812.90793651
0159_AQ22_10401_20171013_ST	2704770	3205.66666666667	0	154.083333333334	1	91.4166666666665	0	154.416666666666	429	0	0	345.916666666667	298.5	505.25	978.916666666665	56	23.6666666666667	1	305.166666666667	7299.79583333333	331.383333333333	453.433333333334	121.033333333334	452.166666666667	1176.5	266.875	193.333333333334	38.5	389.75	55.75	54.4166666666665	5.5	544.75	182.25	0	0.5	643.305555555557	434.5	45.0416666666667	213.75	43.5	15.25	0.125	0	11.1666666666667	0	0	4.91666666666667	0	0	83	88.3833333333335	0	0	6.04166666666665	64	16.75	21.5	333.75	42.75	0	0.166666666666666	10.5	0	0	0	29.5833333333333	0.5	55.3333333333335	0	0	0	218.5	0	0	0	0	0	13.5	0	0	0	0	205.25	0	2684052.99861111
0159_AV42_66192_20191019_ST	2683883	2687.16666666667	0	134.166666666666	4	47.6166666666667	0	264.216666666667	123.75	0	0	355.333333333333	479.333333333333	917.166666666665	693.083333333333	79.75	86.9333333333335	1.16666666666666	272.416666666667	6314.22857142857	376.5	223.808333333334	172.15	374.25	1038.475	443.416666666667	202.041666666666	69.5	132.75	28.25	82.9583333333335	5	604.416666666665	123.85	9	10	1448.56111111111	510.166666666665	138.875	91	15.9166666666667	22.25	0	0.25	23.2083333333333	12.75	0	12.4583333333333	0	0	224	118.791666666667	0	0	6	46.25	44.4166666666667	0.5	550.25	130.75	0	0	5.5	0	0	0	11.6666666666667	60.25	28.6666666666667	0	0	0	267.25	0	0	0	0	0	3	0	0	0	0	384.833333333333	9	2663359.74365079
0159_AZ03_32017_20180615_STHS	2681821	1799.66666666667	0	125.408333333334	0.5	55.2166666666665	0	270.908333333333	119.916666666667	0	0	342.333333333333	422.583333333333	560.5	714.499999999998	110.166666666667	110	0.25	266.333333333333	6782.14305555555	380.266666666667	165.2	172.016666666667	359.25	1165.91666666667	439.166666666667	184.25	15	203.75	6.5	27.25	2	553.75	199.5	0.25	2.5	1143.52777777778	484	122.75	81.25	15.9166666666667	18	0	0	6.5	0.5	0	1.125	0	0	116	129.45	0	0	2.5	17.5	6	7	689.5	137.5	0	0	6	0	0	0	28	48.5	41.125	0	0	0	237.5	0	0	0	0	0	13	0	0	0	0	323.333333333333	0.25	2662587.27916667
0159_AY44_33037_20171009_ST	2679223	2895.25	0	160.541666666666	0	74.6	0.5	184.083333333334	209.583333333334	0	0	214.916666666666	474.25	467.833333333333	876.333333333333	50.75	51.1833333333335	1.25	253.583333333334	7189.76527777777	306.35	277.766666666666	122.283333333334	401.5	946.083333333333	478.25	181.933333333334	17.5	224.25	11.25	61.25	8	501.416666666665	153.75	0	0	1191.97222222222	508.75	72.2916666666665	164.75	38.5	23.75	0.75	0	32.5	0	0	0	0	0	113	81.4416666666667	0	0	2.5	15.5	14.3333333333333	5	318.75	56	0	0	5.5	0	0	0	82.75	6.5	78.9583333333335	0	0	0	206.25	0	0	0	0	0	1.5	0	0.5	0	0	452.583333333333	0	2658952.6625
0159_AB10_26147_20181010_ST	2676334	1954.08333333333	0	120.875	2.5	64.15	0	192.158333333334	169	0	0	254.583333333334	374.75	670.916666666665	705.833333333332	77.5	66.7916666666665	0.75	252.583333333334	7107.60416666666	330.95	195.5	151.508333333333	359.5	963.516666666668	446.25	209.541666666666	11	198.75	16	36.9166666666667	5	428.75	153	0	0	733.833333333333	501.5	95.375	147.5	16.8333333333333	23.75	1.25	0	17.6666666666667	1	0	6.25	0	0	218	74.2	0	0	0	51.5	12.4166666666667	0	410.25	71.25	0	0	12.5	0	0	0	16.8333333333333	16.75	45.1666666666667	0	0	0	224.125	0	0	0	0	0	2.5	0	0	0	0	187.583333333333	0	2657925.70416667
0159_AB18_101080_20190909_ST	2671274	2153.83333333333	0	144.25	0.5	58.0333333333335	0	209.95	206.166666666666	0	0	330.5	408.071428571428	605.333333333335	767.333333333335	74.75	61.8	0.25	301.083333333333	6273.31944444444	382.15	205.933333333334	133.791666666666	350	1013.4880952381	449.5	193.433333333334	8	243.5	9.5	42.8333333333333	6.5	447.666666666667	153.916666666666	0	0	847.555555555554	389	104.833333333333	122	11.75	29	0	0	18.8333333333333	0	0	1.66666666666666	0	0	126	98.3583333333335	0	0	0.75	28	9.83333333333335	0	409.25	105.5	0	0.5	2	0	0	0	40.5	32.75	68.8333333333335	0	0	0	233.5	0	0	0	0	0	3	0	0	0	0	187.666666666667	0	2653167.53214286
0159_AB10_26175_20181010_ST	2652920	2662.91666666667	0	145	2	89.1666666666665	0	156.708333333334	296.583333333333	0	0	230.25	354.321428571428	391.5	867.75	20	34.1666666666667	0.25	249.666666666666	7675.79722222222	287.75	304.533333333333	114.525	368.25	971.833333333332	370.75	164.5	11	243.75	6.25	49.375	1.5	483.166666666667	175	0	0.25	721.566666666665	438.25	57.25	173.75	39.5	7.91666666666665	0	0	25.625	0	0	0	0	0	66	97.85	0	0	1	14	17.5	1	321.5	90.75	0	0	4	0	0	0	57.3333333333335	5	59.2916666666665	0	0	0	187.5	0	0	0	0	0	6.33333333333333	0	0	0	0	255.333333333333	0	2633543.23968254
0159_AP39_21156_20180210_ST	2646778	1986.66666666667	0	131.75	1.5	56.55	0	264.975	168.083333333334	0	0	362.133333333333	443.75	621	656.083333333335	112.5	104.7	2.41666666666667	308.583333333333	6184.83412698413	389.15	160.375	171.066666666666	319.75	1145.91666666667	499.625	223.5	6.5	181.25	9	25.4166666666667	2	538.583333333335	174.25	0	0	1290.97222222222	372.5	118.083333333333	132.083333333334	14.0833333333333	28.5	0	0	12.1666666666667	0	0	0.25	0	0	135.5	121.733333333333	0	0	0	14.5	13.5	0	604.25	76.5	0	0	0	0	0	0	26.6666666666667	61	41.8333333333333	0	0	0	276	0	0	0	0	0	0.5	0	0	0	0	240.75	0	2627944.71865079
0159_AY44_33259_20191007_ST	2643659	2645.83333333333	0	106.875	53.5	42.8	32.25	191	109.466666666666	0	0	247.291666666666	546.916666666665	682.166666666665	577.833333333333	107.95	92.1	0	255.75	7421	411.1	378.516666666666	179.008333333333	650.5	1109.41666666667	352.583333333333	133.083333333334	240.25	270.5	185.916666666666	175	101.25	526	137.933333333334	48	51.75	4126.36111111112	572.666666666665	344.75	86	17	150.5	0	0	2.5	87	0	0.5	0	0	401	104.875	0	0	27.75	2	117.666666666667	1	454	313.5	0	0	95.5	0	0	3.5	0.25	209.5	19.5416666666667	0	0	0	229	0	0	0	0	0	3.66666666666667	0.111111111111111	0	0	0	1910.55	48	2616266.76944444
0159_AK37_71073_20200105_ST	2630335	2873.83333333333	0	149.375	0.5	38.3333333333333	0.25	254.833333333334	85.1666666666665	0	0	349.916666666667	436.75	1055	476.266666666667	56	73.7916666666665	3.91666666666667	253.833333333334	5527.84801587302	366.7	161.916666666666	165.833333333334	293.75	992.059523809523	431.75	231.125	17.5	93.75	14.25	44	9	662.75	106.791666666667	1	2.25	947.133333333332	480.5	152.541666666666	89.25	12.1666666666667	38.25	0	0	13.5	1.75	0	24.2916666666667	0	0	323	107.508333333333	0	0	4.08333333333333	20.75	36.4166666666667	8.5	299.75	103.25	0	0.25	14	0	0	0	6.83333333333335	62	25.4583333333333	0	0	0	284.5	0	0	0	0	0	5.83333333333333	0	0	0	0	233.816666666667	1	2611808.62579365
0159_AJ09_750041_20191126_ST	2629621	2742.91666666667	0	142.625	2	50.2333333333335	0	247.391666666667	156.75	0	0	310.25	306	630.5	646.916666666668	84.75	84.7916666666665	0.25	262.5	6107.74861111111	383.983333333333	173.416666666666	169.958333333334	286.666666666667	937.571428571428	406.5	237.333333333334	8	134	23	52.5833333333335	4	512.5	131.791666666666	0	0	644.61111111111	455	134.708333333334	165	9	31.5	0	0	14.8333333333333	0	0	0.916666666666665	0	0	223	109.2	0	0	4.75	23.5	20.5	11	310.75	76.5	0	0	5	0	0	0	17.5	20.5	41.1666666666667	0	0	0	275.5	0	0	0	0	0	1.33333333333333	0	0	0	0	173.416666666667	0	2611614.88551587
