sample_id	total	hydro_lyase_activity	X3_dehydroquinate_dehydratase_activity	X3_hydroxybutyryl_CoA_dehydratase_activity	X3_isopropylmalate_dehydratase_activity	aconitate_hydratase_activity	carbonate_dehydratase_activity	cystathionine_beta_synthase_activity	dihydroxy_acid_dehydratase_activity	enoyl_CoA_hydratase_activity	fumarate_hydratase_activity	homoaconitate_hydratase_activity	imidazoleglycerol_phosphate_dehydratase_activity	phosphogluconate_dehydratase_activity	methylglutaconyl_CoA_hydratase_activity	phosphopyruvate_hydratase_activity	porphobilinogen_synthase_activity	prephenate_dehydratase_activity	pseudouridylate_synthase_activity	tryptophan_synthase_activity	uroporphyrinogen_III_synthase_activity	X4_alpha_hydroxytetrahydrobiopterin_dehydratase_activity	GDP_mannose_4_6_dehydratase_activity	dTDP_glucose_4_6_dehydratase_activity	X_3R__hydroxymyristoyl__acyl_carrier_protein__dehydratase_activity	X2_oxopent_4_enoate_hydratase_activity	L____tartrate_dehydratase_activity	altronate_dehydratase_activity	X4_hydroxy_tetrahydrodipicolinate_synthase_activity	galactarate_dehydratase_activity	galactonate_dehydratase_activity	glucarate_dehydratase_activity	mannonate_dehydratase_activity	urocanate_hydratase_activity	X3_hydroxyacyl_CoA_dehydratase_activity	X2_oxo_hept_3_ene_1_7_dioate_hydratase_activity	acetylene_hydratase_activity	lactoyl_CoA_dehydratase_activity	nitrile_hydratase_activity	cyclohexa_1_5_dienecarbonyl_CoA_hydratase_activity	X3_hydroxyacyl__acyl_carrier_protein__dehydratase_activity	glyoxalase_III_activity	X2_hydroxyisoflavanone_dehydratase_activity	bile_acid_7alpha_dehydratase_activity	X3alpha_7alpha_12alpha_trihydroxy_5beta_cholest_24_enoyl_CoA_hydratase_activity	ectoine_synthase_activity	X2_hydroxyhexa_2_4_dienoate_hydratase_activity	protein_deglycase_activity	X4_hydroxybutanoyl_CoA_dehydratase_activity	O_succinylbenzoate_synthase_activity	X3_hydroxypropionyl_CoA_dehydratase_activity	glycerol_dehydratase_activity	X3_dehydroshikimate_dehydratase_activity	methylthioribulose_1_phosphate_dehydratase_activity	X5_dehydro_4_deoxyglucarate_dehydratase_activity	X2_dehydro_3_deoxy_L_arabinonate_dehydratase_activity	ATP_dependent_NAD_P_H_hydrate_dehydratase_activity	X2_methylisocitrate_dehydratase_activity	X_R__2_methylmalate_dehydratase_activity	X2_methylcitrate_dehydratase_activity	X4_oxalmesaconate_hydratase_activity	arabinonate_dehydratase_activity	CDP_glucose_4_6_dehydratase_activity	arogenate_dehydratase_activity	citrate_dehydratase_activity	D____tartrate_dehydratase_activity	D_glutamate_cyclase_activity	dimethylmaleate_hydratase_activity	gluconate_dehydratase_activity	isohexenylglutaconyl_CoA_hydratase_activity	itaconyl_CoA_hydratase_activity	L_arabinonate_dehydratase_activity	L_fuconate_dehydratase_activity	L_rhamnonate_dehydratase_activity	maleate_hydratase_activity	myo_inosose_2_dehydratase_activity	oleate_hydratase_activity	propanediol_dehydratase_activity	pyrazolylalanine_synthase_activity	trans_L_3_hydroxyproline_dehydratase_activity	UDP_glucose_4_6_dehydratase_activity	xylonate_dehydratase_activity	trans_feruloyl_CoA_hydratase_activity	cyclohexyl_isocyanide_hydratase_activity	L_serine_hydro_lyase__adding_indole__L_tryptophan_forming__activity	ADP_dependent_NAD_P_H_hydrate_dehydratase_activity	tRNA_threonylcarbamoyladenosine_dehydratase	X6_carboxy_5_6_7_8_tetrahydropterin_synthase_activity	X3R_hydroxyacyl_CoA_dehydratase_activity	very_long_chain_3_hydroxyacyl_CoA_dehydratase_activity	X3_hydroxy_arachidoyl_CoA_dehydratase_activity	X3_hydroxy_behenoyl_CoA_dehydratase_activity	X3_hydroxy_lignoceroyl_CoA_dehydratase_activity	glyoxalase__glycolic_acid_forming__activity	Remaining
0159_AB10_26175_20181010_ST	2652920	1608.08333333333	512.833333333333	8	966.616666666667	340.4	174.5	14	698.366666666667	354.116666666667	578.083333333333	0.666666666666667	394	0.866666666666667	0	800.333333333333	56	427.25	10.6666666666667	2027.33333333333	733.833333333333	0	591.5	2069.5	142.692857142857	1.5	94.4166666666667	144	952.833333333333	453.5	75.5	51	1653	1354	0	0	5.65	1	0	0	356.732142857143	14.5	0	1	3	0	0	0.25	13.8333333333333	88.8333333333333	0	32	2.5	9.5	0	0	0	5.6	1.25	2	13	0	246	5	337.733333333333	0	0	77.9666666666667	1	0	0	0	0	0	0	296.833333333333	174.833333333333	67	0	0	0	3	0	11	0	261.366666666667	0	150.5	0	0	0	0	0	0	2633447.725
0159_AP39_21156_20180210_ST	2646778	3731	854.333333333333	169.833333333333	983	233.266666666667	141.5	0	970.6	168.333333333333	685.916666666667	0	515.5	0	0	976.666666666667	158	634.333333333333	31.1666666666667	1495.5	559.166666666667	0	378.666666666667	1607	157.114285714286	0	221.916666666667	156.5	1213.83333333333	580	212.5	5.5	979	838	0	0	17.2166666666667	0	0	0	392.785714285715	26.5	0	6	4	0	0	7	15.1666666666667	28.6666666666667	0	2	1	25	0	0	0	3	0.25	0	1	0	353	9.83333333333333	232.6	0	0	191.433333333333	0	0	0	0	3	4	0	138	448.75	5	0	0	0	0	0	130	0	333.45	0	108	0	0	0	0	0	0	2625633.2
0159_AY44_33259_20191007_ST	2643659	2899.83333333333	578.25	35.5	750.583333333333	450.733333333333	209	2.28571428571429	857	277.833333333333	597.833333333333	7	238.316666666667	101.4	0	702.25	288.5	461.5	119.583333333333	1211.5	806.833333333333	0	254.75	2036.25	107.87619047619	138	165.833333333333	284.166666666667	926.666666666667	588	279	211	1378	737	0	0	0	0	0	0	270.690476190475	60	0	2	0	0	0	12	0.666666666666667	190.833333333333	0	121	2	1.5	0	0	0	27.9333333333333	0.25	132.5	2	0	221	3	440.483333333333	0	0	202	0	0	0	0	0	184.833333333333	0	235	555.833333333333	146	0	0	0	0	0	98	0	240.2	0	156	0	0	0	0	0	0	2622650.99761905
0159_AK37_71073_20200105_ST	2630335	3816.66666666667	680	61.1666666666667	842.4	271.983333333333	78.5	15	666.866666666667	131.216666666667	708	4.33333333333333	446.116666666667	3.33333333333333	0	737.333333333333	110.5	585.45	138	1548	438.833333333333	0	156	1469.08333333333	99.8261904761905	7	110.166666666667	76.8333333333333	1310.83333333333	169.833333333333	180	18	639.5	1012	0	1.5	55.0166666666667	0	0.5	0	249.565476190476	25.5	0	25	17	0	0	2.875	13.3333333333333	27.5	0	12.25	13.5	59.5	2	5	0	19.3333333333333	1.5	15	5	1	436	10	270.983333333333	4	0	112.85	3	0	1	2	2.5	15	0	109.166666666667	425	33.8333333333333	0	2	0	4	0	45	0	361.916666666667	0	134	0	0	0	0	0	0	2611278.1
0159_AJ09_750041_20191126_ST	2629621	3570.33333333333	601.916666666667	64.1666666666667	878.383333333333	307.65	98.5	37	663.766666666667	173.166666666667	721.833333333333	0.666666666666667	452.833333333333	0	0	873.666666666667	142	636	54	1839.75	644.166666666667	0	342	1842.33333333333	140.17380952381	0	92.8333333333333	96.1666666666667	1194.33333333333	231.166666666667	136.5	5	907	1087	0	0	24	0	0	0	350.434523809525	10	0	22	2	2	0	0	21.6666666666667	49.3333333333333	0	5	2	30	0	0	0	36.45	0	1	2	0	307	24	307.65	0	0	84.1833333333333	5	0	0	1	3.5	5	0	152.5	392.333333333333	15.5	1	3	0	17.5	0	37	0	335.75	0	160.5	0	0	0	0	0	0	2609376.39166667
0159_AY44_33028_20170919_ST	2626122	3035.5	828.416666666667	89.3333333333333	958.35	392.65	119.5	0	1048.56666666667	311.833333333333	579.25	0	457.666666666667	0	0	904.5	83.5	879.75	37.8333333333333	2057.16666666667	729	0	659.5	2400.08333333333	184.985714285714	0	166.25	45.1666666666667	1257.5	183.166666666667	152.5	2	956.5	491	0	0	4.825	0	0	0	462.464285714285	2	0	3	1	15	0	0	13.3333333333333	16	0	13	3	38	3	0	0.333333333333333	3.08333333333333	0.5	0	2	0	193	6.5	392.65	0	0	123.4	0	0	0	1	1	11	0	50.5	422.916666666667	18	0	0	0	0.5	0	69	0	380.333333333333	0	182	0	0	0	0	0	0	2604678.19166667
0159_AB10_103832_20190306_ST	2618290	6340.58333333333	794.25	218	854.833333333333	366.033333333333	81	10	959.066666666667	197.5	787.333333333333	3	550.833333333333	0	0	983.333333333333	140	599.833333333333	68.6666666666667	1485.33333333333	426.333333333333	0	395	1631.83333333333	121.278571428571	0	123.333333333333	129.166666666667	1298.5	352.666666666667	194	19.5	982.5	618	0	0	33.9	0	0	0	303.196428571427	18.5	0	101	7	3	0	0	31	25.6666666666667	0	16.5	18	48	0	0	0	8.6	0.75	2	3	0	263	1	365.7	0	0	113.75	7	0	0	1	11	12	0	114.166666666667	573	39	0	0	0	3	0	101	0	391.583333333333	0	96	0	0	0	0	0	0	2594845.975
0159_AV42_66144_20190909_ST	2607563	2082.66666666667	564.366666666667	48.1666666666667	905.783333333333	403.35	206.333333333333	33.5	717.6	321.266666666667	690.916666666667	5	403.183333333333	27.7666666666667	0	804.833333333333	119	534	44.4166666666667	1800.5	582.166666666667	0	514.75	1809.25	138.354761904762	83	99.25	111	1007.83333333333	489.5	242.5	127	1228	1091	0	18.5	15.85	0	0	0	345.886904761905	51.5	0	0	1	2	0	21.125	23.1666666666667	101.833333333333	0	35.5	5.16666666666667	49.5	0	0	0.166666666666667	25.4666666666667	0	47.75	0	0	324	5.16666666666667	399.516666666667	0	0	105.65	0	0	0	0	3	19	0	214.833333333333	202.333333333333	96	0	4	0	63	0	31	0	262.183333333333	0	174.5	0	0	0	0	0	0	2587678.15
0159_AK37_71047_20190117_ST	2605714	3317.11666666667	905.25	152.5	1045.01666666667	355.05	156.5	21	1094.4	230	617.416666666667	0.333333333333333	627.833333333333	0	0	863.833333333333	110	764.5	34.75	2056.5	567.166666666667	0	347.5	2696	162.840476190476	0	207.75	137.333333333333	1222	335.833333333333	146.5	7.5	1144.5	397	0	0	24.45	0	0	0	407.10119047619	33.5	0	1	6	0	0	0.25	15.1666666666667	39	0	2.33333333333333	5.5	42	0	0	0	21.9666666666667	0	0	1	0	291	11	355.05	0	0	200.15	1	0	0	0	14	25.3333333333333	0	95.5	451.166666666667	19.6666666666667	2	0	0	1	0	118	0	387.466666666667	0	127	0	0	0	0	0	0	2583291.475
0159_AP39_21127_20180218_ST	2585380	1699.66666666667	647	24.6666666666667	862.366666666667	332.133333333333	179.5	2	674.466666666667	334.616666666667	599	5.66666666666667	336.333333333333	2.23333333333333	0	691.5	118	589.333333333333	12.8333333333333	1736.5	811.333333333333	0	406.5	2307.83333333333	143.140476190476	7	96	253.333333333333	903.090909090909	247.833333333333	165	34.5	1167	1489	0	1.5	16.325	0	0	0	357.85119047619	44.5	0	0	2	0	0	0.375	26.3333333333333	147.5	0	10.5	7.16666666666667	50	0	0	0	3.9	2.25	11.5	2	4	143	3.83333333333333	331.8	0	0	98.7166666666667	0	0	0	0	34.3333333333333	11	0	148.333333333333	194.083333333333	8.5	0	0	0	8	0	12	0	291.366666666667	0	175	0	0	0	0	0	0	2566352.95075758
0159_AA34_42448_20190731_ST	2557911	1669	476.5	6	834.75	785.266666666667	526.5	22.9285714285714	1293.36666666667	296.533333333333	1711.41666666667	24.3333333333333	240.483333333333	274.9	0	620.333333333333	389	529.5	252.25	1092.26666666667	605	0	355.75	1141.83333333333	148.814285714286	513	501.75	320.666666666667	765.666666666667	1253.66666666667	759.75	572	982.5	61	0	115.5	0	0	0	0	373.535714285715	404	0	0	0	0	0	36.5	0.666666666666667	324	0	111.166666666667	11.25	11	0	0	0	81.45	0	410.5	0	0	4	4.5	757.85	20.5	0	158.833333333333	0	0	0	0	10.5	10.6666666666667	0	24	138.833333333333	890.166666666667	0	0	0	515	0	3	0	258.866666666667	0	165.5	0	0	0	0	0	0	2534042.48809524
0159_AY44_33086_20171029_ST	2556412	3623.33333333333	700.75	57.8333333333333	918.133333333333	283.683333333333	88	0.5	682.366666666667	138.616666666667	798.916666666667	5.33333333333333	472.033333333333	2.16666666666667	0	811.833333333333	120	605.5	56	1893.83333333333	678.333333333333	0	260.5	1770.5	154.664285714286	3	81.5833333333333	191.5	1159.68181818182	156.5	137.5	12	789	908	0	0	18.2611111111111	0	0	0	386.660714285715	18	0	21	6	1	0	0	28.3333333333333	50.3333333333333	0	6	5	39.5	0	0	0	2.66666666666667	1.75	4	3	0	307	13.5	282.35	0	0	80.6333333333333	0	0	0	0	1	13	0	134.333333333333	342.5	20	0	0	0	0	0	37	0	332.483333333333	0	199.333333333333	0	0	0	0	0	0	2536495.76540404
0159_AA34_42461_20190814_ST	2550667	4524.16666666667	768.25	61.5	955.466666666667	399.366666666667	234	194.142857142857	1059.06666666667	368.1	808.416666666667	0.666666666666667	426	138.833333333333	0	1036.58333333333	218	711.333333333333	78.1666666666667	1543	442.5	0	220.25	1783.83333333333	119.1	127.5	345.416666666667	124.333333333333	1483.83333333333	778.666666666667	490.75	336	1295	558	0	42.5	24.6	0	0	0	297.75	3.5	0	0	7	0	0	0.5	61.1666666666667	182.5	0	314.333333333333	56.5	226.5	0	0	0	34.1166666666667	1	12.5	0	0	136	23	392.45	0	0	310.9	0	0	0	0	0	262.333333333333	0	510.333333333333	729.75	668.666666666667	0	0	0	2	0	4	0	244.683333333333	0	95.5	0	0	0	0	0	0	2524392.67380952
0159_AY44_33303_20200127_ST	2540720	3620.53333333333	880.083333333333	249.666666666667	1115.48333333333	269.816666666667	104.5	1.5	849.266666666667	160.666666666667	616.916666666667	0	592	0	1	1024.83333333333	111.5	638	7	1325.83333333333	378.333333333333	0	349.5	1846.08333333333	146.157142857143	0	267.583333333333	148.333333333333	1111	593.333333333333	174.5	15.5	1081.5	548	0	0	22.15	0	0	0	365.392857142857	2	0	0	7	6	0	0	14.6666666666667	33.5	0	10	4	94.5	0	1	0	1.25	0.75	1	6	0	475	10	269.15	0	0	270.333333333333	1	0	0	1	6.5	9	0	71.1666666666667	703.25	17	0	0	0	0	0	189	0	341.816666666667	0	115	0	0	0	0	0	0	2519443.15
0159_AZ03_32018_20180723_STLS	2535177	3914.66666666667	853.583333333333	195.5	937.583333333333	246.25	84.5	5	829.366666666667	171.733333333333	575.25	1	471.733333333333	6.93333333333333	0	809	124	588.166666666667	82.25	1469.5	414.333333333333	0	325	1515.58333333333	139.088095238095	13	177.583333333333	146	1244.92424242424	445	308.5	24	773	847	0	2	22.5261904761905	0	0	0	347.720238095238	22.5	0	1	5	0	0	0.875	18.3333333333333	26.6666666666667	0	8.5	5.33333333333333	51	0	1	0	7.58333333333333	1.75	6	5	0	270	4.83333333333333	245.583333333333	0	0	183.116666666667	1	0	0	0	2	19	0	100	458.833333333333	16	3	1	0	0	0	120	0	437.383333333333	0	111.5	0	0	0	0	0	0	2514931.93290043
0159_AY44_33282_20191127_ST	2530747	2696.66666666667	670.366666666667	165.333333333333	970.833333333333	272.95	125.833333333333	4	813.966666666667	244.333333333333	632.25	0.333333333333333	465.083333333333	0.5	0	815	108	459.5	4	1591	538.833333333333	0	442.833333333333	1914	152.430952380952	0	177.916666666667	97	1096	427.5	209.5	8.5	1116	986	0	0	13.65	0	0	0	381.07738095238	23.5	0	0	2	1	0	0	12.1666666666667	26.8333333333333	0	4.5	35	55	0	0	0	3.71666666666667	1.25	0.5	6	0	297	6.5	271.95	0	0	247.85	0	0	0	0	1	5	0	179.666666666667	471.666666666667	18	0	0	0	1	0	118	0	276.45	0	152.5	0	0	0	0	0	0	2510927.75833333
0159_AB18_30304_20191002_ST	2521327	2874.5	632.833333333333	100.333333333333	805.333333333333	480.716666666667	211	32.6428571428571	975.9	242.65	1156.16666666667	13.3333333333333	379.233333333333	150.8	0	780.166666666667	212.5	561.833333333333	202.583333333333	1402.5	484.5	0	360.833333333333	1645.33333333333	141.138095238095	196.5	317.5	208.333333333333	1040.5	748.833333333333	431.5	261.5	844	385	0	29.5	4.85	0	0	0	352.845238095238	179	0	11	8	1	0	18.875	7.66666666666667	199.833333333333	0	14.8333333333333	11.3333333333333	33	0	0	0	32.9666666666667	0.75	203	2	0	244	5.33333333333333	463.383333333333	0.5	0	192.366666666667	4	0	0	0	1.33333333333333	89.6666666666667	0	49.8333333333333	407.5	417.833333333333	0	0	0	140.5	0	44	0	277.75	0	183	0	0	0	0	0	0	2499415.04880952
0159_AB10_26201_20180917_ST	2520886	1972	631.833333333333	63.3333333333333	912.833333333333	384.45	181.5	2	626	266.983333333333	584.583333333333	0.333333333333333	413.583333333333	3.83333333333333	0	697	121.5	506	6.83333333333333	1687.5	767.333333333333	0	547.5	2372.66666666667	130.795238095238	0	108.916666666667	97.5	884	331	125	18	1308	926	0	0	5.5	0	3	0	326.988095238095	48.5	0	0	2	0	0	8	11.3333333333333	70.8333333333333	0	4	0	27.5	0	0	0	3.91666666666667	0.25	2.5	0	0	153	3	383.45	0	0	96.4833333333333	1	0	0	0	2.5	9.33333333333333	0	148	194.75	10.5	0	0	0	0	0	41	0	262.35	0	120.5	0	0	0	0	0	0	2502267
0159_AB18_2646_20190328_ST	2517003	3875.75	576.25	22	1061.03333333333	318.216666666667	80.3333333333333	0	605.2	155.5	659.833333333333	0	427.5	0.333333333333333	0	650.166666666667	107.5	563	50	1670	480.5	0	305	1354	113.442857142857	0	187.166666666667	29.3333333333333	1130	203.333333333333	156.5	3.5	710	796	0	0	48.925	0	0	0	283.607142857142	1	0	1	9	0	0	0	9.66666666666667	33.8333333333333	0	1.5	3	59.5	0	0	0	3	0	0	5	0	687	1.5	318.216666666667	0	0	86.2666666666667	6	0	0	0	7	14	0	116.5	541.75	7.5	0	0	0	0	0	16	0	353.833333333333	0	149.5	0	0	0	0	0	0	2497947.50833333
0159_AB10_26069_20180516_ST	2513225	3262.41666666667	579.416666666667	61	920.666666666667	349.366666666667	118.25	0.5	694.833333333333	222.7	530	0	488.416666666667	0	0	787.75	155	521.166666666667	34.5	1859	549.333333333333	0	536.333333333333	1953.41666666667	126.528571428571	0	139.333333333333	67.5	1108.5	224	157.5	3	1152	921	0	0	14.15	0	0	0	316.321428571427	5.5	0	4	3	0	0	0	11.6666666666667	36.3333333333333	0	8.33333333333333	1	30	0	2	0.833333333333333	1.05	0.25	0	25	0	354	2	349.033333333333	0	0	96.5166666666667	2	0	0	7	1	9	0	178	412.5	14.3333333333333	2	0	0	0	0	49	0	313.15	0	208.833333333333	0	1	1	1	1	0	2493239.76666667
0159_AB10_26024_20180430_ST	2488676	3196.66666666667	681.75	119.5	893.85	228.483333333333	111.5	0	788.066666666667	222.183333333333	493.166666666667	0	464.033333333333	0.5	0	804.833333333333	99.5	529.833333333333	15.5833333333333	1552.83333333333	544.5	0	306.083333333333	1950.5	136.214285714286	0.5	210.833333333333	140	1238.83333333333	346.5	172	7.5	939	765	0	0	19.7	0	0	0	340.535714285715	44.5	0	1	4	7	0	0.25	10	49	0	17	21	66	0	0	0	0.616666666666667	1.25	1.5	7	0	327	2	227.65	0	0	178.933333333333	6	0	0	0	1	20.5	0	111.333333333333	384.833333333333	24	0	0	0	0	0	93	0	253.783333333333	0	119.5	0	0	0	0	0	0	2469376.36666667
0159_AA34_42471_20190830_ST	2482750	2368	990.25	31.6666666666667	1380.96666666667	336.316666666667	907	312.785714285714	1446.96666666667	240.25	1619	0	618.533333333333	68.6666666666667	0	1204.75	499	1134.75	18.4166666666667	2818.96666666667	816	0	11.75	1734.16666666667	150.033333333333	67	486.666666666667	16.3333333333333	1561.33333333333	267.833333333333	174.75	137	302	713	0	16	0	0	0	0	375.083333333332	5.5	0	3	1	0	0	0.75	0	569.333333333333	0	197.666666666667	17.25	57	0	0	0	224.383333333333	0.25	7.5	0	0	5	52	332.566666666667	0	0	18.5833333333333	0	0	0	0	172	88.5	0	193.333333333333	317.166666666667	403.333333333333	0	0	0	4	0	3	0	305.016666666667	0	128	0	0	0	0	0	0	2456818.63095238
0159_AP39_21137_20180210_ST	2479245	2542.33333333333	596.95	115.333333333333	974.3	301.2	123	6	809.633333333333	237.233333333333	603.666666666667	0	469.95	2.16666666666667	0.5	748.166666666667	124	513	22.5	1522	514.333333333333	0	541.5	1882.5	114.840476190476	1	140.666666666667	63.1666666666667	917.833333333333	435.166666666667	122.5	13	1180.33333333333	809	0	0	21.1	0	0	0	287.10119047619	29	0	1	7	0	0	0	26.3333333333333	33.1666666666667	0	21.5	14	32.5	0	2	0	7.08333333333333	0.75	3.5	12	1	561	13.5	299.866666666667	0	0	169.116666666667	2	0	0	0	1	15.5	0	193.833333333333	426.916666666667	43.8333333333333	0	0	0	4	0	72	0	301.25	0	105.333333333333	0	0	0	0	0	0	2460089.04166667
0159_AZ03_32098_20200124_ST	2472062	1543.16666666667	397	8	936.4	378.316666666667	179.833333333333	11	749.366666666667	380.25	563	0	398.666666666667	1.33333333333333	0	685.866666666667	47	408.5	16.5833333333333	2142.5	607.833333333333	0	574.5	1929.5	144.638095238095	0	136	104.666666666667	1030.5	201.166666666667	158	52.5	1556	787	0	0	5.8	0	0	0	361.595238095238	12.5	0	8	0	0	0	0	27.6666666666667	21.6666666666667	0	31.8333333333333	15	32.5	2	0	0	9.18333333333334	0.5	39	0	3	288	8	374.65	0	0	125.366666666667	1	0	0	0	1.5	15	0	262.666666666667	143.5	85.3333333333333	0	0	0	0	0	12	0	291.583333333333	0	171.5	0	0	0	0	0	0	2453582.56666667
0159_AS41_40100_20191102_ST	2472033	2026.33333333333	542.333333333333	78	911.45	294.616666666667	141.5	0	642.9	276.5	556.916666666667	2.66666666666667	357.666666666667	0	0	840.166666666667	52.8333333333333	449.833333333333	16.3333333333333	1524	548.166666666667	0	507	1680.41666666667	128.792857142857	0	71.25	135.5	1061	410	154.5	32	1380.5	1126	0	0	32.975	0	0	0	321.982142857142	8	0	1	2	0	0	0	24.1666666666667	34	0	8.5	5	51.5	0	0	0	1.5	2.25	1	2	0	275	4	293.95	0	0	105.166666666667	1	0	0	0	10	4	0	198.333333333333	230	19.5	0	1	0	0	0	68	0	227.75	0	162.5	0	0	0	0	0	0	2453987.75
0159_AZ03_32084_20190614_ST	2459870	4405.23333333333	671.7	71	902.433333333333	291.5	74	2.5	651.9	140.083333333333	608.916666666667	4	473.166666666667	0.333333333333333	0	698.309523809524	125	607.9	101.333333333333	1519	440.166666666667	0	234.5	1169	92.4410714285714	1	142.75	80	1191.16666666667	209	211.5	13	607.5	759	0	1.5	41.8111111111111	0	0	0	231.102678571428	14	0	12	8	1	0.5	0.25	23.6666666666667	19.1666666666667	0	18.75	9	59	0	2	0	5.58333333333333	3.25	12	21	0	323	3.16666666666667	290.833333333333	1	0	118.483333333333	3	0	0	1	2	8.5	0	94.6666666666667	609.083333333333	25	0	2	0	0	0	36	0	356.15	0	120.166666666667	0	0	0	0	0	0	2440893.03561508
0159_AY44_33283_20191212_ST	2446539	3737.83333333333	866.5	252	1024.6	270.233333333333	134.666666666667	37	1008.16666666667	178.433333333333	579.416666666667	0.666666666666667	534.6	7.13333333333333	0	887.833333333333	125	550.5	36.3333333333333	1273.5	394	0	210.833333333333	1819.58333333333	133.37619047619	0	272.083333333333	128.666666666667	1371.33333333333	498.166666666667	141	49	786	398	0	0	99.65	0	0	0	333.440476190475	6	0	0	21	0	0	0.75	28.8333333333333	44.8333333333333	0	26.5	5.33333333333333	83.5	0	0	0	36.9	0.75	8.5	5	1	292	9.5	268.233333333333	0	0	256.133333333333	0	0	0	0	20	40.6666666666667	0	183.333333333333	512.583333333333	56	2	0	0	1	0	154	0	324.783333333333	0	104.5	0	0	0	0	0	0	2425905.81666667
0159_AB10_101812_20190109_ST	2445301	3260.66666666667	719.416666666667	80.1666666666667	833.183333333333	259.716666666667	95	0	702.433333333333	164.5	541.916666666667	1	445	0	0	787.833333333333	87.5	583	37.3333333333333	1487.5	472	0	399.5	1666.08333333333	115.357142857143	1	165.916666666667	148.333333333333	1291.42424242424	306.333333333333	325	7	912.5	591	0	0	12.6	1	0	0	288.392857142858	3	0	2	2	1	0	0	8	17.3333333333333	0	7	8	29	2	0	0	0.75	2.25	2	23	0	269	2	259.05	0	0	163.033333333333	1	0	0	0	1	4	0	156.333333333333	488.083333333333	8	0	1	0	0	0	71	0	281.483333333333	0	152.833333333333	0	0	0	0	0	0	2426546.24242424
0159_AA34_42197_20180809_ST	2437782	1546.80952380952	394.5	1	795.4	77.7333333333333	146	7	648.066666666667	276.05	520.583333333333	2.33333333333333	333.016666666667	17.7	0	552.5	51.5	305	21.1666666666667	1664.66666666667	665.333333333333	0	618.833333333333	2093.5	131.735714285714	0	97.9166666666667	338.5	947	412	74.5	73	1919.5	1346	0	0	0	0	0	0	329.339285714285	190	0	0	0	0	0	4.125	0.5	109.666666666667	0	76.8333333333333	0	14.5	0	0	0	11.2833333333333	0.75	43	0	0	175	0.5	77.2333333333333	0	0	108.516666666667	0	0	0	0	0	40	0	23	219.333333333333	55.3333333333333	0	0	0	31.5	0	10	0	206.633333333333	0	297	0	0	0	0	0	0	2419679.10714286
0159_AK37_71040_20181106_ST	2425223	1419.33333333333	695	35.5	750.466666666667	559.233333333333	280	134.428571428571	1002.76666666667	448.183333333333	930.333333333333	7.33333333333333	383.633333333333	128.766666666667	0	937.059523809524	243.5	593.833333333333	71.5833333333333	2107.86666666667	554.833333333333	0	430.25	1420.75	137.407142857143	199.5	119	121	1038	653.5	422.5	253.5	1312.5	770	0	45	8.25	1	0	0	344.017857142857	37	0	3	12	0	0	4.5	47.5	206.833333333333	0	148.333333333333	27	120.5	0	0	0	24.5833333333333	0.75	82	3	4	77	16.3333333333333	550.733333333333	0	0	106.9	1	0	0	0	3	170	0	323.666666666667	89	335.333333333333	0	0	0	0	0	25	0	273.266666666667	0	170.666666666667	0	0	0	0	0	0	2403800.2702381
0159_AP39_21402_20180611_ST_E21	2421874	1862.93333333333	466	68.5	752.666666666667	276.65	160	0	530.5	249.3	460.833333333333	0.666666666666667	365.116666666667	2.33333333333333	0	732	63	392.5	12.9166666666667	1538	545.666666666667	0	555	1620	123.578571428571	2	138.833333333333	149.666666666667	1014	271.166666666667	134.5	5	1237.5	1073	0	0	32.2333333333333	0	0	0	308.946428571427	87	0	0	15	1	0	0.625	12	91.3333333333333	0	2.5	0	47	0	0	0	6.91666666666667	1	3	0	4	152	3	275.65	0	0	94.1166666666667	0	0	0	0	3	9	0	113.166666666667	179.833333333333	3.5	1	0	0	0	0	21	0	236.95	0	169.666666666667	0	0	0	0	0	0	2405195.73333333
0159_AY44_33159_20190508_ST	2421526	2650.25	648.75	62.5	947.533333333333	342.616666666667	157	4.5	739	242.6	521.416666666667	10	425.2	4.2	0	812.083333333333	88.5	495.25	35.75	1661.83333333333	523	0	402.75	1475.16666666667	124.585714285714	7	114.75	91.3333333333333	1075.18181818182	360.333333333333	98	6	1200	1203	0	0	34.4944444444444	0	0	0	311.464285714285	11.5	0	3	8	2	0	0.5	31.6666666666667	71	0	25.5	6	47	0	0	0	8.96666666666667	1.5	11	1	0	178	4.5	341.95	0	0	99.9166666666667	0	0	0	0	1	23.6666666666667	0	196.666666666667	301.5	27.5	2	1	0	9	0	69	0	272.116666666667	0	156.5	0	0	0	0	0	0	2402737.00707071
0159_AB10_26254_20181210_ST	2415607	2362	504.4	14.3333333333333	828.583333333333	253.483333333333	119.5	0	607.5	273.333333333333	481.666666666667	2.66666666666667	352.666666666667	0	0	734.833333333333	86	420.833333333333	14.6666666666667	1626.83333333333	621.166666666667	0	385	1975.83333333333	106.8	0	123	81.1666666666667	1129.83333333333	258.166666666667	115.5	17.5	1200.5	1023.5	0	0	37.6	0	0	0	267	3	0	8	1	0	0	0	21.6666666666667	45.6666666666667	0	38	1.5	56.5	0	0	0	1.5	0	0	1	1	426	3.83333333333333	253.15	0	0	195.066666666667	4	0	0	0	0	10	0	275.833333333333	192.583333333333	43	1	0	0	0	0	1	0	213.15	0	108.5	0	0	0	0	0	0	2397675.18333333
