sample_id	total	transferase_complex	X1_3_beta_D_glucan_synthase_complex	ubiquitin_ligase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	palmitoyltransferase_complex	alpha_alpha_trehalose_phosphate_synthase_complex__UDP_forming_	acetolactate_synthase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_farnesyltransferase_complex	Rab_protein_geranylgeranyltransferase_complex	serine_pyruvate_aminotransferase_complex	oligosaccharyltransferase_complex	aspartate_carbamoyltransferase_complex	riboflavin_synthase_complex	cellulose_synthase_complex	protein_N_acetylglucosaminyltransferase_complex	ubiquitin_conjugating_enzyme_complex	mannosyltransferase_complex	decaprenyl_diphosphate_synthase_complex	Atg12_Atg5_Atg16_complex	methyltransferase_complex	oxoglutarate_dehydrogenase_complex	methionine_adenosyltransferase_complex	transferase_complex__transferring_phosphorus_containing_groups	inositol_phosphoceramide_synthase_complex	SUMO_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_II_complex	acetyltransferase_complex	dehydrodolichyl_diphosphate_synthase_complex	Bre1_Rad6_ubiquitin_ligase_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_I_complex	Remaining
0159_BC12_41004_20171127_ST	1396914	0	0	0.075	0	0.166666666666667	0	44	0	0	0	0	0	289	375	0	8	0	0	0	0	16	49.8125	0	9508.58333333335	0	12	0	0.25	0	0	0	0	0	0	0	1386611.1125
0159_AK37_71012_20180504_ST	1384613	0	0	0	0	0	2	24	0	0	0	0	0	282.4	402	0	21.75	0	0	0	0	14	23	0	9223.58333333331	0	40	0	0	0	0	0	0	0	0	0	1374580.26666667
0159_AY44_33252_20190930_ST	1381137	0	0	1.08333333333334	0	0	2	22	0	8	0	0	0	279.4	378.5	0	13.0833333333333	0	0	0	0	27	13.125	0	9491.10000000001	0	42	0	0	0	0	0	0	0	0	0	1370859.70833333
0159_AP39_21040_20171006_ST	1372572	0	0	0	0	0	0	324	0	0	0	0	0	280.6	507	0	5.08333333333335	0	0	0	0	11	195.9375	0	8092.45833333331	0	7	0	0.5	0	0	0	0	0	0	0	1363148.42083333
0159_AP39_21167_20171214_ST	1368652	1	0	1.62916666666667	0	0	0	59	0	0	0	0	0.166666666666667	306.4	346	0	2.33333333333333	0	0	0	0	75	302.583333333333	0	8648.49999999999	0	4	0	0.145833333333333	0	0	0	0	0	0	0	1358905.24166667
0159_AB10_26118_20180813_ST	1361964	0	0	0	0	0	0	19	0	0	0	0	0	291	336	0	6.16666666666665	0	0	0	0	32	6.25	0	9402.45833333335	0	10	0	0.5	0	0	0	0	0	0	0	1351860.625
0159_AS41_40088_20191004_ST	1357709	0	0	0.0555555555555555	0	0	0	8	0	0	0	0	0.0833333333333333	250	443	0	15	0	0	0	0	6.5	5.5	0	10067.5333333334	0	6.5	0	0.25	0	0	0	0	0	0	0	1346906.57777778
0159_AA34_42117_20180619_ST	1339178	0	0	0.5	0	0	0.5	0	0	3	0	0	0	321	351	0	7.25	0	0	0	0	19	1.5	0	8546.16666666665	0	1	0	0.25	0	0	0	0	0	0	0	1329926.83333333
0159_AY44_33260_20191106_ST	1333069	0	0	0.666666666666665	0	0	0	14	0	0	0	0	0	288	265	0	13.0833333333333	0	0	0	0	70	7.75	0	9668.75	0	2	0	5	0	0	0	0	0	0	0	1322734.75
0159_AQ29_10042_20171130_ST	1329470	0	0	0	0	0	0	0	0	0	0	0	0	197	300	0	7.33333333333335	0	0	0	0	4	75.5	0	9574.16666666665	0	0	0	0	0	0	0	0	0	0	0	1319312
0159_AB10_106685_20190116_ST	1322929	0	0	2	0	0	0	14	0	0	0	0	0	275	278	0	0.666666666666665	0	0	0	0	24	6.625	0	8443.25	0	11	0	0.25	0	0	0	0	0	0	0	1313874.20833333
0159_AB10_101383_20190318_ST	1319102	0	0	0.5	0	0	0	3	0	0	0	0	0	263	195	0	0.916666666666665	0	0	0	0	28	1.75	0	8187.16666666665	0	2	0	0	0	0	0	0	0	0	0	1310420.66666667
0159_BC12_41001_20171018_ST	1316868	0	0	0.666666666666665	0	0.333333333333333	0	8	0	0	0	0	0	314	338.5	0	0.166666666666666	0	0	0	0	14	0.75	0	8868.41666666665	0	17	0	0	0	0	0	0	0	0	0	1307306.16666667
0159_AK37_71041_20181122_ST	1315430	0	0	0.166666666666666	0	0.166666666666667	1	27	0	0	0	0	0	349.2	315.5	0	2.5	0	0	0	0	105	16.25	0.25	9881.5	0	5	0	3.58333333333333	0	0	0	0	0	0	0	1304722.88333333
0159_AA34_42183_20180730_ST	1309744	0	0	1.62698412698413	0	0.0555555555555557	0	107	0	0	1	0	0.5	237.6	353.5	0	2.16666666666667	0	0.0833333333333333	0	0	0.25	238.333333333333	0	8742.54166666665	0	0	0	1.04166666666667	0	0	0	0	0	0.0714285714285715	0	1300058.22936508
0159_AB10_100707_20181102_ST	1307833	0	0	1.65	0	0	0	18	0	0	0	0	0	328.2	555	0	7.41666666666665	0	0	0	0	17	9.5	0	9289.75	0	1	0	0.25	0	0	0	0	0	0	0	1297605.23333333
0159_BA21_18022_20171205_ST	1294819	0	0	0.1875	0	0.333333333333333	2	1	0	0	0	0	0	214	232	0	0.166666666666666	0	0	0	0	6	0	0	7496.83333333333	0	0	0	1.75	0	0	0	0	0	0	0	1286864.72916667
0159_AA34_42460_20191014_ST	1284171	0	0	0	0	0	0	64	0	0	0	0	0	262.8	418	0	29.6666666666667	0	0	0	0	17	141.75	0	18034	0	0	0	0	0	0	0	0	0	0	0	1265203.78333333
0159_AK37_71025_20181010_ST	1281993	1	0	0	0	0.166666666666667	0	80	0	0	0	0	0	203	459	0	0.75	0	0	0	0	15	48.875	0	9466	0	7	0	1.5	0	0	0	0	0	0	0	1271710.70833333
0159_AA34_42090_20180515_ST	1281859	0	0	0.825	0	0	0	3	0	0	0	0	0	178.4	171	0	0.75	0	0	0	0	18	9.3125	0	8379.16666666666	0	1	0	0	0	0	0	0	0	0	0	1273097.54583333
0159_AY44_33186_20190530_ST	1281049	0	0	0.437500000000001	0	0	0	41	0	0	0	0	0.0833333333333333	217	260	0	12.9166666666667	0	0	0	0	27	50.9375	0	8816	0	0	0	0	0	0	0	0	0	0	0	1271623.625
0159_AZ03_32051_20190819_STLS	1277296	0	0	0.25	0	0.5	0	56	0	0	0	0	0	267.8	300	0	8.83333333333335	0	0.0833333333333333	0	0	15	18.25	0	8271.75	0	1	0	2.5	0	0	0	0	0	0.25	0	1268353.78333333
0159_AA34_42146_20180730_ST	1268089	0	0	0.541666666666667	0	0	0	25	0	0	0	0	0	302	350	0	36.3333333333333	0	0	0	0	31	1.5	0	8797.58333333335	0	39	0	0.75	0	0	0	0	0	0	0	1258505.29166667
0159_AZ03_32018_20180723_STHS	1263769	0	0	0.558333333333333	0	0	1	28	0	0	0	0	0	313.4	301	0	13.5	0	0	0	0	42	29.1666666666667	0	8238.50000000001	0	4	0	0.25	0	0	0	0	0	0	0	1254797.625
0159_AZ03_32052_20190827_STLS	1228323	0	0	0	0	0	74	355	0	0	0	0	0	314.4	416	0	3.33333333333333	0	0	0	0	16	72.5	0	7372.875	0	16	0	0	0	0	0	0	0	0	0	1219682.89166667
0159_AA34_42423_20190503_ST	1225186	0	0	0	0	0	0	10	0	0	0	0	0	200.8	305.5	0	0.166666666666666	0	0	0	0	3	39.5	0	10023.9166666666	0	0	0	0	0	0	0	0	0	0	0	1214603.11666667
0159_AZ03_32055_20190830_STHS	1201025	0	0	1.52083333333334	0	0	1	24.5	0	0	0	0	0	276.2	342	0	0.25	0	0	0	0	64	12.5	0	8301.50000000001	0	0	0	0.25	0	0	0	0	0	0	0	1192001.27916667
0159_AA34_42236_20181116_ST	1194742	0	0	0	0	0	0	48	0	0	0	0	0	191.4	227	0	0	0	0	0	0	42	32.25	0	7724.24999999998	0	1	0	0	0	0	0	0	0	0	0	1186476.1
0159_AB18_26471_20190911_ST	1192753	0	0	0.166666666666666	0	0	1	10	0	0	0	0	0	210	275	0	0.5	0	0	0	0	91	10.625	0	8267.91666666666	0	2.5	0	0.25	0	0	0	0	0	0	0	1183884.04166667
0159_AN38_59050_20181119_ST	1182602	0	0	0.375	0	0	0	5	0	0	0	0	0	265	289	0	2.58333333333333	0	0	0	0	6	7.625	0	8264.08333333335	0	300	0	0	0	0	0	0	0	0	0	1173462.33333333
0159_BE31_82033_20191106_ST	1174569	0	0	0.375	0	0	0	14	0	0	0	0	0	236	283.5	0	3.83333333333333	0	0	0	0	12	15.3125	0	7811.91666666667	0	9	0	0	0	0	0	0	0	0	0	1166183.0625
0159_AV42_66207_20190915_ST	1174448	0	0	0	0	0	0	3	0	0	0	0	0	236.6	140	0	6.16666666666665	0	0	0	0	7	17.2916666666667	0	7445.83333333333	0	1	0	3.25	0	0	0	0	0	0	0	1166587.85833333
0159_AB10_26098_20180626_ST	1169901	0	0	0.1875	0	0	1	0	0	0	0	0	0	225	261	0	0.25	0	0	0	0	18	8.5	0	7331.16666666667	0	16	0	0	0	0	0	0	0	0	0	1162039.89583333
0159_AY44_33271_20191119_ST	1167268	0	0	0	0	0	1	13	0	0	0	0	0	242	254	0	4.58333333333333	0	0	0	0	41	1.47916666666666	0	8824.66666666665	0	8	0	2.75	0	0	0	0	0	0	0	1157875.52083333
0159_AB18_26436_20191018_ST	1162795	0	0	0.375	0	0	0	7	0	0	0	0	0	252	437.5	0	26.1666666666667	0	0	0	0	22.1666666666667	7.5625	0	7978.41666666667	0	1	0	0.4375	0	0	0	0	0	0	0	1154062.375
0159_AJ09_750030_20190922_ST	1159288	0	0	0.166666666666666	0	0	2	10	0	0	0	0	0	273	287	0	27.5	0	0	0	0	42	8.375	0	8256.25	0	11	0	0.5	0	0	0	0	0	0	0	1150370.20833333
0159_AA34_42295_20181127_ST	1156205	0	0	0	0	0	0	0	0	0	0	0	0	313	379	0	27.5	0	0	0	0	3	2	0	9379.5	0	0	0	0	0	0	0	0	0	0	0	1146101
0159_AY44_33281_20191203_ST	1151585	0	0	0.2625	0	0	0	17.5	0	0	0	0	0	188	311	0	13.25	0	0	0	0	20	2.25	0	7588.41666666665	0	10	0	0.25	0	0	0	0	0	0	0	1143434.07083333
0159_AQ22_10435_20191009_ST	1150998	0	0	0	0	0	0	0	0	0	0	0	0	253	267	0	24.6666666666667	0	0	0	0	5	2.5	0	7764.41666666667	0	3	0	0	0	0	0	0	0	0	0	1142678.41666667
0159_AB10_26721_20201210_ST	1142654	0	0	0	0	0	0	11	0	0	0	0	0	247	314	0	2.58333333333333	0	0	0	0	46	1.5	0	8529.33333333335	0	1	0	0.25	0	0	0	0	0	0	0	1133501.33333333
0159_AK37_71069_20190718_ST	1128552	0	0	0	0	0	1	73	0	0	0	0	0	252.6	337	0	0.5	0	0	0	0	30	66.1875	0	8190.75	0	10	0	8	0	0	0	0	0	0	0	1119582.9625
0159_AB18_102750_20191024_ST	1119710	0	0	0	0	0	1	9	0	0	0	0	0	264	287.5	0	69.5	0	0	0	0	27	1.25	0	7132.83333333333	0	7	0	0	0	0	0	0	0	0	0	1111910.91666667
0159_AQ29_10072_20180330_ST	1116795	0	0	0	0	0	0	2	0	0	0	0	0	238.2	339	0	23.8333333333333	0	0	0	0	8	0.5	0	9641.25	0	10	0	0	0	0	0	0	0	0	0	1106532.21666667
0159_AA34_42492_20191121_ST	1114648	0	0	0	0	0	0	50	0	0	0	0	0	83	266	0	22.5833333333333	0	0	0	0	246	66.75	0	9194.41666666669	0	0	0	0	0	0	0	0	0	0	0	1104719.25
0159_AB10_26213_20181121_ST	1113117	0	0	0.5	0	0	8	3	0	0	0	0	0	229	180	0	0.916666666666665	0	0	0	0	36	2.625	0	6685	0	1	0	0.75	0	0	0	0	0	0	0	1105970.20833333
0159_AB10_26036_20180417_ST	1110092	0	0	0	0	0	0	12	0	0	0	0	0	191	310	0	3.91666666666667	0	0	0	0	13	32.0833333333333	0	8174.29166666669	0	3	0	0	0	0	0	0	0	0	0	1101352.70833333
0159_AB10_26364_20190311_ST	1106363	0	0	0	0	0	2	9	0	0	0	0	0	216	304	0	18.4166666666667	0	0	0	0	8	13.5	0	7053.66666666667	0	14	0	0	0	0	0	0	0	0	0	1098724.41666667
0159_BE31_82028_20191226_ST	1090547	0	0	0.166666666666666	0	0	1	11	0	0	0	0	0	202.4	291	0	4.5	0	0	0	0	12	22.3541666666667	0	7218.16666666667	0	3	0	0.5	0	0	0	0	0	0	0	1082780.9125
0159_AY44_33026_20171014_ST	1082178	0	0	2	0	0.666666666666667	3	10	0	0	0	0	0	191	239	0	12.25	0	0	0	0	25	10	0	7481.58333333335	0	4	0	1.75	0	0	0	0	0	0	0	1074197.75
0159_AB10_100722_20190318_ST	1081854	0	0	0.166666666666666	0	0	1	13	0	0	0	0	0	231	276	0	8.41666666666665	0	0	0	0	27	4.5	0	7895.5	0	9	0	0	0	0	0	0	0	0	0	1073388.41666667
0159_AB10_26151_20180725_ST	1072273	0	0	0	0	0	0	20	0	0	0	0	0	265	305	0	8.5	0	0	0	0	17	0.5625	0	7290.41666666667	0	4	0	0	0	0	0	0	0	0	0	1064362.52083333
0159_AQ29_10047_20180102_ST	1069681	0	0	0	0	0	0	25	0	0	0	0	0	222.6	315	0	13.1666666666667	0	0	0	0	13	18.25	0	7226.91666666667	0	0	0	0	0	0	0	0	0	0	0	1061847.06666667
0159_AQ29_10093_20180612_ST	1067344	0	0	0	0	0	0	8	0	0	0	0	0	191	249.5	0	2.08333333333333	0	0	0	0	6	7.5	0	8596.66666666666	0	4	0	0	0	0	0	0	0	0	0	1058279.25
0159_AA34_42157_20180706_ST	1062387	0	0	0	0	0	1	5	0	0	0	0	0	214	250	0	0	0	0	0	0	4	4.5	0	7224.5	0	16	0	0	0	0	0	0	0	0	0	1054668
0159_AB10_26296_20190103_ST	1059952	2	0	0.15	0	0	0	11	0	0	0	0	0	234	214	0	0.166666666666666	0	0	0	0	15	4	0	7256.91666666667	0	6	0	1.5	0	0	0	0	0	0	0	1052207.26666667
0159_AB10_26080_20180706_ST	1054698	0	0	0	0	0	0	56	0	0	0	0	0.0833333333333333	222.4	375	0	17.5	0	0	0	0	13	15.25	0	7454.25	0	0	0	0	0	0	0	0	0	0	0	1046544.51666667
0159_AB10_26064_20180516_ST	1049055	0	0	0	0	0.333333333333333	2	8	0	0	0	0	0	220	266	0	1.33333333333334	0	0	0	0	70	21.2291666666667	0	6856.33333333333	0	2	0	4.25	0	0	0	0	0	0	0	1041603.52083333
0159_AZ03_32054_20190917_STHS	1048185	0	0	0.166666666666666	0	0	0	24.5	0	0	0	0	0	258.2	282	0	10	0	0	0	0	8	5.5	0	7141.41666666667	0	0	0	0	0	0	0	0	0	0	0	1040455.21666667
0159_AA34_42504_20191031_ST	1044715	0	0	0	0	0	0	1	0	0	0	0	0	226	287	0	2.91666666666667	0	0	0	0	22	3.75	0	8848.04166666669	0	0	0	0	0	0	0	0	0	0	0	1035324.29166667
0159_AK37_71026_20180902_ST	1039966	0	0	0.875	0	0	0.5	27	0	0	0	0	0	222.2	295	0	8	0	0	0	0	5	46.4166666666667	0	7472.64583333333	0	39	0	0	0	0	0	0	0	0	0	1031849.3625
0159_AB10_103281_20180518_ST	1036988	0	0	0.375	0	0	0	6	0	0	0	0	0	246	239	0	12.6666666666667	0	0	0	0	103	0	0	7313.5	0	2	0	0	0	0	0	0	0	0	0	1029065.45833333
0159_AQ29_10142_20190319_ST	1035122	0	0	0.5	0	0	0	0.5	0	0	1	0	0.333333333333333	336	385	0	7.66666666666665	0	0	0	0	4.5	0	0	9124.33333333333	0	1	0	1.375	0	0	0	0	0	0	0	1025259.79166667
0159_AB18_26832_20210112_ST	1023234	0	0	0	0	0	0	0	0	0	0	0	0	240	351	0	72.5833333333335	0	0	0	0	49	1.125	0	7198.5	0	0.5	0	0.25	0	0	0	0	0	0	0	1015321.04166667
0159_AQ29_10088_20180605_ST	1019757	0	0	0	0	0	0	0	0	0	0	0	0	250	347	0	56.0833333333335	0	0	0	0	7	19.5	0	9211.33333333335	0	2	0	0	0	0	0	0	0	0	0	1009864.08333333
0159_AA34_42441_20190629_ST	1017772	0	0	0	0	0	0	0	0	0	0	0	0	287	293	0	6.58333333333335	0	0	0	0	14	0	0	7722.58333333333	0	1	0	0	0	0	0	0	0	0	0	1009447.83333333
0159_AQ29_10084_20180505_ST	1009709	0	0	0	0	0	0	25	0	0	0	0	0	181.6	401	0	0.5	0	0	0	0	7	9.25	0	8009.08333333331	0	0	0	0	0	0	0	0	0	0	0	1001075.56666667
0159_BE31_82031_20200116_ST	1002626	0	0	0.375	0	0	0	52	0	0	0	0	0	137.6	181	0	0.416666666666667	0	0	0	0	9	63.875	0	6277.16666666667	0	1	0	0	0	0	0	0	0	0	0	995903.566666666
0159_AB10_30135_20181217_ST	1001224	0	0	1.49166666666667	0	0.5	1	10	0	1	2	0	0	198	229	0	4.08333333333333	0	0	0	0	23.0555555555556	8	0	6657.25277777778	0	8	0	4.5	0	0	0	0	0	0	0	994076.116666667
0159_AK37_71064_20190705_ST	989348	0	0	1.5	0	0	0	91	0	0	0	0	0	172.4	310	0	7.58333333333335	0	0	0	0	24	79.25	0	6488.83333333333	0	0	0	0.0833333333333332	0	0	0	0	0	0	0	982173.35
0159_AK37_71070_20190824_ST	981917	0	0	0	0	0.666666666666667	3	2	0	0	0	0	0	225	250	0	15.0833333333333	0	0	0	0	74	5.25	0	6489.16666666667	0	5.5	0	0	0	0	0	0	0	0	0	974847.333333333
0159_AJ09_750060_20191112_ST	981649	1	0	0.5	0	0	0	2	0	0	0	0	0	190	231.5	0	0.25	0	0	0	0	8	3.25	0	5967.75	0	2	0	0.5	0	0	0	0	0	0	0	975242.25
0159_AV42_66154_20190902_ST	980290	0	0	0.1875	0	0	0	20	0	0	0	0	0	211	203	0	0	0	0	0	0	8	16.75	0	6176	0	17	0	0	0	0	0	0	0	0	0	973638.0625
0159_AB18_101695_20191018_ST	979133.000000001	0	0	0.5	0	0	1	41	0	0	0	0	0	168	188	0	4.08333333333333	0	0	0	0	1	42.5	0	6736.5	0	13	0	0	0	0	0	0	0	0	0	971937.416666667
0159_AQ29_10057_20180226_ST	972935	0	0	0	0	0	0	15	0	0	0	0	0	227	229	0	19	0	0	0	0	4	29.25	0	7520.33333333333	0	0	0	0	0	0	0	0	0	0	0	964891.416666666
0159_AP39_21037_20171123_ST	970983	0	0	0	0	0	1	4	0	0	0	0	0	166	206	0	0.166666666666666	0	0	0	0	14	1.5	0	5693.25	0	14	0	0	0	0	0	0	0	0	0	964883.083333333
0159_AB10_26303_20190125_ST	970690.999999999	0	0	0	0	0	2	5.5	0	0	0	0	0	249	273	0	36.3333333333333	0	0	0	0	16	7.75	0	6320	0	1	0	0	0	0	0	0	0	0	0	963780.416666666
0159_AA34_42122_20180605_ST	947399	0	0	0	0	0.333333333333333	1	16	0	0	0	0	0	194	264	0	9.5	0	0	0	0	6	5.75	0	6389.75	0	30	0	0.25	0	0	0	0	0	0	0	940482.416666667
0159_AV42_66140_20190602_ST	946294	0	0	0	0	0.333333333333333	3	23	0	0	0	0	0	217	204	0	13.25	0	0	0	0	11	1.16666666666666	0	6079.25	0	0	0	0	0	0	0	0	0	0	0	939742
0159_AP39_21099_20171122_ST	945091	0	0	0	0	0	1	18	0	0	0	0	0	173	261	0	1.33333333333334	0	0	0	0	7	6.5	0	6095.66666666667	0	1	0	0	0	0	0	0	0	0	0	938526.5
0159_AB18_26636_20191029_ST	943180	0	0	0	0	0	0	27	0	0	0	0	0	216.6	207	0	10.3333333333333	0	0	0	0	26	7	0	5527.91666666667	0	1	0	1	0	0	0	0	0	0	0	937156.15
0159_AA34_42292_20181127_ST	930709	0	0	0	0	0	0	3	0	0	0	0	0	268	383	0	16.5	0	0	0	0	26	7	0	8401.08333333335	0	0	0	0	0	0	0	0	0	0	0	921604.416666667
0159_AA34_42255_20180920_ST	928430	0	0	0.375	0	0	0	0	0	0	0	0	0	185.2	206	0	4.25	0	0	0	0	39	9.5	0	9127.16666666669	0	2	0	2	0	0	0	0	0	0	0	918854.508333333
0159_AV42_66180_20190913_ST	924834	0	0	0.166666666666666	0	0	0	24	0	0	0	0	0	225.2	258	0	11.3333333333333	0	0	0	0	31	80.75	0	5708.41666666667	0	2	0	0	0	0	0	0	0	0	0	918493.133333334
0159_AJ09_750035_20191010_ST	921557.000000001	0	0	0	0	0.166666666666667	0	4	0	0	0	0	0	174	187	0	0.416666666666667	0	0	0	0	7	4.5	0	5840.25	0	3	0	0	0	0	0	0	0	0	0	915336.666666667
0159_AY44_33293_20191206_ST	921364	0	0	0.333333333333333	0	0	0	14	0	0	0	0	0	168	213	0	6.5	0	0	0	0	27	7.6875	0	6647.58333333333	0	5	0	3.75	0	0	0	0	0	0	0	914271.145833334
0159_AA34_42288_20181031_ST	917177	0	0	6.775	0	0	0	18	0	0	0	0	0	191	210	0	20.1666666666667	0	0	0	0	17.5	9.125	0	6358.98809523809	0	0	0	0	0	0	0	0	0	0	0	910345.445238095
0159_AA34_42403_20190422_ST	903496	0	0	0	0	0	0	1	0	0	0	0	0	174	263	0	0.333333333333333	0	0	0	0	13	5.5	0	6478.5	0	138	0	0	0	0	0	0	0	0	0	896422.666666667
0159_BC45_41009_20171103_ST	902972	0	1.41666666666666	11.4484126984127	0	0.444444444444443	2.5	1	0	1	4	0	1	156	135	0	10.75	0.0277777777777777	1.93055555555556	0.5	0	4	4.0625	0	5285.96309523809	1	3.5	0	8.4125	0.916666666666667	0.111111111111111	1.05555555555555	1.30555555555555	0.805555555555555	0.142857142857143	0	897333.706746032
0159_AS41_40102_20191114_ST	902060	0	0	0	0	0	0	8	0	0	0	0	0	176	166	0	24.75	0	0	0	0	3	14	0	5432.25	0	2	0	0	0	0	0	0	0	0	0	896234
0159_AY44_33039_20170920_ST	897699	0	0	0	0	0	0	15	0	0	0	0	0	236.4	194	0	30.25	0	0	0	0	13	6.5	0	5893.58333333333	0	2	0	0	0	0	0	0	0	0	0	891308.266666667
0159_AB10_26304_20190107_ST	891218.000000001	0	0	0	0	0	0	11	0	0	0	0	0	204	217	0	9.16666666666665	0	0	0	0	3	4.5	0	5643.5	0	7	0	0	0	0	0	0	0	0	0	885118.833333334
0159_AQ29_10081_20180424_ST	884385	0	0	0	0	0	0	9	0	0	0	0	0	141.4	177	0	0.416666666666667	0	0	0	0	5	12.25	0	6127.91666666667	0	0	0	0	0	0	0	0	0	0	0	877912.016666667
0159_BE31_82028_20200116_ST	872819	0	0	0	0	0	0	8	0	0	0	0	0	144	198	0	4.25	0	0	0	0	6	7.25	0	5681.75	0	0	0	0.75	0	0	0	0	0	0	0	866769
0159_AA34_42203_20180814_ST	871956	0	0	0	0	0	0	8	0	0	0	0	0	179	175.5	0	0.333333333333333	0	0	0	0	6	11.375	0	5704.83333333333	0	8	0	0	0	0	0	0	0	0	0	865862.958333333
0159_AQ22_10402_20180123_ST	864732	0.333333333333333	0	0.25	0	0	0	3	0	0	0	0	0	215.4	281	0	9.83333333333335	0	0	0	0	9	19	0	6907.25	0	249	0	0	0	0	0	0	0	0	0	857037.933333333
0159_AY44_33030_20170915_ST	862152.000000001	0	0	0	0	0	0	0	0	0	0	0	0	192	181	0	11.4166666666667	0	0	0	0	5	0.625	0	5302.41666666667	0	102	0	0.5	0	0	0	0	0	0	0	856357.041666667
0159_AB10_26264_20181015_ST	861368	0	0	0.575	0	0	0	5	0	0	0	0	0	168	237	0	15.4166666666667	0	0	0	0	14	8	0	6114.16666666667	0	2	0	0	0	0	0	0	0	0	0	854803.841666667
0159_AB10_103292_20190425_ST	855847	0	0	0	0	0	0	22	0	0	0	0	0	184.6	215	0	1.33333333333334	0	0	0	0	3	14.75	0	6258.91666666667	0	2	0	0.25	0.333333333333333	0	0	0	0	0	0	849144.816666666
0159_AB18_26429_20190327_ST	855407	0	0	0	0	1.66666666666667	0	16	0	0	0	0	0	219	195	0	1.91666666666666	0	0	0	0	11	17.875	0	6090.16666666667	0	1	0	1.25	0	0	0	0	0	0	0	848852.125
0159_AQ29_10074_20180405_ST	855382	0	0	0	0	0	0	0	0	0	0	0	0	135	215	0	1.91666666666666	0	0	0	0	5	0.5	0	7466.66666666667	0	1	0	0	0	0	0	0	0	0	0	847556.916666667
0159_AY44_33257_20191029_ST	847004	0	0	0.166666666666666	0	0	0	9	0	0	0	0	0	219	227	0	0.583333333333335	0	0	0	0	15	0.25	0	6099.83333333333	0	1	0	0	0	0	0	0	0	0	0	840432.166666667
0159_AA34_42294_20181129_ST	846938	0	0	0	0	0	0	1	0	0	0	0	0	194	365	0	26.8333333333333	0	0	0	0	8	1	0	7872	0	9	0	0	0	0	0	0	0	0	0	838461.166666666
0159_AA34_42103_20180813_ST	836642	0	0	0.0833333333333333	0	0	0	143	0	0	0	0	0	86.4	312	0	4.83333333333333	0	0	0	0	0	108.083333333333	0	6238.66666666667	0	0	0	0	0	0	0	0	0	0	0	829748.933333334
0159_AN08_59020_20180815_ST	834347	0	0	2	0	0	0	24.5	0	0	0	0	0	151	213.5	0	0.75	0	0	0	0	11	15.75	0	5685.75	0	17	0	1	0	0	0	0	0	0	0	828224.75
0159_BE31_82025_20200108_ST	829035	0	0	0.325	0	0	0	8	0	1	1	0	0.166666666666667	135	179	0	1	0	0	0	0	12.5	4.875	0	5889.29166666667	0	2	0	4.73106060606061	0	0	0	0	0	0	0	822796.11060606
0159_AA34_42184_20180725_ST	828055.000000001	0	0.5	0.5	0	0	0	71	0	0	0	0	0	235	359	0	0.166666666666666	0	0	0	0	42	189	0	4582.5	0	0	0	0	0	0	0	0	0	0	0	822575.333333334
0159_AB10_100704_20181210_ST	827378	0	0	0	0	0	0	1	0	0	0	0	0	147.4	173	0	0.25	0	0	0	0	9	2.5	0	4675.5	0	3	0	0	0	0	0	0	0	0	0	822366.35
0159_AN38_59011_20171127_ST	825772	0	0	0.5	0	0	0	16	0	0	0	0	0	154	171.5	0	12	0	0	0	0	22	11.5	0	5807.16666666667	0	1	0	1.75	0	0	0	0	0	0	0	819574.583333334
0159_AY44_33041_20170920_ST	816589	0	0	0	0	0	0	82	0	0	0	0	0	181.8	181	0	4.33333333333333	0	0	0	0	6	30.9166666666667	0	4435.33333333333	0	1	0	0	0	0	0	0	0	0	0	811666.616666667
0159_AA34_42372_20190318_ST	810885	0	0	0	0	0	0	14	0	0	0	0	0	94	279	0	13.6666666666667	0	0	0	0	11	11.5	0	6590.70833333333	0	0	0	0	0	0	0	0	0	0	0	803871.125
0159_AQ29_10002_20170630_ST	805937.999999999	0	0	0	0	0	0	0	0	0	0	0	0	178.2	216	0	1.91666666666666	0	0	0	0	4	19	0	7170.16666666667	0	2	0	0	0	0	0	0	0	0	0	798346.716666666
0159_AQ29_10118_20180912_ST	798703	0	0	0	0	0	0	2	0	0	0	0	0	189	237	0	11.0833333333333	0	0	0	0	10	0.5	0	6790.58333333333	0	0	0	0	0	0	0	0	0	0	0	791462.833333334
0159_AA34_42272_20181010_ST	794695	0	0	0	0	0	0	15	0	0	0	0	0	224.6	327	0	0.75	0	0	0	0	0	6	0	6157	0	0	0	0	0	0	0	0	0	0	0	787964.65
0159_AZ03_32073_20190317_ST	792784	0	0	0.1875	0	0.333333333333333	1	1	0	0	0	0	0	135	196.5	0	0.333333333333333	0	0	0	0	10	0.125	0	4641.875	0	2	0	0	0	0	0.166666666666666	0	0	0	0	787795.479166666
0159_AB10_26007_20180504_ST	792125	0	0.25	0.5	0	0	0	15	0	0	0	0	0	161	134	0	42.75	0	0	0	0	69	11	0	5723.75	0	8	0	0	0	0	0	0	0	0	0	785959.75
