,Bacteroidales_S24_7_grp_uncl,Lachnospiraceae_uncl,Lachnospiraceae_NK4A136_grp,Ruminococcaceae_uncl,Lactococcus,Romboutsia,Clostridiales_vadinBB60_grp_uncl,Akkermansia,Anaeroplasma,Oscillibacter,Acetatifactor,Ruminiclostridium_9,Enterobacteriaceae_uncl,Lactobacillus,Turicibacter,Lachnospiraceae_UCG_001,Clostridium_sensu_stricto_1,Clostridiales_uncl,Parabacteroides,Tyzzerella,Enterococcus,Peptostreptococcaceae_uncl,Ruminococcaceae_UCG_014,Bacteria_uncl,Parcubacteria_uncl,Lachnoclostridium,Lactobacillales_uncl,Epulopiscium,Clostridiaceae_1_uncl,Erysipelatoclostridium,Flavobacterium,Ruminiclostridium_5,Roseburia,Anaerotruncus,Eubacterium_coprostanoligenes_grp
0115.PG269.SB.MST,2.42777433664417,-0.304759991693751,-1.16496125691686,-1.13510829376718,0.641836089675734,1.49973850331173,-1.88888009614356,-7.67212959884388,-7.67212959884388,-3.56285652971523,-3.9683216378234,-1.57042636502503,-7.67212959884388,-7.67212959884388,-4.66146881838334,-7.67212959884388,0.0480613829289918,-4.66146881838334,-7.67212959884388,-2.86970934915529,-1.77109706048718,-3.56285652971523,-0.729643185659016,-3.9683216378234,-3.9683216378234,-1.44259299351514,-4.66146881838334,-7.67212959884388,-3.9683216378234,0.709169209744321,-3.9683216378234,-1.77109706048718,-2.58202727670351,-3.56285652971523,-7.67212959884388
0115.PG270.LB.MST,2.74852477388908,1.06613786180881,-0.165233916705236,1.12898576546848,-3.46107078270957,-7.32244184678947,1.32642096007248,-7.32244184678947,-2.76792360214962,0.288433293220806,0.993276513543942,0.999073631228268,-7.32244184678947,-7.32244184678947,-7.32244184678947,-7.32244184678947,-7.32244184678947,-1.4461677621673,-7.32244184678947,-1.10969552554609,-7.32244184678947,-7.32244184678947,-1.95699338593329,-2.36245849404146,-7.32244184678947,-2.07477642158968,-7.32244184678947,-7.32244184678947,-7.32244184678947,-7.32244184678947,-7.32244184678947,-1.95699338593329,-7.32244184678947,-1.51516063365425,-7.32244184678947
0115.PG270.SB.MST,1.83925065637268,1.35470244147068,0.754368560516472,1.09408229106186,-0.0340887998477985,0.673946993205897,0.466686488064691,-7.62328196602116,-2.69334883678058,-0.208442186992576,0.330554313740111,0.597182976994059,-7.62328196602116,-7.62328196602116,-7.62328196602116,-4.63925898583589,-7.62328196602116,-3.94611180527594,-7.62328196602116,-0.855069351917629,-7.62328196602116,-7.62328196602116,-1.86667026359611,-4.63925898583589,-3.94611180527594,-1.59473654811247,-7.62328196602116,-7.62328196602116,-7.62328196602116,-3.02982107340179,-7.62328196602116,-1.69482000666945,-2.55981744415605,-2.07430962837435,-7.62328196602116
0115.PG271.LB.MST,2.86630409499613,1.21411501560936,0.00630343497625935,0.0440437629591065,-3.94494028360517,-3.25179310304522,1.39739396835964,-7.20136648489329,-2.55864592248528,-1.11172693954895,-1.37999092614363,-0.307354123878782,-7.20136648489329,-7.20136648489329,-7.20136648489329,-7.20136648489329,-7.20136648489329,-1.86549874192533,2.2953355615656,-3.25179310304522,-7.20136648489329,-7.20136648489329,-3.94494028360517,-1.64235519061112,-7.20136648489329,-3.25179310304522,-7.20136648489329,-7.20136648489329,-7.20136648489329,-7.20136648489329,-7.20136648489329,-3.94494028360517,-7.20136648489329,-3.25179310304522,-7.20136648489329
0115.PG271.SB.MST,1.47838293266774,-2.39697608838881,-6.918020261724,-2.62011963970302,-1.70382890782887,3.83350535918967,-2.62011963970302,-6.918020261724,-4.00641400082291,-4.00641400082291,-6.918020261724,-3.31326682026297,-6.918020261724,-6.918020261724,-4.00641400082291,-6.918020261724,-0.961891563099492,-2.9078017121548,-1.2983637997207,-6.918020261724,-6.918020261724,-2.62011963970302,-3.31326682026297,-6.918020261724,-6.918020261724,-4.00641400082291,-6.918020261724,-6.918020261724,-6.918020261724,-3.31326682026297,-6.918020261724,-6.918020261724,-6.918020261724,-6.918020261724,-6.918020261724
0115.PG272.LB.MST,2.90087994504729,1.86049616127897,0.527311625473029,0.583192083867485,-3.93859649318156,-2.32915858074746,0.527311625473029,-7.0178921022427,-3.93859649318156,-0.5373991115194,-0.994157514015115,0.538740321296651,-7.0178921022427,-7.0178921022427,-7.0178921022427,-7.0178921022427,-7.0178921022427,-1.37364713572002,2.60531535238324,-1.2995391635663,-7.0178921022427,-7.0178921022427,-7.0178921022427,-2.55230213206166,-7.0178921022427,-2.32915858074746,-7.0178921022427,-7.0178921022427,-7.0178921022427,-7.0178921022427,-7.0178921022427,-3.93859649318156,-7.0178921022427,-2.32915858074746,-7.0178921022427
0115.PG272.SB.MST,1.87612652089815,-1.62340676148487,-2.53969749335902,-3.92599185447891,-1.84655031279908,3.87171018103778,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-3.23284467391897,-6.8470735328261,-3.92599185447891,-6.8470735328261,-6.8470735328261,-1.28693452486366,-2.8273795658108,-1.36104249701738,-6.8470735328261,-6.8470735328261,-1.52809658168054,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-6.8470735328261,-3.92599185447891,-6.8470735328261,-6.8470735328261
0115.PG273.LB.MST,2.73662859126409,1.88595804639825,0.146842310655614,-0.437105577939339,-7.02832414156877,-7.02832414156877,1.25819362510115,-7.02832414156877,-7.02832414156877,-0.75987897020239,-1.60717683058959,-0.508564541921484,-7.02832414156877,-7.02832414156877,-7.02832414156877,-7.02832414156877,-7.02832414156877,-2.41810704680592,2.85617374191387,-1.8584912588705,-7.02832414156877,-7.02832414156877,-7.02832414156877,-2.7057891192577,-7.02832414156877,-3.80440140792581,-7.02832414156877,-7.02832414156877,-7.02832414156877,-3.80440140792581,-7.02832414156877,-7.02832414156877,-7.02832414156877,-2.41810704680592,-7.02832414156877
0115.PG273.SB.MST,0.0126780117603367,-2.64407889495432,-4.03037325607421,-7.00245133873031,-0.69816874589901,3.75576318170886,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-4.03037325607421,-7.00245133873031,1.08161453228233,-1.322323054972,-2.64407889495432,-7.00245133873031,-7.00245133873031,-3.33722607551427,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031,-7.00245133873031
0115.PG274.LB.MST,2.5120289474928,1.46048416968268,0.247853302613629,0.89654872060274,-3.98625320198363,-2.88764091331552,0.444563596859683,-7.20588919412523,-7.20588919412523,-0.459892677367469,-2.88764091331552,0.420466045280623,-7.20588919412523,-7.20588919412523,-7.20588919412523,-7.20588919412523,-7.20588919412523,-1.09588144408747,2.58462976035595,-1.04181422281719,-7.20588919412523,-7.20588919412523,-2.37681528954953,-1.58835792918526,-7.20588919412523,-2.37681528954953,-7.20588919412523,-7.20588919412523,-7.20588919412523,-3.98625320198363,-7.20588919412523,-2.59995884086374,-7.20588919412523,-2.37681528954953,-7.20588919412523
0115.PG274.SB.MST,1.81635975819551,-1.76019051094451,-3.1464848720644,-3.55194998017256,-0.373896149824619,3.50077106905976,-7.1549585250122,-7.1549585250122,-7.1549585250122,-3.1464848720644,-3.55194998017256,-3.55194998017256,-7.1549585250122,-7.1549585250122,-2.63565924829841,-7.1549585250122,-1.68014780327097,-4.24509716073251,-2.45333769150445,-7.1549585250122,-7.1549585250122,-3.1464848720644,-3.1464848720644,-7.1549585250122,-7.1549585250122,-4.24509716073251,-7.1549585250122,-7.1549585250122,-7.1549585250122,-7.1549585250122,-7.1549585250122,-7.1549585250122,-3.55194998017256,-7.1549585250122,-7.1549585250122
0115.PG275.LB.MST,2.44427746586494,1.29269964161691,0.813448363449519,0.38058428115324,-7.25442282164314,-7.25442282164314,1.41094746928724,-7.25442282164314,2.4037861045102,-0.176430725082125,-2.23785376125928,-1.61881455285306,-7.25442282164314,-7.25442282164314,-2.23785376125928,-2.39200444108654,-7.25442282164314,-0.0566295252695045,-7.25442282164314,-7.25442282164314,-7.25442282164314,-7.25442282164314,-1.04826969438545,-3.08515162164649,-7.25442282164314,-7.25442282164314,-7.25442282164314,-7.25442282164314,-7.25442282164314,-7.25442282164314,-7.25442282164314,-2.23785376125928,-7.25442282164314,-4.1837639103146,-7.25442282164314
0115.PG275.SB.MST,3.72200177901812,0.615043870353909,-0.203266453160043,-1.44497958546883,-7.05113242639572,-7.05113242639572,-3.31678176237042,-7.05113242639572,-2.62363458181047,-1.52502229314236,-2.06401879387505,-2.21816947370231,-7.05113242639572,-7.05113242639572,-1.30187874182815,-3.31678176237042,-7.05113242639572,-3.31678176237042,-7.05113242639572,-7.05113242639572,-7.05113242639572,-7.05113242639572,-2.21816947370231,-2.91131665426225,-7.05113242639572,-2.91131665426225,-7.05113242639572,-7.05113242639572,-7.05113242639572,-7.05113242639572,-7.05113242639572,-7.05113242639572,-4.00992894293036,-7.05113242639572,-7.05113242639572
0115.PG276.LB.MST,0.532976338743655,-0.188341718782986,0.263643404960071,-1.2587831304844,-6.80903930604298,-6.80903930604298,3.78087144601296,-6.80903930604298,2.29179165225236,-2.1342518678383,-3.7436897802724,-3.05054259971245,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-3.05054259971245,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298,-6.80903930604298
0115.PG276.SB.MST,3.53446197834783,0.947083596807895,0.266675442025379,-0.296109920671322,-7.15436767407325,-7.15436767407325,-7.15436767407325,-7.15436767407325,-7.15436767407325,-0.231571399533751,-2.71647804932175,-0.637036507641916,-7.15436767407325,-4.10277241044164,-7.15436767407325,-1.90554783310542,-7.15436767407325,-3.00416012177353,-7.15436767407325,-7.15436767407325,-7.15436767407325,-7.15436767407325,-2.02333086876181,-3.4096252298817,-7.15436767407325,-2.02333086876181,-7.15436767407325,-7.15436767407325,-7.15436767407325,-7.15436767407325,-7.15436767407325,-4.10277241044164,-4.10277241044164,-7.15436767407325,-7.15436767407325
0115.PG277.LB.MST,2.73747897942664,1.05608961346584,1.69207838018584,1.03199206188678,-7.00173123577332,-7.00173123577332,1.3317954948709,-7.00173123577332,2.52059350117761,1.02382875124762,-1.98843282425758,0.00399734043262238,-7.00173123577332,-7.00173123577332,-7.00173123577332,-2.39389793236575,-7.00173123577332,-0.522095755464157,-7.00173123577332,-7.00173123577332,-7.00173123577332,-7.00173123577332,-2.68158000481753,-1.98843282425758,-7.00173123577332,-1.98843282425758,-7.00173123577332,-7.00173123577332,-7.00173123577332,-7.00173123577332,-7.00173123577332,-7.00173123577332,-7.00173123577332,-7.00173123577332,-7.00173123577332
0115.PG277.SB.MST,3.62976925966363,0.285259814298044,1.10943525726439,-0.294558680954898,-7.04057783059597,-7.04057783059597,-0.248038665320005,-7.04057783059597,-0.294558680954898,-0.294558680954898,-2.64593393811838,-1.39317096962301,-7.04057783059597,-7.04057783059597,-3.33908111867832,-1.46727894177673,-7.04057783059597,-2.93361601057016,-7.04057783059597,-7.04057783059597,-7.04057783059597,-7.04057783059597,-2.93361601057016,-4.03222829923827,-7.04057783059597,-2.93361601057016,-7.04057783059597,-7.04057783059597,-7.04057783059597,-7.04057783059597,-7.04057783059597,-4.03222829923827,-4.03222829923827,-7.04057783059597,-7.04057783059597
0115.PG278.LB.MST,2.97309170391035,1.32841255786513,1.40174383095068,1.20107313548853,-7.00541960244076,-7.00541960244076,0.892600293367676,-7.00541960244076,2.39761096132695,0.332984505432254,-0.795480746385537,-0.452535995258707,-7.00541960244076,-7.00541960244076,-7.00541960244076,-1.32157384228232,-7.00541960244076,-1.24746587012859,-7.00541960244076,-7.00541960244076,-7.00541960244076,-7.00541960244076,-1.32157384228232,-7.00541960244076,-7.00541960244076,-2.78791091107574,-7.00541960244076,-7.00541960244076,-7.00541960244076,-7.00541960244076,-7.00541960244076,-7.00541960244076,-7.00541960244076,-3.19337601918391,-7.00541960244076
0115.PG278.SB.MST,2.12726352966632,-0.499817608902221,-0.0598663247228871,-0.987520815247357,-4.54286887673677,-5.23601605729672,-1.54713660318278,-8.32444036045622,-1.1251421931234,-1.45182642337846,-1.59842989757033,-2.52796585619451,-5.23601605729672,-8.32444036045622,-3.15657451561688,-2.4028027132405,-3.44425658806866,-4.13740376862861,-2.24028378374273,-3.62657814486262,-5.23601605729672,-8.32444036045622,-3.84972169617683,-5.23601605729672,-5.23601605729672,-2.83812078449835,-8.32444036045622,-8.32444036045622,-8.32444036045622,-5.23601605729672,-3.84972169617683,-3.0387914799605,-2.4028027132405,-4.54286887673677,-8.32444036045622
0115.PG279.LB.MST,2.58609622073102,1.05414019510878,1.61797361898841,0.24172959372202,-7.215059363865,-7.215059363865,0.509208958856281,-7.215059363865,2.22135080011964,0.941521317000633,-0.779921653809962,-0.708462689827817,-7.215059363865,-7.215059363865,-1.36770831871208,-1.0800262462603,-7.215059363865,-1.43670119019903,-7.215059363865,-7.215059363865,-7.215059363865,-7.215059363865,-2.12984837075898,-2.97714623114618,-7.215059363865,-1.59085187002629,-7.215059363865,-7.215059363865,-7.215059363865,-7.215059363865,-7.215059363865,-2.28399905058624,-1.67786324701592,-4.07575851981429,-7.215059363865
0115.PG279.SB.MST,3.4509501793917,-2.79902506286779,-3.8976373515359,-6.89147173118181,-6.89147173118181,-0.371276826919733,-6.89147173118181,-6.89147173118181,-3.8976373515359,-6.89147173118181,-3.20449017097595,-6.89147173118181,-6.89147173118181,-6.89147173118181,3.04161659450561,-6.89147173118181,-3.20449017097595,-6.89147173118181,-6.89147173118181,-6.89147173118181,-6.89147173118181,-6.89147173118181,-3.20449017097595,-6.89147173118181,-6.89147173118181,-3.8976373515359,-6.89147173118181,-6.89147173118181,-6.89147173118181,-6.89147173118181,-6.89147173118181,-6.89147173118181,-3.8976373515359,-6.89147173118181,-6.89147173118181
0115.PG280.LB.MST,2.74995949436474,-0.0598734010474172,1.5279030146055,0.95820002513668,-7.20799663388207,-7.20799663388207,0.177454785258749,-7.20799663388207,2.35412527931753,0.468651799817974,-2.00578355010273,-0.827128553761084,-7.20799663388207,-7.20799663388207,-2.29346562255451,-1.1948533338864,-7.20799663388207,-1.37717489068036,-7.20799663388207,-7.20799663388207,-7.20799663388207,-7.20799663388207,-2.00578355010273,-2.98661280311446,-7.20799663388207,-2.98661280311446,-7.20799663388207,-7.20799663388207,-7.20799663388207,-7.20799663388207,-7.20799663388207,-3.39207791122262,-7.20799663388207,-3.39207791122262,-7.20799663388207
0115.PG280.SB.MST,2.15370847493959,-3.95775886456309,-3.26461168400314,-3.95775886456309,-6.94818608588738,3.0801470988841,-6.94818608588738,-6.94818608588738,-3.26461168400314,-3.95775886456309,-6.94818608588738,-3.26461168400314,-6.94818608588738,-6.94818608588738,2.90604452688987,-3.26461168400314,0.318907254452969,-6.94818608588738,-6.94818608588738,-6.94818608588738,-6.94818608588738,-2.16599939533503,-3.95775886456309,-3.95775886456309,-6.94818608588738,-6.94818608588738,-6.94818608588738,-6.94818608588738,-3.95775886456309,-6.94818608588738,-6.94818608588738,-6.94818608588738,-6.94818608588738,-6.94818608588738,-6.94818608588738
0115.PG281.LB.MST,2.44577599266165,1.12655500828252,1.47113174671567,1.29506859211014,-7.17583992616674,-7.17583992616674,1.12655500828252,-7.17583992616674,2.15978453768778,1.12020578060386,-1.16345130250467,-0.107398628255355,-7.17583992616674,-7.17583992616674,-7.17583992616674,-1.6334549317504,-7.17583992616674,-0.272478378614803,-7.17583992616674,-7.17583992616674,-7.17583992616674,-7.17583992616674,-3.93604002474445,-1.99012987568914,-7.17583992616674,-7.17583992616674,-7.17583992616674,-7.17583992616674,-7.17583992616674,-7.17583992616674,-7.17583992616674,-2.83742773607634,-2.54974566362456,-3.2428928441845,-7.17583992616674
0115.PG281.SB.MST,3.10941725332937,-0.365888100486504,0.160204995410275,-0.956756431926031,-3.15398100926225,-1.83222516927993,-2.74851590115409,-7.53562777688503,-1.24443850437781,-0.984927308892728,-3.44166308171403,-1.20807086020694,-4.54027537038214,-7.53562777688503,-0.109458571538828,-0.608449737657816,-3.8471281898222,-7.53562777688503,-7.53562777688503,-7.53562777688503,-7.53562777688503,-4.54027537038214,-3.44166308171403,-7.53562777688503,-7.53562777688503,-3.15398100926225,-7.53562777688503,-7.53562777688503,-4.54027537038214,-7.53562777688503,-3.8471281898222,-3.15398100926225,-4.54027537038214,-7.53562777688503,-7.53562777688503
0115.PG282.LB.MST,2.15859385098268,1.17904092233056,0.475637241603425,0.545317162241415,-3.40592655634001,-7.18209374505208,-2.01963219522012,3.00260223471949,-7.18209374505208,-0.697876355237803,0.366834381754626,-0.0386307263535386,-7.18209374505208,-7.18209374505208,-7.18209374505208,-7.18209374505208,-7.18209374505208,-2.15316358784464,-7.18209374505208,-0.731777906913484,-7.18209374505208,-7.18209374505208,-7.18209374505208,-2.48963582446586,-7.18209374505208,-3.40592655634001,-7.18209374505208,-7.18209374505208,-7.18209374505208,-2.48963582446586,-7.18209374505208,-2.15316358784464,-4.09907373689996,-3.40592655634001,-1.26586039284374
0115.PG282.SB.MST,0.957322688852837,0.636466842719058,-0.423230029699379,-0.438614948538858,0.441365559278704,-4.60528017234058,-8.24594858493049,1.13611916588692,-8.24594858493049,-1.74307929141112,-0.77663877585149,-1.07891964772442,-8.24594858493049,-8.24594858493049,-8.24594858493049,-5.29842735290053,-8.24594858493049,-3.35251720384522,-8.24594858493049,-2.35398837373409,-2.07955152803233,-8.24594858493049,-5.29842735290053,-3.21898581122069,-1.96622284272533,-3.68898944046643,-8.24594858493049,-8.24594858493049,-3.50666788367248,-0.335582722640623,-1.53722723720697,-2.65937002328527,-4.19981506423242,-5.29842735290053,-2.81352070311253
0115.PG283.LB.MST,2.74626267522043,0.921245984235888,0.0544353096251031,1.25148767110647,-7.07135722669189,-7.07135722669189,-7.07135722669189,2.82917688522599,-4.00600770092132,-0.017023654357042,0.19868491846965,0.19868491846965,-7.07135722669189,-7.07135722669189,-7.07135722669189,-7.07135722669189,-7.07135722669189,-1.44105834345978,-7.07135722669189,-2.21424823169326,-7.07135722669189,-7.07135722669189,-7.07135722669189,-2.90739541225321,-7.07135722669189,-4.00600770092132,-7.07135722669189,-7.07135722669189,-7.07135722669189,-4.00600770092132,-7.07135722669189,-2.90739541225321,-7.07135722669189,-7.07135722669189,-0.0547639823398889
0115.PG283.SB.MST,-0.581200738457447,-1.47856346044608,-1.74053717618766,-2.31421070361331,-0.13414959657118,-7.02374090492565,-4.53883425513764,-1.85895493100213,-2.12590110497473,-2.60490029712905,-3.28607128664228,-4.13336914702948,-9.37717945943664,-4.0793019257592,-9.37717945943664,-7.02374090492565,-3.31016883822134,-4.53883425513764,-9.37717945943664,-2.74707478590959,-1.72043599686657,-5.92512861625754,-9.37717945943664,-3.15253989401775,-1.80880514731666,-9.37717945943664,-0.570115906032954,-9.37717945943664,-5.92512861625754,-2.76106102788433,-7.02374090492565,-7.02374090492565,-3.69153639475044,-9.37717945943664,-9.37717945943664
