SampleID	G01.cellular_anatomical_entity	G01.protein_containing_complex	G01.virion_component	G02.catalytic_complex	G02.ribonucleoprotein_complex	G02.membrane_protein_complex	G02.intracellular_protein_containing_complex	G02.protein_DNA_complex	G02.transporter_complex	G02.DNA_repair_complex	G02.type_VI_protein_secretion_system_complex	G02.DNA_packaging_complex	G02.molybdopterin_synthase_complex	G02.fatty_acid_synthase_complex	G02.transcription_regulator_complex	G02.tricarboxylic_acid_cycle_enzyme_complex	G02.type_II_protein_secretion_system_complex	G02.cytochrome_complex	G02.protein_containing_complex	G02.type_III_protein_secretion_system_complex	G02.fatty_acid_beta_oxidation_multienzyme_complex	G02.collagen_trimer	G02.proteasome_core_complex	G02.Arp2_3_protein_complex	G02.myosin_complex	G02.nuclear_protein_containing_complex	G02.type_IV_secretion_system_complex	G02.type_I_protein_secretion_system_complex	G02.Rare	G03.virus_tail__fiber	G03.viral_capsid	G03.virion_component	G03.virus_tail__sheath	G03.virus_tail__baseplate	G03.virus_tail	G03.viral_capsid__decoration	G03.viral_nucleocapsid	G03.viral_membrane	G03.virus_tail__tube	G03.viral_procapsid	G03.viral_tegument	G03.capsomere	G03.virion_membrane	G04.intrinsic_component_of_membrane	G04.cytoplasm	G04.membrane	G04.organelle	G04.periplasmic_space	G04.extracellular_region	G04.cellular_anatomical_entity	G04.cell_projection	G04.cytosol	G04.extracellular_space	G04.cell_division_site	G04.cell_surface	G04.bacterial_type_flagellum_basal_body	G04.nucleoid	G04.host_cellular_component	G04.external_encapsulating_structure	G04.side_of_membrane	G04.bacterial_type_flagellum_hook	G04.intracellular_anatomical_structure	G04.bacterial_type_flagellum_filament_cap	G04.extrinsic_component_of_membrane	G04.bacterial_type_flagellum_basal_body__rod	G04.membrane_enclosed_lumen	G04.microtubule_organizing_center	G04.supramolecular_complex	G04.Rare
0159_AY44_33026_20171014_ST	3.49730236349735	0.637165606852445	-4.1344679703498	-3.87489800232548	-4.50854691017197	-4.94634094446443	-4.92512369792665	-5.62021002057525	-5.82548776354405	-5.84605533079994	-11.0662422226909	-8.05472375108791	-8.73693405955614	-9.43211169766647	-8.85865485831917	-8.97901854056905	-9.10117157589655	-8.82155110811579	-9.55524438307009	-9.96762993402283	-27.0335731719321	-10.2978716208934	-10.6001524927663	-11.2738815874692	-8.89007105455255	-12.2128637305454	-14.0211525017247	-10.2415186843423	-8.77076566893419	-10.230466148877	-9.05378548683902	-8.13512602112932	-11.3290784375451	-29.8854547301389	-28.3248107544976	-26.5361698054436	-26.321174504405	-14.5871749755665	-23.2782629818178	-19.7671984605237	-26.3399685600875	-18.9536064433475	-22.8492715416436	2.28029749272346	1.29175205246527	1.14234464445493	-1.07562955381975	-2.48253245006341	-2.19227012270812	-2.4744597523383	-3.25622764437321	-3.53389964753616	-3.84513139252263	-4.45649190292862	-4.93848051114646	-5.26796931478104	-5.28912754028838	-5.35542862010962	-5.74225137740851	-5.69585130180374	-5.84108578993536	-5.85822207217835	-6.57586435397112	-7.40312146347488	-6.66915228839468	-8.04924370538996	-6.5036378499171	-6.10953650045925	-6.49072720187985
0159_AY44_33027_20170919_ST	3.88575919042932	1.01153150880769	-4.897290699237	-3.88626514190816	-4.56099993784184	-4.85991476215659	-4.95529587090058	-5.69144177537233	-5.82230043882237	-5.90296227391025	-8.62005154702283	-8.05507381594602	-8.15769355879906	-8.48921194606402	-9.12729934944094	-9.18866829581723	-9.48057870437853	-9.24899628441846	-11.0125848766798	-9.33128240301607	-13.1526510401761	-10.9013592415696	-10.6677443903881	-10.850065947182	-11.360891570948	-12.9985003603488	-12.054038751508	-10.3194376961199	-10.8584341968526	-11.261511031689	-9.94932464272282	-9.44622106505074	-12.1088088920762	-29.8857680641328	-28.3251240884916	-26.5364831394375	-26.321487838399	-23.083710600551	-23.2785763158117	-19.7675117945177	-26.3402818940815	-18.9539197773415	-22.8495848756375	2.31977587048109	1.3205044230598	1.08237362557014	-1.09634022465011	-2.33209619162866	-2.20963306452553	-2.27228358069173	-3.57948219178771	-3.60431820586151	-4.18628396193063	-4.52313206775378	-5.02839674120242	-4.16141721394496	-5.00478220238584	-5.00651807601163	-5.33755521927746	-5.56695717278009	-4.97188932396427	-5.2770354577348	-5.56995118699269	-6.72563370219085	-6.20344431977454	-8.5173931714189	-6.87978438201811	-7.24043547433648	-5.78954034302051
0159_AY44_33028_20170919_ST	3.00047318105312	0.18009023534936	-3.18056341640248	-3.84351947995435	-4.4142991560061	-4.98162531085571	-4.87312169072289	-5.53792563081435	-5.94529695191371	-5.74473526757723	-20.9395222442082	-7.90105124633542	-8.41772749039113	-8.07771959893761	-8.26397043387145	-9.47452654044658	-9.52602843616299	-8.85648874783103	-10.0708035720852	-9.8067804739501	-27.0314689847204	-10.9799258144808	-10.805572427336	-11.6730729950407	-11.1134572071053	-10.7023391726943	-14.312130324656	-15.0052775052159	-10.0946262594133	-11.1898858964124	-6.27907093759835	-9.85708022024349	-11.4775679688642	-29.8839630949557	-28.3233191193144	-26.5346781702604	-26.3196828692218	-15.0610869073203	-23.2767713466346	-19.7657068253405	-26.3384769249043	-18.9521148081643	-22.8477799064604	2.2082742993867	1.29171904473449	0.998309598691629	-1.13943689009198	-3.05522439052877	-1.90435606702517	-2.14266745910613	-3.84186023447562	-3.36412033529539	-4.3664069617557	-4.10632460472022	-4.74881940100689	-4.88501898656181	-5.51239476398374	-5.45634428538843	-5.5495712918447	-5.37961926789867	-5.3205948485545	-6.52828324573811	-5.97149152067931	-7.24021834016369	-6.36474960280979	-7.74989519872581	-8.15536030683397	-6.69216337462935	-5.95298255462435
0159_AY44_33029_20170925_ST	3.68905527275547	0.764153209025074	-4.45320848178055	-3.81881728254668	-4.6975439077239	-5.0194377052	-5.03509333429741	-5.76994844775354	-5.90698030724902	-6.16567693827739	-9.82895364353034	-8.28494353641869	-8.79933422634918	-8.68685624292249	-7.80873146151047	-9.59256486546611	-9.29832539246817	-8.56671193108042	-10.5221008240903	-10.0520971948445	-27.0369640204661	-10.7452443754045	-11.2842408761372	-12.5370038446325	-11.4383915559644	-12.6059967161195	-13.2301510251925	-24.5300055993208	-10.6911771541342	-8.7603507713797	-10.1040855180808	-9.59325989431481	-11.4903798792007	-29.8856370518333	-28.3249930761921	-26.536352127138	-26.3213568260995	-23.0835795882515	-23.2784453035122	-19.7673807822182	-26.340150881782	-18.953788765042	-22.849453863338	2.37427027484796	1.14566025692528	1.35839744033171	-1.20211272226973	-2.39645390622225	-2.19174074616621	-2.17883428555787	-3.60595064119802	-3.41057468683428	-4.20111741339776	-4.57057208398289	-5.10966045848109	-4.71194303716375	-5.71524514602753	-4.72311633776187	-5.24566248079559	-5.49818064078971	-5.17065265979073	-7.11169187861144	-5.82548097604854	-7.67130766654687	-6.2499219856157	-7.94324138203051	-6.3591212775807	-7.97499008034509	-6.54994037488509
0159_AY44_33030_20170915_ST	3.95124810972099	0.970133990579217	-4.92138210030021	-3.89221386233707	-4.84589551636469	-4.93006354824793	-5.16462125602894	-5.79424332994453	-5.9127779220295	-6.14690872778287	-7.74558471250252	-8.51509592934287	-8.39734667689961	-9.21098325471368	-8.4586472027634	-8.96096822493768	-9.97138266228279	-8.89623186029368	-9.52335793975583	-10.2854979918027	-12.231408140858	-10.7844891579217	-14.3108496825379	-11.8259430327499	-20.4181788843565	-13.1068768782119	-25.4724268953997	-24.5327856746511	-11.3192927803944	-9.88286383824026	-10.4481776472903	-10.299757642172	-10.8338401281023	-29.8857797741079	-28.3251357984666	-26.5364948494126	-26.321499548374	-23.083722310526	-23.2785880257868	-19.7675235044928	-26.3402936040566	-18.9539314873165	-22.8495965856126	2.46842122111778	1.18543158687611	1.33334539219363	-1.18973491194893	-2.20957098358786	-2.16239512273604	-2.13854997187843	-3.05295316811831	-3.42735530195255	-4.79711310420085	-4.48116944772077	-5.22195401799657	-5.35515779990423	-5.18816874108887	-5.36303806132954	-5.35684984768526	-5.43245702163202	-6.13201741702668	-7.29516822683236	-6.43203010193594	-8.76740501775298	-7.18921964882298	-7.66028203941696	-6.36950974495461	-6.73639312831173	-6.54208870554974
0159_AY44_33032_20170926_ST	3.68009499522454	0.718849598235462	-4.39894459346	-3.7833120469163	-4.94023865284471	-5.01673770685052	-5.2594598263863	-5.79187805406005	-5.91029580887453	-6.26697075281326	-10.3819346022381	-7.70778595281157	-9.28332231356999	-16.098956934667	-7.67388440113589	-8.59017513301004	-8.16636088623368	-8.18471002490188	-8.1306428036316	-9.97646949412993	-9.28332231356999	-9.68878742167815	-11.075081782798	-19.4650208956801	-20.4172188507105	-20.7044873091993	-10.3819346022381	-24.531825641005	-10.6696166746899	-22.4699594488828	-9.73893714922729	-8.48617418073192	-10.4320843297872	-29.8856184978304	-28.3249745221891	-26.5363335731351	-26.3213382720965	-23.0835610342485	-23.2784267495093	-19.7673622282153	-26.340132327779	-18.953770211039	-22.8494353093351	2.38253956192952	1.09857921277547	1.49318501133916	-1.28109261972509	-1.80462215355843	-2.14594269400802	-1.92918241471929	-2.60405497503575	-3.18023918931841	-4.04196037666672	-4.14920590702031	-5.26302761435195	-5.10723624506723	-4.76959373329783	-5.52923065512661	-3.90244410435789	-4.98400360464329	-6.57905277962529	-5.48044049095718	-6.82021483644218	-6.0400562788926	-6.73320345945254	-5.48044049095718	-6.51005990813834	-7.42635064001249	-5.85081427925407
0159_AY44_33033_20171003_ST	3.62542010112405	0.749271423335096	-4.37469152445915	-3.78850710757249	-4.64025260100243	-4.96285571378501	-4.99411873678313	-5.62964640381932	-5.94046837759213	-5.96576526051073	-20.9424787397502	-8.340730644809	-8.38320819317517	-8.83616189862722	-8.45238260228629	-8.96176188285561	-9.4538378667494	-8.65970546128566	-9.9215377266695	-9.83529368323355	-27.0344254802623	-9.49847685667096	-11.6841406116061	-10.001580434343	-10.964526857858	-13.1172347818022	-14.2041385812054	-16.1500487302607	-10.2896424460091	-8.72128981452368	-9.91667567043575	-9.21796777119111	-12.0456511472379	-29.8855956887302	-28.3249517130889	-26.5363107640348	-26.3213154629963	-23.0835382251483	-23.278403940409	-19.767339419115	-26.3401095186788	-18.9537474019388	-22.8494125002348	2.30606954486353	1.20411512701421	1.24590678099802	-1.16626534851967	-2.33989279076244	-2.09224639187402	-2.2826801683941	-2.940929711538	-3.35619780747902	-4.24339339978956	-4.45683336027784	-5.05570620958841	-4.76467570538691	-5.4270603397969	-5.30184982287195	-5.36172023488127	-5.39191539349413	-5.39831722292731	-7.09191999912014	-5.70957176991176	-7.24194677385367	-6.63440845564877	-8.10334969258058	-6.30952080299214	-6.91966607457944	-6.35836734913063
0159_AY44_33034_20170915_ST	3.95054137481165	1.03059007448729	-4.98113144929894	-3.90068643455823	-4.64020460959503	-4.87723403372613	-5.06403865258913	-5.66971000819103	-5.80861437744542	-6.09102228862333	-9.28847989611795	-8.12644578101234	-9.00976649364893	-8.98309824656676	-8.55165765205534	-8.74948339538526	-11.1737654233568	-8.9486120704956	-9.78747106223693	-10.1357777565051	-11.9275372257332	-9.91263420519094	-11.9275372257332	-9.52964195293483	-12.6206844062932	-13.0261495144013	-25.4693859979349	-12.6206844062932	-10.7111419014087	-10.1881776535019	-19.2867235249538	-9.34087979311465	-19.0269386288791	-29.8857878034592	-28.3251438278179	-26.5365028787638	-26.3215075777253	-23.0837303398773	-23.278596055138	-19.767531533844	-26.3403016334078	-18.9539395166678	-22.8496046149638	2.38029768413132	1.22906755794087	1.23823985289565	-1.10924861763656	-2.41139163973737	-1.89560558722232	-2.32030139917292	-2.9014867663361	-3.57182135942869	-4.10031421092084	-4.60623485857452	-5.05386077750696	-5.01629767593131	-4.99351764759949	-5.31686320408928	-5.67176142265687	-5.40576244269304	-6.04376886457418	-7.9982997566734	-6.53196268787998	-7.9982997566734	-6.75860886974539	-8.45028488041646	-6.61200539555351	-7.40046275591778	-6.61580046652206
0159_AY44_33037_20171009_ST	4.00036796714191	1.08163452542711	-5.08200249256902	-3.79135996657809	-4.82271394041624	-4.95518434171909	-5.13387447681688	-5.75968439902616	-5.85158892440177	-6.11463914392637	-7.07070326279117	-8.40379699887853	-8.68940050063807	-8.73008407727452	-8.83968270368741	-8.87705185019537	-9.45130327661315	-8.7761098996698	-9.92487197202338	-10.707631311273	-27.0366398980619	-9.39929849162283	-10.6993325084583	-10.3360677548405	-11.2610165494578	-13.0171850735831	-25.4693226976653	-15.0896579459469	-9.68188844583777	-10.2901084229044	-10.2221577609959	-10.504178678013	-11.5045525270977	-29.88580534707	-28.3251613714287	-26.5365204223747	-26.3215251213361	-23.0837478834881	-23.2786135987489	-19.7675490774548	-26.3403191770186	-18.9539570602786	-22.8496221585747	2.36126693712704	1.10191019672977	1.40942431380475	-1.30800671841677	-2.29824533846737	-2.12609763960684	-2.17502500423719	-3.20578094812425	-3.2273199613879	-3.73443862548997	-4.44603913309078	-4.31995587784409	-5.56671359793032	-5.17691816436326	-5.36885318955143	-5.25917588153512	-5.22786216846897	-6.09756720110612	-5.64398113037441	-6.58566457379455	-7.1141228962115	-7.41932304108844	-7.97370827935656	-6.21966989790702	-6.98088273616472	-6.37584282311504
0159_AY44_33038_20170923_ST	3.62457792241168	0.703848341413726	-4.32842626382541	-3.85126335431533	-4.67273246708192	-5.0148246896088	-5.02741688750506	-5.64354174685128	-6.0259274235389	-5.98223420527615	-8.23408598234339	-8.20774911546279	-8.67324493623803	-8.99708699010425	-8.57680257403141	-9.25841819662863	-9.61317743116922	-8.68554772041455	-10.7734615404928	-10.7966285997744	-14.955511683134	-10.2687615101535	-12.1222983390778	-13.8568993944659	-8.87557848803844	-12.4568117112137	-13.3460737706999	-13.3460737706999	-10.7998891178243	-8.22886745338066	-10.8029597316749	-10.1634652646072	-11.7495558130444	-29.8855796019468	-28.3249356263055	-26.5362946772515	-26.3212993762129	-23.0835221383649	-23.2783878536257	-19.7673233323316	-26.3400934318954	-18.9537313151554	-22.8493964134515	2.37140920799699	1.24067828899229	1.24739215900476	-1.16428002803562	-2.5175233875362	-1.75616805738916	-2.30196670465271	-3.79863761169652	-3.55778652335457	-4.12902907364242	-4.43131892487629	-4.87666419524894	-5.82782635272447	-5.54491276716002	-5.06707824433373	-5.35455233009591	-5.39649276204174	-6.35226448817424	-6.56866265134892	-6.86572565563447	-7.79101053097985	-7.73686823181622	-8.77644698890014	-6.37220248842311	-7.52596140695045	-6.99535997956286
0159_AY44_33039_20170920_ST	3.75114160043361	0.838944447592657	-4.59008604802626	-3.83914089473646	-4.75813875019963	-4.88866758898524	-5.06271160847503	-5.76046587770234	-5.85270127525983	-6.09480865088224	-7.31167076527367	-8.37299235306925	-8.16161063512371	-8.87554858535273	-8.20793470679795	-9.22982544660745	-9.26125225996094	-8.88116657765696	-9.78347106755637	-10.5191778625351	-11.8629126092362	-9.59422906791784	-14.3478192590242	-12.0452341660302	-11.7087619294089	-12.8437418622479	-13.6546720784643	-24.5293520175586	-11.7476017627252	-8.9282404493986	-10.3751594323349	-9.8155436443995	-11.7614537934548	-29.8856870108808	-28.3250430352395	-26.5364020861854	-26.3214067851469	-23.0836295472989	-23.2784952625597	-19.7674307412656	-26.3402008408294	-18.9538387240894	-22.8495038223854	2.37474678292928	1.2067734099695	1.25136274592599	-1.21499563029761	-2.18329154934607	-2.2146966387899	-2.36707519948707	-3.63137063491875	-3.56542793994046	-4.52403795753315	-4.56074859604798	-5.04840279599777	-5.34619163611933	-5.36671687206406	-5.05120000061883	-5.55690337802815	-5.57802596573126	-5.456665108727	-7.01691277697033	-5.77680092602852	-8.20501223213997	-7.61112000967537	-7.84702581260343	-6.46302766374389	-7.31666743065638	-7.12227329262815
0159_AY44_33041_20170920_ST	3.54354846840201	0.638716911500126	-4.18226537990213	-3.80961637984212	-4.98052556687558	-4.7933383527885	-5.2250111221139	-5.91588026080385	-5.64054960309424	-6.20300360713662	-6.51295543968011	-8.59850786899274	-8.26128535098083	-9.20289389083927	-7.98554934954745	-8.56633967315708	-8.24927443831469	-8.62752974593571	-7.58621728382079	-10.9569130320845	-8.91521181838749	-11.6136925684736	-9.96229045694042	-11.2570176245348	-11.7678432483008	-11.8650069967545	-12.8664555369689	-24.52898157112	-10.5326948265064	-12.0030349843469	-10.2802683866057	-8.79219133117591	-8.55622709143264	-29.8854948796484	-10.3166360307766	-26.536209954953	-26.3212146539145	-23.0834374160665	-14.3056200773409	-19.7672386100332	-26.340008709597	-18.953646592857	-22.849311691153	2.33477360707557	1.08586302689392	1.3737484261516	-1.24040485637567	-1.57340256124048	-2.61215817373698	-2.12555681719674	-2.91910490639215	-3.0150636169212	-4.1220483001904	-4.49414147939942	-5.33245975855054	-5.40964690518199	-4.68537131240875	-4.98989274685312	-5.00258400459214	-5.01220927942833	-6.10323029076521	-7.82914319419568	-6.3880079173762	-5.49757056432838	-7.77198478035573	-5.5245992367163	-6.87816690433364	-7.07191715695121	-5.58614159850966
0159_AY44_33042_20170924_ST	3.74879070450004	0.842849284753909	-4.59163998925395	-3.90435333225464	-4.62290054010989	-4.8647998461321	-4.99474732855071	-5.71073931327861	-5.878134579858	-5.97203336311991	-9.81657585461385	-8.00504364854111	-8.06631611629255	-8.3841079902157	-9.3979858735961	-9.56774870856495	-9.37615961033521	-9.28642595802146	-10.7812757256957	-9.52054458755115	-13.3070043700039	-10.0781782142826	-10.5117576238716	-9.50927051097793	-10.9748604747684	-12.9610533894282	-25.4686698553298	-13.3409059216796	-10.1592665729691	-9.52272005069804	-10.4978186290008	-9.11438550016193	-11.0982564114565	-29.8856869037837	-28.3250429281424	-26.5364019790883	-26.3214066780498	-23.0836294402018	-14.9694574223644	-19.7674306341685	-26.3402007337323	-18.9538386169923	-22.8495037152883	2.36615778516123	1.36552161366469	1.04942247625466	-1.0919144666556	-2.38043611935196	-2.13529753537727	-2.32748279132804	-3.60661492110705	-3.58464530923475	-4.57226993602761	-4.58267493787604	-4.71607443977636	-4.47803005638697	-5.06824134237881	-5.42724656895114	-5.75615071084003	-5.92625182047806	-4.95600135761482	-7.37794733927854	-5.48544069267065	-7.91611361995524	-6.23079100999626	-8.09000607139238	-7.11528496778842	-8.39138698820233	-6.66228423747173
0159_AY44_33043_20170926_ST	4.23676157423535	1.27917417809402	-5.51593575232937	-3.84338181792206	-4.89470500710636	-5.12288437853335	-5.22101632611705	-5.89272327929885	-6.08655154836628	-6.1720299951769	-5.63794241088446	-8.63563191745337	-8.88118674782744	-9.7152510670522	-8.35695231342174	-9.32780694322527	-10.1623692920633	-8.75832486111914	-10.8212525519027	-10.2098491541964	-13.1603426422716	-11.3814865778794	-14.298175644093	-14.115854087299	-13.4227069067391	-14.0388930461629	-13.0862346701179	-24.5316329481981	-10.7632052323363	-13.1368164974777	-11.1707036411049	-10.3334561165712	-11.9257262253829	-29.8858579048342	-28.325213929193	-26.5365729801389	-26.3215776791004	-23.0838004412524	-16.4690210076529	-19.7676016352191	-26.3403717347829	-18.9540096180429	-22.8496747163389	2.45322674633313	1.07427786277577	1.37722031700153	-1.22984954850336	-2.29723259951638	-2.27873190681426	-2.26901300910979	-4.07545844793013	-3.44156209252086	-4.43085805352788	-4.56356941922779	-5.24154503883913	-5.21898048833021	-4.68312432814893	-5.46357686130065	-5.69782858757002	-5.4887568238095	-6.09168161544655	-6.55499065902007	-6.27728310453631	-8.37123425548384	-6.93834995110412	-7.72190500577446	-6.40352677376618	-7.91640934491114	-6.52647696249818
0159_AY44_33044_20170923_ST	2.29639029876131	-0.553481395166427	-1.74290890359489	-3.9729428807801	-4.41981593607624	-4.88639731994514	-4.89921206956508	-5.68744191786502	-5.82288602883892	-5.85127386664822	-9.3084797935138	-7.93090865541653	-8.33826526095047	-8.33140417057053	-8.56940107858972	-8.8264714213929	-8.8271026238545	-9.21325218668339	-10.4221918886377	-9.41626528762581	-12.81594636877	-11.4881482143317	-10.1324372765839	-10.8897089853134	-11.2341599876664	-12.8467180274368	-13.6044037291343	-12.8009084914055	-9.7885612821801	-9.32303613951779	-4.1076596256796	-9.30198273031996	-10.8218084840644	-29.869403444149	-28.3087594685077	-26.5201185194537	-26.3051232184151	-23.0673459805671	-23.2622116958279	-19.7511471745338	-26.3239172740976	-18.9375551573576	-22.8332202556537	2.04194592110935	1.10854167732323	0.667858318679183	-1.24878724474582	-3.01928985512453	-2.69550674468721	-2.7175036063674	-4.01177629740727	-3.98497456545046	-4.64864805886621	-4.67809785942392	-5.17085869397188	-4.73916298192503	-5.30053383199621	-5.81734661444826	-5.51857165048072	-6.09310580501985	-5.32014285426606	-7.486306952353	-6.10696741310647	-7.82698604520031	-6.29418628616982	-8.55008742910238	-7.54334889074001	-8.91301085181076	-6.23765425822911
0159_AY44_33046_20171003_ST	3.91405620673075	0.990911648836886	-4.90496785556763	-3.83026491912322	-4.77021026878946	-5.052246559309	-5.04123054209365	-5.59840713225052	-5.9551862698779	-5.97334326139659	-8.0457213335517	-8.41389517753131	-9.07972993115162	-9.26263817027393	-8.22762587616113	-8.40744899317949	-9.08487510972016	-8.51816101759532	-9.20671943949491	-10.3039453422485	-10.4927718006385	-9.63349774920462	-11.4303723190994	-10.941320494883	-14.9116124084351	-13.1624125536259	-11.4000669696041	-11.5974264037626	-10.1667423938022	-9.70114319187731	-11.631628870607	-10.2102431896758	-10.3098730306247	-29.8857728330447	-15.6569805613421	-26.5364879083494	-26.3214926073109	-23.0837153694629	-23.2785810847236	-19.7675165634296	-26.3402866629934	-18.9539245462534	-22.8495896445494	2.37766069317133	1.17574521473527	1.3163307750542	-1.22275021817006	-2.28597545806855	-2.04863596476331	-2.27734861781686	-3.2751663511743	-3.21940468023718	-3.85814015397481	-4.41306154183558	-3.93406435855522	-5.42170241188558	-5.28176260816557	-5.16181389759669	-5.08824046267849	-5.03103552487636	-6.24379936182793	-8.14803681448268	-6.58688919117636	-6.27700416436011	-7.17888259305145	-7.37199385726679	-6.08593219245612	-6.35636238288383	-6.33619964575025
